"","country","origin","system","status","url","sysID","imageID","statusID","matID","Date"
"10","Russia","Soviet Union","T-72A","captured","https://i.postimg.cc/DfBZsDkg/558.png",2,10,3,"7-2103","2022-03-25"
"36","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/PJVQs9nb/3380.png",4,35,1,"7-4351","2022-03-25"
"37","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/PxGCwgBx/h0.jpg",4,36,1,"7-4361","2022-03-25"
"53","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/rpJQGW17/46k.png",4,50,3,"7-4503","2022-03-25"
"92","Russia","Russia","T-72B3","destroyed","https://i.postimg.cc/k5kN7zGq/3tyu.png",6,87,1,"7-6871","2022-03-25"
"98","Russia","Russia","T-72B3","damaged","https://i.postimg.cc/X7MPs1gM/180.png",6,93,2,"7-6932","2022-03-25"
"99","Russia","Russia","T-72B3","captured","https://i.postimg.cc/X7MPs1gM/180.png",6,93,3,"7-6933","2022-03-25"
"108","Russia","Russia","T-72B3","captured","https://i.postimg.cc/8PJ20HTg/2240.png",6,102,3,"7-61023","2022-03-25"
"109","Russia","Russia","T-72B3","captured","https://i.postimg.cc/VLDZFZSF/319.png",6,103,3,"7-61033","2022-03-25"
"110","Russia","Russia","T-72B3","captured","https://i.postimg.cc/c4Vb59My/3317.png",6,104,3,"7-61043","2022-03-25"
"111","Russia","Russia","T-72B3","captured","https://i.postimg.cc/ZRs4Ng7g/8873.jpg",6,105,3,"7-61053","2022-03-25"
"138","Russia","Russia","T-72B3 Obr. 2016","destroyed","https://i.postimg.cc/qBFDZJ2Z/58.png",7,132,1,"7-71321","2022-03-25"
"139","Russia","Russia","T-72B3 Obr. 2016","destroyed","https://i.postimg.cc/Y24BSy3Z/y8.png",7,133,1,"7-71331","2022-03-25"
"140","Russia","Russia","T-72B3 Obr. 2016","destroyed","https://i.postimg.cc/3xnNjcv7/470.png",7,134,1,"7-71341","2022-03-25"
