,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
68,Russia,Soviet Union,T-72B,captured,https://i.postimg.cc/y8Vk6cBv/h7.jpg,4,64,3,7-4643,03/27/2022
78,Russia,Russia,T-72B Obr. 1989,abandoned,https://twitter.com/UAWeapons/status/1507764352774025217,5,74,4,7-5744,03/27/2022
79,Russia,Russia,T-72B Obr. 1989,destroyed,https://twitter.com/UAWeapons/status/1507764352774025217,5,74,1,7-5741,03/27/2022
98,Russia,Russia,T-72B3,destroyed,https://i.postimg.cc/x1mWcYN6/cf2.jpg,6,92,1,7-6921,03/27/2022
100,Russia,Russia,T-72B3,damaged,https://twitter.com/UAWeapons/status/1508078103016488963,6,94,2,7-6942,03/27/2022
119,Russia,Russia,T-72B3,captured,https://i.postimg.cc/RhbjnZTD/cf1.jpg,6,112,3,7-61123,03/27/2022
192,Russia,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/wvVb8jyG/76m.jpg,7,181,3,7-71813,03/27/2022
201,Russia,Soviet Union,T-80BV,captured,https://i.postimg.cc/Y2hTRjVV/2hs.png,8,190,3,7-81903,03/27/2022
246,Russia,Russia,T-80U,captured,https://i.postimg.cc/FHDVg0xB/3dd.png,9,231,3,7-92313,03/27/2022
283,Russia,Russia,T-90A,captured,https://i.postimg.cc/L6XCZSwz/3f4.png,13,265,3,7-132653,03/27/2022
308,Russia,Russia,Unknown tank,destroyed,https://twitter.com/UAWeapons/status/1507004560996401168,14,290,1,7-142901,03/27/2022
309,Russia,Russia,Unknown tank,destroyed,https://twitter.com/UAWeapons/status/1507409695161696257,14,291,1,7-142911,03/27/2022
310,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/brDxX0PZ/326.png,14,292,1,7-142921,03/27/2022
311,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/fTmYsJJb/54f.png,14,293,1,7-142931,03/27/2022
314,Russia,Russia,Unknown tank,damaged,https://twitter.com/UAWeapons/status/1507711151689375750,14,296,2,7-142962,03/27/2022
422,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/hGSbqkz3/gm.jpg,18,403,3,7-184033,03/27/2022
423,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/htrfGgST/4f2.png,18,404,3,7-184043,03/27/2022
465,Russia,Russia,R-149MA1 command and staff vehicle,destroyed,https://i.postimg.cc/bJyf2M14/8k.jpg,30,445,1,7-304451,03/27/2022
475,Russia,Russia,R-149MA1 command and staff vehicle,captured,https://i.postimg.cc/cLDXxbXF/5gl.png,30,454,3,7-304543,03/27/2022
493,Russia,Russia,TZM-T reloader vehicle (for TOS-1A),captured,https://i.postimg.cc/fRRVKD6C/g5.jpg,33,468,3,7-334683,03/27/2022
494,Russia,Russia,TZM-T reloader vehicle (for TOS-1A),captured,https://i.postimg.cc/vTwzgc23/4f.png,33,469,3,7-334693,03/27/2022
506,Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/rsJ6jLLS/468k.png,34,481,1,7-344811,03/27/2022
534,Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/pTPct6cp/326.png,36,509,1,7-365091,03/27/2022
