"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"33","Russia","Soviet Union","34 T-62M","captured","https://i.postimg.cc/V69V5JKf/1008-t62m-capt.jpg","2022-10-18",1,31,3,"7-1313","10/18/2022"
"34","Russia","Soviet Union","34 T-62M","captured","https://i.postimg.cc/3RQqKXCf/1009-t62m-capt.jpg","2022-10-18",1,32,3,"7-1323","10/18/2022"
"35","Russia","Soviet Union","34 T-62M","captured","https://i.postimg.cc/8zs9wPz4/1018-t62m-capt.jpg","2022-10-18",1,33,3,"7-1333","10/18/2022"
"330","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/DyvtJcVt/1013-t72b-capt.jpg","2022-10-18",7,312,3,"7-73123","10/18/2022"
"968","Russia","Soviet Union","146 T-80BV","destroyed","https://i.postimg.cc/76cyMGgg/1000-unkn-t72-destr.jpg","2022-10-18",14,909,1,"7-149091","10/18/2022"
"976","Russia","Soviet Union","146 T-80BV","damaged","https://twitter.com/UAWeapons/status/1582475589466066944","2022-10-18",14,915,4,"7-149154","10/18/2022"
"1154","Russia","Russia","53 T-80BVM","destroyed","https://twitter.com/UAWeapons/status/1582334588575096832","2022-10-18",20,1072,1,"7-2010721","10/18/2022"
"1990","Russia","Russia","Unknown AFV","destroyed","https://twitter.com/UAWeapons/status/1582426242368012288","2022-10-18",36,1855,1,"7-3618551","10/18/2022"
"2090","Russia","Soviet Union","190 BMP-1(P)","destroyed","https://i.postimg.cc/4dm3ghZ0/1004-bmp1-destr.jpg","2022-10-18",37,1948,1,"7-3719481","10/18/2022"
"2527","Russia","Soviet Union","580 BMP-2(K)","destroyed","https://twitter.com/UAWeapons/status/1582454710371352576","2022-10-18",39,2353,1,"7-3923531","10/18/2022"
"2528","Russia","Soviet Union","580 BMP-2(K)","destroyed","https://i.postimg.cc/cJDJ2cqY/1017-bmp2-destr.jpg","2022-10-18",39,2354,1,"7-3923541","10/18/2022"
"2760","Russia","Soviet Union","580 BMP-2(K)","captured","https://i.postimg.cc/R0CFgDY4/1005-bmp2-capt.jpg","2022-10-18",39,2546,3,"7-3925463","10/18/2022"
"2761","Russia","Soviet Union","580 BMP-2(K)","captured","https://i.postimg.cc/L4gsQfxY/1011-bmp2-capt.jpg","2022-10-18",39,2547,3,"7-3925473","10/18/2022"
"3404","Russia","Russia","308 BTR-82A(M)","destroyed","https://i.postimg.cc/vBkZHHZZ/1006-btr82a-destr.jpg","2022-10-18",48,3150,1,"7-4831501","10/18/2022"
"3641","Russia","Soviet Union","114 BTR-80","captured","https://i.postimg.cc/HLP6xfDL/1007-btr80-capt.jpg","2022-10-18",52,3361,3,"7-5233613","10/18/2022"
"4153","Russia","Soviet Union","UR-77 'Meteorit' mine clearing vehicle","destroyed","https://twitter.com/UAWeapons/status/1582491195162230785","2022-10-18",94,3827,1,"7-9438271","10/18/2022"
"4518","Russia","Soviet Union","9 120mm 2B16 Nona-K howitzer","captured","https://i.postimg.cc/KvnpNqL9/1010-nona-k-capt.jpg","2022-10-18",155,4151,3,"7-15541513","10/18/2022"
"4672","Russia","Soviet Union","77 152mm 2S3(M) Akatsiya","destroyed","https://postimg.cc/cryL598h","2022-10-18",165,4296,1,"7-16542961","10/18/2022"
"4673","Russia","Soviet Union","77 152mm 2S3(M) Akatsiya","destroyed","https://postimg.cc/Lnt8dttp","2022-10-18",165,4297,1,"7-16542971","10/18/2022"
"4674","Russia","Soviet Union","77 152mm 2S3(M) Akatsiya","destroyed","https://postimg.cc/xXBhf6Bd","2022-10-18",165,4298,1,"7-16542981","10/18/2022"
"4759","Russia","Soviet Union","91 152mm 2S19 Msta-S","destroyed","https://i.postimg.cc/cHgX8X0B/1015-msta-s-destr.jpg","2022-10-18",167,4377,1,"7-16743771","10/18/2022"
"5212","Russia","Russia","Ka-52 'Alligator' attack helicopter","destroyed","https://twitter.com/LotA47816230/status/1578721387493019650","2022-10-18",227,4774,1,"7-22747741","10/18/2022"
"5906","Russia","Russia","126 Ural-4320 tanker","destroyed","https://i.postimg.cc/mgdrPSdD/1002-ural-tanker-destr.jpg","2022-10-18",266,5421,1,"7-26654211","10/18/2022"
"6399","Russia","Russia","513 KamAZ 6x6","destroyed","https://i.postimg.cc/m2yks4C7/1001-kamaz6x6-destr.jpg","2022-10-18",275,5870,1,"7-27558701","10/18/2022"
"6400","Russia","Russia","513 KamAZ 6x6","destroyed","https://i.postimg.cc/0NbyDJ3C/1003-kamaz6x6-destr.jpg","2022-10-18",275,5871,1,"7-27558711","10/18/2022"
"6401","Russia","Russia","513 KamAZ 6x6","destroyed","https://i.postimg.cc/Xqcj4KGn/1014-kamaz6x6-destr.jpg","2022-10-18",275,5872,1,"7-27558721","10/18/2022"
"7321","Ukraine","Soviet Union","BRDM-2","destroyed","https://i.postimg.cc/d0wg5p9j/3d7.png","2022-10-18",311,6657,1,"380-31166571","10/18/2022"
"7783","Ukraine","Ukraine","BTR-70M","captured","https://i.postimg.cc/668j9tjm/467k.png","2022-10-18",332,7099,3,"380-33270993","10/18/2022"
"7872","Ukraine","Netherlands","YPR-765","damaged","https://i.postimg.cc/4NDr3R5x/2000-ypr-2x-damaged.jpg","2022-10-18",338,7181,4,"380-33871814","10/18/2022"
"7880","Ukraine","United States","10 M113","destroyed","https://i.postimg.cc/dVGgkNHm/2001-m113-destr.jpg","2022-10-18",339,7187,1,"380-33971871","10/18/2022"
"7955","Ukraine","United States","M998 HMMWV","captured","https://i.postimg.cc/SNh21KcF/4t60.png","2022-10-18",348,7250,3,"380-34872503","10/18/2022"
"8001","Ukraine","Ukraine","KrAZ Cougar","captured","https://i.postimg.cc/ZKMHy31F/35570.png","2022-10-18",353,7289,3,"380-35372893","10/18/2022"
"8048","Ukraine","Ukraine","Varta","captured","https://i.postimg.cc/WpDCYNTn/f27.png","2022-10-18",356,7333,3,"380-35673333","10/18/2022"
"8069","Ukraine","Ukraine","Kozak-2","destroyed","https://i.postimg.cc/RVtrhMYF/g56.png","2022-10-18",357,7352,1,"380-35773521","10/18/2022"
"8108","Ukraine","Italy","1 Iveco LMV Rys","destroyed","https://i.postimg.cc/yYgMB80G/2002-rys-destr.jpg","2022-10-18",362,7386,1,"380-36273861","10/18/2022"
"8117","Ukraine","Ukraine","T-64 mine clearing roller tank","captured","https://i.postimg.cc/4d5f8ptm/image.jpg","2022-10-18",370,7394,3,"380-37073943","10/18/2022"
"8394","Ukraine","Soviet Union","6 36D6 'Tin Shield'","destroyed","https://twitter.com/UAWeapons/status/1582418731749498880","2022-10-18",426,7655,1,"380-42676551","10/18/2022"
"8395","Ukraine","Soviet Union","6 36D6 'Tin Shield'","damaged","https://twitter.com/UAWeapons/status/1582478998746976258","2022-10-18",426,7656,4,"380-42676564","10/18/2022"
"8800","Ukraine","Ukraine","Bogdan-2351 ambulance pickup truck","captured","https://i.postimg.cc/8zhmj3DM/54t.png","2022-10-18",495,8032,3,"380-49580323","10/18/2022"
