,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
1,Russia,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/B63LSk6q/431v.png,1,1,1,7-111,03/16/2022
24,Russia,Soviet Union,T-72B,destroyed,https://i.postimg.cc/zDKNSv0P/4431.png,4,23,1,7-4231,03/16/2022
57,Russia,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/ncVTvBjk/d8.png,5,53,3,7-5533,03/16/2022
138,Russia,Soviet Union,T-80BV,captured,https://i.postimg.cc/QC1WjDgx/31b.png,8,131,3,7-81313,03/16/2022
196,Russia,Russia,T-80BVM,captured,https://i.postimg.cc/Y0pm2Yhh/d35.png,11,185,3,7-111853,03/16/2022
223,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/6p4GY9Zb/m6.jpg,13,210,1,7-132101,03/16/2022
224,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/cJqtzVMx/m7.jpg,13,211,1,7-132111,03/16/2022
225,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/DZnJvLMR/m8.jpg,13,212,1,7-132121,03/16/2022
226,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/DzBFGGz9/m9.jpg,13,213,1,7-132131,03/16/2022
227,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/fRd1Z9Xc/ds.png,13,214,1,7-132141,03/16/2022
228,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/6pHck6br/589.png,13,215,1,7-132151,03/16/2022
229,Russia,Russia,Unknown tank,destroyed,https://twitter.com/UAWeapons/status/1503839555555889153,13,216,1,7-132161,03/16/2022
255,Russia,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/j5vFZVn2/86.png,16,242,1,7-162421,03/16/2022
316,Russia,Soviet Union,MT-LBu,destroyed,https://i.postimg.cc/28bQrwPV/3s.png,20,302,1,7-203021,03/16/2022
328,Russia,Soviet Union,1V119 artillery battalion fire direction vehicle,captured,https://i.postimg.cc/25yxPDFB/d18.png,22,314,3,7-223143,03/16/2022
344,Russia,Russia,R-149MA1 unified command and staff vehicle,captured,https://i.postimg.cc/hPWjc9Qs/mp.jpg,27,329,3,7-273293,03/16/2022
422,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/3Jzmmyqb/57h.png,33,404,1,7-334041,03/16/2022
