"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"8","Russia","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/Tw0Bjx5w/768.jpg","2022-04-27",1,8,1,"7-181","04/27/2022"
"420","Russia","Russia","T-80U","destroyed","https://i.postimg.cc/QCyhSf37/76.jpg","2022-04-27",10,395,1,"7-103951","04/27/2022"
"421","Russia","Russia","T-80U","destroyed","https://i.postimg.cc/XJp4BYQV/489.png","2022-04-27",10,396,1,"7-103961","04/27/2022"
"571","Russia","Russia","Unknown tank","destroyed","https://i.postimg.cc/FKFM7w8x/321.jpg","2022-04-27",16,539,1,"7-165391","04/27/2022"
"572","Russia","Russia","Unknown tank","destroyed","https://i.postimg.cc/wBbG3Mh6/217.jpg","2022-04-27",16,540,1,"7-165401","04/27/2022"
"573","Russia","Russia","Unknown tank","destroyed","https://i.postimg.cc/d1fv2Z0W/448.png","2022-04-27",16,541,1,"7-165411","04/27/2022"
"579","Russia","Russia","Unknown tank","damaged","https://twitter.com/UAWeapons/status/1519310504832942080","2022-04-27",16,546,2,"7-165462","04/27/2022"
"888","Russia","Russia","Unknown AFV","destroyed","https://twitter.com/UAWeapons/status/1519362818369376256","2022-04-27",37,845,1,"7-378451","04/27/2022"
"897","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/QdyMRsTK/333.png","2022-04-27",38,854,1,"7-388541","04/27/2022"
"1076","Russia","Soviet Union","BMP-2","abandoned","https://i.postimg.cc/DznHJRJz/r2.jpg","2022-04-27",39,1025,4,"7-3910254","04/27/2022"
"1077","Russia","Soviet Union","BMP-2","abandoned","https://i.postimg.cc/4d30wt1k/r1.jpg","2022-04-27",39,1026,4,"7-3910264","04/27/2022"
"1138","Russia","Soviet Union","BMP-2","captured","https://i.postimg.cc/J0NjkYB1/654.jpg","2022-04-27",39,1080,3,"7-3910803","04/27/2022"
"1215","Russia","Russia","BMP-3","captured","https://i.postimg.cc/L8nKNtCk/760.jpg","2022-04-27",41,1154,3,"7-4111543","04/27/2022"
"1664","Russia","Russia","GAZ Tigr-M","destroyed","https://i.postimg.cc/mgNP1QxB/43.png","2022-04-27",55,1578,1,"7-5515781","04/27/2022"
"2340","Russia","Russia","ZALA Aero KUB-BLA loitering munition","destroyed","https://i.postimg.cc/tTPgNyKF/30.jpg","2022-04-27",166,2202,1,"7-16622021","04/27/2022"
"2578","Russia","Russia","Ural-4320 tanker","captured","https://i.postimg.cc/25B4FSsj/d8.jpg","2022-04-27",185,2430,3,"7-18524303","04/27/2022"
"2846","Russia","Russia","KamAZ 6x6 tanker","captured","https://i.postimg.cc/SQ6NYYKQ/48.png","2022-04-27",194,2672,3,"7-19426723","04/27/2022"
"2994","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/PqVr1ySs/664.png","2022-04-27",205,2807,1,"7-20528071","04/27/2022"
"2995","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/x8DJBQB3/38.png","2022-04-27",205,2808,1,"7-20528081","04/27/2022"
"3034","Russia","Russia","(Unknown) vehicle","destroyed","https://twitter.com/UAWeapons/status/1519311621755183104","2022-04-27",206,2839,1,"7-20628391","04/27/2022"
"3074","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/HxJTB3XX/3.png","2022-04-27",1,2879,1,"380-128791","04/27/2022"
"3186","Ukraine","Soviet Union","BRDM-2","destroyed","https://i.postimg.cc/gJy48H5H/380.png","2022-04-27",19,2984,1,"380-1929841","04/27/2022"
"3292","Ukraine","Soviet Union","BMP-1(P)","captured","https://i.postimg.cc/mkjw63QN/47.png","2022-04-27",38,3086,3,"380-3830863","04/27/2022"
