,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
3,Russia,Soviet Union,T-72B,damaged,https://i.postimg.cc/8zz8WcH7/763.png,1,3,3,NA,02/27/2022
4,Russia,Soviet Union,T-72B,abandoned,https://i.postimg.cc/8zz8WcH7/763.png,1,3,2,NA,02/27/2022
5,Russia,Russia,T-72B Obr. 1989,abandoned,https://i.postimg.cc/rsFyfrR7/h8.png,2,4,2,NA,02/27/2022
12,Russia,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/XvpJbF2W/k9.png,6,11,1,NA,02/27/2022
18,Russia,Soviet Union,2S1 Gvozdika with ZU-23 AA gun,captured,https://i.postimg.cc/Yq5q4HcW/88kj.png,9,17,4,NA,02/27/2022
21,Russia,Russia,R-149MA1 unified command and staff vehicle,captured,https://i.postimg.cc/kgBKhrFT/884.png,11,20,4,NA,02/27/2022
24,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/TYZ72Ps8/77690.png,12,23,1,NA,02/27/2022
33,Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/tJM8dQNL/h77.png,12,30,2,NA,02/27/2022
34,Russia,Soviet Union,-BMD 2.00,abandoned,https://i.postimg.cc/xjLsrGfV/79.png,13,31,2,NA,02/27/2022
35,Russia,Soviet Union,-BMD 2.00,captured,https://i.postimg.cc/rssnsRcT/5799.png,13,32,4,NA,02/27/2022
36,Russia,Russia,BMD-4M,destroyed,https://i.postimg.cc/gjmtWttx/548.png,14,33,1,NA,02/27/2022
38,Russia,Russia,BTR-82A,captured,https://i.postimg.cc/TYZ72Ps8/77690.png,15,23,4,NA,02/27/2022
39,Russia,Soviet Union,BTR-80,destroyed,https://i.postimg.cc/Dwp3QN7Q/Screenshot-8275.png,16,35,1,NA,02/27/2022
40,Russia,Soviet Union,BTR-80,destroyed,https://i.postimg.cc/nzTPBQHM/n1.png,16,36,1,NA,02/27/2022
41,Russia,Soviet Union,BTR-80,captured,https://i.postimg.cc/cJCm25Z1/n2.png,16,37,4,NA,02/27/2022
43,Russia,Soviet Union,BTR-D,captured,https://i.postimg.cc/kgBKhrFT/884.png,17,20,4,NA,02/27/2022
44,Russia,Soviet Union,BTR-D,captured,https://i.postimg.cc/bN80m24w/6688.png,17,39,4,NA,02/27/2022
50,Russia,Russia,GAZ Tigr-M,destroyed,https://postimg.cc/jnsX0hVw,19,45,1,NA,02/27/2022
51,Russia,Russia,GAZ Tigr-M,destroyed,https://i.postimg.cc/26Q08q6c/m9.png,19,46,1,NA,02/27/2022
52,Russia,Russia,GAZ Tigr-M,destroyed,https://i.postimg.cc/XYsxrSnW/Screenshot-8293.png,19,47,1,NA,02/27/2022
54,Russia,Russia,GAZ Tigr-M,abandoned,https://postimg.cc/KKD3Shmf,19,49,2,NA,02/27/2022
75,Russia,Soviet Union,9М131F Metis-M1,captured,https://i.postimg.cc/kMwP5WQ0/8k.png,30,68,4,NA,02/27/2022
77,Russia,Soviet Union,120mm mortar,captured,https://i.postimg.cc/x11CC0NR/550.png,31,70,4,NA,02/27/2022
87,Russia,Soviet Union,9K33 Osa,destroyed,https://i.postimg.cc/xChnM7jX/n2.png,34,79,1,NA,02/27/2022
95,Russia,Soviet Union,Mi-24,destroyed,https://i.postimg.cc/x1B22Yvq/7755.png,41,86,1,NA,02/27/2022
99,Russia,Soviet Union,9T452 transporter-loader (for BM-27 'Uragan' MRL),destroyed,https://i.postimg.cc/QNzHJ4Yk/n2.png,44,90,1,NA,02/27/2022
100,Russia,Russia,GAZ-3308,abandoned,https://postimg.cc/cg7mbbzG,45,91,2,NA,02/27/2022
101,Russia,Russia,GAZ-3308,abandoned,https://postimg.cc/62xczXYh,45,92,2,NA,02/27/2022
102,Russia,Russia,GAZ Sobol,destroyed,https://i.postimg.cc/gkPg5HgC/Screenshot-8289.png,46,93,1,NA,02/27/2022
103,Russia,Russia,GAZ Sobol,abandoned,https://postimg.cc/87FbS5YH,46,94,2,NA,02/27/2022
108,Russia,Russia,Ural-4320,destroyed,https://postimg.cc/YvjdC8vQ,47,98,1,NA,02/27/2022
109,Russia,Russia,Ural-4320,destroyed,https://postimg.cc/KR09bC8Z,47,99,1,NA,02/27/2022
113,Russia,Russia,Ural-4320,abandoned,https://i.postimg.cc/R0KVpG33/Screenshot-8272.png,47,101,2,NA,02/27/2022
118,Russia,Russia,Ural-4320,captured,https://i.postimg.cc/Jn500txp/55799.png,47,106,4,NA,02/27/2022
119,Russia,Russia,Ural-43206,captured,https://i.postimg.cc/pdjsnMg9/c1.png,48,107,4,NA,02/27/2022
120,Russia,Russia,Ural-43206,captured,https://i.postimg.cc/1tZJGYQv/c2.png,48,108,4,NA,02/27/2022
121,Russia,Russia,Ural Federal,destroyed,https://postimg.cc/YvcvvC98,49,109,1,NA,02/27/2022
122,Russia,Russia,Ural Federal,abandoned,https://postimg.cc/4nNVGy79,49,110,2,NA,02/27/2022
123,Russia,Russia,Ural Federal,abandoned,https://postimg.cc/c6Hgjz27,49,111,2,NA,02/27/2022
133,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/dQmFbzNj/6888.png,22,121,1,NA,02/27/2022
134,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/zfp7Rm55/Screenshot-8276.png,22,122,1,NA,02/27/2022
135,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/nrMnttVL/7k.png,22,123,1,NA,02/27/2022
136,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/gkPg5HgC/Screenshot-8289.png,22,93,1,NA,02/27/2022
137,Russia,Russia,KamAZ 6x6,destroyed,https://postimg.cc/5QNwkNv8,22,124,1,NA,02/27/2022
138,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/kXvznpZN/v7.png,22,125,1,NA,02/27/2022
139,Russia,Russia,KamAZ 6x6,destroyed,https://postimg.cc/rd1xVtNS,22,126,1,NA,02/27/2022
140,Russia,Russia,KamAZ 6x6,destroyed,https://postimg.cc/KRCMt59P,22,127,1,NA,02/27/2022
143,Russia,Russia,KamAZ 6x6,abandoned,https://i.postimg.cc/RFmCkffg/Screenshot-8273.png,22,130,2,NA,02/27/2022
144,Russia,Russia,KamAZ 6x6,abandoned,https://postimg.cc/zVzd9q5t,22,131,2,NA,02/27/2022
145,Russia,Russia,KamAZ 6x6,abandoned,https://i.postimg.cc/Pq6cnvCm/Screenshot-8284.png,22,132,2,NA,02/27/2022
