,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
1,Russia,Soviet Union,T-80BV,captured,https://i.postimg.cc/63bVWQwX/470.png,1,1,1,NA,02/25/2022
7,Russia,Soviet Union,MT-LBu,captured,https://i.postimg.cc/pV5ZRVDR/5548.png,5,7,1,NA,02/25/2022
8,Russia,Soviet Union,9P149 Shturm-S ATGM carrier,destroyed,https://i.postimg.cc/FKPZs7Ws/874.png,6,8,2,NA,02/25/2022
9,Russia,Russia,R-149MA1 unified command and staff vehicle,captured,https://i.postimg.cc/hG5hhQJp/59.png,7,9,1,NA,02/25/2022
10,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/RCtc2sB0/554.png,8,10,2,NA,02/25/2022
12,Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/vBy9TRg0/77699.png,8,12,3,NA,02/25/2022
13,Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/vBy9TRg0/77699.png,8,12,4,NA,02/25/2022
14,Russia,Soviet Union,-BMD 2.00,destroyed,https://i.postimg.cc/J4crJP7d/46.png,9,13,2,NA,02/25/2022
18,Russia,Russia,GAZ Tigr-M,captured,https://i.postimg.cc/JzBRKYtc/5j.png,11,17,1,NA,02/25/2022
19,Russia,Russia,GAZ Tigr-M,captured,https://i.postimg.cc/dVQxVhc7/58p.png,11,18,1,NA,02/25/2022
20,Russia,Italy,Iveco LMV 'Rys',captured,https://i.postimg.cc/C5gfTFhF/680o.png,12,19,1,NA,02/25/2022
24,Russia,Soviet Union,120mm mortar,captured,https://i.postimg.cc/SKhJwYXP/4703.png,16,23,1,NA,02/25/2022
25,Russia,Soviet Union,152mm 2A65 Msta-B howitzer,destroyed,https://i.postimg.cc/prGV0k4f/Screenshot-8069.png,17,24,2,NA,02/25/2022
26,Russia,Soviet Union,152mm 2A65 Msta-B howitzer,destroyed,https://i.postimg.cc/05cN22jz/Screenshot-8075.png,17,25,2,NA,02/25/2022
27,Russia,Soviet Union,152mm 2A65 Msta-B howitzer,damaged,https://i.postimg.cc/yYx8J43v/Screenshot-8073.png,17,26,3,NA,02/25/2022
28,Russia,Soviet Union,152mm 2A65 Msta-B howitzer,captured,https://i.postimg.cc/yYx8J43v/Screenshot-8073.png,17,26,1,NA,02/25/2022
29,Russia,Soviet Union,152mm 2A65 Msta-B howitzer,captured,https://postimg.cc/q6CYJkkd,17,27,1,NA,02/25/2022
