"","country","origin","system","status","url","sysID","imageID","statusID","matID","Date"
"751","Russia","Soviet Union","152mm 2S19 Msta-S","destroyed","https://i.postimg.cc/B6jLTstv/318.png",86,704,3,"7-867043","2022-03-14"
"765","Russia","Soviet Union","152mm 2S19 Msta-S","captured","https://i.postimg.cc/sghCGWxB/65.png",86,717,2,"7-867172","2022-03-14"
"773","Russia","Soviet Union","122mm BM-21 'Grad'","abandoned","https://i.postimg.cc/3xDpBMBL/r44.png",87,725,4,"7-877254","2022-03-14"
"774","Russia","Soviet Union","122mm BM-21 'Grad'","abandoned","https://i.postimg.cc/7Zxh5pRG/r45.png",87,726,4,"7-877264","2022-03-14"
"782","Russia","Soviet Union","122mm BM-21 'Grad'","captured","https://i.postimg.cc/k5p0db8M/4311.png",87,733,2,"7-877332","2022-03-14"
"820","Russia","Russia","9A331 TLAR (for 9K331 Tor-M1)","destroyed","https://i.postimg.cc/dt6HRFL8/4319.png",101,765,3,"7-1017653","2022-03-14"
"821","Russia","Russia","9A331 TLAR (for 9K331 Tor-M1)","abandoned","https://i.postimg.cc/6pfMfZYj/f430.jpg",101,766,4,"7-1017664","2022-03-14"
"822","Russia","Russia","9A331 TLAR (for 9K331 Tor-M1)","destroyed","https://i.postimg.cc/6pfMfZYj/f430.jpg",101,766,3,"7-1017663","2022-03-14"
"834","Russia","Russia","R-330BMV Borisoglebsk-2B","captured","https://i.postimg.cc/q7sY5R4q/45.png",105,777,2,"7-1057772","2022-03-14"
"840","Russia","Soviet Union","Su-25 close air support aircraft","damaged","https://i.postimg.cc/zBVmRBJ2/h9.png",106,783,1,"7-1067831","2022-03-14"
"850","Russia","Russia","Orlan-10 reconnaissance UAV","captured","https://i.postimg.cc/SsmD3Q1Q/489.png",111,793,2,"7-1117932","2022-03-14"
"874","Russia","Soviet Union","GAZ-66","abandoned","https://i.postimg.cc/8zKhCCjn/317.png",122,815,4,"7-1228154","2022-03-14"
"878","Russia","Soviet Union","GAZ-66","captured","https://i.postimg.cc/R0C7W7V9/4317.png",122,819,2,"7-1228192","2022-03-14"
"925","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/wMTvJqm1/p1.jpg",128,863,3,"7-1288633","2022-03-14"
"926","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/7Zv4rPZS/15.png",128,864,3,"7-1288643","2022-03-14"
"927","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/JzT9411T/31.png",128,865,3,"7-1288653","2022-03-14"
"928","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/MGSjH8dQ/4313.png",128,866,3,"7-1288663","2022-03-14"
"929","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/jjMdTV9K/5y.png",128,867,3,"7-1288673","2022-03-14"
"930","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/xTGXZZ0j/3d.png",128,868,3,"7-1288683","2022-03-14"
"931","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/2S8SK8cT/356.png",128,869,3,"7-1288693","2022-03-14"
"932","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/YSJMdFCF/u1.png",128,870,3,"7-1288703","2022-03-14"
"933","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/MHwxS8RK/u2.png",128,871,3,"7-1288713","2022-03-14"
"934","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/JnZmvhs2/u3.png",128,872,3,"7-1288723","2022-03-14"
"935","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/Fs0W104C/3r5.png",128,873,3,"7-1288733","2022-03-14"
"936","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/hvNdTMHz/480.png",128,874,3,"7-1288743","2022-03-14"
"937","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/JtwW43J5/546.jpg",128,875,3,"7-1288753","2022-03-14"
"938","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/XNkhZbW0/f5.png",128,876,3,"7-1288763","2022-03-14"
"940","Russia","Russia","Ural-4320","damaged","https://i.postimg.cc/xd8C4F47/tt2.png",128,877,1,"7-1288771","2022-03-14"
"941","Russia","Russia","Ural-4320","abandoned","https://i.postimg.cc/xd8C4F47/tt2.png",128,877,4,"7-1288774","2022-03-14"
"942","Russia","Russia","Ural-4320","abandoned","https://i.postimg.cc/0yrVn7sf/4314.png",128,878,4,"7-1288784","2022-03-14"
"952","Russia","Russia","Ural-4320","abandoned","https://i.postimg.cc/gcZ4B3nc/46.png",128,888,4,"7-1288884","2022-03-14"
"953","Russia","Russia","Ural-4320","abandoned","https://i.postimg.cc/dVqB1XnD/4y.png",128,889,4,"7-1288894","2022-03-14"
"1001","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/tJQ2f1yc/4u.png",128,935,2,"7-1289352","2022-03-14"
"1002","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/R0C7W7V9/4317.png",128,819,2,"7-1288192","2022-03-14"
"1006","Russia","Russia","Ural-43206","destroyed","https://i.postimg.cc/9XZZmmGc/47j.png",129,939,3,"7-1299393","2022-03-14"
"1021","Russia","Russia","Unknown Armoured Ural","abandoned","https://i.postimg.cc/Y0JH8vN0/79.png",131,954,4,"7-1319544","2022-03-14"
"1089","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/3xPd6QPq/p0.jpg",134,1017,3,"7-13410173","2022-03-14"
"1090","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/wxQHYYsr/689.png",134,1018,3,"7-13410183","2022-03-14"
"1091","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/pTYNvKyj/57.png",134,1019,3,"7-13410193","2022-03-14"
"1092","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/05bh56jh/447.png",134,1020,3,"7-13410203","2022-03-14"
"1096","Russia","Russia","KamAZ 6x6","damaged","https://i.postimg.cc/GhDp0yzL/tt1.png",134,1024,1,"7-13410241","2022-03-14"
"1097","Russia","Russia","KamAZ 6x6","abandoned","https://i.postimg.cc/GhDp0yzL/tt1.png",134,1024,4,"7-13410244","2022-03-14"
"1112","Russia","Russia","KamAZ 6x6","abandoned","https://i.postimg.cc/85PBn7X1/a1.png",134,1039,4,"7-13410394","2022-03-14"
"1113","Russia","Russia","KamAZ 6x6","abandoned","https://i.postimg.cc/QxWgPGmW/a2.png",134,1040,4,"7-13410404","2022-03-14"
"1114","Russia","Russia","KamAZ 6x6","abandoned","https://i.postimg.cc/C1PHyw9b/a3.png",134,1041,4,"7-13410414","2022-03-14"
"1115","Russia","Russia","KamAZ 6x6","abandoned","https://i.postimg.cc/rsDGMvL3/a4.png",134,1042,4,"7-13410424","2022-03-14"
"1116","Russia","Russia","KamAZ 6x6","abandoned","https://i.postimg.cc/gc7qNkVW/a5.png",134,1043,4,"7-13410434","2022-03-14"
"1168","Russia","Russia","KamAZ 6x6","captured","https://i.postimg.cc/76fwSwM6/5f2.png",134,1089,2,"7-13410892","2022-03-14"
"1169","Russia","Russia","KamAZ 6x6","captured","https://i.postimg.cc/wxFtfg1F/jo.png",134,367,2,"7-1343672","2022-03-14"
"1170","Russia","Russia","KamAZ 6x6","captured","https://i.postimg.cc/9fPDTqsX/468k.png",134,1090,2,"7-13410902","2022-03-14"
"1171","Russia","Russia","KamAZ 6x6","captured","https://i.postimg.cc/d3vCfcTF/c1.jpg",134,1091,2,"7-13410912","2022-03-14"
"1172","Russia","Russia","KamAZ 6x6","captured","https://i.postimg.cc/sf97hxtg/c2.jpg",134,1092,2,"7-13410922","2022-03-14"
"1175","Russia","Russia","KamAZ Avtozaks","abandoned","https://i.postimg.cc/kg3NP1YY/a6.png",135,1095,4,"7-13510954","2022-03-14"
"1179","Russia","Russia","KamAZ with armoured cabin","abandoned","https://i.postimg.cc/4yj6dBfd/a7.png",136,1098,4,"7-13610984","2022-03-14"
"1191","Russia","Russia","Armoured SUV","damaged","https://i.postimg.cc/JhV6T907/329.png",141,1108,1,"7-14111081","2022-03-14"
"1192","Russia","Russia","Armoured SUV","captured","https://i.postimg.cc/JhV6T907/329.png",141,1108,2,"7-14111082","2022-03-14"
"1222","Russia","Russia","(Unknown) vehicle","destroyed","https://i.postimg.cc/6p16np14/480.png",143,1134,3,"7-14311343","2022-03-14"
"1242","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/MpP3ydft/35.png",1,1154,3,"380-111543","2022-03-14"
"1273","Ukraine","Soviet Union","T-72AV","destroyed","https://i.postimg.cc/GhcK4SxB/4370.png",3,1183,3,"380-311833","2022-03-14"
"1274","Ukraine","Soviet Union","T-72AV","destroyed","https://i.postimg.cc/05VtgVcv/437.png",3,1184,3,"380-311843","2022-03-14"
"1328","Ukraine","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/1zYt1hn6/r5.png",32,1235,3,"380-3212353","2022-03-14"
"1338","Ukraine","Soviet Union","BMP-2","destroyed","https://i.postimg.cc/LssXW6X2/r4.png",33,1243,3,"380-3312433","2022-03-14"
"1394","Ukraine","Ukraine","Varta","captured","https://i.postimg.cc/zGf1Wqkg/4312.png",160,1298,2,"380-16012982","2022-03-14"
"1395","Ukraine","Ukraine","Varta","captured","https://i.postimg.cc/ZnVDfxsb/438.png",160,1299,2,"380-16012992","2022-03-14"
"1419","Ukraine","United States","FGM-148 Javelin","captured","https://i.postimg.cc/Vk0cKg2s/o98.png",164,1322,2,"380-16413222","2022-03-14"
"1447","Ukraine","Soviet Union","5P85S (launcher for S-300PS)","abandoned","https://i.postimg.cc/nc1PvhZ1/411.png",171,1347,4,"380-17113474","2022-03-14"
"1477","Ukraine","Ukraine","KrAZ-6322","damaged","https://i.postimg.cc/wM4RWy5K/r3.png",186,1377,1,"380-18613771","2022-03-14"
"1478","Ukraine","Ukraine","KrAZ-6322","captured","https://i.postimg.cc/wM4RWy5K/r3.png",186,1377,2,"380-18613772","2022-03-14"
"1487","Ukraine","Soviet Union","9T452 transporter-loader (for BM-27 'Uragan' MRL)","destroyed","https://i.postimg.cc/SQd62jMf/37.png",124,1386,3,"380-12413863","2022-03-14"
"1492","Ukraine","Soviet Union","GAZ-66","destroyed","https://i.postimg.cc/SQ1Xb993/r3.png",122,1391,3,"380-12213913","2022-03-14"
"1493","Ukraine","Soviet Union","GAZ-66","destroyed","https://i.postimg.cc/PqdfwfZ1/r3.png",122,1392,3,"380-12213923","2022-03-14"
