"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"5181","Russia","Russia","4 120mm 2S23 Nona-SVK","destroyed","https://i.postimg.cc/QMxYCjn6/1000-non-svk-destr.jpg","2022-12-04",170,4718,2,"7-17047182","12/04/2022"
"7816","Russia","Soviet Union","T-64B","captured","https://i.postimg.cc/9fH0rFwJ/2000-t64b-capt-04-03-22.jpg","2022-12-04",318,7049,1,"7-31870491","12/04/2022"
"7905","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/vBqGLQDR/2015-T-64-BV-destr-27-02-22.jpg","2022-12-04",319,7135,2,"380-31971352","12/04/2022"
"7906","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/1XbP2JpJ/2016-T-64-BV-destr-28-03-22.jpg","2022-12-04",319,7136,2,"380-31971362","12/04/2022"
"7907","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/sgdsJHf2/2017-T-64-BV-destr-07-04-22.jpg","2022-12-04",319,7137,2,"380-31971372","12/04/2022"
"7908","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/NfrQmvcV/2018-T-64-BV-destr-07-04-22.jpg","2022-12-04",319,7138,2,"380-31971382","12/04/2022"
"7909","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/FKGvN9yf/2019-T-64-BV-destr-07-04-22.jpg","2022-12-04",319,7139,2,"380-31971392","12/04/2022"
"7910","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/FHymCb1V/2020-T-64-BV-destr-10-04-2022.jpg","2022-12-04",319,7140,2,"380-31971402","12/04/2022"
"7911","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/g0GpCwZF/2021-T-64-BV-destr-16-04-22.jpg","2022-12-04",319,7141,2,"380-31971412","12/04/2022"
"7912","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/mD5G186B/2022-T-64-BV-destr-21-04-22.jpg","2022-12-04",319,7142,2,"380-31971422","12/04/2022"
"7913","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/tJnG3WLP/2023-T-64-BV-destr-28-04-22.jpg","2022-12-04",319,7143,2,"380-31971432","12/04/2022"
"7914","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/DZZTzt6x/2024-T-64-BV-destr-10-05-22.jpg","2022-12-04",319,7144,2,"380-31971442","12/04/2022"
"7915","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/6TsJYTXP/2025-T-64-BV-destr-14-05-22.jpg","2022-12-04",319,7145,2,"380-31971452","12/04/2022"
"7916","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/Fsc7mL77/2026-T-64-BV-destr-14-05-22.jpg","2022-12-04",319,7146,2,"380-31971462","12/04/2022"
"7917","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/vZtTxw7y/2029-T-64-BV-destr-15-05-22.jpg","2022-12-04",319,7147,2,"380-31971472","12/04/2022"
"7918","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/nLVzvSTD/2030-T-64-BV-destr-15-05-22.jpg","2022-12-04",319,7148,2,"380-31971482","12/04/2022"
"7919","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/XYbXvYCx/2031-T-64-BV-destr-15-05-22.jpg","2022-12-04",319,7149,2,"380-31971492","12/04/2022"
"7920","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/vmPmX7SS/2032-T-64-BV-destr-15-05-22.jpg","2022-12-04",319,7150,2,"380-31971502","12/04/2022"
"7921","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/HxVkNJqW/2033-T-64-BV-destr-15-05-22.jpg","2022-12-04",319,7151,2,"380-31971512","12/04/2022"
"7922","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/KjTvZ6cd/2034-T-64-BV-destr-28-05-22.jpg","2022-12-04",319,7152,2,"380-31971522","12/04/2022"
"7923","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/j5mSYxTH/2035-T-64-BV-destr-31-05-22.jpg","2022-12-04",319,7153,2,"380-31971532","12/04/2022"
"7924","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/664QLvVY/2036-T-64-BV-destr-14-07-22.jpg","2022-12-04",319,7154,2,"380-31971542","12/04/2022"
"7925","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/jdVS8SZK/2037-T-64-BV-destr-08-08-22.jpg","2022-12-04",319,7155,2,"380-31971552","12/04/2022"
"7926","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/65d5FxmZ/2038-T-64-BV-destr-05-09-22.jpg","2022-12-04",319,7156,2,"380-31971562","12/04/2022"
"7927","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/y8sYHpMb/2039-T-64-BV-destr-04-11-22.jpg","2022-12-04",319,7157,2,"380-31971572","12/04/2022"
"7928","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/zGjmGhTD/2022-04-07-UA-T-64-BV-destroyed-2.jpg","2022-12-04",319,7158,2,"380-31971582","12/04/2022"
"7929","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/dVvPF6kS/2022-04-07-UA-T-64-BV-destroyed.jpg","2022-12-04",319,7159,2,"380-31971592","12/04/2022"
"7930","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/nLR6vtd6/2022-05-25-UA-T-64-BV-destroyed.jpg","2022-12-04",319,7160,2,"380-31971602","12/04/2022"
"7939","Ukraine","Soviet Union","T-64BV","damaged","https://i.postimg.cc/zfkzvwrG/2012-T-64-BV-dam-07-04-22.jpg","2022-12-04",319,7169,3,"380-31971693","12/04/2022"
"7940","Ukraine","Soviet Union","T-64BV","damaged","https://i.postimg.cc/yxDsLwSD/2013-T-64-BV-dam-24-08-22.jpg","2022-12-04",319,7170,3,"380-31971703","12/04/2022"
"7941","Ukraine","Soviet Union","T-64BV","damaged","https://i.postimg.cc/2jtz18Ph/2014-T-64-BV-dam-04-09-22.jpg","2022-12-04",319,7171,3,"380-31971713","12/04/2022"
"7942","Ukraine","Soviet Union","T-64BV","damaged","https://i.postimg.cc/k5X065yQ/2022-05-25-UA-T-64-BV-damaged.jpg","2022-12-04",319,7172,3,"380-31971723","12/04/2022"
"7944","Ukraine","Soviet Union","T-64BV","abandoned","https://i.postimg.cc/262ScQcK/2005-T-64-BV-aband-16-05-22.jpg","2022-12-04",319,7174,4,"380-31971744","12/04/2022"
"7945","Ukraine","Soviet Union","T-64BV","abandoned","https://i.postimg.cc/4NrNSNPs/2006-T-64-BV-aband-15-06-22.jpg","2022-12-04",319,7175,4,"380-31971754","12/04/2022"
"8001","Ukraine","Soviet Union","T-64BV","captured","https://i.postimg.cc/B6qvBYgF/2007-T-64-BV-capt-12-03-22.jpg","2022-12-04",319,7227,1,"380-31972271","12/04/2022"
"8002","Ukraine","Soviet Union","T-64BV","captured","https://i.postimg.cc/RhYV9Mz1/2008-T-64-BV-capt-20-03-22.jpg","2022-12-04",319,7228,1,"380-31972281","12/04/2022"
"8003","Ukraine","Soviet Union","T-64BV","captured","https://i.postimg.cc/6359v7WL/2010-T-64-BV-capt-28-03-22.jpg","2022-12-04",319,7229,1,"380-31972291","12/04/2022"
"8004","Ukraine","Soviet Union","T-64BV","captured","https://i.postimg.cc/3whr3Szq/2011-T-64-BV-capt-16-04-22.jpg","2022-12-04",319,7230,1,"380-31972301","12/04/2022"
"8024","Ukraine","Ukraine","T-64BV Zr. 2017","destroyed","https://i.postimg.cc/g00zwXky/2042-T-64-BV-Zr-2017-destr-07-06-22.jpg","2022-12-04",320,7250,2,"380-32072502","12/04/2022"
"8025","Ukraine","Ukraine","T-64BV Zr. 2017","destroyed","https://i.postimg.cc/xCwnF6Gg/2043-T-64-BV-Zr-2017-destr-20-10-22.jpg","2022-12-04",320,7251,2,"380-32072512","12/04/2022"
"8054","Ukraine","Ukraine","T-64BV Zr. 2017","captured","https://i.postimg.cc/TwLT9zbp/2040-T-64-BV-Zr-2017-capt-05-05-22.jpg","2022-12-04",320,7279,1,"380-32072791","12/04/2022"
"8055","Ukraine","Ukraine","T-64BV Zr. 2017","captured","https://i.postimg.cc/QMnXc8H2/2041-T-64-BV-Zr-2017-capt-08-09-22.jpg","2022-12-04",320,7280,1,"380-32072801","12/04/2022"
"8056","Ukraine","Ukraine","T-64BV Zr. 2017","captured","https://i.postimg.cc/W1gbLLYr/2009-T-64-BV-Zr-2017-capt-23-03-22.jpg","2022-12-04",320,7281,1,"380-32072811","12/04/2022"
"8065","Ukraine","Ukraine","T-64B1M","captured","https://i.postimg.cc/SNXxdzWg/2001-T-64-B1-M-capt-17-07-22.jpg","2022-12-04",322,7290,1,"380-32272901","12/04/2022"
"8074","Ukraine","Ukraine","T-64BM 'Bulat'","captured","https://i.postimg.cc/zD2fTkRL/2002-T-64-BM-capt-Bulat-22-04-22.jpg","2022-12-04",323,7299,1,"380-32372991","12/04/2022"
"8077","Ukraine","Ukraine","T-64BM2 'Bulat'","destroyed","https://i.postimg.cc/5yyNZXDN/2003-T-64-BM2-Bulat-destr-03-03-22.jpg","2022-12-04",324,7302,2,"380-32473022","12/04/2022"
"8078","Ukraine","Ukraine","T-64BM2 'Bulat'","destroyed","https://i.postimg.cc/fb7LXnxZ/2004-T-64-BM2-Bulat-destr-03-03-22.jpg","2022-12-04",324,7303,2,"380-32473032","12/04/2022"
"8080","Ukraine","Soviet Union","2 Uknown T-64","destroyed","https://i.postimg.cc/RCWWs8m1/2027-unkn-T-64-destr-15-05-22.jpg","2022-12-04",325,7305,2,"380-32573052","12/04/2022"
"8081","Ukraine","Soviet Union","2 Uknown T-64","destroyed","https://i.postimg.cc/dQgLzBQb/2028-unkn-T-64-destr-15-05-22.jpg","2022-12-04",325,7306,2,"380-32573062","12/04/2022"
"8105","Ukraine","Poland","36 T-72M/M1(R)","destroyed","https://i.postimg.cc/qMdpsZvv/2046-T-72-M-M1-R-destr-14-08-22.jpg","2022-12-04",327,7329,2,"380-32773292","12/04/2022"
"8106","Ukraine","Poland","36 T-72M/M1(R)","destroyed","https://i.postimg.cc/RVQ4XQWQ/2047-T-72-M-M1-R-destr-31-08-22.jpg","2022-12-04",327,7330,2,"380-32773302","12/04/2022"
"8130","Ukraine","Soviet Union","T-72AV","destroyed","https://i.postimg.cc/L4PHZMRW/2044-T-72-AV-destr-28-06-22.jpg","2022-12-04",328,7350,2,"380-32873502","12/04/2022"
"8151","Ukraine","Soviet Union","T-72B","destroyed","https://i.postimg.cc/8cLN8LtG/2045-T-72-B-destr-03-05-22.jpg","2022-12-04",8,7368,2,"380-873682","12/04/2022"
"8186","Ukraine","Soviet Union","33 T-80BV","destroyed","https://i.postimg.cc/rp7B8Kdw/2049-T-80-BV-destr-18-05-22.jpg","2022-12-04",330,7399,2,"380-33073992","12/04/2022"
"8187","Ukraine","Soviet Union","33 T-80BV","destroyed","https://i.postimg.cc/zBW938WS/2050-T-80-BV-destr-09-07-22.jpg","2022-12-04",330,7400,2,"380-33074002","12/04/2022"
"8188","Ukraine","Soviet Union","33 T-80BV","destroyed","https://i.postimg.cc/cJKqyQLz/2051-T-80-BV-destr-20-08-22.jpg","2022-12-04",330,7401,2,"380-33074012","12/04/2022"
"8189","Ukraine","Soviet Union","33 T-80BV","destroyed","https://i.postimg.cc/3xfMcLYp/2052-T-80-BV-destr-20-08-22.jpg","2022-12-04",330,7402,2,"380-33074022","12/04/2022"
"8212","Ukraine","Soviet Union","33 T-80BV","captured","https://i.postimg.cc/VN5wfxDD/2048-T-80-BV-capt-03-09-2022.jpg","2022-12-04",330,7420,1,"380-33074201","12/04/2022"
"8259","Ukraine","Soviet Union","28 BRM-1K reconnaissance vehicle","destroyed","https://i.postimg.cc/1zFWrMty/2059-BRM-1-K-destr-07-04-22.jpg","2022-12-04",332,7467,2,"380-33274672","12/04/2022"
"8260","Ukraine","Soviet Union","28 BRM-1K reconnaissance vehicle","destroyed","https://i.postimg.cc/cLDwRs37/2022-03-30-UA-BRM-1-K-destroyed.jpg","2022-12-04",332,7468,2,"380-33274682","12/04/2022"
"8261","Ukraine","Soviet Union","28 BRM-1K reconnaissance vehicle","destroyed","https://i.postimg.cc/3x8PcZcj/2022-06-03-UA-BRM-1-K-destroyed.jpg","2022-12-04",332,7469,2,"380-33274692","12/04/2022"
"8300","Ukraine","Soviet Union","BRDM-2","destroyed","https://i.postimg.cc/ZYxMQfLR/2056-BRDM-2-destr-25-03-22.jpg","2022-12-04",333,7506,2,"380-33375062","12/04/2022"
"8326","Ukraine","Soviet Union","BRDM-2","captured","https://i.postimg.cc/kGvzFsT2/2053-BRDM-2-capt-23-03-22.jpg","2022-12-04",333,7532,1,"380-33375321","12/04/2022"
