,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
362,Russia,Russia,P-260-U signal vehicle (for Redut-2US signal and communications system),captured,https://i.postimg.cc/LsRkdZpb/57.png,29,346,3,7-293463,03/17/2022
374,Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/brQwkgCy/h5.jpg,32,358,1,7-323581,03/17/2022
375,Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,https://i.postimg.cc/J7Jnf71f/h6.jpg,32,359,1,7-323591,03/17/2022
388,Russia,Russia,Unknown AFV,abandoned,https://i.postimg.cc/Y965xPHs/67.jpg,33,372,4,7-333724,03/17/2022
397,Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/5N6p21Lx/3g.png,34,381,1,7-343811,03/17/2022
399,Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/zvqgGh3y/65.png,34,383,1,7-343831,03/17/2022
407,Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/Z5SQKHzb/32.png,34,390,3,7-343903,03/17/2022
440,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/NFmgtZsB/3d1.png,35,423,1,7-354231,03/17/2022
443,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/Jzh9cSf0/313.png,35,426,1,7-354261,03/17/2022
519,Russia,Soviet Union,-BMD 2.00,destroyed,https://i.postimg.cc/d04549yB/68.png,38,495,1,7-384951,03/17/2022
520,Russia,Soviet Union,-BMD 2.00,destroyed,https://i.postimg.cc/LsgdF0Fx/37.png,38,496,1,7-384961,03/17/2022
527,Russia,Soviet Union,-BMD 2.00,abandoned,https://i.postimg.cc/5NVXwfjS/350.png,38,502,4,7-385024,03/17/2022
568,Russia,Russia,BMD-4M,captured,https://i.postimg.cc/V6GCvp8t/cn.jpg,39,541,3,7-395413,03/17/2022
583,Russia,Russia,BTR-82A,destroyed,https://i.postimg.cc/9FfLxHM6/bk.jpg,40,556,1,7-405561,03/17/2022
584,Russia,Russia,BTR-82A,destroyed,https://i.postimg.cc/7h7n7vr5/466.jpg,40,557,1,7-405571,03/17/2022
594,Russia,Russia,BTR-82A,abandoned,https://i.postimg.cc/MTnD6Msb/45.jpg,40,566,4,7-405664,03/17/2022
604,Russia,Russia,BTR-82A,captured,https://i.postimg.cc/fLkJ1YHZ/578.png,40,574,3,7-405743,03/17/2022
645,Russia,Soviet Union,BTR-80,captured,https://i.postimg.cc/fTH27N6P/5t.png,42,613,3,7-426133,03/17/2022
703,Russia,Russia,GAZ Tigr-M,destroyed,https://i.postimg.cc/T2VQ9q6W/d1.png,48,669,1,7-486691,03/17/2022
704,Russia,Russia,GAZ Tigr-M,destroyed,https://i.postimg.cc/WzBJPSzg/460.png,48,670,1,7-486701,03/17/2022
707,Russia,Russia,GAZ Tigr-M,damaged,https://i.postimg.cc/vZRf920n/t1.jpg,48,673,2,7-486732,03/17/2022
708,Russia,Russia,GAZ Tigr-M,abandoned,https://i.postimg.cc/vZRf920n/t1.jpg,48,673,4,7-486734,03/17/2022
709,Russia,Russia,GAZ Tigr-M,damaged,https://i.postimg.cc/qv8nGcF5/t2.jpg,48,674,2,7-486742,03/17/2022
710,Russia,Russia,GAZ Tigr-M,abandoned,https://i.postimg.cc/qv8nGcF5/t2.jpg,48,674,4,7-486744,03/17/2022
711,Russia,Russia,GAZ Tigr-M,damaged,https://i.postimg.cc/25GZskrd/t3.jpg,48,675,2,7-486752,03/17/2022
712,Russia,Russia,GAZ Tigr-M,abandoned,https://i.postimg.cc/25GZskrd/t3.jpg,48,675,4,7-486754,03/17/2022
726,Russia,Russia,GAZ Tigr-M,captured,https://i.postimg.cc/L5KZcNnf/ty.png,48,689,3,7-486893,03/17/2022
732,Russia,Italy,Iveco LMV 'Rys',destroyed,https://i.postimg.cc/xdpdGc9Z/i1.jpg,49,695,1,7-496951,03/17/2022
733,Russia,Italy,Iveco LMV 'Rys',destroyed,https://i.postimg.cc/ydwY5tgX/i2.jpg,49,696,1,7-496961,03/17/2022
734,Russia,Italy,Iveco LMV 'Rys',destroyed,https://i.postimg.cc/wxmBJqZW/i3.jpg,49,697,1,7-496971,03/17/2022
735,Russia,Italy,Iveco LMV 'Rys',destroyed,https://i.postimg.cc/3xnr7d0w/i4.jpg,49,698,1,7-496981,03/17/2022
736,Russia,Italy,Iveco LMV 'Rys',destroyed,https://i.postimg.cc/BQmRnDpR/770.png,49,699,1,7-496991,03/17/2022
737,Russia,Italy,Iveco LMV 'Rys',damaged,https://i.postimg.cc/4xrt6Lwt/542.png,49,700,2,7-497002,03/17/2022
766,Russia,Soviet Union,IMR-2 combat engineering vehicle,captured,https://i.postimg.cc/W3Hvh6fz/3d11.png,64,728,3,7-647283,03/17/2022
792,Russia,Russia,Ural-4320 with crane,destroyed,https://i.postimg.cc/W3Hvh6fz/3d11.png,73,728,1,7-737281,03/17/2022
825,Russia,Soviet Union,100mm MT-12 anti-tank gun,captured,https://i.postimg.cc/85pqC5hy/4y.png,84,774,3,7-847743,03/17/2022
841,Russia,Soviet Union,152mm 2A65 Msta-B howitzer,captured,https://i.postimg.cc/hPHYt3Gw/67.png,87,789,3,7-877893,03/17/2022
849,Russia,Soviet Union,122mm 2S1 Gvozdika,destroyed,https://i.postimg.cc/bw9B1cHD/51.png,90,796,1,7-907961,03/17/2022
852,Russia,Soviet Union,122mm 2S1 Gvozdika,captured,https://i.postimg.cc/rm5DhJhH/580.png,90,799,3,7-907993,03/17/2022
855,Russia,Soviet Union,152mm 2S3 Akatsiya,abandoned,https://i.postimg.cc/85D97Vs5/3v.png,91,802,4,7-918024,03/17/2022
898,Russia,Soviet Union,220mm BM-27 'Uragan',captured,https://i.postimg.cc/jSrgynrd/976.png,95,842,3,7-958423,03/17/2022
899,Russia,Soviet Union,220mm BM-27 'Uragan',destroyed,https://i.postimg.cc/jSrgynrd/976.png,95,842,1,7-958421,03/17/2022
950,Russia,Russia,Fara ground surveillance radar,captured,https://i.postimg.cc/RVzmKMQT/41.png,112,885,3,7-1128853,03/17/2022
951,Russia,Russia,R-330BMV Borisoglebsk-2B,destroyed,https://i.postimg.cc/SQc4y8fS/3fr.png,113,886,1,7-1138861,03/17/2022
954,Russia,Russia,Torn(-MDM),captured,https://i.postimg.cc/Jn2VdkFf/35.png,114,889,3,7-1148893,03/17/2022
1016,Russia,Russia,GAZ-3308,abandoned,https://i.postimg.cc/wjz9hn1C/361.png,136,949,4,7-1369494,03/17/2022
1069,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/wjD7VF7s/688.png,138,999,1,7-1389991,03/17/2022
1070,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/0NxrHmwX/u8.png,138,1000,1,7-13810001,03/17/2022
1071,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/SKrj0sLS/u9.png,138,1001,1,7-13810011,03/17/2022
1072,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/B6766VwR/h7.png,138,1002,1,7-13810021,03/17/2022
1073,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/d3S45wNn/358.png,138,1003,1,7-13810031,03/17/2022
1074,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/B6nTkRKz/431.png,138,1004,1,7-13810041,03/17/2022
1075,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/G3B7ps45/443.png,138,1005,1,7-13810051,03/17/2022
1076,Russia,Russia,Ural-4320,damaged,https://i.postimg.cc/YSs02PPZ/k9.png,138,1006,2,7-13810062,03/17/2022
1093,Russia,Russia,Ural-4320,abandoned,https://i.postimg.cc/tTB5g9by/359.png,138,1021,4,7-13810214,03/17/2022
1145,Russia,Russia,Ural-4320,captured,https://i.postimg.cc/yxRcGjMS/c7.jpg,138,1070,3,7-13810703,03/17/2022
1146,Russia,Russia,Ural-4320,captured,https://i.postimg.cc/bJ99Y3Cc/g3.png,138,1071,3,7-13810713,03/17/2022
1147,Russia,Russia,Ural-4320,captured,https://i.postimg.cc/sxbfgd1x/690.png,138,1072,3,7-13810723,03/17/2022
1148,Russia,Russia,Ural-4320,captured,https://i.postimg.cc/fR9PySkK/48.png,138,1073,3,7-13810733,03/17/2022
1149,Russia,Russia,Ural-4320,captured,https://i.postimg.cc/268TQ1jg/51.png,138,1074,3,7-13810743,03/17/2022
1171,Russia,Russia,KamAZ 4x4,destroyed,https://i.postimg.cc/rFmHxYZQ/h0.png,143,1096,1,7-14310961,03/17/2022
1242,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/3rg5VvFm/g5.jpg,144,1162,1,7-14411621,03/17/2022
1243,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/kGN0b0gf/j4.png,144,1163,1,7-14411631,03/17/2022
1244,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/Hs9mcyJd/l6.png,144,1164,1,7-14411641,03/17/2022
1245,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/rwykSwWW/l5.png,144,1165,1,7-14411651,03/17/2022
1327,Russia,Russia,KamAZ 6x6,captured,https://i.postimg.cc/9QDRgJyX/f15.png,144,1239,3,7-14412393,03/17/2022
1328,Russia,Russia,KamAZ 6x6,captured,https://i.postimg.cc/yYLHzZtr/753.png,144,1240,3,7-14412403,03/17/2022
1336,Russia,Russia,KamAZ with armoured cabin,captured,https://i.postimg.cc/yxJz9QDt/3d.png,146,1247,3,7-14612473,03/17/2022
1339,Russia,Russia,KamAZ-6350 8x8 artillery tractor,destroyed,https://i.postimg.cc/XqZpQvds/469.png,147,1250,1,7-14712501,03/17/2022
1345,Russia,Soviet Union,UAZ-452,destroyed,https://i.postimg.cc/Jny94yX3/l7.png,149,1256,1,7-14912561,03/17/2022
1368,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/hjR8g9pW/dj.jpg,153,1277,1,7-15312771,03/17/2022
1369,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/L4zynf9N/779.png,153,1278,1,7-15312781,03/17/2022
1370,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/XqZtqM6Z/p0.png,153,1279,1,7-15312791,03/17/2022
1371,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/7LWFkPpv/l0.png,153,1280,1,7-15312801,03/17/2022
1372,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/tJxyfnTm/l9.png,153,1281,1,7-15312811,03/17/2022
1373,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/6qJ5BfDN/l8.png,153,1282,1,7-15312821,03/17/2022
1374,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/HLm0BjdY/r1.jpg,153,1283,1,7-15312831,03/17/2022
1375,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/nL145Zhv/r2.jpg,153,1284,1,7-15312841,03/17/2022
1376,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/vBHrwj4C/r3.jpg,153,1285,1,7-15312851,03/17/2022
1388,Russia,Russia,Unknown truck,captured,https://i.postimg.cc/vHcNtwjD/g70.png,153,1294,3,7-15312943,03/17/2022
1393,Russia,Russia,(Unknown) vehicle,destroyed,https://i.postimg.cc/Qd0VGPhL/86.jpg,154,1299,1,7-15412991,03/17/2022
1394,Russia,Russia,(Unknown) vehicle,destroyed,https://i.postimg.cc/nLqV2cT1/43.jpg,154,1300,1,7-15413001,03/17/2022
1446,Ukraine,Ukraine,T-64B1M,damaged,https://i.postimg.cc/HxmWTxMP/3d1.png,155,1350,2,380-15513502,03/17/2022
1447,Ukraine,Ukraine,T-64B1M,abandoned,https://i.postimg.cc/HxmWTxMP/3d1.png,155,1350,4,380-15513504,03/17/2022
1483,Ukraine,Soviet Union,9P148 Konkurs ATGM carrier,destroyed,https://i.postimg.cc/1tbZXSMb/g7.png,157,1384,1,380-15713841,03/17/2022
1538,Ukraine,Ukraine,BTR-4,captured,https://i.postimg.cc/4x3jXzd0/4311.png,164,1436,3,380-16414363,03/17/2022
1547,Ukraine,Soviet Union,BTR-70,destroyed,https://i.postimg.cc/FsJZ542w/4t.png,167,1445,1,380-16714451,03/17/2022
1638,Ukraine,Soviet Union,5P85D (launcher for S-300PS),destroyed,https://i.postimg.cc/cLVfSxKP/Screenshot-9316.png,182,1528,1,380-18215281,03/17/2022
1640,Ukraine,Soviet Union,5P85S (launcher for S-300PS),destroyed,https://i.postimg.cc/cLVfSxKP/Screenshot-9316.png,183,1528,1,380-18315281,03/17/2022
1655,Ukraine,Soviet Union,30N6 'Flap Lid',destroyed,https://i.postimg.cc/j5TNDM4X/Screenshot-9320.png,189,1544,1,380-18915441,03/17/2022
1671,Ukraine,Turkey,Bayraktar TB2 UCAV,destroyed,https://i.postimg.cc/0yTqfP7n/314.png,195,1560,1,380-19515601,03/17/2022
1686,Ukraine,Soviet Union,KrAZ-255B,captured,https://i.postimg.cc/G2jDGvM1/Screenshot-9319.png,203,1575,3,380-20315753,03/17/2022
1705,Ukraine,Soviet Union,GAZ-66,destroyed,https://i.postimg.cc/43VV4DVy/Screenshot-9318.png,132,1593,1,380-13215931,03/17/2022
