"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"1018","Russia","Russia","TZM-T reloader vehicle (for TOS-1A)","destroyed","https://i.postimg.cc/8P2r4854/d35.png","2022-06-08",32,967,1,"7-329671","06/08/2022"
"1195","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/SRTgwTwV/55444.jpg","2022-06-08",36,1137,1,"7-3611371","06/08/2022"
"1570","Russia","Russia","BMP-3","destroyed","https://twitter.com/UAWeapons/status/1534499407235784705","2022-06-08",39,1489,1,"7-3914891","06/08/2022"
"1675","Russia","Soviet Union","BMD-2","damaged","https://twitter.com/UAWeapons/status/1534592976671866884","2022-06-08",41,1585,2,"7-4115852","06/08/2022"
"1949","Russia","Soviet Union","Unknown BMP-1/2","destroyed","https://twitter.com/UAWeapons/status/1534591070805409792","2022-06-08",44,1843,1,"7-4418431","06/08/2022"
"1950","Russia","Soviet Union","Unknown BMP-1/2","destroyed","https://twitter.com/UAWeapons/status/1534566681414352896","2022-06-08",44,1844,1,"7-4418441","06/08/2022"
"2185","Russia","Russia","GAZ Tigr-M","captured","https://i.postimg.cc/Pr4HqYDj/3221.jpg","2022-06-08",53,2065,3,"7-5320653","06/08/2022"
"2203","Russia","Italy","Iveco LMV Rys","destroyed","https://i.postimg.cc/ZK7DcBf8/666555.jpg","2022-06-08",54,2083,1,"7-5420831","06/08/2022"
"2473","Russia","Soviet Union","9P149 Shturm-S","captured","https://i.postimg.cc/DyV9PVmv/h7.jpg","2022-06-08",104,2332,3,"7-10423323","06/08/2022"
"2506","Russia","Soviet Union","152mm D-20 gun-howitzer","destroyed","https://i.postimg.cc/sxxtHy7x/38.png","2022-06-08",111,2363,1,"7-11123631","06/08/2022"
"2663","Russia","Soviet Union","122mm BM-21 Grad","destroyed","https://twitter.com/UAWeapons/status/1534498437911158786","2022-06-08",122,2514,1,"7-12225141","06/08/2022"
"2664","Russia","Soviet Union","122mm BM-21 Grad","destroyed","https://twitter.com/UAWeapons/status/1534591070805409792","2022-06-08",122,1843,1,"7-12218431","06/08/2022"
"2897","Russia","Russia","Ka-52 'Alligator' attack helicopter","destroyed","https://i.postimg.cc/d3mQqdqh/288.png","2022-06-08",166,2723,1,"7-16627231","06/08/2022"
"3045","Russia","Russia","GAZ-3308","destroyed","https://i.postimg.cc/fbPfsN01/4g4.jpg","2022-06-08",190,2862,1,"7-19028621","06/08/2022"
"3898","Russia","Russia","(Unknown) truck","destroyed","https://i.postimg.cc/jS821GqB/u1.png","2022-06-08",215,3648,1,"7-21536481","06/08/2022"
"3899","Russia","Russia","(Unknown) truck","destroyed","https://i.postimg.cc/Lsn5FNn5/u2.png","2022-06-08",215,3649,1,"7-21536491","06/08/2022"
"3900","Russia","Russia","(Unknown) truck","destroyed","https://i.postimg.cc/85vCjcdV/u3.png","2022-06-08",215,3650,1,"7-21536501","06/08/2022"
"3901","Russia","Russia","(Unknown) truck","destroyed","https://i.postimg.cc/rsCFNHYn/u4.png","2022-06-08",215,3651,1,"7-21536511","06/08/2022"
