,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
1,Russia,Soviet Union,T-72A,captured,https://i.postimg.cc/JhJ6G2t4/5422.png,1,1,1,NA,03/02/2022
3,Russia,Soviet Union,T-72B,destroyed,https://i.postimg.cc/Kz2jHMDf/667.png,2,3,2,NA,03/02/2022
8,Russia,Soviet Union,T-72B,captured,https://i.postimg.cc/26mGDmRD/m4.png,2,7,1,NA,03/02/2022
18,Russia,Russia,T-72B3M,destroyed,https://i.postimg.cc/L6tGr73p/bb665.png,5,17,2,NA,03/02/2022
19,Russia,Russia,T-72B3M,destroyed,https://i.postimg.cc/SRcKhb6c/cc6.png,5,18,2,NA,03/02/2022
20,Russia,Russia,T-72B3M,abandoned,https://i.postimg.cc/44PbCC3z/v44.png,5,19,3,NA,03/02/2022
21,Russia,Russia,T-72B3M,destroyed,https://i.postimg.cc/44PbCC3z/v44.png,5,19,2,NA,03/02/2022
26,Russia,Russia,T-72B3M,abandoned,https://i.postimg.cc/d1fyB4xk/bb87.png,5,24,3,NA,03/02/2022
29,Russia,Russia,T-72B3M,captured,https://i.postimg.cc/SR1fCMXS/m3.png,5,27,1,NA,03/02/2022
36,Russia,Russia,T-80U,destroyed,https://i.postimg.cc/tJP6fPZC/n77.png,7,34,2,NA,03/02/2022
46,Russia,Russia,T-80U,abandoned,https://i.postimg.cc/prNhDTGN/n77.png,7,43,3,NA,03/02/2022
53,Russia,Russia,T-80BVM,captured,https://i.postimg.cc/pT8gPXns/g78.png,9,49,1,NA,03/02/2022
54,Russia,Russia,T-80BVM,captured,https://i.postimg.cc/P5TGrLGL/6653.png,9,50,1,NA,03/02/2022
57,Russia,Russia,T-90A,abandoned,https://i.postimg.cc/SN9XmtFx/v87.png,10,53,3,NA,03/02/2022
59,Russia,Russia,Unknown tank,abandoned,https://i.postimg.cc/vHYqqTjM/544.png,11,55,3,NA,03/02/2022
67,Russia,Soviet Union,MT-LB,destroyed,https://twitter.com/UAWeapons/status/1498757622211784707,14,63,2,NA,03/02/2022
69,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/Y21qgqY7/7766.jpg,14,65,3,NA,03/02/2022
70,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/mkwsnkyF/433.png,14,66,3,NA,03/02/2022
71,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/1z6127Wh/h54.png,14,67,3,NA,03/02/2022
72,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/vHYqqTjM/544.png,14,55,3,NA,03/02/2022
73,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/yNdpdVtm/d1.png,14,68,3,NA,03/02/2022
82,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/wTYJPs3P/Screenshot-8472.png,14,77,1,NA,03/02/2022
83,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/ryRsk4jq/m1.png,14,78,1,NA,03/02/2022
84,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/RVc03z28/m2.png,14,79,1,NA,03/02/2022
87,Russia,Soviet Union,MT-LBu,destroyed,https://i.postimg.cc/CxhxWtzf/f7.png,16,82,2,NA,03/02/2022
