"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"45","Russia","Soviet Union","T-72A","damaged","https://i.postimg.cc/0jTSbC5M/1012.jpg","2022-07-24",4,44,2,"7-4442","07/24/2022"
"656","Russia","Russia","T-80BVM","destroyed","https://i.postimg.cc/FH1w4zy8/1009.jpg","2022-07-24",17,613,1,"7-176131","07/24/2022"
"657","Russia","Russia","T-80BVM","destroyed","https://i.postimg.cc/JnXXXNbJ/1003.jpg","2022-07-24",17,614,1,"7-176141","07/24/2022"
"665","Russia","Russia","T-80BVM","destroyed","https://i.postimg.cc/L6wNT0jg/1010.jpg","2022-07-24",17,622,1,"7-176221","07/24/2022"
"848","Russia","Russia","Unknown tank","destroyed","https://twitter.com/RALee85/status/1551145700712382465","2022-07-24",20,802,1,"7-208021","07/24/2022"
"849","Russia","Russia","Unknown tank","destroyed","https://i.postimg.cc/MKS7yF3G/1007.jpg","2022-07-24",20,803,1,"7-208031","07/24/2022"
"1137","Russia","Soviet Union","MT-LBu","destroyed","https://twitter.com/RALee85/status/1551156042498822144","2022-07-24",28,1076,1,"7-2810761","07/24/2022"
"1631","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/nLbYPTZR/1013.jpg","2022-07-24",42,1539,1,"7-4215391","07/24/2022"
"1645","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/xdhHqxbn/1004.jpg","2022-07-24",42,1551,1,"7-4215511","07/24/2022"
"1646","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/xdcMfD86/1000.jpg","2022-07-24",42,1552,1,"7-4215521","07/24/2022"
"1892","Russia","Russia","BMP-3","destroyed","https://i.postimg.cc/L6wNT0jg/1010.jpg","2022-07-24",45,622,1,"7-456221","07/24/2022"
"2604","Russia","Russia","6 R-149AKSh-1 command and signals vehicle","destroyed","https://twitter.com/UAWeapons/status/1551216224897581057","2022-07-24",75,2435,1,"7-7524351","07/24/2022"
"2954","Russia","Soviet Union","43 152mm 2S3(M) Akatsiya","captured","https://i.postimg.cc/6p6CPGXJ/1005.jpg","2022-07-24",132,2761,3,"7-13227613","07/24/2022"
"3015","Russia","Soviet Union","2 203mm 2S7M Malka","damaged","https://i.postimg.cc/kXvxwvLv/1008.jpg","2022-07-24",135,2820,2,"7-13528202","07/24/2022"
"3198","Russia","Soviet Union","2 TEL for S-300","destroyed","https://twitter.com/UAWeapons/status/1551216224897581057","2022-07-24",158,2435,1,"7-15824351","07/24/2022"
"3401","Russia","Russia","ZALA 421-16<U+0415>2 reconnaissance UAV","captured","https://i.postimg.cc/mZM31swq/1006.jpg","2022-07-24",197,3173,3,"7-19731733","07/24/2022"
"3410","Russia","Russia","5 Project 03160 Raptor class patrol boat","destroyed","https://i.postimg.cc/qqhnJFrH/1011.jpg","2022-07-24",203,3182,1,"7-20331821","07/24/2022"
"3633","Russia","Russia","Ural-4320","destroyed","https://twitter.com/UAWeapons/status/1551210350548336640","2022-07-24",220,3394,1,"7-22033941","07/24/2022"
"4159","Russia","Russia","KamAZ 6x6 tanker","damaged","https://twitter.com/UAWeapons/status/1551210350548336640","2022-07-24",230,3394,2,"7-23033942","07/24/2022"
"4574","Ukraine","Ukraine","T-64B1M","captured","https://i.postimg.cc/SsBBNR2Q/2000.jpg","2022-07-24",247,4251,3,"380-24742513","07/24/2022"
