"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"638","Russia","Russia","255 T-72B3","damaged","https://i.postimg.cc/WbkKpN96/1008-t72b3-dam-06-01-23.jpg","2023-01-07",11,602,3,"7-116023","01/07/2023"
"1128","Russia","Soviet Union","201 T-80BV","destroyed","https://i.postimg.cc/L8kbfyFJ/1003-t80bv-destr-06-01-23.jpg","2023-01-07",15,1048,2,"7-1510482","01/07/2023"
"1129","Russia","Soviet Union","201 T-80BV","destroyed","https://i.postimg.cc/kgPHB0zr/1004-t80bv-destr-06-01-23.jpg","2023-01-07",15,1049,2,"7-1510492","01/07/2023"
"2933","Russia","Soviet Union","678 BMP-2(K)","destroyed","https://i.postimg.cc/g2N3f59F/1005-bmp2-destr-06-01-23.jpg","2023-01-07",44,2706,2,"7-4427062","01/07/2023"
"3299","Russia","Soviet Union","99 Unknown BMP-1/2","destroyed","https://i.postimg.cc/GhPFjtqp/1012-3x-unkn-bmp12-destr-07-01-23.jpg","2023-01-07",47,3013,2,"7-4730132","01/07/2023"
"3427","Russia","Russia","BMP-3","destroyed","https://i.postimg.cc/P5tmVHRQ/1006-bmp3-destr-06-01-23.jpg","2023-01-07",48,3138,2,"7-4831382","01/07/2023"
"3740","Russia","Russia","61 BMD-4M","destroyed","https://i.postimg.cc/Ls5jRTRq/1002-BMD-4-destr-06-01-23.jpg","2023-01-07",52,3429,2,"7-5234292","01/07/2023"
"3981","Russia","Russia","378 BTR-82A(M)","destroyed","https://i.postimg.cc/d0fr0yt5/1000-btr82a-destr-06-01-23.jpg","2023-01-07",53,3658,2,"7-5336582","01/07/2023"
"4318","Russia","Russia","3 Remdiesel Z-STS Akhmat","destroyed","https://i.postimg.cc/QdHpZmjF/1001-Remdiesel-Z-STS-Akhmat-destr-06-01-23.jpg","2023-01-07",59,3952,2,"7-5939522","01/07/2023"
"5320","Russia","Soviet Union","72 152mm 2A65 Msta-B howitzer","destroyed","https://i.postimg.cc/8PyhY9g8/1007-msta-b-destr-06-01-23.jpg","2023-01-07",170,4854,2,"7-17048542","01/07/2023"
"6695","Russia","Russia","564 Ural-4320","destroyed","https://i.postimg.cc/8CGPmkXT/1010-ural4320-destr-07-12-22.jpg","2023-01-07",292,6118,2,"7-29261182","01/07/2023"
"6696","Russia","Russia","564 Ural-4320","destroyed","https://i.postimg.cc/JzZzXHqT/1011-ural4320-destr-07-01-23.jpg","2023-01-07",292,6119,2,"7-29261192","01/07/2023"
"7563","Russia","Russia","638 KamAZ 6x6","destroyed","https://i.postimg.cc/jdGjC4zw/1009-Kam-AZ-6x6-destr-26-02-22.jpg","2023-01-07",302,6899,2,"7-30268992","01/07/2023"
"9481","Ukraine","United States","17 M113","damaged","https://i.postimg.cc/K834y1bs/2002-m113-damaged-07-01-23.jpg","2023-01-07",370,8631,3,"380-37086313","01/07/2023"
"10028","Ukraine","Soviet Union","203mm 2S7 Pion","damaged","https://i.postimg.cc/HshjKQqy/2001-2s7-pion-dam-06-01-23.jpg","2023-01-07",445,9137,3,"380-44591373","01/07/2023"
"10055","Ukraine","Soviet Union","122mm BM-21 Grad","destroyed","https://twitter.com/RALee85/status/1605654534105272356","2023-01-07",451,9163,2,"380-45191632","01/07/2023"
"10197","Ukraine","Soviet Union","16 MiG-29 fighter aircraft","destroyed","https://twitter.com/UAWeapons/status/1611781906676285441","2023-01-07",484,9299,2,"380-48492992","01/07/2023"
"10677","Ukraine","Soviet Union","10 UAZ-452 van","damaged","https://i.postimg.cc/QxtH06yD/2000-uaz452-dam-06-01-23.jpg","2023-01-07",548,9746,3,"380-54897463","01/07/2023"
