"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"47","Russia","Soviet Union","42 T-62M","damaged","https://i.postimg.cc/SNKbZnT3/1015_t62m_dam_capt.jpg","2022-11-18",2,41,3,"7-2413","11/18/2022"
"48","Russia","Soviet Union","42 T-62M","captured","https://i.postimg.cc/SNKbZnT3/1015_t62m_dam_capt.jpg","2022-11-18",2,41,1,"7-2411","11/18/2022"
"60","Russia","Soviet Union","10 T-62MV","captured","https://i.postimg.cc/1zy2B9Rk/1016-t62mv-capt.jpg","2022-11-18",3,51,1,"7-3511","11/18/2022"
"278","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/DwgVGWdV/1009-t72b-destr.jpg","2022-11-18",8,262,2,"7-82622","11/18/2022"
"892","Russia","Russia","T-72B3 Obr. 2016","captured","https://i.postimg.cc/RFBFXJJM/1001-t72b3m-capt.jpg","2022-11-18",13,825,1,"7-138251","11/18/2022"
"1504","Russia","Soviet Union","24 BRM-1K reconnaissance vehicle","destroyed","https://i.postimg.cc/B6P2rKMR/1004-brm-1k-destr.jpg","2022-11-18",26,1384,2,"7-2613842","11/18/2022"
"3004","Russia","Russia","10 BMP-2M","captured","https://i.postimg.cc/RhRhyC5j/1003-bmp2m-capt.jpg","2022-11-18",43,2743,1,"7-4327431","11/18/2022"
"3281","Russia","Russia","BMP-3","damaged","https://i.postimg.cc/k502thvh/1000-bmp3-dam-capt.jpg","2022-11-18",46,2997,3,"7-4629973","11/18/2022"
"3282","Russia","Russia","BMP-3","captured","https://i.postimg.cc/k502thvh/1000-bmp3-dam-capt.jpg","2022-11-18",46,2997,1,"7-4629971","11/18/2022"
"3283","Russia","Russia","BMP-3","damaged","https://i.postimg.cc/76Sf1MBP/1002-bmp3-dam-capt.jpg","2022-11-18",46,2998,3,"7-4629983","11/18/2022"
"3284","Russia","Russia","BMP-3","captured","https://i.postimg.cc/76Sf1MBP/1002-bmp3-dam-capt.jpg","2022-11-18",46,2998,1,"7-4629981","11/18/2022"
"3285","Russia","Russia","BMP-3","captured","https://i.postimg.cc/KYkKjyBM/1006-bmp3-capt.jpg","2022-11-18",46,2999,1,"7-4629991","11/18/2022"
"3460","Russia","Soviet Union","BMD-2","captured","https://twitter.com/UAWeapons/status/1593639141237002242","2022-11-18",49,3165,1,"7-4931651","11/18/2022"
"3846","Russia","Russia","347 BTR-82A(M)","captured","https://i.postimg.cc/zv53xbMC/1014-btr82a-capt.jpg","2022-11-18",51,3515,1,"7-5135151","11/18/2022"
