"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"595","Russia","Russia","244 T-72B3","destroyed","https://i.postimg.cc/mgPtvSRw/1027-t72b3-destr.jpg","2022-12-05",11,563,2,"7-115632","12/05/2022"
"1082","Russia","Soviet Union","183 T-80BV","destroyed","https://i.postimg.cc/tRzZWT2h/1000-t80bv-destr.png","2022-12-05",15,1004,2,"7-1510042","12/05/2022"
"1165","Russia","Soviet Union","183 T-80BV","captured","https://i.postimg.cc/4NLY20Cy/1010-t80bv-capt.jpg","2022-12-05",15,1072,1,"7-1510721","12/05/2022"
"1741","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/QtfBLYBf/1004-REM-KL-and-MT-LB-destr.jpg","2022-12-05",30,1606,2,"7-3016062","12/05/2022"
"1742","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/tgHnFxQN/1018-mtlb-destr.jpg","2022-12-05",30,1607,2,"7-3016072","12/05/2022"
"1887","Russia","Soviet Union","MT-LB","captured","https://i.postimg.cc/W3NDHc4D/1015-mtlb-capt.jpg","2022-12-05",30,1736,1,"7-3017361","12/05/2022"
"2823","Russia","Soviet Union","652 BMP-2(K)","destroyed","https://i.postimg.cc/P5ZbYHcY/1005-bmp2-destr-10-11-22.jpg","2022-12-05",42,2605,2,"7-4226052","12/05/2022"
"2824","Russia","Soviet Union","652 BMP-2(K)","destroyed","https://i.postimg.cc/Jh2NZhxr/1011-bmp2-destr.jpg","2022-12-05",42,2606,2,"7-4226062","12/05/2022"
"3089","Russia","Soviet Union","652 BMP-2(K)","captured","https://i.postimg.cc/HsgQQRwy/1013-bmp2-capt.jpg","2022-12-05",42,2824,1,"7-4228241","12/05/2022"
"3297","Russia","Russia","BMP-3","destroyed","https://i.postimg.cc/wjFcx2ss/1001-bmp3-destr.jpg","2022-12-05",46,3021,2,"7-4630212","12/05/2022"
"3298","Russia","Russia","BMP-3","destroyed","https://i.postimg.cc/sgn7C2tY/1014-bmp3-destr.jpg","2022-12-05",46,3022,2,"7-4630222","12/05/2022"
"3308","Russia","Russia","BMP-3","damaged","https://i.postimg.cc/Tw5r9XNr/1012-bmp3-dam.jpg","2022-12-05",46,3029,3,"7-4630293","12/05/2022"
"3508","Russia","Soviet Union","BMD-2","destroyed","https://i.postimg.cc/43dvYcz2/1002-BMD-2-destr.jpg","2022-12-05",49,3212,2,"7-4932122","12/05/2022"
"3835","Russia","Russia","363 BTR-82A(M)","destroyed","https://i.postimg.cc/NfkRbDDP/1006-btr82a-destr.jpg","2022-12-05",51,3521,2,"7-5135212","12/05/2022"
"3836","Russia","Russia","363 BTR-82A(M)","destroyed","https://i.postimg.cc/1zf6mQQL/1007-btr82a-destr.jpg","2022-12-05",51,3522,2,"7-5135222","12/05/2022"
"3837","Russia","Russia","363 BTR-82A(M)","destroyed","https://i.postimg.cc/s2qW1Nf1/1026-btr82a-destr.jpg","2022-12-05",51,3523,2,"7-5135232","12/05/2022"
"3974","Russia","Russia","363 BTR-82A(M)","captured","https://i.postimg.cc/T18nNHBB/1003-btr82a-capt.jpg","2022-12-05",51,3636,1,"7-5136361","12/05/2022"
"4385","Russia","Russia","123 GAZ Tigr-M","destroyed","https://i.postimg.cc/XvrGS6SX/1028-gaz-tigr-m-destr.jpg","2022-12-05",67,4011,2,"7-6740112","12/05/2022"
"4521","Russia","Russia","70 R-149MA1 command and staff vehicle","destroyed","https://i.postimg.cc/4xL7SN0r/1024-R149-MA1-destr.jpg","2022-12-05",76,4131,2,"7-7641312","12/05/2022"
"4560","Russia","Russia","70 R-149MA1 command and staff vehicle","captured","https://i.postimg.cc/L6S1qWf0/1017-r149ma1-capt.jpg","2022-12-05",76,4163,1,"7-7641631","12/05/2022"
"4755","Russia","Russia","7 REM-KL recovery vehicle","destroyed","https://i.postimg.cc/QtfBLYBf/1004-REM-KL-and-MT-LB-destr.jpg","2022-12-05",113,1606,2,"7-11316062","12/05/2022"
"4925","Russia","Soviet Union","1 APA-80 engine starting vehicle","destroyed","https://twitter.com/UAWeapons/status/1599835567612911616","2022-12-05",143,4485,2,"7-14344852","12/05/2022"
"5382","Russia","Soviet Union","93 152mm 2S19 Msta-S","destroyed","https://i.postimg.cc/Hst7bt9W/1016-msta-s-destr.jpg","2022-12-05",176,4910,2,"7-17649102","12/05/2022"
"5809","Russia","Soviet Union","Su-24M/MR strike/tactical reconnaissance aircraft","destroyed","https://twitter.com/UAWeapons/status/1599479845204873216","2022-12-05",234,5282,2,"7-23452822","12/05/2022"
"5827","Russia","Russia","Su-34 strike aircraft","destroyed","https://twitter.com/UAWeapons/status/1599166676909510657","2022-12-05",235,5300,2,"7-23553002","12/05/2022"
"5830","Russia","Soviet Union","1 Tu-22M3 strategic bomber","damaged","https://i.postimg.cc/9QQZqq8t/559.png","2022-12-05",238,5303,3,"7-23853033","12/05/2022"
"5893","Russia","Russia","Ka-52 'Alligator' attack helicopter","destroyed","https://twitter.com/UAWeapons/status/1599404261678682112","2022-12-05",246,5359,2,"7-24653592","12/05/2022"
"5999","Russia","Russia","Orlan-10","captured","https://twitter.com/UAWeapons/status/1599547736776245249","2022-12-05",252,5463,1,"7-25254631","12/05/2022"
"6664","Russia","Russia","133 Ural-4320 tanker","destroyed","https://i.postimg.cc/MH07gJkg/1021-ural-tanker-destr.jpg","2022-12-05",289,6075,2,"7-28960752","12/05/2022"
"7230","Russia","Russia","594 KamAZ 6x6","destroyed","https://i.postimg.cc/T33VNstH/1008-kamaz6x6-destr.jpg","2022-12-05",298,6584,2,"7-29865842","12/05/2022"
"7231","Russia","Russia","594 KamAZ 6x6","destroyed","https://i.postimg.cc/ydccSCNW/1009-kamaz6x6-destr.jpg","2022-12-05",298,6585,2,"7-29865852","12/05/2022"
"7232","Russia","Russia","594 KamAZ 6x6","destroyed","https://i.postimg.cc/2S94sxJj/1019-kamaz6x6-destr.jpg","2022-12-05",298,6586,2,"7-29865862","12/05/2022"
"7233","Russia","Russia","594 KamAZ 6x6","destroyed","https://i.postimg.cc/Hs202m9y/1020-kamaz6x6-destr.jpg","2022-12-05",298,6587,2,"7-29865872","12/05/2022"
"7234","Russia","Russia","594 KamAZ 6x6","destroyed","https://i.postimg.cc/G3vx4GBz/1023-kamaz6x6-destr.jpg","2022-12-05",298,6588,2,"7-29865882","12/05/2022"
"7235","Russia","Russia","594 KamAZ 6x6","destroyed","https://i.postimg.cc/mgnHXgzt/1025-kamaz6x6-destr.jpg","2022-12-05",298,6589,2,"7-29865892","12/05/2022"
"7465","Russia","Russia","99 KamAZ 6x6 tanker","destroyed","https://i.postimg.cc/qvJwVqvw/1022-kamaz-tanker-ddestr.jpg","2022-12-05",299,6775,2,"7-29967752","12/05/2022"
"9069","Ukraine","United States","15 M113","destroyed","https://twitter.com/UAWeapons/status/1599487089657016320","2022-12-05",365,8240,2,"380-36582402","12/05/2022"
"9683","Ukraine","Soviet Union","P-18 'Spoon Rest D'","destroyed","https://twitter.com/clashreport/status/1599717962633592832","2022-12-05",455,8810,2,"380-45588102","12/05/2022"
"9701","Ukraine","Soviet Union","36D6 'Tin Shield'","destroyed","https://twitter.com/clashreport/status/1599717962633592832","2022-12-05",462,8810,2,"380-46288102","12/05/2022"
