,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
2,Russia,Soviet Union,T-72AV,captured,https://i.postimg.cc/RVcS60gy/gd3.png,2,2,1,NA,03/03/2022
4,Russia,Soviet Union,T-72B,destroyed,https://i.postimg.cc/PJyDTMvz/3f.png,3,4,2,NA,03/03/2022
5,Russia,Soviet Union,T-72B,captured,https://i.postimg.cc/q78RX85k/v43.png,3,5,1,NA,03/03/2022
6,Russia,Soviet Union,T-72B,destroyed,https://i.postimg.cc/q78RX85k/v43.png,3,5,2,NA,03/03/2022
12,Russia,Soviet Union,T-72B,captured,https://i.postimg.cc/7ZrSybRL/d29.png,3,10,1,NA,03/03/2022
19,Russia,Russia,T-72B3,captured,https://i.postimg.cc/hPHLMRrc/65h.png,5,17,1,NA,03/03/2022
35,Russia,Russia,T-72B3M,captured,https://i.postimg.cc/xT11NQbP/f686.png,6,32,1,NA,03/03/2022
43,Russia,Russia,T-80U,destroyed,https://i.postimg.cc/F1tnjNHH/f431.png,8,40,2,NA,03/03/2022
56,Russia,Russia,T-80U,captured,https://i.postimg.cc/XY9XK8Qj/f25.png,8,52,1,NA,03/03/2022
61,Russia,Russia,T-80BVM,abandoned,https://i.postimg.cc/ZnF3nGrh/7uu.jpg,10,56,3,NA,03/03/2022
70,Russia,Soviet Union,BRM-1K,destroyed,https://i.postimg.cc/gj3KbRGG/fsl.png,13,65,2,NA,03/03/2022
71,Russia,Soviet Union,BRM-1K,destroyed,https://i.postimg.cc/BnvpzjP1/s21.png,13,66,2,NA,03/03/2022
85,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/dV6Sf0SG/6hf.png,15,79,3,NA,03/03/2022
97,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/Px6nHx7G/g33.jpg,15,91,1,NA,03/03/2022
104,Russia,Soviet Union,MT-LBu,abandoned,https://i.postimg.cc/63JZBWDQ/b76.png,17,98,3,NA,03/03/2022
112,Russia,Russia,R-149MA1 unified command and staff vehicle,damaged,https://i.postimg.cc/jSgsKMn3/g553.jpg,21,106,4,NA,03/03/2022
113,Russia,Russia,R-149MA1 unified command and staff vehicle,abandoned,https://i.postimg.cc/jSgsKMn3/g553.jpg,21,106,3,NA,03/03/2022
124,Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/bvF6gtDB/63.jpg,23,117,2,NA,03/03/2022
137,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/FRqXfttT/436.png,26,130,2,NA,03/03/2022
152,Russia,Soviet Union,BMP-2,damaged,https://i.postimg.cc/rF84w7J1/fsl.png,26,141,4,NA,03/03/2022
153,Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/rF84w7J1/fsl.png,26,141,3,NA,03/03/2022
159,Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/ZRpWnkwZ/n89.png,28,147,2,NA,03/03/2022
160,Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/yxCSy6Dk/f6.png,28,148,2,NA,03/03/2022
167,Russia,Russia,BMP-3,captured,https://i.postimg.cc/mgmbBB5G/547.png,28,155,1,NA,03/03/2022
170,Russia,Soviet Union,-BMD 2.00,destroyed,https://i.postimg.cc/qqxLSbMj/f56.png,29,158,2,NA,03/03/2022
181,Russia,Soviet Union,-BMD 2.00,captured,https://i.postimg.cc/85LwdnhZ/4566.png,29,167,1,NA,03/03/2022
202,Russia,Russia,BTR-82A,captured,https://i.postimg.cc/TY2FGgMp/gg5.png,31,185,1,NA,03/03/2022
203,Russia,Russia,BTR-82A,captured,https://i.postimg.cc/GpPxHgvr/65h.png,31,186,1,NA,03/03/2022
213,Russia,Soviet Union,BTR-80,captured,https://i.postimg.cc/pXBzH5Qc/554.png,32,196,1,NA,03/03/2022
214,Russia,Soviet Union,BTR-80,captured,https://i.postimg.cc/J7gs84ZC/456.png,32,197,1,NA,03/03/2022
215,Russia,Soviet Union,BTR-80,captured,https://i.postimg.cc/8krZNc9h/545.png,32,198,1,NA,03/03/2022
