"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"109","Russia","Soviet Union","T-72B","captured","https://i.postimg.cc/0QJfZdry/5770.png","2022-04-09",4,103,3,"7-41033","04/09/2022"
"113","Russia","Russia","T-72B Obr. 1989","destroyed","https://i.postimg.cc/bwQmfRRD/763.png","2022-04-09",5,107,1,"7-51071","04/09/2022"
"147","Russia","Russia","T-72B Obr. 1989","captured","https://i.postimg.cc/PqbfD0QX/66.jpg","2022-04-09",5,138,3,"7-51383","04/09/2022"
"155","Russia","Russia","T-72B3","destroyed","https://i.postimg.cc/Ss1CCXmf/687.png","2022-04-09",6,146,1,"7-61461","04/09/2022"
"175","Russia","Russia","T-72B3","destroyed","https://i.postimg.cc/X7PRYxFs/776.jpg","2022-04-09",6,166,1,"7-61661","04/09/2022"
"183","Russia","Russia","T-72B3","captured","https://i.postimg.cc/YCx3jCLb/793.png","2022-04-09",6,173,3,"7-61733","04/09/2022"
"184","Russia","Russia","T-72B3","destroyed","https://i.postimg.cc/YCx3jCLb/793.png","2022-04-09",6,173,1,"7-61731","04/09/2022"
"297","Russia","Russia","T-72B3 Obr. 2016","captured","https://i.postimg.cc/QtRXGSfK/54.jpg","2022-04-09",7,282,3,"7-72823","04/09/2022"
"340","Russia","Russia","T-80U","damaged","https://i.postimg.cc/vZ0cT4bY/47j.png","2022-04-09",9,321,2,"7-93212","04/09/2022"
"341","Russia","Russia","T-80U","captured","https://i.postimg.cc/vZ0cT4bY/47j.png","2022-04-09",9,321,3,"7-93213","04/09/2022"
"453","Russia","Russia","Unknown tank","destroyed","https://i.postimg.cc/cHrPdk0c/78.jpg","2022-04-09",14,430,1,"7-144301","04/09/2022"
"454","Russia","Russia","Unknown tank","destroyed","https://twitter.com/UAWeapons/status/1512009619387957254","2022-04-09",14,431,1,"7-144311","04/09/2022"
"455","Russia","Russia","Unknown tank","destroyed","https://twitter.com/UAWeapons/status/1511692761048784907","2022-04-09",14,432,1,"7-144321","04/09/2022"
"459","Russia","Russia","Unknown tank","damaged","https://twitter.com/UAWeapons/status/1512060297607065602","2022-04-09",14,436,2,"7-144362","04/09/2022"
"616","Russia","Soviet Union","1V14 battery command and forward observer vehicle","damaged","https://i.postimg.cc/sDTPR0kN/23.jpg","2022-04-09",24,588,2,"7-245882","04/09/2022"
"617","Russia","Soviet Union","1V14 battery command and forward observer vehicle","captured","https://i.postimg.cc/sDTPR0kN/23.jpg","2022-04-09",24,588,3,"7-245883","04/09/2022"
