"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"330","Russia","Russia","T-72B3 Obr. 2016","captured","https://i.postimg.cc/HxJnmn3k/4f.jpg","2022-04-14",7,313,3,"7-73133","04/14/2022"
"499","Russia","Russia","Unknown tank","destroyed","https://twitter.com/UAWeapons/status/1514717131438501894","2022-04-14",14,474,1,"7-144741","04/14/2022"
"758","Russia","Russia","Unknown AFV","destroyed","https://i.postimg.cc/02GFCJwR/f4.jpg","2022-04-14",34,723,1,"7-347231","04/14/2022"
"996","Russia","Russia","BMP-3","destroyed","https://i.postimg.cc/KY0xRb43/3h.png","2022-04-14",38,947,1,"7-389471","04/14/2022"
"997","Russia","Russia","BMP-3","destroyed","https://i.postimg.cc/L8MHWvr5/76j.png","2022-04-14",38,948,1,"7-389481","04/14/2022"
"1542","Russia","Russia","R-166-0.5 signals vehicle","captured","https://i.postimg.cc/TwvP9pkB/676.jpg","2022-04-14",64,1459,3,"7-6414593","04/14/2022"
"1579","Russia","Czech Republic","BREM-Ch ''BREM-4'' armoured recovery vehicle","abandoned","https://i.postimg.cc/NjJtF5qR/4775.png","2022-04-14",78,1493,4,"7-7814934","04/14/2022"
"1661","Russia","Soviet Union","120mm 2B11/2S12","destroyed","https://i.postimg.cc/zf5MFNC0/6688.jpg","2022-04-14",98,1569,1,"7-9815691","04/14/2022"
"1703","Russia","Soviet Union","152mm 2A65 Msta-B howitzer","captured","https://i.postimg.cc/NMzvD0kR/540.jpg","2022-04-14",103,1609,3,"7-10316093","04/14/2022"
"1797","Russia","Soviet Union","152mm 2S19 Msta-S","captured","https://i.postimg.cc/MpTXKnr8/57799.jpg","2022-04-14",109,1699,3,"7-10916993","04/14/2022"
"1999","Russia","Russia","Ka-52 'Alligator' attack helicopter","damaged","https://i.postimg.cc/vmtC0wn8/57.png","2022-04-14",153,1880,2,"7-15318802","04/14/2022"
"2000","Russia","Russia","Ka-52 'Alligator' attack helicopter","abandoned","https://i.postimg.cc/vmtC0wn8/57.png","2022-04-14",153,1880,4,"7-15318804","04/14/2022"
"2001","Russia","Russia","Ka-52 'Alligator' attack helicopter","destroyed","https://i.postimg.cc/vmtC0wn8/57.png","2022-04-14",153,1880,1,"7-15318801","04/14/2022"
"2019","Russia","Russia","Orlan-10 reconnaissance UAV","destroyed","https://i.postimg.cc/KYLkzGTc/37.png","2022-04-14",157,1897,1,"7-15718971","04/14/2022"
"2020","Russia","Russia","Orlan-10 reconnaissance UAV","destroyed","https://i.postimg.cc/J4nGRTnh/4jl.png","2022-04-14",157,1898,1,"7-15718981","04/14/2022"
"2025","Russia","Russia","Orlan-10 reconnaissance UAV","captured","https://i.postimg.cc/6QqPwj1t/4f.jpg","2022-04-14",157,1903,3,"7-15719033","04/14/2022"
"2037","Russia","Soviet Union","Project 1164 Slava class guided missile cruiser 'Moskva'","destroyed","https://twitter.com/RALee85/status/1514694898221518856","2022-04-14",163,1915,1,"7-16319151","04/14/2022"
"2275","Russia","Russia","Ural-43206","destroyed","https://i.postimg.cc/0N1gX3SH/7688.jpg","2022-04-14",180,2142,1,"7-18021421","04/14/2022"
"2532","Russia","Russia","KamAZ Avtozaks","destroyed","https://i.postimg.cc/8z6QHD76/46g.jpg","2022-04-14",190,2375,1,"7-19023751","04/14/2022"
"2651","Russia","Russia","Unknown truck","destroyed","https://twitter.com/UAWeapons/status/1514340774321831936","2022-04-14",199,2484,1,"7-19924841","04/14/2022"
"2720","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/xTdfVcCD/57888.png","2022-04-14",1,2543,1,"380-125431","04/14/2022"
