"","system","country","origin","status","url","class","Date"
"21","BRM-1K",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/ZnMyg04W/6669.jpg ","Armoured Fighting Vehicles","02/25/2022"
"22","BTR-4",NA,"Ukraine","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/bYFbd2PW/6658.png","Infantry Fighting Vehicles","02/25/2022"
"23","BTR-4",NA,"Ukraine","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/W42RL0Ld/5554.png","Infantry Fighting Vehicles","02/25/2022"
"24","BTR-4",NA,"Ukraine","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/tCP3NpHR/c1.png","Infantry Fighting Vehicles","02/25/2022"
"25","BTR-4",NA,"Ukraine","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/htB9C6SL/c2.png","Infantry Fighting Vehicles","02/25/2022"
"26","BTR-4",NA,"Ukraine","abandoned","https://web.archive.org/web/20220225233528/https://i.postimg.cc/mkdGX6cb/447.png","Infantry Fighting Vehicles","02/25/2022"
"27","BTR-70",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png","Armoured Personnel Carriers","02/25/2022"
"28","BTR-70",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220225233528/https://i.postimg.cc/RCWcTD3F/579.png","Armoured Personnel Carriers","02/25/2022"
"29","Buk-M1",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/nhtrFqWp/47.png","Surface-To-Air Missile Systems","02/25/2022"
"30","GAZ Tigr-M",NA,"Russia","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/dVQxVhc7/58p.png","Infantry Mobility Vehicles","02/25/2022"
"31","GAZ Tigr-M",NA,"Russia","damaged","https://web.archive.org/web/20220225233528/https://i.postimg.cc/ZKDrDbck/85.png","Infantry Mobility Vehicles","02/25/2022"
"32","GAZ Tigr-M",NA,"Russia","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/JzBRKYtc/5j.png","Infantry Mobility Vehicles","02/25/2022"
"33","GAZ Tigr-M",NA,"Russia","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/W1VpzFcv/5578.png","Infantry Mobility Vehicles","02/25/2022"
"34","GAZ-66",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://postimg.cc/PP20VdH5","Trucks, Vehicles, and Jeeps","02/25/2022"
"35","GAZ-66",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/hjdXLc6L/4f.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"36","GAZ-66",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/9MGPZgQM/Screenshot-8017.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"37","GAZ-66",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/1RVZrFkD/Screenshot-8053.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"38","GAZ-66",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/jdz0Gbd5/Screenshot-8054.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"39","GAZ-66",NA,"Soviet Union","damaged","https://web.archive.org/web/20220225233528/https://i.postimg.cc/gjhmvGsF/g3.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"40","GAZ-66",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/ncy3jWxy/55488.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"41","IMR-2 combat engineering vehicle",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/xdbysNZ7/5548.png","Engineering Vehicles","02/25/2022"
"42","Iveco LMV 'Rys'",NA,"Italy","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/C5gfTFhF/680o.png","Infantry Mobility Vehicles","02/25/2022"
"43","KamAZ",NA,"Russia","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/K8dLcdtV/h0.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"44","KamAZ",NA,"Russia","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/YSQ2ps72/r2.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"45","KamAZ",NA,"Russia","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/G2Ndj56v/Screenshot-8192.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"46","KamAZ",NA,"Russia","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/mhW4vFLD/Screenshot-8193.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"47","KamAZ",NA,"Russia","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/23RZybKP/6800.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"48","KamAZ",NA,"Russia","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/gJ6f7NZ3/57.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"49","KamAZ",NA,"Russia","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/VkXF0qmD/6599.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"50","KamAZ",NA,"Russia","damaged","https://web.archive.org/web/20220225233528/https://i.postimg.cc/kGnW3KWg/880.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"51","KamAZ",NA,"Russia","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/Bbj44g2S/5580.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"52","KamAZ",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/6pr9sdqZ/Screenshot-8019.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"53","KamAZ-5350 with EOV-3523 excavator",NA,"Russia","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/bvhJB8xz/774.png","Engineering Vehicles","02/25/2022"
"54","Kozak-2",NA,"Ukraine","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/L6pqJk7y/58.png","Infantry Mobility Vehicles","02/25/2022"
"55","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220225233528/https://postimg.cc/0zzW9YYS","Trucks, Vehicles, and Jeeps","02/25/2022"
"56","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220225233528/https://postimg.cc/G9jSKh34","Trucks, Vehicles, and Jeeps","02/25/2022"
"57","KrAZ-6322",NA,"Ukraine","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/0QMkBhwk/Screenshot-8021.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"58","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220225233528/https://postimg.cc/jC9nGySm","Trucks, Vehicles, and Jeeps","02/25/2022"
"59","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220225233528/https://postimg.cc/v4CPT4hN","Trucks, Vehicles, and Jeeps","02/25/2022"
"60","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220225233528/https://postimg.cc/dLpRmzC7","Trucks, Vehicles, and Jeeps","02/25/2022"
"61","MAZ",NA,"Belarus","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/nL8S357x/6h.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"62","MAZ",NA,"Belarus","damaged","https://web.archive.org/web/20220225233528/https://i.postimg.cc/9fRbHBdp/f3.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"63","MAZ-537",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/25RJZzWf/Screenshot-8076.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"64","MBT LAW 'NLAW'",NA,"United Kingdom","captured","https://web.archive.org/web/20220225233528/https://twitter.com/Caucasuswar/status/1497165090835083293","Anti-Tank Guided Missiles","02/25/2022"
"65","MT-LB",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/hjqg1p15/680.png","Armoured Fighting Vehicles","02/25/2022"
"66","MT-LB",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/P5M1XV5z/58.png","Armoured Fighting Vehicles","02/25/2022"
"67","MT-LB",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/0QPGdgX4/6658.png","Armoured Fighting Vehicles","02/25/2022"
"68","MT-LB with ZU-23 AA gun",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://postimg.cc/kVDPCNz0","Armoured Fighting Vehicles","02/25/2022"
"69","MT-LBu",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/pV5ZRVDR/5548.png  ","Armoured Fighting Vehicles","02/25/2022"
"70","MT-LBu",NA,"Soviet Union","damaged","https://web.archive.org/web/20220225233528/https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png","Armoured Fighting Vehicles","02/25/2022"
"71","P-14 'Tall King'",NA,"Soviet Union","damaged","https://web.archive.org/web/20220225233528/https://i.postimg.cc/rpWmrPLb/57.png","Radars","02/25/2022"
"72","P-35/37 'Bar Lock'",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/WpShQwBk/5547.png","Radars","02/25/2022"
"73","PRV-13 'Odd Pair'",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/pXwx79Lj/557.png","Radars","02/25/2022"
"74","R-149MA1 unified command and staff vehicle",NA,"Russia","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/hG5hhQJp/59.png","Armoured Fighting Vehicles","02/25/2022"
"75","Su-27 fighter aircraft",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/XYtMphyC/5h.png","Aircraft","02/25/2022"
"76","Su-27 fighter aircraft",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/bN1TbkjC/46.png","Aircraft","02/25/2022"
"77","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/59wN4Ybq/689.png","Tanks","02/25/2022"
"78","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220225233528/https://i.postimg.cc/rFzZ43Zg/578.png","Tanks","02/25/2022"
"79","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/mgntjg7P/763.png","Tanks","02/25/2022"
"80","T-64BV",NA,"Soviet Union","damaged","https://web.archive.org/web/20220225233528/https://i.postimg.cc/CLn96SZZ/f7.png","Tanks","02/25/2022"
"81","T-80BV",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/63bVWQwX/470.png","Tanks","02/25/2022"
"82","T-80BVM",NA,"Russia","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/2y474krg/336.png","Tanks","02/25/2022"
"83","TMM-3 bridge layer",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/FRhY7mzP/75.png","Engineering Vehicles","02/25/2022"
"84","UAZ-469",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/tgpMs65F/Screenshot-8026.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"85","Unknown truck",NA,"Russia","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/cLy31D99/557.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"86","Unknown truck",NA,"Ukraine","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/vBdfY7td/Screenshot-8019.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"87","Unknown truck",NA,"Ukraine","abandoned","https://web.archive.org/web/20220225233528/https://i.postimg.cc/28tzT4wY/54.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"88","Unknown truck",NA,"Russia","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/L5WpLtHC/370.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"89","Unknown truck",NA,"Ukraine","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/jScSwHTb/Screenshot-8020.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"90","Ural-375D",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/3wXqjPj0/Screenshot-8077.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"91","Ural-375D",NA,"Soviet Union","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/FKC8wRyc/Screenshot-8025.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"92","Ural-4320",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://postimg.cc/yJNnspb7","Trucks, Vehicles, and Jeeps","02/25/2022"
"93","Ural-4320",NA,"Russia","damaged","https://web.archive.org/web/20220225233528/https://postimg.cc/kVDPCNz0","Trucks, Vehicles, and Jeeps","02/25/2022"
"94","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/pXL1Kn3v/5583.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"95","Ural-4320",NA,"Russia","captured","https://web.archive.org/web/20220225233528/https://i.postimg.cc/Z5GKzh1D/r1.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"96","ZiL-131",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/t4mkVgHr/36.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"97","ZiL-131",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/yxvN7tc3/69.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"98","ZiL-131",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220225233528/https://i.postimg.cc/0j3LGCqH/Screenshot-8103.png","Trucks, Vehicles, and Jeeps","02/25/2022"
"99","ZiL-131",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220225233528/https://i.postimg.cc/kgPHnGM8/j8.png","Trucks, Vehicles, and Jeeps","02/25/2022"
