"","system","country","origin","status","url","class","Date"
"42","152mm 2A65 Msta-B howitzer","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/zfBM7CWN/Screenshot-8227.png","Towed Artillery","03/06/2022"
"43","152mm 2A65 Msta-B howitzer","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://postimg.cc/q6CYJkkd","Towed Artillery","03/06/2022"
"44","152mm 2S19 Msta-S","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/NFFhC8rz/3350.jpg","Self-Propelled Artillery","03/06/2022"
"45","152mm 2S19 Msta-S","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/VkNQR04y/2r.jpg","Self-Propelled Artillery","03/06/2022"
"46","152mm 2S19 Msta-S","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/3NSNyzNR/ff3.jpg","Self-Propelled Artillery","03/06/2022"
"47","152mm 2S19 Msta-S","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Y08W5pnP/557723.png","Self-Propelled Artillery","03/06/2022"
"48","152mm 2S19 Msta-S","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/2Sk1L977/66534.jpg","Self-Propelled Artillery","03/06/2022"
"49","152mm 2S19 Msta-S","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/SKkpzp7Z/aa2.jpg","Self-Propelled Artillery","03/06/2022"
"50","152mm 2S19 Msta-S","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/pXqsWfDd/f68.png","Self-Propelled Artillery","03/06/2022"
"51","152mm 2S19 Msta-S","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/LsDFt0xm/aa3.jpg","Self-Propelled Artillery","03/06/2022"
"52","152mm 2S19 Msta-S","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/MK00cndM/k8.png","Self-Propelled Artillery","03/06/2022"
"53","152mm 2S3 Akatsiya","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/BQMW1NcT/g3d.png","Self-Propelled Artillery","03/06/2022"
"54","152mm 2S3 Akatsiya","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/sxhcr26w/668.png","Self-Propelled Artillery","03/06/2022"
"55","152mm 2S3 Akatsiya","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/XqKGyZDp/Screenshot-8354.png","Self-Propelled Artillery","03/06/2022"
"56","152mm 2S3 Akatsiya","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/zD2FmSBx/j76.png","Self-Propelled Artillery","03/06/2022"
"57","1L22 'Parol'","Ukraine","Soviet Union","damaged","https://web.archive.org/web/20220306205522/https://postimg.cc/9Dcvz02c","Radars","03/06/2022"
"58","1L22 'Parol'","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/SRjk0C96/6659.png","Radars","03/06/2022"
"59","1V119 artillery battalion fire direction vehicle","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/tgYSCmW7/g76.png","Armoured Fighting Vehicles","03/06/2022"
"60","1V13 battery fire control center","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/CxMBs7WF/436.png","Armoured Fighting Vehicles","03/06/2022"
"61","220mm BM-27 'Uragan'","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/MpZxknr7/437.png","Multiple Rocket Launchers","03/06/2022"
"62","220mm TOS-1A","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/8kFRhmxQ/872.png ","Multiple Rocket Launchers","03/06/2022"
"63","23mm ZU-23","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/2SDv44Hd/nm8.png","Anti-Aircraft Guns","03/06/2022"
"64","2K22M1 Tunguska","Russia","Russia","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/htLpLCsr/gw.png","Self-Propelled Anti-Aircraft Guns","03/06/2022"
"65","2K22M1 Tunguska","Russia","Russia","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/BZ7r1kkf/3d2.png","Self-Propelled Anti-Aircraft Guns","03/06/2022"
"66","2K22M1 Tunguska","Russia","Russia","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Qt3jK6LJ/66577.png","Self-Propelled Anti-Aircraft Guns","03/06/2022"
"67","2K22M1 Tunguska","Russia","Russia","damaged","https://web.archive.org/web/20220306205522/https://i.postimg.cc/9MqLyHJZ/764.png","Self-Propelled Anti-Aircraft Guns","03/06/2022"
"68","2S1 with ZU-23 AA gun","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Yq5q4HcW/88kj.png ","Armoured Fighting Vehicles","03/06/2022"
"69","5P85D (launcher for S-300PS)","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/50rg9crH/4488.png","Surface-To-Air Missile Systems","03/06/2022"
"70","9A310M1 TELAR (for Buk-M1-2)","Russia","Russia","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/7LmZpjbQ/3k.png","Surface-To-Air Missile Systems","03/06/2022"
"71","9A310M1 TELAR (for Buk-M1-2)","Russia","Russia","damaged","https://web.archive.org/web/20220306205522/https://i.postimg.cc/DZXDG2k3/779.png","Surface-To-Air Missile Systems","03/06/2022"
"72","9A310M2 TELAR (for Buk-M2)","Russia","Russia","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/J0Rvd5GM/7688.png","Surface-To-Air Missile Systems","03/06/2022"
"73","9A330 Tor TLAR (for 9K330 Tor-M)","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/kg4xSgBn/470.png","Surface-To-Air Missile Systems","03/06/2022"
"74","9A330 Tor TLAR (for 9K330 Tor-M)","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/tCmsLt4j/4f.png","Surface-To-Air Missile Systems","03/06/2022"
"75","9A331 TLAR (for 9K331 Tor-M1)","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/KzsFBDcQ/f3.png","Surface-To-Air Missile Systems","03/06/2022"
"76","9A331M TLAR (for 9K332 Tor-M2)","Russia","Russia","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/KzsFBDcQ/f3.png","Surface-To-Air Missile Systems","03/06/2022"
"77","9A39M1 TEL (for Buk-M1-2)","Russia","Russia","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/T1P7tLF4/3k.png","Surface-To-Air Missile Systems","03/06/2022"
"78","9A39M2 TEL (for Buk-M2)","Russia","Russia","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/J0Rvd5GM/7688.png","Surface-To-Air Missile Systems","03/06/2022"
"79","9K310 Igla-1","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/WbYS8JPd/2gh.png","Man-Portable Air Defense Systems","03/06/2022"
"80","9K310 Igla-1","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/MKdRbP30/f24.png","Man-Portable Air Defense Systems","03/06/2022"
"81","9K310 Igla-1","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/4xhpF2Yg/5549.png","Man-Portable Air Defense Systems","03/06/2022"
"82","9K310 Igla-1","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://postlmg.cc/PNLkmdpw","Man-Portable Air Defense Systems","03/06/2022"
"83","9K33 Osa","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/3RKjWRVn/6657.png","Trucks, Vehicles, and Jeeps","03/06/2022"
"84","9K33 Osa","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/ncXNZ3Yr/zx3.png","Trucks, Vehicles, and Jeeps","03/06/2022"
"85","9K33 Osa","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/bNHKQS1X/d12.png","Trucks, Vehicles, and Jeeps","03/06/2022"
"86","9K33 Osa","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/xChnM7jX/n2.png ","Trucks, Vehicles, and Jeeps","03/06/2022"
"87","9K33 Osa","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/ncjkcdJN/589.png","Trucks, Vehicles, and Jeeps","03/06/2022"
"88","9K33 Osa","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/9F6xPsMT/5547.png","Trucks, Vehicles, and Jeeps","03/06/2022"
"89","9K33 Osa","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/wM1d9gZR/b8.png","Trucks, Vehicles, and Jeeps","03/06/2022"
"90","9K33 Osa","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/d1Xpqq9t/6899.png","Trucks, Vehicles, and Jeeps","03/06/2022"
"91","9K33 Osa","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/pXQz9HB6/67.png","Trucks, Vehicles, and Jeeps","03/06/2022"
"92","9K333 Verba","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/L5R8zQNj/d13.png","Man-Portable Air Defense Systems","03/06/2022"
"93","9K333 Verba","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/J02KQvJG/4322.png","Man-Portable Air Defense Systems","03/06/2022"
"94","9K35 Strela-10","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/XqQbB43w/4436.png ","Surface-To-Air Missile Systems","03/06/2022"
"95","9K35 Strela-10","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/rmQmjFmn/542.png","Surface-To-Air Missile Systems","03/06/2022"
"96","9K35 Strela-10","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/gcVRwKgk/v56.png","Surface-To-Air Missile Systems","03/06/2022"
"97","9K35 Strela-10","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/C5cvXW27/6656.png","Surface-To-Air Missile Systems","03/06/2022"
"98","9K35 Strela-10","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/FKXqgKZj/n8.jpg","Surface-To-Air Missile Systems","03/06/2022"
"99","9K38 Igla","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/HLgyxQ2D/v2.png","Man-Portable Air Defense Systems","03/06/2022"
"100","9K38 Igla","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/bvKVcWVk/44433.png","Man-Portable Air Defense Systems","03/06/2022"
"101","9K38 Igla","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/DZQBPj2h/fs.png","Man-Portable Air Defense Systems","03/06/2022"
"102","9K38 Igla","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/4xhpF2Yg/5549.png","Man-Portable Air Defense Systems","03/06/2022"
"103","9M111 Fagot","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/h4mwkPMy/r21.png","Anti-Tank Guided Missiles","03/06/2022"
"104","9M111 Fagot","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/V6sZ4m3s/33d.jpg","Anti-Tank Guided Missiles","03/06/2022"
"105","9M111 Fagot","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/HWbWMccm/36.png","Anti-Tank Guided Missiles","03/06/2022"
"106","9M111 Fagot","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://twitter.com/UAWeapons/status/1499400684747165696/photo/4 ","Anti-Tank Guided Missiles","03/06/2022"
"107","9M111 Fagot","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/SKTK2DpT/164.png","Anti-Tank Guided Missiles","03/06/2022"
"108","9M113 Konkurs","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/QCLh1zYb/457.png","Anti-Tank Guided Missiles","03/06/2022"
"109","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/2jXwxtBd/v98.png","Anti-Tank Guided Missiles","03/06/2022"
"110","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/sfc4VWKG/g54.png","Anti-Tank Guided Missiles","03/06/2022"
"111","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/1RfB2NxM/347.png","Anti-Tank Guided Missiles","03/06/2022"
"112","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/W4N1CS83/v1.png","Anti-Tank Guided Missiles","03/06/2022"
"113","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/bJrQTfV9/874.png","Anti-Tank Guided Missiles","03/06/2022"
"114","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/NFcMZCk0/55444.jpg","Anti-Tank Guided Missiles","03/06/2022"
"115","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/ncLZMtrJ/g45.jpg","Anti-Tank Guided Missiles","03/06/2022"
"116","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/cLxJ0xJS/f233.png","Anti-Tank Guided Missiles","03/06/2022"
"117","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/V6sZ4m3s/33d.jpg","Anti-Tank Guided Missiles","03/06/2022"
"118","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/L8cMyYT9/44f.jpg","Anti-Tank Guided Missiles","03/06/2022"
"119","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/1tcPVmD9/4435.jpg","Anti-Tank Guided Missiles","03/06/2022"
"120","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/fT7PD9Wq/f16.png","Anti-Tank Guided Missiles","03/06/2022"
"121","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/NjMRMZ82/fds.png","Anti-Tank Guided Missiles","03/06/2022"
"122","9M113 Konkurs","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://postimg.cc/xqXcSYBj ","Anti-Tank Guided Missiles","03/06/2022"
"123","9M113M Konkurs-M","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/R0sQ7kcf/79.png","Anti-Tank Guided Missiles","03/06/2022"
"124","9M114 Kokon","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Qdw6LXPV/98u.png","Anti-Tank Guided Missiles","03/06/2022"
"125","9P148 Konkurs ATGM carrier","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/8cpL1BtZ/k2.png","Armoured Fighting Vehicles","03/06/2022"
"126","9P148 Konkurs ATGM carrier","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/JncbVdcy/k1.png","Armoured Fighting Vehicles","03/06/2022"
"127","9P148 Konkurs ATGM carrier","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/7PV70ZVz/4366.png","Armoured Fighting Vehicles","03/06/2022"
"128","9P149 Shturm-S ATGM carrier","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Qdw6LXPV/98u.png","Armoured Fighting Vehicles","03/06/2022"
"129","9P149 Shturm-S ATGM carrier","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/FKPZs7Ws/874.png","Armoured Fighting Vehicles","03/06/2022"
"130","9T452 transporter-loader (for BM-27 'Uragan' MRL)","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/QNzHJ4Yk/n2.png","Trucks, Vehicles, and Jeeps","03/06/2022"
"131","9М131F Metis-M1","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/kMwP5WQ0/8k.png","Anti-Tank Guided Missiles","03/06/2022"
"132","An-225","Ukraine","Ukraine","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/T31FmtcF/d60.png","Aircraft","03/06/2022"
"133","An-26 transport aircraft","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/R0ppMFNQ/448.png","Aircraft","03/06/2022"
"134","An-26 transport aircraft","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/rmdB2PLQ/489.png","Aircraft","03/06/2022"
"135","AT105A 'Saxon'","Ukraine","United Kingdom","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Y98MS8hs/344.png","Armoured Personnel Carriers","03/06/2022"
"136","Barnaul-T 9С932-1 automated system for air defence units","Russia","Russia","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/fTrQXZpK/g2.jpg","Communications Stations","03/06/2022"
"137","Barnaul-T 9С932-1 automated system for air defence units","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/PqBBRwbf/557.png","Communications Stations","03/06/2022"
"138","BAT-2 heavy engineering vehicle","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/J7Pxb0Gk/8874.jpg","Engineering Vehicles","03/06/2022"
"139","BAT-2 heavy engineering vehicle","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/2yj5tTbn/bl.png","Engineering Vehicles","03/06/2022"
"140","BMD-4M","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/KctKcZ6s/f6.jpg","Infantry Fighting Vehicles","03/06/2022"
"141","BMD-4M","Russia","Russia","abandoned"," https://i.postimg.cc/MZy05BrN/674.png ","Infantry Fighting Vehicles","03/06/2022"
"142","BMD-4M","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/yxpPqbzX/f44.png","Infantry Fighting Vehicles","03/06/2022"
"143","BMD-4M","Russia","Russia","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/gjmtWttx/548.png","Infantry Fighting Vehicles","03/06/2022"
"144","BMD-4M","Russia","Russia","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/rmQV5Mdk/7io.jpg","Infantry Fighting Vehicles","03/06/2022"
"145","BMP-1(P)","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/cLjxX33H/h8.png","Infantry Fighting Vehicles","03/06/2022"
"146","BMP-1(P)","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/YSKxYwgj/12.jpg","Infantry Fighting Vehicles","03/06/2022"
"147","BMP-1(P)","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/8cZRwV1t/Screenshot-8037.png","Infantry Fighting Vehicles","03/06/2022"
"148","BMP-1(P)","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Jh06DJ2r/f33.png","Infantry Fighting Vehicles","03/06/2022"
"149","BMP-1(P)","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/hG2MhLNM/s2.png","Infantry Fighting Vehicles","03/06/2022"
"150","BMP-1(P)","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/TYfDBCPr/577.png","Infantry Fighting Vehicles","03/06/2022"
"151","BMP-1(P)","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/jjbzC407/79p.jpg","Infantry Fighting Vehicles","03/06/2022"
"152","BMP-1(P)","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/W4X6yy25/443689.png","Infantry Fighting Vehicles","03/06/2022"
"153","BMP-1(P)","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/jqNSKcG6/332.png","Infantry Fighting Vehicles","03/06/2022"
"154","BMP-1(P)","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/TwZXLdT1/d67.png","Infantry Fighting Vehicles","03/06/2022"
"155","BMP-1(P)","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/V6Xg1gbX/886.png","Infantry Fighting Vehicles","03/06/2022"
"156","BMP-1(P)","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/d1x3ZrSF/b88.png","Infantry Fighting Vehicles","03/06/2022"
"157","BMP-1(P)","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/jjbzC407/79p.jpg","Infantry Fighting Vehicles","03/06/2022"
"158","BMP-1(P)","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/02K6dR7P/ff4k.png ","Infantry Fighting Vehicles","03/06/2022"
"159","BMP-1(P)","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/vTY7Wmd4/Screenshot-8038.png","Infantry Fighting Vehicles","03/06/2022"
"160","BMP-1(P)","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/nzYYjDN8/Screenshot-8035.png","Infantry Fighting Vehicles","03/06/2022"
"161","BMP-1(P)","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/sxG1jW4t/445.png","Infantry Fighting Vehicles","03/06/2022"
"162","BMP-1(P)","Ukraine","Soviet Union","damaged","https://web.archive.org/web/20220306205522/https://i.postimg.cc/vmNpXbHQ/gg2.png","Infantry Fighting Vehicles","03/06/2022"
"163","BMP-1Khs","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/6qdwks4D/n7.jpg","Armoured Fighting Vehicles","03/06/2022"
"164","BMP-1Khs","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/VLdFx7YY/b7.png","Armoured Fighting Vehicles","03/06/2022"
"165","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/FRqXfttT/436.png","Infantry Fighting Vehicles","03/06/2022"
"166","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/vHXP8qy9/65.png","Infantry Fighting Vehicles","03/06/2022"
"167","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/Xvkd415C/gg6.jpg","Infantry Fighting Vehicles","03/06/2022"
"168","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/0jNHTShm/542.png","Infantry Fighting Vehicles","03/06/2022"
"169","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/vm4hHy4D/f23a.png","Infantry Fighting Vehicles","03/06/2022"
"170","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/bN5N8gjq/14.png","Infantry Fighting Vehicles","03/06/2022"
"171","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/gkTGLLWz/985.png","Infantry Fighting Vehicles","03/06/2022"
"172","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/mDcppvGx/1f7.png","Infantry Fighting Vehicles","03/06/2022"
"173","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/TPW4vs1n/212.png","Infantry Fighting Vehicles","03/06/2022"
"174","BMP-2","Russia","Soviet Union","damaged","https://web.archive.org/web/20220306205522/https://i.postimg.cc/rF84w7J1/fsl.png","Infantry Fighting Vehicles","03/06/2022"
"175","BMP-2","Russia","Soviet Union","damaged","https://web.archive.org/web/20220306205522/https://i.postimg.cc/vBy9TRg0/77699.png","Infantry Fighting Vehicles","03/06/2022"
"176","BMP-2","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/qR49PRwf/5540.jpg","Infantry Fighting Vehicles","03/06/2022"
"177","BMP-2","Russia","Soviet Union","damaged","https://web.archive.org/web/20220306205522/https://i.postimg.cc/2jX5hmCS/u1.jpg","Infantry Fighting Vehicles","03/06/2022"
"178","BMP-2","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/5NY2mGtq/u2.jpg","Infantry Fighting Vehicles","03/06/2022"
"179","BMP-2","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/BQzv1YB0/Screenshot-8238.png","Infantry Fighting Vehicles","03/06/2022"
"180","BMP-2","Russia","Soviet Union","damaged","https://web.archive.org/web/20220306205522/https://i.postimg.cc/XYyYKfsy/Screenshot-8236.png","Infantry Fighting Vehicles","03/06/2022"
"181","BMP-2","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/zBg2tRx0/436.png","Infantry Fighting Vehicles","03/06/2022"
"182","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/RFR8H79h/j9.jpg","Infantry Fighting Vehicles","03/06/2022"
"183","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://postimg.cc/9RNXMsXq","Infantry Fighting Vehicles","03/06/2022"
"184","BMP-2","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/tJM8dQNL/h77.png","Infantry Fighting Vehicles","03/06/2022"
"185","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/RCtc2sB0/554.png","Infantry Fighting Vehicles","03/06/2022"
"186","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/26qYmmgL/668.png","Infantry Fighting Vehicles","03/06/2022"
"187","BMP-2","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220306205522/https://i.postimg.cc/xT3v6qKT/4470.png ","Infantry Fighting Vehicles","03/06/2022"
"188","BMP-2","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220306205522/https://i.postimg.cc/7Z1483JC/4433.png","Infantry Fighting Vehicles","03/06/2022"
"189","BMP-2","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/rpTdbQ9m/29.png","Infantry Fighting Vehicles","03/06/2022"
"190","BMP-2","Russia","Soviet Union","captured","https://web.archive.org/web/20220306205522/https://i.postimg.cc/T1HJcX0f/776.png","Infantry Fighting Vehicles","03/06/2022"
