"","system","country","origin","status","url","class","Date"
"20","122mm 2S1 Gvozdika","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/v80csqYp/f67.png","Self-Propelled Artillery","03/10/2022"
"21","122mm 2S1 Gvozdika","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://postimg.cc/dh3pzgQm","Self-Propelled Artillery","03/10/2022"
"22","122mm 2S1 Gvozdika","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/mrc8qtCb/3368.png","Self-Propelled Artillery","03/10/2022"
"23","122mm 2S1 Gvozdika","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/43cbmftq/4466.png","Self-Propelled Artillery","03/10/2022"
"24","122mm 2S1 Gvozdika","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/MKTfGGmK/334.png","Self-Propelled Artillery","03/10/2022"
"25","122mm 2S1 Gvozdika","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/qBYJLRq1/63.png ","Self-Propelled Artillery","03/10/2022"
"26","122mm 2S1 Gvozdika","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/R0r6NcvQ/5577.png","Self-Propelled Artillery","03/10/2022"
"27","122mm 2S1 Gvozdika","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/x1nDQ4cP/Screenshot-8055.png","Self-Propelled Artillery","03/10/2022"
"28","122mm 2S1 Gvozdika","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/TwswzQQW/f69.png","Self-Propelled Artillery","03/10/2022"
"29","122mm BM-21 'Grad'","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/B65zvHbK/b6.png","Multiple Rocket Launchers","03/10/2022"
"30","122mm BM-21 'Grad'","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/D0J34rK1/v554.png","Multiple Rocket Launchers","03/10/2022"
"31","122mm BM-21 'Grad'","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/8c0jfFn1/b6.png","Multiple Rocket Launchers","03/10/2022"
"32","122mm BM-21 'Grad'","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/BvrV7rWP/v66.png","Multiple Rocket Launchers","03/10/2022"
"33","122mm BM-21 'Grad'","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/x16gjzR1/442.png","Multiple Rocket Launchers","03/10/2022"
"34","122mm BM-21 'Grad'","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/xCF0twG5/b6.png","Multiple Rocket Launchers","03/10/2022"
"35","122mm BM-21 'Grad'","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/L6z7w58H/331.png","Multiple Rocket Launchers","03/10/2022"
"36","122mm BM-21 'Grad'","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Dz8rx8Cw/54220.jpg","Multiple Rocket Launchers","03/10/2022"
"37","122mm BM-21 'Grad'","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/T3WhvbLL/v54.png","Multiple Rocket Launchers","03/10/2022"
"38","122mm BM-21 'Grad'","Russia","Soviet Union","damaged","https://web.archive.org/web/20220310201012/https://i.postimg.cc/s2wR9DPH/768.png","Multiple Rocket Launchers","03/10/2022"
"39","122mm BM-21 'Grad'","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Pf9Tm660/b7.png","Multiple Rocket Launchers","03/10/2022"
"40","122mm BM-21 'Grad'","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/1t68G6Ls/Screenshot-8400.png","Multiple Rocket Launchers","03/10/2022"
"41","122mm BM-21 'Grad'","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/DZ0Q5pHc/6652.png","Multiple Rocket Launchers","03/10/2022"
"42","122mm D-30 howitzer","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/8cPPbrHy/3dg.jpg","Towed Artillery","03/10/2022"
"43","122mm D-30 howitzer 2A18","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://postimg.cc/hzvFw3c2","Towed Artillery","03/10/2022"
"44","122mm D-30 howitzer 2A18","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/DzQV61cq/dbb.png","Towed Artillery","03/10/2022"
"45","122mm D-30 howitzer 2A18","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/DwP0wn1y/Screenshot-8485.png","Towed Artillery","03/10/2022"
"46","122mm D-30 howitzer 2A18","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Fs5rrPFD/g66.png","Towed Artillery","03/10/2022"
"47","122mm D-30 howitzer 2A18","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/3wSr3YWv/g66.png","Towed Artillery","03/10/2022"
"48","122mm D-30 howitzer 2A18","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/zXqyhypY/Screenshot-8404.png","Towed Artillery","03/10/2022"
"49","152mm 2A36 Giatsint-B field-gun","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Qx1Zzv6v/3255.png","Towed Artillery","03/10/2022"
"50","152mm 2A65 Msta-B howitzer","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/13CTS2R9/431f.png","Towed Artillery","03/10/2022"
"51","152mm 2A65 Msta-B howitzer","Russia","Soviet Union","damaged","https://web.archive.org/web/20220310201012/https://i.postimg.cc/yYx8J43v/Screenshot-8073.png","Towed Artillery","03/10/2022"
"52","152mm 2A65 Msta-B howitzer","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/gj9TG17c/Screenshot-8228.png","Towed Artillery","03/10/2022"
"53","152mm 2A65 Msta-B howitzer","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/prGV0k4f/Screenshot-8069.png","Towed Artillery","03/10/2022"
"54","152mm 2A65 Msta-B howitzer","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://postimg.cc/q6CYJkkd","Towed Artillery","03/10/2022"
"55","152mm 2A65 Msta-B howitzer","Ukraine","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/zfBM7CWN/Screenshot-8227.png","Towed Artillery","03/10/2022"
"56","152mm 2A65 Msta-B howitzer","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/05cN22jz/Screenshot-8075.png","Towed Artillery","03/10/2022"
"57","152mm 2A65 Msta-B howitzer","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/2Sv4t0Pb/b90.png","Towed Artillery","03/10/2022"
"58","152mm 2S19 Msta-S","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/pXqsWfDd/f68.png","Self-Propelled Artillery","03/10/2022"
"59","152mm 2S19 Msta-S","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/x8ZVc6HH/887.png","Self-Propelled Artillery","03/10/2022"
"60","152mm 2S19 Msta-S","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/SKkpzp7Z/aa2.jpg","Self-Propelled Artillery","03/10/2022"
"61","152mm 2S19 Msta-S","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/VkNQR04y/2r.jpg","Self-Propelled Artillery","03/10/2022"
"62","152mm 2S19 Msta-S","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Y08W5pnP/557723.png","Self-Propelled Artillery","03/10/2022"
"63","152mm 2S19 Msta-S","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/NFFhC8rz/3350.jpg","Self-Propelled Artillery","03/10/2022"
"64","152mm 2S19 Msta-S","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/43R30CTS/350.png","Self-Propelled Artillery","03/10/2022"
"65","152mm 2S19 Msta-S","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/3NSNyzNR/ff3.jpg","Self-Propelled Artillery","03/10/2022"
"66","152mm 2S19 Msta-S","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/MK00cndM/k8.png","Self-Propelled Artillery","03/10/2022"
"67","152mm 2S19 Msta-S","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/YqhYV3pF/764.png","Self-Propelled Artillery","03/10/2022"
"68","152mm 2S19 Msta-S","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/LsDFt0xm/aa3.jpg","Self-Propelled Artillery","03/10/2022"
"69","152mm 2S19 Msta-S","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/2Sk1L977/66534.jpg","Self-Propelled Artillery","03/10/2022"
"70","152mm 2S3 Akatsiya","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/BQMW1NcT/g3d.png","Self-Propelled Artillery","03/10/2022"
"71","152mm 2S3 Akatsiya","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/zD2FmSBx/j76.png","Self-Propelled Artillery","03/10/2022"
"72","152mm 2S3 Akatsiya","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/sxhcr26w/668.png","Self-Propelled Artillery","03/10/2022"
"73","152mm 2S3 Akatsiya","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/XqKGyZDp/Screenshot-8354.png","Self-Propelled Artillery","03/10/2022"
"74","1L22 'Parol'","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/SRjk0C96/6659.png","Radars","03/10/2022"
"75","1L22 'Parol'","Ukraine","Soviet Union","damaged","https://web.archive.org/web/20220310201012/https://postimg.cc/9Dcvz02c","Radars","03/10/2022"
"76","1V119 artillery battalion fire direction vehicle","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/tgYSCmW7/g76.png","Armoured Fighting Vehicles","03/10/2022"
"77","1V119 artillery battalion fire direction vehicle","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/J7kqnFJ0/ff2v.jpg ","Armoured Fighting Vehicles","03/10/2022"
"78","1V119 artillery battalion fire direction vehicle","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/xT3kGN3J/f48.png","Armoured Fighting Vehicles","03/10/2022"
"79","1V13 battery fire control center","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/CxMBs7WF/436.png","Armoured Fighting Vehicles","03/10/2022"
"80","220mm BM-27 'Uragan'","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/XJB5Rt2B/4ffh.png","Multiple Rocket Launchers","03/10/2022"
"81","220mm BM-27 'Uragan'","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/MpZxknr7/437.png","Multiple Rocket Launchers","03/10/2022"
"82","220mm TOS-1A","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/8kFRhmxQ/872.png ","Multiple Rocket Launchers","03/10/2022"
"83","23mm ZU-23","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/2SDv44Hd/nm8.png","Anti-Aircraft Guns","03/10/2022"
"84","2K22M1 Tunguska","Russia","Russia","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/BZ7r1kkf/3d2.png","Self-Propelled Anti-Aircraft Guns","03/10/2022"
"85","2K22M1 Tunguska","Russia","Russia","damaged","https://web.archive.org/web/20220310201012/https://i.postimg.cc/9MqLyHJZ/764.png","Self-Propelled Anti-Aircraft Guns","03/10/2022"
"86","2K22M1 Tunguska","Russia","Russia","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Qt3jK6LJ/66577.png","Self-Propelled Anti-Aircraft Guns","03/10/2022"
"87","2K22M1 Tunguska","Russia","Russia","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/htLpLCsr/gw.png","Self-Propelled Anti-Aircraft Guns","03/10/2022"
"88","2S1 with ZU-23 AA gun","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Yq5q4HcW/88kj.png ","Armoured Fighting Vehicles","03/10/2022"
"89","5P85D (launcher for S-300PS)","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/50rg9crH/4488.png","Surface-To-Air Missile Systems","03/10/2022"
"90","5P85S (launcher for S-300PS)","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/5NDD40Fy/39.png","Surface-To-Air Missile Systems","03/10/2022"
"91","9A310M1 TELAR (for Buk-M1-2)","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/7LmZpjbQ/3k.png","Surface-To-Air Missile Systems","03/10/2022"
"92","9A310M1 TELAR (for Buk-M1-2)","Russia","Russia","damaged","https://web.archive.org/web/20220310201012/https://i.postimg.cc/DZXDG2k3/779.png","Surface-To-Air Missile Systems","03/10/2022"
"93","9A310M2 TELAR (for Buk-M2)","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Ssmvwcc0/4378.png","Surface-To-Air Missile Systems","03/10/2022"
"94","9A310M2 TELAR (for Buk-M2)","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/44FRHhP5/456.png","Surface-To-Air Missile Systems","03/10/2022"
"95","9A310M2 TELAR (for Buk-M2)","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/J0Rvd5GM/7688.png","Surface-To-Air Missile Systems","03/10/2022"
"96","9A330 Tor TLAR (for 9K330 Tor-M)","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/tCmsLt4j/4f.png","Surface-To-Air Missile Systems","03/10/2022"
"97","9A330 Tor TLAR (for 9K330 Tor-M)","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/8PS5zQYB/4310.png","Surface-To-Air Missile Systems","03/10/2022"
"98","9A330 Tor TLAR (for 9K330 Tor-M)","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/kg4xSgBn/470.png","Surface-To-Air Missile Systems","03/10/2022"
"99","9A331 TLAR (for 9K331 Tor-M1)","Russia","Russia","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/Vsq8kSn5/4317.png","Surface-To-Air Missile Systems","03/10/2022"
"100","9A331 TLAR (for 9K331 Tor-M1)","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/kMY3gDcd/5425.png","Surface-To-Air Missile Systems","03/10/2022"
"101","9A331M TLAR (for 9K332 Tor-M2)","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/KzsFBDcQ/f3.png","Surface-To-Air Missile Systems","03/10/2022"
"102","9A331M TLAR (for 9K332 Tor-M2)","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/5tS4wn32/578.png","Surface-To-Air Missile Systems","03/10/2022"
"103","9A39M1 TEL (for Buk-M1-2)","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/T1P7tLF4/3k.png","Surface-To-Air Missile Systems","03/10/2022"
"104","9A39M2 TEL (for Buk-M2)","Russia","Russia","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/J0Rvd5GM/7688.png","Surface-To-Air Missile Systems","03/10/2022"
"105","9K310 Igla-1","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/WbYS8JPd/2gh.png","Man-Portable Air Defense Systems","03/10/2022"
"106","9K310 Igla-1","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/4xhpF2Yg/5549.png","Man-Portable Air Defense Systems","03/10/2022"
"107","9K310 Igla-1","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://postlmg.cc/PNLkmdpw","Man-Portable Air Defense Systems","03/10/2022"
"108","9K310 Igla-1","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/MKdRbP30/f24.png","Man-Portable Air Defense Systems","03/10/2022"
"109","9K33 Osa","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/02qrVz7s/33f.png","Trucks, Vehicles, and Jeeps","03/10/2022"
"110","9K33 Osa","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/9F6xPsMT/5547.png","Trucks, Vehicles, and Jeeps","03/10/2022"
"111","9K33 Osa","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/pXQz9HB6/67.png","Trucks, Vehicles, and Jeeps","03/10/2022"
"112","9K33 Osa","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/ncjkcdJN/589.png","Trucks, Vehicles, and Jeeps","03/10/2022"
"113","9K33 Osa","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/wM1d9gZR/b8.png","Trucks, Vehicles, and Jeeps","03/10/2022"
"114","9K33 Osa","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/ncXNZ3Yr/zx3.png","Trucks, Vehicles, and Jeeps","03/10/2022"
"115","9K33 Osa","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/bNHKQS1X/d12.png","Trucks, Vehicles, and Jeeps","03/10/2022"
"116","9K33 Osa","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/d1Xpqq9t/6899.png","Trucks, Vehicles, and Jeeps","03/10/2022"
"117","9K33 Osa","Russia","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/xChnM7jX/n2.png ","Trucks, Vehicles, and Jeeps","03/10/2022"
"118","9K33 Osa","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/3RKjWRVn/6657.png","Trucks, Vehicles, and Jeeps","03/10/2022"
"119","9K33 Osa","Russia","Soviet Union","damaged","https://web.archive.org/web/20220310201012/https://i.postimg.cc/PxkdsRX3/438.png","Trucks, Vehicles, and Jeeps","03/10/2022"
"120","9K333 Verba","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/L5R8zQNj/d13.png","Man-Portable Air Defense Systems","03/10/2022"
"121","9K333 Verba","Russia","Russia","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/J02KQvJG/4322.png","Man-Portable Air Defense Systems","03/10/2022"
"122","9K35 Strela-10","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/C5cvXW27/6656.png","Surface-To-Air Missile Systems","03/10/2022"
"123","9K35 Strela-10","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/rmQmjFmn/542.png","Surface-To-Air Missile Systems","03/10/2022"
"124","9K35 Strela-10","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/FKXqgKZj/n8.jpg","Surface-To-Air Missile Systems","03/10/2022"
"125","9K35 Strela-10","Russia","Soviet Union","abandoned","https://web.archive.org/web/20220310201012/https://i.postimg.cc/gcVRwKgk/v56.png","Surface-To-Air Missile Systems","03/10/2022"
"126","9K35 Strela-10","Ukraine","Soviet Union","destroyed","https://web.archive.org/web/20220310201012/https://i.postimg.cc/XqQbB43w/4436.png ","Surface-To-Air Missile Systems","03/10/2022"
"127","9K38 Igla","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/bvKVcWVk/44433.png","Man-Portable Air Defense Systems","03/10/2022"
"128","9K38 Igla","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/HLgyxQ2D/v2.png","Man-Portable Air Defense Systems","03/10/2022"
"129","9K38 Igla","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/DZQBPj2h/fs.png","Man-Portable Air Defense Systems","03/10/2022"
"130","9K38 Igla","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/4xhpF2Yg/5549.png","Man-Portable Air Defense Systems","03/10/2022"
"131","9M111 Fagot","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/HWbWMccm/36.png","Anti-Tank Guided Missiles","03/10/2022"
"132","9M111 Fagot","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://twitter.com/UAWeapons/status/1499400684747165696/photo/4 ","Anti-Tank Guided Missiles","03/10/2022"
"133","9M111 Fagot","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/SKTK2DpT/164.png","Anti-Tank Guided Missiles","03/10/2022"
"134","9M111 Fagot","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/h4mwkPMy/r21.png","Anti-Tank Guided Missiles","03/10/2022"
"135","9M111 Fagot","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/V6sZ4m3s/33d.jpg","Anti-Tank Guided Missiles","03/10/2022"
"136","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/ncLZMtrJ/g45.jpg","Anti-Tank Guided Missiles","03/10/2022"
"137","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/bJrQTfV9/874.png","Anti-Tank Guided Missiles","03/10/2022"
"138","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/sfc4VWKG/g54.png","Anti-Tank Guided Missiles","03/10/2022"
"139","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/NFcMZCk0/55444.jpg","Anti-Tank Guided Missiles","03/10/2022"
"140","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/1tcPVmD9/4435.jpg","Anti-Tank Guided Missiles","03/10/2022"
"141","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/2jXwxtBd/v98.png","Anti-Tank Guided Missiles","03/10/2022"
"142","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/W4N1CS83/v1.png","Anti-Tank Guided Missiles","03/10/2022"
"143","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/V6sZ4m3s/33d.jpg","Anti-Tank Guided Missiles","03/10/2022"
"144","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/k4XpdWZb/665.jpg","Anti-Tank Guided Missiles","03/10/2022"
"145","9M113 Konkurs","Ukraine","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://postimg.cc/xqXcSYBj ","Anti-Tank Guided Missiles","03/10/2022"
"146","9M113 Konkurs","Russia","Soviet Union","captured","https://web.archive.org/web/20220310201012/https://i.postimg.cc/L8cMyYT9/44f.jpg","Anti-Tank Guided Missiles","03/10/2022"
