"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",2,11,6,133,152,"08/26/2023"
"2","Russia","1 1L119 Nebo-SVU VHF multi-functional radar",0,0,0,1,1,"08/26/2023"
"3","Russia","1 1RL239 Ark-1(M) counter-battery radar",0,0,0,1,1,"08/26/2023"
"4","Russia","1 1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"08/26/2023"
"5","Russia","1 1V110 BM-21 Grad battery command vehicle",0,1,0,1,2,"08/26/2023"
"6","Russia","1 1V16 battalion fire direction vehicle",0,1,0,0,1,"08/26/2023"
"7","Russia","1 2F77M transloading vehicle for 2K22M Tunguska-M",0,1,1,0,2,"08/26/2023"
"8","Russia","1 300mm BM-30 Smerch",0,0,0,1,1,"08/26/2023"
"9","Russia","1 55K6A command post for S-400",0,0,0,1,1,"08/26/2023"
"10","Russia","1 92N6A multi-functional radar",0,0,0,1,1,"08/26/2023"
"11","Russia","1 9A84-2 (launcher for S-300V4)",0,0,0,1,1,"08/26/2023"
"12","Russia","1 9S18 'Tube Arm' radar variant for the Buk missile system",0,0,0,1,1,"08/26/2023"
"13","Russia","1 9S18 Kupol TUBE ARM search and acquisition radar (for Buk-M2)",0,0,0,1,1,"08/26/2023"
"14","Russia","1 APA-80 engine starting vehicle",0,0,0,1,1,"08/26/2023"
"15","Russia","1 BREM-L armoured recovery vehicle",0,0,0,1,1,"08/26/2023"
"16","Russia","1 BRM-1K Obr. 2021",0,1,0,0,1,"08/26/2023"
"17","Russia","1 BTR-60PB",0,0,1,0,1,"08/26/2023"
"18","Russia","1 BTR-60PU-12command vehicle",0,1,0,0,1,"08/26/2023"
"19","Russia","1 BTR-80 with 57mm UB-32 unguided aircraft rocket pods",0,0,1,0,1,"08/26/2023"
"20","Russia","1 BTR-80-based ZS-88 PsyOps vehicle",0,0,0,1,1,"08/26/2023"
"21","Russia","1 Command vehicle for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"08/26/2023"
"22","Russia","1 ED2x30-T400-3RA mobile generator",0,0,1,0,1,"08/26/2023"
"23","Russia","1 Eleron 10",0,0,0,1,1,"08/26/2023"
"24","Russia","1 Eleron T-16",0,1,0,0,1,"08/26/2023"
"25","Russia","1 Forpost-RU",0,0,0,1,1,"08/26/2023"
"26","Russia","1 GAZ-3937 Vodnik",0,1,0,0,1,"08/26/2023"
"27","Russia","1 GAZ-51",0,1,0,0,1,"08/26/2023"
"28","Russia","1 Granat-3",0,0,0,1,1,"08/26/2023"
"29","Russia","1 Grifon-12",0,1,0,0,1,"08/26/2023"
"30","Russia","1 KamAZ 6x4",0,0,0,1,1,"08/26/2023"
"31","Russia","1 KamAZ tank low-loader",0,0,0,1,1,"08/26/2023"
"32","Russia","1 KamAZ-63501 with KS-55729-7M 32-ton crane",0,0,0,1,1,"08/26/2023"
"33","Russia","1 KrAZ-260 KT-L recovery vehicle",0,0,0,1,1,"08/26/2023"
"34","Russia","1 Leer-3 electronic warfare system",0,1,0,0,1,"08/26/2023"
"35","Russia","1 MPUS-K mobile command post",0,0,0,1,1,"08/26/2023"
"36","Russia","1 MT-LB with 100mm MT-12 anti-tank gun",0,0,0,1,1,"08/26/2023"
"37","Russia","1 MT-LB with 14.5mm 2M-7 naval gun mount",0,1,0,0,1,"08/26/2023"
"38","Russia","1 MT-LB with 82-mm automatic mortar 2B9 Vasilek",0,0,1,0,1,"08/26/2023"
"39","Russia","1 MT-LB with AZP S-60 AA gun",0,0,0,1,1,"08/26/2023"
"40","Russia","1 MTO-AG-3M",0,0,0,1,1,"08/26/2023"
"41","Russia","1 MTO-UB2",0,0,0,1,1,"08/26/2023"
"42","Russia","1 Mobile generator for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"08/26/2023"
"43","Russia","1 Orlan-10 UAV control station",0,0,0,1,1,"08/26/2023"
"44","Russia","1 P-18T",0,0,0,1,1,"08/26/2023"
"45","Russia","1 P-240 digital communications vehicle",0,0,0,1,1,"08/26/2023"
"46","Russia","1 P-260 Redut-2US communication system",0,0,0,1,1,"08/26/2023"
"47","Russia","1 PRP-4(M) artillery reconnaissance vehicle",0,0,0,1,1,"08/26/2023"
"48","Russia","1 PRP-4A Argus artillery reconnaissance vehicle",0,1,0,0,1,"08/26/2023"
"49","Russia","1 PZM-2 trench-digging vehicle",0,1,0,0,1,"08/26/2023"
"50","Russia","1 Project 266M Natya-class minesweeper",0,0,1,0,1,"08/26/2023"
"51","Russia","1 R-145BM command vehicle",0,1,0,0,1,"08/26/2023"
"52","Russia","1 R-145BMA command vehicle",0,1,0,0,1,"08/26/2023"
"53","Russia","1 R-149BMRg command and signals vehicle",0,0,0,1,1,"08/26/2023"
"54","Russia","1 R-161 signals vehicle",0,0,0,1,1,"08/26/2023"
"55","Russia","1 R-325BMV jamming station",0,0,0,1,1,"08/26/2023"
"56","Russia","1 R-330M1P Diabazol",0,0,0,1,1,"08/26/2023"
"57","Russia","1 R-441 SatCom station",0,0,0,1,1,"08/26/2023"
"58","Russia","1 RB-636AM2 Svet-KU EW system",0,1,0,0,1,"08/26/2023"
"59","Russia","1 RP-377LA Lorandit",0,0,0,1,1,"08/26/2023"
"60","Russia","1 Sobolyatnik 1L277 portable ground reconnaissance station",0,0,0,1,1,"08/26/2023"
"61","Russia","1 Su-24MR tactical reconnaissance aircraft",0,0,0,1,1,"08/26/2023"
"62","Russia","1 Su-27 multirole aircraft",0,0,1,0,1,"08/26/2023"
"63","Russia","1 Su-34M strike aircraft",0,0,0,1,1,"08/26/2023"
"64","Russia","1 T-55A",0,0,1,0,1,"08/26/2023"
"65","Russia","1 T-62 Obr. 1967",0,1,0,0,1,"08/26/2023"
"66","Russia","1 T-62MV Obr. 2022",0,0,0,1,1,"08/26/2023"
"67","Russia","1 T-80B",0,0,0,1,1,"08/26/2023"
"68","Russia","1 T-90AK",0,1,0,0,1,"08/26/2023"
"69","Russia","1 TDA-3 mobile smoke generator",0,0,0,1,1,"08/26/2023"
"70","Russia","1 TZM 9T234-2 transporter-loader (for BM-30 Smerch)",0,0,0,1,1,"08/26/2023"
"71","Russia","1 Tu-95MS strategic bomber",0,0,1,0,1,"08/26/2023"
"72","Russia","1 UAZ-3151",0,0,0,1,1,"08/26/2023"
"73","Russia","1 UAZ-31514",0,1,0,0,1,"08/26/2023"
"74","Russia","1 UAZ-515195 'Esaul'",0,0,0,1,1,"08/26/2023"
"75","Russia","1 Unknown Tor variant",0,0,1,0,1,"08/26/2023"
"76","Russia","1 Ural-375D tanker",0,1,0,0,1,"08/26/2023"
"77","Russia","1 Ural-375D with 8T210 crane",0,1,0,0,1,"08/26/2023"
"78","Russia","1 Ural-63501-AT",0,0,0,1,1,"08/26/2023"
"79","Russia","1 Uran-6 mine-clearing robotic system",0,0,0,1,1,"08/26/2023"
"80","Russia","1 ZiL-131 with mine launchers",0,0,0,1,1,"08/26/2023"
"81","Russia","10 BMP-1KSh command and staff vehicle",0,3,0,7,10,"08/26/2023"
"82","Russia","10 MP-1IM signals vehicle",0,3,0,7,10,"08/26/2023"
"83","Russia","10 Su-24M/MR strike/tactical reconnaissance aircraft",0,0,3,4,7,"08/26/2023"
"84","Russia","10 T-72AV",0,4,1,6,11,"08/26/2023"
"85","Russia","107 152mm 2A65 Msta-B howitzer",1,32,13,55,101,"08/26/2023"
"86","Russia","11 K-53949 Linza",0,3,2,7,12,"08/26/2023"
"87","Russia","11 Su-30SM multirole aircraft",0,0,1,8,9,"08/26/2023"
"88","Russia","11 UAZ-39094",0,1,1,10,12,"08/26/2023"
"89","Russia","12 120mm 2B16 Nona-K gun mortar",2,8,1,2,13,"08/26/2023"
"90","Russia","12 BMD-1KSh-A command vehicle",0,4,0,8,12,"08/26/2023"
"91","Russia","12 PMP floating bridge",0,3,1,7,11,"08/26/2023"
"92","Russia","120mm 2S34 Khosta",0,2,0,0,2,"08/26/2023"
"93","Russia","124 Unknown BMP-1/2",4,0,6,107,117,"08/26/2023"
"94","Russia","128 KamAZ 6x6 tanker",1,30,6,88,125,"08/26/2023"
"95","Russia","13 Ural-63704-0010 Tornado-U",1,5,2,5,13,"08/26/2023"
"96","Russia","139 152mm 2S19 Msta-S",4,33,9,84,130,"08/26/2023"
"97","Russia","139 Ural-43206",3,34,6,90,133,"08/26/2023"
"98","Russia","14 2K22M1 Tunguska",3,1,2,8,14,"08/26/2023"
"99","Russia","145 GAZ Tigr-M",0,31,7,103,141,"08/26/2023"
"100","Russia","15 'Orlan-20' ''Kartograf''",0,3,1,12,16,"08/26/2023"
"101","Russia","15 203mm 2S7(M) Malka",0,1,1,13,15,"08/26/2023"
"102","Russia","15 9A310M1-2 TELAR (for Buk-M1-2)",0,0,3,12,15,"08/26/2023"
