"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",2,12,6,133,153,"11/15/2022"
"2","Russia","1 1L271 portable mortar locating reconnaissance radar",0,1,0,0,1,"11/15/2022"
"3","Russia","1 1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"11/15/2022"
"4","Russia","1 1V110 BM-21 Grad battery command vehicle",0,1,0,1,2,"11/15/2022"
"5","Russia","1 1V15M fire control and observation vehicle",0,0,0,1,1,"11/15/2022"
"6","Russia","1 1V16 battalion fire direction vehicle",0,1,0,0,1,"11/15/2022"
"7","Russia","1 1V18 'Klyon-1' artillery command and forward observer vehicle",0,0,0,1,1,"11/15/2022"
"8","Russia","1 2F77M transloading vehicle for 2K22M Tunguska-M",0,1,1,0,2,"11/15/2022"
"9","Russia","1 300mm BM-30 Smerch",0,0,0,1,1,"11/15/2022"
"10","Russia","1 5P85SM (launcher for S-300 PMU-1)",0,0,0,1,1,"11/15/2022"
"11","Russia","1 9S18 Kupol TUBE ARM Search and Acquisition Radar for Buk-M2",0,0,0,1,1,"11/15/2022"
"12","Russia","1 BMK-MO towing and motor boat",0,0,1,0,1,"11/15/2022"
"13","Russia","1 BPM-97 Vystrel",0,1,0,0,1,"11/15/2022"
"14","Russia","1 BRDM-2-based ZS-82 PsyOps vehicle",0,0,0,1,1,"11/15/2022"
"15","Russia","1 BTR-60PB",0,0,1,0,1,"11/15/2022"
"16","Russia","1 BTR-70M",0,0,0,1,1,"11/15/2022"
"17","Russia","1 Command vehicle for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"11/15/2022"
"18","Russia","1 ED2x30-T400-3RA mobile generator",0,0,1,0,1,"11/15/2022"
"19","Russia","1 Eleron T28ME",0,1,0,0,1,"11/15/2022"
"20","Russia","1 GAZ-51",0,1,0,0,1,"11/15/2022"
"21","Russia","1 Grifon-12",0,1,0,0,1,"11/15/2022"
"22","Russia","1 KamAZ-63501 with KS-55729-7M 32-ton crane",0,0,0,1,1,"11/15/2022"
"23","Russia","1 KrAZ-260 tanker",0,0,0,1,1,"11/15/2022"
"24","Russia","1 Leer-2 electronic warfare system",0,0,0,1,1,"11/15/2022"
"25","Russia","1 MSh-5350.1 command vehicle",0,1,0,0,1,"11/15/2022"
"26","Russia","1 MTO-AG-3M",0,0,0,1,1,"11/15/2022"
"27","Russia","1 Mobile generator for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"11/15/2022"
"28","Russia","1 Orlan-10 UAV control station",0,0,0,1,1,"11/15/2022"
"29","Russia","1 P-18T",0,0,0,1,1,"11/15/2022"
"30","Russia","1 P-260 Redut-2US communication system",0,0,0,1,1,"11/15/2022"
"31","Russia","1 PRP-4A Argus artillery reconnaissance vehicle",0,1,0,0,1,"11/15/2022"
"32","Russia","1 PZM-2 trench-digging vehicle",0,1,0,0,1,"11/15/2022"
"33","Russia","1 Project 266M Natya-class minesweeper",0,0,1,0,1,"11/15/2022"
"34","Russia","1 R-145BMA command vehicle",0,1,0,0,1,"11/15/2022"
"35","Russia","1 RB-636AM2 Svet-KU EW system",0,1,0,0,1,"11/15/2022"
"36","Russia","1 RLK-MC-A (ROSC-1) counter-UAV system",0,0,0,1,1,"11/15/2022"
"37","Russia","1 Su-24MR tactical reconnaissance aircraft",0,0,0,1,1,"11/15/2022"
"38","Russia","1 Su-34M strike aircraft",0,0,0,1,1,"11/15/2022"
"39","Russia","1 Su-35S multirole aircraft",0,0,0,1,1,"11/15/2022"
"40","Russia","1 Supercam S150",0,1,0,1,2,"11/15/2022"
"41","Russia","1 T-62 Obr. 1967",0,1,0,0,1,"11/15/2022"
"42","Russia","1 T-80BVK",0,1,0,0,1,"11/15/2022"
"43","Russia","1 UAZ-31514",0,1,0,0,1,"11/15/2022"
"44","Russia","1 UAZ-515195 'Esaul'",0,0,0,1,1,"11/15/2022"
"45","Russia","1 Unknown EW system",0,0,0,1,1,"11/15/2022"
"46","Russia","1 Unknown Su-30/Su-34/Su-35",0,0,0,1,1,"11/15/2022"
"47","Russia","1 Uran-6 mine-clearing robotic system",0,0,0,1,1,"11/15/2022"
"48","Russia","1 ZALA 421-16<U+0415>M",0,1,0,0,1,"11/15/2022"
"49","Russia","1 ZiL-131 tanker",0,1,0,1,2,"11/15/2022"
"50","Russia","10 120mm 2B16 Nona-K howitzer",2,7,1,1,11,"11/15/2022"
"51","Russia","10 PMP floating bridge",0,2,1,6,9,"11/15/2022"
"52","Russia","10 Ural-63704-0010 Tornado-U",1,5,2,2,10,"11/15/2022"
"53","Russia","11 BMD-1KSh-A command vehicle",0,4,0,7,11,"11/15/2022"
"54","Russia","11 K-53949 Linza",0,4,2,6,12,"11/15/2022"
"55","Russia","11 PTS-2 tracked amphibious transport",5,2,1,4,12,"11/15/2022"
"56","Russia","11 Su-30SM multirole aircraft",0,0,1,8,9,"11/15/2022"
"57","Russia","118 GAZ Tigr-M",0,35,3,76,114,"11/15/2022"
"58","Russia","12 2K22M1 Tunguska",4,1,1,6,12,"11/15/2022"
"59","Russia","12 Pantsir-S1",1,3,1,9,14,"11/15/2022"
"60","Russia","120mm 2B11/2S12",0,5,0,4,9,"11/15/2022"
"61","Russia","120mm 2B11/2S12A",0,3,0,2,5,"11/15/2022"
"62","Russia","120mm 2S34 Khosta",0,2,0,0,2,"11/15/2022"
"63","Russia","120mm 2S9 Nona",0,4,0,11,15,"11/15/2022"
"64","Russia","127 Ural-4320 tanker",2,52,2,64,120,"11/15/2022"
"65","Russia","13 122mm 2B17 Tornado-G",0,9,2,4,15,"11/15/2022"
"66","Russia","13 1V14 battery command and forward observer vehicle",1,11,1,1,14,"11/15/2022"
"67","Russia","13 ZiL-131",1,5,2,7,15,"11/15/2022"
"68","Russia","133 BTR-80",4,57,3,68,132,"11/15/2022"
"69","Russia","137 MT-LBVM and MT-LBVMK",8,80,3,48,139,"11/15/2022"
"70","Russia","14 1V13(M) battery fire control center",3,9,1,4,17,"11/15/2022"
"71","Russia","14 KamAZ 8x8",0,3,0,7,10,"11/15/2022"
"72","Russia","14 MT-LB with ZU-23 AA gun",0,7,0,7,14,"11/15/2022"
"73","Russia","15 152mm 2S5 Giatsint-S",0,4,0,9,13,"11/15/2022"
"74","Russia","15 23mm ZU-23-2",0,12,1,3,16,"11/15/2022"
"75","Russia","152mm D-20 gun-howitzer",0,2,1,2,5,"11/15/2022"
"76","Russia","167 Unknown tank",5,0,11,140,156,"11/15/2022"
"77","Russia","173 T-80BV",4,62,13,83,162,"11/15/2022"
"78","Russia","18 152mm 2S33 Msta-SM2",0,12,1,2,15,"11/15/2022"
"79","Russia","18 KamAZ 4x4",1,6,0,11,18,"11/15/2022"
"80","Russia","19 KamAZ with MM-501 armoured cabin",2,8,2,8,20,"11/15/2022"
