"","country","system","captured","destroyed","abandoned","damaged","total","Date"
"90","Russia","GAZ-3344-20 'Aleut' articulated tracked carrier",0,2,0,0,2,"06/12/2022"
"91","Russia","GAZ-66",6,7,1,0,14,"06/12/2022"
"92","Russia","GMZ-3 minelayer",1,0,0,0,1,"06/12/2022"
"93","Russia","IMR-2(M) combat engineering vehicle",5,2,3,0,10,"06/12/2022"
"94","Russia","IMR-3M combat engineering vehicle",1,0,0,1,2,"06/12/2022"
"95","Russia","Iveco LMV Rys",3,18,1,2,24,"06/12/2022"
"96","Russia","K-53949 'Linza'",3,1,0,1,5,"06/12/2022"
"97","Russia","K-53949 'Typhoon-K'",2,5,1,0,8,"06/12/2022"
"98","Russia","Ka-52 'Alligator' attack helicopter",1,14,2,3,20,"06/12/2022"
"99","Russia","KamAZ 4x4",3,2,1,0,6,"06/12/2022"
"100","Russia","KamAZ 6x6",90,151,18,14,273,"06/12/2022"
"101","Russia","KamAZ 6x6 tanker",24,23,2,3,52,"06/12/2022"
"102","Russia","KamAZ 8x8",2,5,0,1,8,"06/12/2022"
"103","Russia","KamAZ Avtozaks",2,8,4,0,14,"06/12/2022"
"104","Russia","KamAZ with armoured cabin",3,1,2,0,6,"06/12/2022"
"105","Russia","KamAZ-5350 with EOV-3523 excavator",4,2,0,0,6,"06/12/2022"
"106","Russia","KamAZ-5350 with KS-45719-7M crane",1,3,0,0,4,"06/12/2022"
"107","Russia","KamAZ-5350 with crane",0,1,0,0,1,"06/12/2022"
"108","Russia","KamAZ-6350 8x8 artillery tractor",0,3,0,2,5,"06/12/2022"
"109","Russia","KamAZ-63968 'Typhoon'",3,8,2,1,14,"06/12/2022"
"110","Russia","KrAZ-255B",2,1,0,0,3,"06/12/2022"
"111","Russia","KrAZ-255B tanker",0,1,0,0,1,"06/12/2022"
"112","Russia","KrAZ-255B with excavator",1,1,0,0,2,"06/12/2022"
"113","Russia","MDK-3 trench-digging vehicle",1,0,0,0,1,"06/12/2022"
"114","Russia","MP-2IM signals vehicle",0,0,1,0,1,"06/12/2022"
"115","Russia","MT-LB",52,48,14,0,114,"06/12/2022"
"116","Russia","MT-LB Ambulance",0,2,0,0,2,"06/12/2022"
"117","Russia","MT-LB with ZU-23 AA gun",0,5,0,0,5,"06/12/2022"
"118","Russia","MT-LBM 6MB",0,1,1,0,2,"06/12/2022"
"119","Russia","MT-LBVM and MT-LBVMK",49,25,9,0,83,"06/12/2022"
"120","Russia","MT-LBu",5,6,1,0,12,"06/12/2022"
"121","Russia","MTP-A2.1 recovery vehicle",0,1,0,0,1,"06/12/2022"
"122","Russia","MTU-72 bridge layer",1,0,0,0,1,"06/12/2022"
"123","Russia","Mi-24P attack helicopter",0,3,0,0,3,"06/12/2022"
"124","Russia","Mi-28 attack helicopter",0,6,0,0,6,"06/12/2022"
"125","Russia","Mi-35M attack helicopter",0,4,0,0,4,"06/12/2022"
"126","Russia","Mi-8 transport helicopter",0,11,1,0,12,"06/12/2022"
"127","Russia","Orion UCAV",0,1,0,0,1,"06/12/2022"
"128","Russia","Orlan-10 jamming UAV",2,0,0,0,2,"06/12/2022"
"129","Russia","Orlan-10 reconnaissance UAV",23,34,0,0,57,"06/12/2022"
"130","Russia","Orlan-30 reconnaissance UAV",0,2,0,0,2,"06/12/2022"
"131","Russia","P-260-U signal vehicle (for Redut-2US signal and communications system)",1,1,0,0,2,"06/12/2022"
"132","Russia","PMP floating bridge",2,4,0,0,6,"06/12/2022"
"133","Russia","PP-2005 floating bridge",3,7,8,3,21,"06/12/2022"
"134","Russia","PPRU-1(M) '9S80(-1)' 'Sborka' (for 9K35 Strela-10)",1,1,0,0,2,"06/12/2022"
"135","Russia","PTS-3 tracked amphibious transport",1,3,5,1,10,"06/12/2022"
"136","Russia","Pantsir-S1",3,4,1,1,9,"06/12/2022"
"137","Russia","Pontoon bridge",3,4,1,0,8,"06/12/2022"
"138","Russia","Project 03160 Raptor class patrol boat",0,4,0,1,5,"06/12/2022"
"139","Russia","Project 1164 Slava class guided missile cruiser 'Moskva'",0,1,0,0,1,"06/12/2022"
"140","Russia","Project 1171 Tapir class landing ship 'Saratov (BDK-65)'",0,1,0,0,1,"06/12/2022"
"141","Russia","Project 11770 Serna class landing craft",0,1,0,0,1,"06/12/2022"
"142","Russia","Project 775 Ropucha class landing ship",0,0,0,1,1,"06/12/2022"
"143","Russia","R-145BM1 command vehicle",1,1,0,0,2,"06/12/2022"
"144","Russia","R-149AKSh-1 command and signals vehicle",0,3,0,0,3,"06/12/2022"
"145","Russia","R-149MA1 command and staff vehicle",14,11,2,1,28,"06/12/2022"
"146","Russia","R-149MA3 command and staff vehicle",6,5,0,2,13,"06/12/2022"
"147","Russia","R-166-0.5 signals vehicle",5,7,1,1,14,"06/12/2022"
"148","Russia","R-330BMV Borisoglebsk-2B",1,2,0,1,4,"06/12/2022"
"149","Russia","R-330ZH Zhitel",0,2,0,0,2,"06/12/2022"
"150","Russia","R-419L1 communications station",0,0,1,0,1,"06/12/2022"
"151","Russia","REM-KL recovery vehicle",1,2,0,0,3,"06/12/2022"
"152","Russia","RKhM-6 Povozka",0,3,0,0,3,"06/12/2022"
"153","Russia","SNAR-10M1 battlefield surveillance radar",1,0,0,0,1,"06/12/2022"
"154","Russia","Su-25 close air support aircraft",0,11,0,2,13,"06/12/2022"
"155","Russia","Su-30SM multirole aircraft",0,5,0,0,5,"06/12/2022"
"156","Russia","Su-34 strike aircraft",0,10,0,0,10,"06/12/2022"
"157","Russia","Su-35S multirole aircraft",0,1,0,0,1,"06/12/2022"
"158","Russia","T-64A",1,0,0,0,1,"06/12/2022"
"159","Russia","T-64B",0,1,0,0,1,"06/12/2022"
"160","Russia","T-64BV",5,16,1,3,25,"06/12/2022"
"161","Russia","T-72A",13,7,1,0,21,"06/12/2022"
"162","Russia","T-72AV",3,4,0,1,8,"06/12/2022"
"163","Russia","T-72B",47,75,7,9,138,"06/12/2022"
"164","Russia","T-72B Obr. 1989",20,29,4,4,57,"06/12/2022"
"165","Russia","T-72B3",48,56,8,7,119,"06/12/2022"
"166","Russia","T-72B3 Obr. 2016",53,45,6,6,110,"06/12/2022"
"167","Russia","T-72BA",3,1,0,1,5,"06/12/2022"
"168","Russia","T-80BV",13,14,6,4,37,"06/12/2022"
"169","Russia","T-80BVM",17,9,1,0,27,"06/12/2022"
"170","Russia","T-80U",24,31,14,2,71,"06/12/2022"
"171","Russia","T-80UE-1",4,1,0,0,5,"06/12/2022"
"172","Russia","T-80UK",1,1,1,0,3,"06/12/2022"
"173","Russia","T-80UM2",0,1,0,0,1,"06/12/2022"
"174","Russia","T-90A",8,9,4,0,21,"06/12/2022"
"175","Russia","T-90M",0,1,0,0,1,"06/12/2022"
"176","Russia","TMM-3 bridge layer",15,6,3,4,28,"06/12/2022"
"177","Russia","TZ-500 tanker",0,1,0,0,1,"06/12/2022"
"178","Russia","TZM-T reloader vehicle (for TOS-1A)",4,4,2,0,10,"06/12/2022"
"179","Russia","Takhion reconnaissance UAV",2,0,0,0,2,"06/12/2022"
"180","Russia","Torn(-MDM)",1,0,0,0,1,"06/12/2022"
"181","Russia","UAZ Patriot jeep",0,1,1,1,3,"06/12/2022"
"182","Russia","UAZ-23632 pickup truck",3,0,0,0,3,"06/12/2022"
"183","Russia","UAZ-23632-148-64 armed pickup truck",0,1,0,0,1,"06/12/2022"
"184","Russia","UAZ-452",1,6,0,0,7,"06/12/2022"
"185","Russia","UAZ-469 jeep",2,2,1,0,5,"06/12/2022"
"186","Russia","UR-67 mine clearing charge on BTR-D APC",1,0,0,0,1,"06/12/2022"
"187","Russia","UR-77 'Meteorit' mine clearing vehicle",7,4,2,0,13,"06/12/2022"
"188","Russia","Unknown AFV",2,75,3,3,83,"06/12/2022"
"189","Russia","Unknown BMP-1/2",0,31,2,2,35,"06/12/2022"
"190","Russia","Unknown BTR-80/BTR-82A",0,21,3,1,25,"06/12/2022"
"191","Russia","Unknown BTR-D/BMD-2",1,18,0,0,19,"06/12/2022"
"192","Russia","Unknown Buk SAM system",0,3,0,0,3,"06/12/2022"
"193","Russia","Unknown MRL",0,1,0,0,1,"06/12/2022"
"194","Russia","Unknown Mi-24/35 attack helicopter",0,0,0,1,1,"06/12/2022"
"195","Russia","Unknown SPG",0,0,0,1,1,"06/12/2022"
"196","Russia","Unknown Tor SAM system",0,1,0,0,1,"06/12/2022"
"197","Russia","Unknown UAV",0,1,0,0,1,"06/12/2022"
"198","Russia","Unknown aircraft",0,1,0,0,1,"06/12/2022"
"199","Russia","Unknown communications station",0,1,0,0,1,"06/12/2022"
"200","Russia","Unknown communications station based on the KamAZ 6x6",1,1,0,1,3,"06/12/2022"
"201","Russia","Unknown helicopter",0,1,0,0,1,"06/12/2022"
"202","Russia","Unknown tank",3,105,2,12,122,"06/12/2022"
"203","Russia","Ural Federal",2,6,3,0,11,"06/12/2022"
"204","Russia","Ural-375D",0,2,0,0,2,"06/12/2022"
"205","Russia","Ural-4320",67,137,15,3,222,"06/12/2022"
"206","Russia","Ural-4320 KET-L recovery vehicle",1,0,0,1,2,"06/12/2022"
"207","Russia","Ural-4320 KT-L recovery vehicle",2,1,0,0,3,"06/12/2022"
"208","Russia","Ural-4320 tanker",31,31,1,1,64,"06/12/2022"
"209","Russia","Ural-4320 with KS-3574M3 or KS-3574M crane",1,1,0,0,2,"06/12/2022"
"210","Russia","Ural-4320 with excavator",0,1,0,0,1,"06/12/2022"
"211","Russia","Ural-43206",15,19,3,1,38,"06/12/2022"
"212","Russia","Ural-5323",2,0,0,0,2,"06/12/2022"
"213","Russia","Ural-542301 tank transporter",1,0,1,0,2,"06/12/2022"
"214","Russia","Ural-63704-0010 Tornado-U",2,0,1,0,3,"06/12/2022"
"215","Russia","Vityaz DT-10PM articulated tracked carrier",0,1,0,0,1,"06/12/2022"
"216","Russia","Vityaz DT-30 articulated tracked carrier",2,1,0,1,4,"06/12/2022"
"217","Russia","ZALA 421-16<U+0415>2 reconnaissance UAV",1,2,0,0,3,"06/12/2022"
"218","Russia","ZSU-23-4 Shilka",4,0,0,1,5,"06/12/2022"
"219","Russia","ZiL-131",1,4,2,1,8,"06/12/2022"
"220","Ukraine","100mm BS-3 anti-tank gun",2,1,0,0,3,"06/12/2022"
"221","Ukraine","100mm MT-12 anti-tank gun",3,1,1,0,5,"06/12/2022"
"222","Ukraine","120mm BTR-3M2",2,1,0,0,3,"06/12/2022"
"223","Ukraine","120mm Bars-8MMK",0,1,0,0,1,"06/12/2022"
"224","Ukraine","122mm 2S1 Gvozdika",10,8,1,1,20,"06/12/2022"
"225","Ukraine","122mm BM-21 Grad",2,12,0,0,14,"06/12/2022"
"226","Ukraine","122mm D-30 howitzer 2A18",1,1,0,0,2,"06/12/2022"
"227","Ukraine","152mm 2A36 Giatsint-B field-gun",0,0,1,0,1,"06/12/2022"
"228","Ukraine","152mm 2A65 Msta-B howitzer",1,0,2,0,3,"06/12/2022"
"229","Ukraine","152mm 2S19 Msta-S",0,0,0,2,2,"06/12/2022"
"230","Ukraine","152mm 2S3 Akatsiya",3,1,0,0,4,"06/12/2022"
"231","Ukraine","152mm 2S5 Giatsint-S",1,0,0,0,1,"06/12/2022"
"232","Ukraine","152mm D-20 gun-howitzer",1,0,0,0,1,"06/12/2022"
"233","Ukraine","155mm M109A3GN",0,0,0,1,1,"06/12/2022"
"234","Ukraine","155mm M777A2 howitzer",0,1,0,0,1,"06/12/2022"
"235","Ukraine","1L22 'Parol'",1,1,0,1,3,"06/12/2022"
"236","Ukraine","1V14 battery command and forward observer vehicle",1,0,0,0,1,"06/12/2022"
"237","Ukraine","1V15 battery command and forward observer vehicle",1,0,0,0,1,"06/12/2022"
"238","Ukraine","1V18 'Klyon-1' artillery command and forward observer vehicle",2,0,0,0,2,"06/12/2022"
"239","Ukraine","203mm 2S7 Pion",1,1,0,3,5,"06/12/2022"
"240","Ukraine","220mm BM-27 Uragan",2,1,0,0,3,"06/12/2022"
"241","Ukraine","23mm ZU-23",3,0,0,0,3,"06/12/2022"
"242","Ukraine","36D6 'Tin Shield'",0,2,1,0,3,"06/12/2022"
"243","Ukraine","5N63-1 'Flap Lid A' on 40V6M mast (for S-300PT)",1,0,0,0,1,"06/12/2022"
"244","Ukraine","5N63S 'Flap Lid B' (for S-300PS)",0,4,0,0,4,"06/12/2022"
"245","Ukraine","5N66M 'Clam Shell' on 40V6M mast (for S-300PT)",1,0,0,0,1,"06/12/2022"
"246","Ukraine","5P851A (launcher for S-300PT)",0,12,0,0,12,"06/12/2022"
"247","Ukraine","5P85D (launcher for S-300PS)",1,1,0,0,2,"06/12/2022"
"248","Ukraine","5P85D/S (launcher for S-300PS)",0,3,0,0,3,"06/12/2022"
"249","Ukraine","5P85S (launcher for S-300PS)",1,4,0,0,5,"06/12/2022"
"250","Ukraine","9A310M1 TELAR (for Buk-M1)",0,2,0,0,2,"06/12/2022"
"251","Ukraine","9A39M1 TEL (for Buk-M1)",0,2,0,0,2,"06/12/2022"
"252","Ukraine","9K33 Osa",3,10,0,0,13,"06/12/2022"
"253","Ukraine","9K35 Strela-10",1,1,1,1,4,"06/12/2022"
"254","Ukraine","9P148 Konkurs ATGM carrier",3,4,0,0,7,"06/12/2022"
"255","Ukraine","9P149 Shturm-S ATGM carrier",2,0,0,1,3,"06/12/2022"
"256","Ukraine","9T217 transloader (for 9K33 Osa)",0,1,0,0,1,"06/12/2022"
"257","Ukraine","9T452 transporter-loader (for BM-27 'Uragan' MRL)",0,2,0,0,2,"06/12/2022"
"258","Ukraine","A1-SM Fury reconnaissance UAV",2,4,0,0,6,"06/12/2022"
"259","Ukraine","AN/TPQ-36 lightweight counter mortar radar",0,0,0,1,1,"06/12/2022"
"260","Ukraine","AN/TPQ-49 lightweight counter mortar radar",1,0,0,0,1,"06/12/2022"
"261","Ukraine","AT105A Saxon",5,0,0,0,5,"06/12/2022"
"262","Ukraine","An-26 transport aircraft",0,2,0,0,2,"06/12/2022"
"263","Ukraine","Armed pickup truck",0,3,0,0,3,"06/12/2022"
"264","Ukraine","Armed tactical buggy",0,1,0,0,1,"06/12/2022"
"265","Ukraine","Armoured Volkswagen Amarok pickup truck",1,0,0,1,2,"06/12/2022"
"266","Ukraine","BAT-2 heavy engineering vehicle",1,0,0,0,1,"06/12/2022"
"267","Ukraine","BMD-2",2,0,0,0,2,"06/12/2022"
"268","Ukraine","BMK-150 towing and motor boat",1,0,0,0,1,"06/12/2022"
"269","Ukraine","BMM-4S Ambulance",1,0,0,0,1,"06/12/2022"
"270","Ukraine","BMP-1(P)",13,35,7,1,56,"06/12/2022"
"271","Ukraine","BMP-1KSh",0,1,0,0,1,"06/12/2022"
"272","Ukraine","BMP-1TS",0,1,0,0,1,"06/12/2022"
"273","Ukraine","BMP-1U 'Shkval'",1,0,0,0,1,"06/12/2022"
"274","Ukraine","BMP-2(K)",4,10,1,1,16,"06/12/2022"
"275","Ukraine","BRDM-2",28,13,1,0,42,"06/12/2022"
"276","Ukraine","BREM-1 ARV",1,0,0,0,1,"06/12/2022"
"277","Ukraine","BRM-1K",6,1,0,1,8,"06/12/2022"
"278","Ukraine","BSEM-4K",0,1,0,0,1,"06/12/2022"
"279","Ukraine","BTR-3",5,9,0,1,15,"06/12/2022"
"280","Ukraine","BTR-4",21,14,2,1,38,"06/12/2022"
"281","Ukraine","BTR-60",4,0,0,0,4,"06/12/2022"
"282","Ukraine","BTR-70",10,2,1,1,14,"06/12/2022"
"283","Ukraine","BTR-80",20,16,0,1,37,"06/12/2022"
"284","Ukraine","BTR-D",1,1,0,0,2,"06/12/2022"
"285","Ukraine","BTS-4 ARV",2,0,0,0,2,"06/12/2022"
"286","Ukraine","BTS-4 ARV with ZU-23 AA gun",1,0,0,0,1,"06/12/2022"
"287","Ukraine","Bayraktar TB2 UCAV",0,8,0,0,8,"06/12/2022"
"288","Ukraine","Bogdan-63172",2,11,2,1,16,"06/12/2022"
"289","Ukraine","Bogdan-63172 'Kozak'",1,0,0,0,1,"06/12/2022"
"290","Ukraine","FlyEye reconnaissance UAV",0,1,0,0,1,"06/12/2022"
"291","Ukraine","GAZ-3308",1,0,0,0,1,"06/12/2022"
"292","Ukraine","GAZ-66",25,17,3,4,49,"06/12/2022"
"293","Ukraine","GT-MU AFV converted to APC",1,0,0,0,1,"06/12/2022"
"294","Ukraine","Gyurza-M class gunboat",3,1,0,0,4,"06/12/2022"
"295","Ukraine","HMMWV",12,9,0,2,23,"06/12/2022"
"296","Ukraine","HMMWV Ambulance",5,0,0,3,8,"06/12/2022"
"297","Ukraine","IMR-2 combat engineering vehicle",1,0,0,0,1,"06/12/2022"
"298","Ukraine","Il-76 transport aircraft",0,1,0,0,1,"06/12/2022"
"299","Ukraine","Island class patrol boat P190 Slovyansk",0,1,0,0,1,"06/12/2022"
"300","Ukraine","K1Sh1 command and staff vehicle",1,0,0,0,1,"06/12/2022"
"301","Ukraine","KamAZ",4,2,0,1,7,"06/12/2022"
"302","Ukraine","Kozak-2",15,11,1,1,28,"06/12/2022"
"303","Ukraine","Kozak-2M1",2,1,0,0,3,"06/12/2022"
"304","Ukraine","KrAZ Cobra",2,2,0,0,4,"06/12/2022"
"305","Ukraine","KrAZ Cougar",2,1,0,0,3,"06/12/2022"
"306","Ukraine","KrAZ Spartan",0,7,0,0,7,"06/12/2022"
"307","Ukraine","KrAZ-255B",4,0,0,0,4,"06/12/2022"
"308","Ukraine","KrAZ-255B with excavator",1,0,0,0,1,"06/12/2022"
"309","Ukraine","KrAZ-260",2,1,0,0,3,"06/12/2022"
"310","Ukraine","KrAZ-5233",6,3,0,0,9,"06/12/2022"
"311","Ukraine","KrAZ-6322",11,2,0,1,14,"06/12/2022"
"312","Ukraine","KrAZ-MPV Shrek One",1,0,0,0,1,"06/12/2022"
"313","Ukraine","Krivak III class frigate 'Hetman Sahaydachniy'",0,1,0,0,1,"06/12/2022"
"314","Ukraine","Leleka-100 reconnaissance UAV",2,1,0,0,3,"06/12/2022"
"315","Ukraine","MAZ-537",1,1,0,0,2,"06/12/2022"
"316","Ukraine","MDK-3 trench-digging vehicle",1,0,0,0,1,"06/12/2022"
"317","Ukraine","MT-LB",2,3,1,0,6,"06/12/2022"
"318","Ukraine","MT-LB Ambulance",0,0,1,0,1,"06/12/2022"
"319","Ukraine","MT-LB with ZU-23 AA gun",2,1,0,0,3,"06/12/2022"
"320","Ukraine","MT-LBu",2,2,1,1,6,"06/12/2022"
"321","Ukraine","Mi-14 maritime helicopter",0,1,0,0,1,"06/12/2022"
"322","Ukraine","Mi-2 training helicopter",1,0,0,0,1,"06/12/2022"
"323","Ukraine","Mi-24 attack helicopter",0,1,0,0,1,"06/12/2022"
"324","Ukraine","Mi-8 transport helicopter",0,5,0,0,5,"06/12/2022"
"325","Ukraine","MiG-29 fighter aircraft",0,6,0,0,6,"06/12/2022"
"326","Ukraine","NOTA",1,0,0,0,1,"06/12/2022"
"327","Ukraine","Novator",3,2,0,1,6,"06/12/2022"
"328","Ukraine","P-14 'Tall King'",0,0,0,1,1,"06/12/2022"
"329","Ukraine","P-18 'Malakhit'",1,0,0,0,1,"06/12/2022"
"330","Ukraine","P-18 'Spoon Rest D'",1,0,0,0,1,"06/12/2022"
"331","Ukraine","P-19 'Flat Face B'",0,1,0,0,1,"06/12/2022"
"332","Ukraine","P-35/37 'Bar Lock'",0,1,0,0,1,"06/12/2022"
"333","Ukraine","PRV-11 'Side Net'",1,0,0,0,1,"06/12/2022"
"334","Ukraine","PRV-13 'Odd Pair'",0,1,0,0,1,"06/12/2022"
"335","Ukraine","Pontoon bridge",0,1,0,0,1,"06/12/2022"
"336","Ukraine","Pr.304 Amur Class command ship 'Donbas' ''U-500''",0,1,0,0,1,"06/12/2022"
"337","Ukraine","R-145BM1 command vehicle",1,0,0,0,1,"06/12/2022"
"338","Ukraine","R-410-7,5 tropospheric radio relay communication station",0,1,0,0,1,"06/12/2022"
"339","Ukraine","RKhM 'Kashalot'",1,1,0,0,2,"06/12/2022"
"340","Ukraine","SNAR-10 battlefield surveillance radar",1,0,0,0,1,"06/12/2022"
"341","Ukraine","Small patrol boats (Sea Guard)",7,0,0,1,8,"06/12/2022"
"342","Ukraine","Sorum class seagoing tugboat 'Korets' ''A830 or P186''",1,0,0,0,1,"06/12/2022"
"343","Ukraine","Spaitech Sparrow reconnaissance UAV",1,0,0,0,1,"06/12/2022"
"344","Ukraine","Stenka class patrol boat (Operated by the Sea Guard)",0,1,0,0,1,"06/12/2022"
