"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",2,11,6,134,153,"2024-03-13"
"2","Russia","1 1L119 Nebo-SVU VHF multi-functional radar",0,0,0,1,1,"2024-03-13"
"3","Russia","1 1RL239 Ark-1(M) counter-battery radar",0,0,0,1,1,"2024-03-13"
"4","Russia","1 1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"2024-03-13"
"5","Russia","1 1V110 BM-21 Grad battery command vehicle",0,1,0,1,2,"2024-03-13"
"6","Russia","1 1V16 battalion fire direction vehicle",0,1,0,0,1,"2024-03-13"
"7","Russia","1 2F510 transport vehicle for 2S12 'Sani' mortar on Ural-43206 chassis",0,0,0,1,1,"2024-03-13"
"8","Russia","1 2F77M transloading vehicle for 2K22M Tunguska-M",0,1,1,0,2,"2024-03-13"
"9","Russia","1 50P6E TEL (for S-350)",0,0,1,0,1,"2024-03-13"
"10","Russia","1 55K6A command post for S-400",0,0,0,1,1,"2024-03-13"
"11","Russia","1 55Zh6U Nebo-U air surveillance radar",0,0,1,0,1,"2024-03-13"
"12","Russia","1 5N63S “Flap Lid B” engagement and tracking radar of the S-300",0,0,0,1,1,"2024-03-13"
"13","Russia","1 92N6A (for S-400)",0,0,0,1,1,"2024-03-13"
"14","Russia","1 9A331MU TLAR for 9K331MU Tor-M1-2U (Tor-M2U)",0,0,0,1,1,"2024-03-13"
"15","Russia","1 9K132 Shturm-SM",0,0,0,1,1,"2024-03-13"
"16","Russia","1 9K334 Gibka-S",0,0,0,1,1,"2024-03-13"
"17","Russia","1 9S19M2 (for S-300V)",0,0,1,0,1,"2024-03-13"
"18","Russia","1 9S32M1 (for S-300V)",0,0,1,0,1,"2024-03-13"
"19","Russia","1 9S470M1 command vehicle for Buk-M1",0,0,0,1,1,"2024-03-13"
"20","Russia","1 APA-80 engine starting vehicle",0,0,0,1,1,"2024-03-13"
"21","Russia","1 AS-4350.1 medical vehicle",0,0,0,1,1,"2024-03-13"
"22","Russia","1 BMP-1U 'Shkval'",0,0,0,1,1,"2024-03-13"
"23","Russia","1 BTR-60PB",0,0,1,0,1,"2024-03-13"
"24","Russia","1 BTR-60PU-12command vehicle",0,1,0,0,1,"2024-03-13"
"25","Russia","1 BTR-80 with 57mm UB-32 unguided aircraft rocket pods",0,0,1,0,1,"2024-03-13"
"26","Russia","1 BTR-80-based ZS-88 PsyOps vehicle",0,0,0,1,1,"2024-03-13"
"27","Russia","1 BTR-90",1,0,1,0,2,"2024-03-13"
"28","Russia","1 Command post (for 'Torn(-MDM)' signals intelligence system)",0,1,0,0,1,"2024-03-13"
"29","Russia","1 Command vehicle for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"2024-03-13"
"30","Russia","1 ED2x30-T400-3RA mobile generator",0,0,1,0,1,"2024-03-13"
"31","Russia","1 Eleron T-16",0,1,0,0,1,"2024-03-13"
"32","Russia","1 Eleron-3SV",0,0,0,1,1,"2024-03-13"
"33","Russia","1 Forpost-RU",0,0,0,1,1,"2024-03-13"
"34","Russia","1 GAZ-3937 Vodnik",0,1,0,0,1,"2024-03-13"
"35","Russia","1 GAZ-51",0,1,0,0,1,"2024-03-13"
"36","Russia","1 Granat-3",0,0,0,1,1,"2024-03-13"
"37","Russia","1 Grifon-12",0,1,0,0,1,"2024-03-13"
"38","Russia","1 IMR-1 combat engineering vehicle",0,0,0,1,1,"2024-03-13"
"39","Russia","1 KamAZ 8x8 tanker",0,0,0,1,1,"2024-03-13"
"40","Russia","1 KamAZ Patrol",0,0,0,1,1,"2024-03-13"
"41","Russia","1 KamAZ tank low-loader",0,0,0,1,1,"2024-03-13"
"42","Russia","1 KamAZ-63501 with KS-55729-7M 32-ton crane",0,0,0,1,1,"2024-03-13"
"43","Russia","1 KrAZ-260",0,0,0,1,1,"2024-03-13"
"44","Russia","1 KrAZ-260 KT-L recovery vehicle",0,0,0,1,1,"2024-03-13"
"45","Russia","1 Lancet loitering munition launcher and control station",0,0,0,1,1,"2024-03-13"
"46","Russia","1 MT-LB with 14.5mm 2M-7 naval gun mount",0,1,0,0,1,"2024-03-13"
"47","Russia","1 MT-LB with 25mm 2M-3 naval gun",0,0,0,1,1,"2024-03-13"
"48","Russia","1 MT-LB with AZP S-60 AA gun",0,0,0,1,1,"2024-03-13"
"49","Russia","1 MT-LBVMK with ZU-23 AA gun",0,0,0,1,1,"2024-03-13"
"50","Russia","1 MTO-AG-3M mobile workshop",0,0,0,1,1,"2024-03-13"
"51","Russia","1 MTO-UB2 maintenance vehicle",0,0,0,1,1,"2024-03-13"
"52","Russia","1 Mobile generator for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"2024-03-13"
"53","Russia","1 Orlan-10 UAV control station",0,0,0,1,1,"2024-03-13"
"54","Russia","1 P-18T surveillance radar",0,0,0,1,1,"2024-03-13"
"55","Russia","1 P-240 digital communications vehicle",0,0,0,1,1,"2024-03-13"
"56","Russia","1 P-260 Redut-2US communication system",0,0,0,1,1,"2024-03-13"
"57","Russia","1 PAK-200M mobile field kitchen",0,1,0,0,1,"2024-03-13"
"58","Russia","1 PRP-4A Argus artillery reconnaissance vehicle",0,1,0,0,1,"2024-03-13"
"59","Russia","1 PZM-2 trench-digging vehicle",0,1,0,0,1,"2024-03-13"
"60","Russia","1 Plastun-SN",0,0,0,1,1,"2024-03-13"
"61","Russia","1 Predel coastal defence radar",0,0,0,1,1,"2024-03-13"
"62","Russia","1 Project 1176 Ondatra-class landing craft",0,0,1,0,1,"2024-03-13"
"63","Russia","1 Project 12411 Tarantul-III-class corvette",0,0,0,1,1,"2024-03-13"
"64","Russia","1 Project 22160 large patrol boat",0,0,0,1,1,"2024-03-13"
"65","Russia","1 Project 22800 Karakurt-class corvette",0,0,0,1,1,"2024-03-13"
"66","Russia","1 Project 266M Natya-class minesweeper",0,0,1,0,1,"2024-03-13"
"67","Russia","1 R-145BM command vehicle",0,1,0,0,1,"2024-03-13"
"68","Russia","1 R-145BMA command vehicle",0,1,0,1,2,"2024-03-13"
"69","Russia","1 R-161 signals vehicle",0,0,0,1,1,"2024-03-13"
"70","Russia","1 R-325BMV jamming station",0,0,0,1,1,"2024-03-13"
"71","Russia","1 R-330M1P Diabazol",0,0,0,1,1,"2024-03-13"
"72","Russia","1 R-441 SatCom station",0,0,0,1,1,"2024-03-13"
"73","Russia","1 RB-109A Bylina EW system",0,0,0,1,1,"2024-03-13"
"74","Russia","1 RP-377LA Lorandit",0,0,0,1,1,"2024-03-13"
"75","Russia","1 Sobolyatnik 1L277 portable ground reconnaissance radar",0,0,0,1,1,"2024-03-13"
"76","Russia","1 Su-34M strike aircraft",0,0,0,1,1,"2024-03-13"
"77","Russia","1 Support vehicle (for 'Torn(-MDM)' signals intelligence system)",0,1,0,0,1,"2024-03-13"
"78","Russia","1 T-54B",0,0,0,1,1,"2024-03-13"
"79","Russia","1 T-90AK",0,1,0,0,1,"2024-03-13"
"80","Russia","1 TZM 9T234-2 transporter-loader (for BM-30 Smerch)",0,0,0,1,1,"2024-03-13"
"81","Russia","1 Tu-95MS strategic bomber",0,0,1,0,1,"2024-03-13"
"82","Russia","1 UAZ-31514",0,1,0,0,1,"2024-03-13"
"83","Russia","1 UAZ-3153",0,0,0,1,1,"2024-03-13"
"84","Russia","1 UAZ-515195 'Esaul'",0,0,0,1,1,"2024-03-13"
"85","Russia","1 Unknown BMP-3 or BMD-4M",0,0,0,1,1,"2024-03-13"
"86","Russia","1 Unknown UAV control station",0,0,0,1,1,"2024-03-13"
"87","Russia","1 Unknown artillery command vehicle based on MT-LBu",0,1,0,0,1,"2024-03-13"
"88","Russia","1 Unknown command vehicle on GAZ Tigr chassis",0,0,0,1,1,"2024-03-13"
"89","Russia","1 Unknown fighter jet",0,0,0,1,1,"2024-03-13"
"90","Russia","1 Ural-375D tanker",0,1,0,0,1,"2024-03-13"
"91","Russia","1 Ural-375D with 8T210 crane",0,1,0,0,1,"2024-03-13"
"92","Russia","1 Ural-43206 with 23mm ZU-23-2",0,0,0,1,1,"2024-03-13"
"93","Russia","1 Ural-63501-AT",0,0,0,1,1,"2024-03-13"
"94","Russia","1 Uran-6 mine-clearing robotic system",0,0,0,1,1,"2024-03-13"
"95","Russia","1 ZSA-Т Armoured Ambulance",0,0,1,0,1,"2024-03-13"
"96","Russia","10 Su-24M/MR strike/tactical reconnaissance aircraft",0,0,3,4,7,"2024-03-13"
"97","Russia","10 UAZ-3303",0,1,1,8,10,"2024-03-13"
"98","Russia","103 T-72B Obr. 1989",12,20,15,66,113,"2024-03-13"
"99","Russia","11 AS-4350 medical vehicle",0,3,0,8,11,"2024-03-13"
"100","Russia","11 MP-1IM signals vehicle",0,3,0,8,11,"2024-03-13"
"101","Russia","11 RKhM-6 Povozka CBRN reconnaissance vehicle",0,1,0,10,11,"2024-03-13"
"102","Russia","11 River link pontoon (for unknown floating bridge system)",0,9,0,2,11,"2024-03-13"
"103","Russia","11 Su-30SM multirole aircraft",0,0,1,8,9,"2024-03-13"
"104","Russia","11 Ural-4320 with 23mm ZU-23-2",0,1,0,10,11,"2024-03-13"
"105","Russia","112 UAZ-452 van",3,14,13,86,116,"2024-03-13"
