"","country","system","captured","destroyed","abandoned","damaged","total","Date"
"46","Russia","9T452 transporter-loader (for BM-27 'Uragan' MRL)",0,1,0,0,1,2022-03-27
"47","Russia","9М131 Metis-M",2,0,0,0,2,2022-03-27
"48","Russia","9М131F Metis-M1",1,0,0,0,1,2022-03-27
"49","Russia","9М133 Kornet",1,0,0,0,1,2022-03-27
"50","Russia","An-26 transport aircraft",0,1,0,0,1,2022-03-27
"51","Russia","Armoured SUV",1,0,0,1,2,2022-03-27
"52","Russia","Barnaul-T 9С932-1 automated system for air defence units",3,0,1,0,4,2022-03-27
"53","Russia","BAT-2 heavy engineering vehicle",0,1,0,0,1,2022-03-27
"54","Russia","BMD-1KSh-A command vehicle",0,1,0,0,1,2022-03-27
"55","Russia","BMD-2",28,22,7,2,59,2022-03-27
"56","Russia","BMD-4M",9,5,1,0,15,2022-03-27
"57","Russia","BMK-130M/BMK-150 towing and motor boat",0,0,1,0,1,2022-03-27
"58","Russia","BMP-1(P)",11,10,0,1,22,2022-03-27
"59","Russia","BMP-1Khs",0,1,1,0,2,2022-03-27
"60","Russia","BMP-2",27,62,13,7,109,2022-03-27
"61","Russia","BMP-2K",0,0,1,0,1,2022-03-27
"62","Russia","BMP-3",16,24,0,1,41,2022-03-27
"63","Russia","BRDM-2",0,1,0,0,1,2022-03-27
"64","Russia","BREM-1 armoured recovery vehicle",2,0,0,0,2,2022-03-27
"65","Russia","BREM-Ch ''BREM-4'' armoured recovery vehicle",1,1,0,0,2,2022-03-27
"66","Russia","BREM-K armoured recovery vehicle",2,0,0,0,2,2022-03-27
"67","Russia","BRM-1K",0,5,0,0,5,2022-03-27
"68","Russia","BTR-80",23,11,6,1,41,2022-03-27
"69","Russia","BTR-82A",14,28,7,3,52,2022-03-27
"70","Russia","BTR-D",14,6,10,0,30,2022-03-27
"71","Russia","BTR-D APC with UR-67 mine clearing charge",1,0,0,0,1,2022-03-27
"72","Russia","BTR-MDM 'Rakushka'",5,0,0,0,5,2022-03-27
"73","Russia","BTR-ZD 'Skrezhet'",1,0,0,0,1,2022-03-27
"74","Russia","Civilian KamAZ 6x6 converted for military use",0,1,0,0,1,2022-03-27
"75","Russia","E95M target drone (likely used as unmanned bait in order for Ukraine to reveal the location of air defence systems)",1,0,0,0,1,2022-03-27
"76","Russia","Eleron-3 reconnaissance UAV",3,0,0,0,3,2022-03-27
"77","Russia","Fara ground surveillance radar",1,0,0,0,1,2022-03-27
"78","Russia","Forpost reconnaissance UAV",0,1,0,0,1,2022-03-27
"79","Russia","Fuel train",0,2,0,0,2,2022-03-27
"80","Russia","GAZ Sobol",0,1,1,0,2,2022-03-27
"81","Russia","GAZ Tigr",0,0,1,0,1,2022-03-27
"82","Russia","GAZ Tigr-M",18,24,3,4,49,2022-03-27
"83","Russia","GAZ-3308",0,0,3,0,3,2022-03-27
"84","Russia","GAZ-66",4,3,1,0,8,2022-03-27
"85","Russia","GMZ-3 minelayer",1,0,0,0,1,2022-03-27
"86","Russia","IMR-2 combat engineering vehicle",3,1,2,0,6,2022-03-27
"87","Russia","Iveco LMV 'Rys'",2,12,1,2,17,2022-03-27
"88","Russia","K-53949 'Linza'",1,0,0,0,1,2022-03-27
"89","Russia","K-53949 Typhoon-K",2,1,1,0,4,2022-03-27
"90","Russia","Ka-52 'Alligator' attack helicopter",0,4,2,3,9,2022-03-27
"91","Russia","KamAZ 4x4",2,2,1,0,5,2022-03-27
"92","Russia","KamAZ 6x6",74,95,20,14,203,2022-03-27
"93","Russia","KamAZ 8x8",0,2,0,0,2,2022-03-27
"94","Russia","KamAZ Avtozaks",1,3,1,0,5,2022-03-27
"95","Russia","KamAZ with armoured cabin",1,1,2,0,4,2022-03-27
"96","Russia","KamAZ-5350 with crane",0,1,0,0,1,2022-03-27
"97","Russia","KamAZ-5350 with EOV-3523 excavator",3,2,0,0,5,2022-03-27
"98","Russia","KamAZ-5350 with KS-45719-7M crane",0,1,0,0,1,2022-03-27
"99","Russia","KamAZ-6350 8x8 artillery tractor",0,3,0,2,5,2022-03-27
"100","Russia","KamAZ-63968 'Typhoon'",2,3,2,0,7,2022-03-27
"101","Russia","KrAZ-22B",1,1,0,0,2,2022-03-27
"102","Russia","Mi-24V/P attack helicopter",0,3,0,0,3,2022-03-27
"103","Russia","Mi-28 attack helicopter",0,1,0,0,1,2022-03-27
"104","Russia","Mi-35M attack helicopter",0,3,0,0,3,2022-03-27
"105","Russia","Mi-8 transport helicopter",0,5,1,0,6,2022-03-27
"106","Russia","MP-2IM signals vehicle",0,0,1,0,1,2022-03-27
"107","Russia","MT-LB",53,28,18,0,99,2022-03-27
"108","Russia","MT-LB Ambulance",0,1,0,0,1,2022-03-27
"109","Russia","MT-LB with ZU-23 AA gun",0,3,0,0,3,2022-03-27
"110","Russia","MT-LBM 6MB",0,0,1,0,1,2022-03-27
"111","Russia","MT-LBu",3,4,1,0,8,2022-03-27
"112","Russia","MTU-72 bridge layer",1,0,0,0,1,2022-03-27
"113","Russia","Orlan-10 reconnaissance UAV",2,5,0,0,7,2022-03-27
"114","Russia","P-260-U signal vehicle (for Redut-2US signal and communications system)",1,1,0,0,2,2022-03-27
"115","Russia","Pantsir-S1",3,3,1,0,7,2022-03-27
"116","Russia","PMP floating bridge",0,2,0,0,2,2022-03-27
"117","Russia","Pontoon bridge",1,2,0,0,3,2022-03-27
"118","Russia","Project 03160 Raptor class patrol boat",0,0,0,1,1,2022-03-27
"119","Russia","Project 1171 Tapir class landing ship 'Saratov (BDK-65)'",0,1,0,0,1,2022-03-27
"120","Russia","Project 775 Ropucha class landing ship",0,0,0,1,1,2022-03-27
"121","Russia","PTS-3 tracked amphibious transport",0,0,2,0,2,2022-03-27
"122","Russia","R-149MA1 command and staff vehicle",6,4,3,1,14,2022-03-27
"123","Russia","R-149MA3 command and staff vehicle",5,5,0,2,12,2022-03-27
"124","Russia","R-166-0.5 signals vehicle",1,1,1,0,3,2022-03-27
"125","Russia","R-330BMV Borisoglebsk-2B",1,1,0,1,3,2022-03-27
"126","Russia","R-330ZH Zhitel",0,1,0,0,1,2022-03-27
"127","Russia","R-419L1 communications station",0,0,1,0,1,2022-03-27
"128","Russia","REM-KL armoured recovery vehicle",1,0,0,0,1,2022-03-27
"129","Russia","Su-25 close air support aircraft",0,7,0,1,8,2022-03-27
"130","Russia","Su-30SM multirole aircraft",0,3,0,0,3,2022-03-27
"131","Russia","Su-34 strike aircraft",0,4,0,0,4,2022-03-27
"132","Russia","T-64BV",2,4,0,1,7,2022-03-27
"133","Russia","T-72A",6,2,0,0,8,2022-03-27
"134","Russia","T-72AV",1,2,0,0,3,2022-03-27
"135","Russia","T-72B",23,18,6,3,50,2022-03-27
"136","Russia","T-72B Obr. 1989",5,6,4,2,17,2022-03-27
"137","Russia","T-72B3",14,13,4,3,34,2022-03-27
"138","Russia","T-72B3 Obr. 2016",33,31,7,2,73,2022-03-27
"139","Russia","T-80BV",4,3,2,0,9,2022-03-27
"140","Russia","T-80BVM",12,5,1,0,18,2022-03-27
"141","Russia","T-80U",22,7,14,2,45,2022-03-27
"142","Russia","T-80UK",1,1,1,0,3,2022-03-27
"143","Russia","T-80UM2",0,1,0,0,1,2022-03-27
"144","Russia","T-90A",6,8,4,0,18,2022-03-27
"145","Russia","TMM-3 bridge layer",7,1,3,2,13,2022-03-27
"146","Russia","Torn(-MDM)",1,0,0,0,1,2022-03-27
"147","Russia","TZM-T reloader vehicle (for TOS-1A)",2,2,2,0,6,2022-03-27
"148","Russia","UAZ Patriot",0,0,1,1,2,2022-03-27
"149","Russia","UAZ-23632",2,0,0,0,2,2022-03-27
"150","Russia","UAZ-452",0,3,0,0,3,2022-03-27
"151","Russia","UAZ-469",1,2,1,0,4,2022-03-27
"152","Russia","Unknown AFV",1,25,2,0,28,2022-03-27
"153","Russia","Unknown BMP-1/2",0,4,0,0,4,2022-03-27
"154","Russia","Unknown BTR-80/BTR-82A",0,4,0,0,4,2022-03-27
"155","Russia","Unknown BTR-D/BMD-2",1,12,0,0,13,2022-03-27
"156","Russia","Unknown communications station",0,1,0,0,1,2022-03-27
"157","Russia","Unknown communications station based on the KamAZ 6x6",1,0,0,1,2,2022-03-27
"158","Russia","Unknown helicopter",0,2,0,1,3,2022-03-27
"159","Russia","Unknown Mi-24/35 attack helicopter",0,1,0,1,2,2022-03-27
"160","Russia","Unknown tank",1,25,1,3,30,2022-03-27
"161","Russia","Unknown truck",8,49,2,4,63,2022-03-27
"162","Russia","UR-77 'Meterorit' mine clearing vehicle",5,2,1,0,8,2022-03-27
"163","Russia","Ural Federal",0,2,3,0,5,2022-03-27
"164","Russia","Ural-375D",0,1,0,0,1,2022-03-27
"165","Russia","Ural-4320",61,75,16,4,156,2022-03-27
"166","Russia","Ural-4320 KET-L",1,0,0,1,2,2022-03-27
"167","Russia","Ural-4320 KT-L",2,1,0,0,3,2022-03-27
"168","Russia","Ural-4320 with crane",0,1,0,0,1,2022-03-27
"169","Russia","Ural-43206",9,5,2,0,16,2022-03-27
"170","Russia","Ural-542301 tank transporter",0,0,1,0,1,2022-03-27
"171","Russia","Ural-63704-0010 Tornado-U",1,0,1,0,2,2022-03-27
"172","Russia","Vityaz DT-30 articulated tracked carrier",0,1,1,0,2,2022-03-27
"173","Russia","ZALA Aero KUB-BLA loitering munition",0,4,0,0,4,2022-03-27
"174","Russia","ZiL-131",0,3,2,0,5,2022-03-27
"175","Ukraine","100mm MT-12 anti-tank gun",2,1,1,0,4,2022-03-27
"176","Ukraine","120mm BTR-3M2",1,1,0,0,2,2022-03-27
"177","Ukraine","122mm 2S1 Gvozdika",4,5,1,1,11,2022-03-27
"178","Ukraine","122mm BM-21 'Grad'",2,1,0,0,3,2022-03-27
"179","Ukraine","122mm D-30 howitzer",0,1,0,0,1,2022-03-27
"180","Ukraine","152mm 2A36 Giatsint-B field-gun",0,0,1,0,1,2022-03-27
"181","Ukraine","152mm 2A65 Msta-B howitzer",0,0,2,0,2,2022-03-27
"182","Ukraine","152mm 2S3 Akatsiya",1,0,0,0,1,2022-03-27
"183","Ukraine","152mm 2S5 Giatsint-S",1,0,0,0,1,2022-03-27
"184","Ukraine","1L22 'Parol'",0,1,0,1,2,2022-03-27
"185","Ukraine","1V18 'Klyon-1' artillery command and forward observer vehicle",1,0,0,0,1,2022-03-27
"186","Ukraine","203mm 2S7 Pion",1,0,0,1,2,2022-03-27
"187","Ukraine","220mm BM-27 'Uragan'",2,0,0,0,2,2022-03-27
"188","Ukraine","23mm ZU-23",2,0,0,0,2,2022-03-27
"189","Ukraine","30N6 'Flap Lid'",0,1,0,0,1,2022-03-27
"190","Ukraine","36D6 'Tin Shield'",0,1,0,0,1,2022-03-27
"191","Ukraine","5P85D (launcher for S-300PS)",0,2,0,0,2,2022-03-27
"192","Ukraine","5P85S (launcher for S-300PS)",0,2,1,0,3,2022-03-27
"193","Ukraine","9K310 Igla-1",5,0,0,0,5,2022-03-27
"194","Ukraine","9K33 Osa",3,8,0,0,11,2022-03-27
"195","Ukraine","9K35 Strela-10",1,1,1,1,4,2022-03-27
"196","Ukraine","9K38 Igla",3,0,0,0,3,2022-03-27
"197","Ukraine","9M111 Fagot",2,0,0,0,2,2022-03-27
"198","Ukraine","9M113 Konkurs",2,0,0,0,2,2022-03-27
"199","Ukraine","9P148 Konkurs ATGM carrier",1,3,0,0,4,2022-03-27
"200","Ukraine","9T217 transloader (for 9K33 Osa)",0,1,0,0,1,2022-03-27
"201","Ukraine","9T452 transporter-loader (for BM-27 'Uragan' MRL)",0,1,0,0,1,2022-03-27
"202","Ukraine","A1-SM Fury reconnaissance UAV",0,1,0,0,1,2022-03-27
"203","Ukraine","An-26 transport aircraft",0,1,0,0,1,2022-03-27
"204","Ukraine","AN/TPQ-36 lightweight counter mortar radar",0,0,0,1,1,2022-03-27
"205","Ukraine","AN/TPQ-49 lightweight counter mortar radar",1,0,0,0,1,2022-03-27
"206","Ukraine","AT105A 'Saxon'",2,0,0,0,2,2022-03-27
"207","Ukraine","BAT-2 heavy engineering vehicle",1,0,0,0,1,2022-03-27
"208","Ukraine","Bayraktar TB2 UCAV",0,1,0,0,1,2022-03-27
"209","Ukraine","BMK-150 towing and motor boat",1,0,0,0,1,2022-03-27
"210","Ukraine","BMP-1(P)",5,14,6,1,26,2022-03-27
"211","Ukraine","BMP-1Khs",0,1,0,0,1,2022-03-27
"212","Ukraine","BMP-1TS",0,1,0,0,1,2022-03-27
"213","Ukraine","BMP-2",1,1,1,1,4,2022-03-27
"214","Ukraine","BRDM-2",18,6,1,0,25,2022-03-27
"215","Ukraine","BREM-1 ARV",1,0,0,0,1,2022-03-27
"216","Ukraine","BRM-1K",3,0,0,1,4,2022-03-27
"217","Ukraine","BSEM-4K",0,1,0,0,1,2022-03-27
"218","Ukraine","BTR-3",2,2,0,0,4,2022-03-27
"219","Ukraine","BTR-4",13,8,2,1,24,2022-03-27
"220","Ukraine","BTR-60",4,0,0,0,4,2022-03-27
"221","Ukraine","BTR-70",6,1,1,0,8,2022-03-27
"222","Ukraine","BTR-80",7,4,0,0,11,2022-03-27
"223","Ukraine","Buk-M1",0,2,0,0,2,2022-03-27
"224","Ukraine","FGM-148 Javelin",5,0,0,0,5,2022-03-27
"225","Ukraine","GAZ-3308",1,0,0,0,1,2022-03-27
"226","Ukraine","GAZ-66",18,10,3,3,34,2022-03-27
"227","Ukraine","Gyurza-M class gunboat",2,0,0,0,2,2022-03-27
"228","Ukraine","HMMWV",2,1,0,1,4,2022-03-27
"229","Ukraine","Island class patrol boat P190 Slovyansk",0,1,0,0,1,2022-03-27
"230","Ukraine","KamAZ",1,2,0,1,4,2022-03-27
"231","Ukraine","Kozak-2",5,1,1,1,8,2022-03-27
"232","Ukraine","Kozak-2M1",1,0,0,0,1,2022-03-27
"233","Ukraine","KrAZ Cobra",1,1,0,0,2,2022-03-27
"234","Ukraine","KrAZ Spartan",0,1,0,0,1,2022-03-27
"235","Ukraine","KrAZ-255B",4,0,0,0,4,2022-03-27
"236","Ukraine","KrAZ-260",1,0,0,0,1,2022-03-27
"237","Ukraine","KrAZ-5233",4,0,0,0,4,2022-03-27
"238","Ukraine","KrAZ-6322",8,1,0,1,10,2022-03-27
"239","Ukraine","Krivak III class frigate 'Hetman Sahaydachniy'",0,1,0,0,1,2022-03-27
"240","Ukraine","Leleka-100 reconnaissance UAV",2,0,0,0,2,2022-03-27
"241","Ukraine","MAZ",2,9,2,1,14,2022-03-27
"242","Ukraine","MAZ-537",1,1,0,0,2,2022-03-27
"243","Ukraine","MBT LAW 'NLAW'",8,0,0,0,8,2022-03-27
"244","Ukraine","MDK-3 trench-digging vehicle",1,0,0,0,1,2022-03-27
"245","Ukraine","Mi-24 attack helicopter",0,1,0,0,1,2022-03-27
"246","Ukraine","MiG-29 fighter aircraft",0,3,0,0,3,2022-03-27
"247","Ukraine","MT-LB",2,2,1,0,5,2022-03-27
"248","Ukraine","MT-LB Ambulance",0,0,1,0,1,2022-03-27
"249","Ukraine","MT-LB with ZU-23 AA gun",1,0,0,0,1,2022-03-27
"250","Ukraine","MT-LBu",2,2,1,1,6,2022-03-27
"251","Ukraine","Novator",1,2,0,1,4,2022-03-27
"252","Ukraine","P-14 'Tall King'",0,0,0,1,1,2022-03-27
"253","Ukraine","P-19 'Flat Face B'",0,1,0,0,1,2022-03-27
"254","Ukraine","P-35/37 'Bar Lock'",0,1,0,0,1,2022-03-27
"255","Ukraine","PRV-13 'Odd Pair'",0,1,0,0,1,2022-03-27
"256","Ukraine","RK-3 Corsar",3,0,0,0,3,2022-03-27
"257","Ukraine","RKhM 'Kashalot'",1,0,0,0,1,2022-03-27
"258","Ukraine","Small patrol boats (Sea Guard)",6,0,0,0,6,2022-03-27
"259","Ukraine","SNAR-10 battlefield surveillance radar",1,0,0,0,1,2022-03-27
"260","Ukraine","Sorum class seagoing tugboat 'Korets' ''A830 or P186''",1,0,0,0,1,2022-03-27
"261","Ukraine","Su-25 attack aircraft",0,4,0,1,5,2022-03-27
"262","Ukraine","Su-27 fighter aircraft",0,3,0,0,3,2022-03-27
"263","Ukraine","T-64B1M",0,0,1,1,2,2022-03-27
"264","Ukraine","T-64BV",27,20,7,2,56,2022-03-27
"265","Ukraine","T-72AMT",2,1,0,0,3,2022-03-27
"266","Ukraine","T-72AV",0,2,0,0,2,2022-03-27
"267","Ukraine","T-72B",2,1,0,0,3,2022-03-27
"268","Ukraine","T-80BV",2,0,1,1,4,2022-03-27
"269","Ukraine","TMM-3M1 bridge layer",1,0,0,0,1,2022-03-27
"270","Ukraine","Tu-141 reconnaissance UAV",0,4,0,0,4,2022-03-27
"271","Ukraine","UAZ-452",2,0,0,0,2,2022-03-27
"272","Ukraine","UAZ-469",4,0,0,0,4,2022-03-27
"273","Ukraine","UJ-22 reconnaissance UAV",0,1,0,0,1,2022-03-27
"274","Ukraine","Unknown AFV",0,7,0,0,7,2022-03-27
"275","Ukraine","Unknown BTR",0,0,1,0,1,2022-03-27
"276","Ukraine","Unknown tank",0,1,0,0,1,2022-03-27
"277","Ukraine","Unknown towed artillery",0,4,0,2,6,2022-03-27
"278","Ukraine","Unknown truck",4,13,1,4,22,2022-03-27
"279","Ukraine","Unknown vehicle",0,4,0,0,4,2022-03-27
"280","Ukraine","Ural-375D",14,1,0,0,15,2022-03-27
"281","Ukraine","Ural-4320",1,6,0,0,7,2022-03-27
"282","Ukraine","Varta",10,1,0,0,11,2022-03-27
"283","Ukraine","Vepr MRAP",1,0,0,0,1,2022-03-27
"284","Ukraine","Zhuk class patrol boat (Sea Guard)",2,0,0,0,2,2022-03-27
"285","Ukraine","ZiL-130",0,1,0,0,1,2022-03-27
"286","Ukraine","ZiL-131",27,7,2,0,36,2022-03-27
"287","Ukraine","ZiL-157",1,0,0,0,1,2022-03-27
"288","Ukraine","ZSU-23-4 'Shilka'",1,0,0,0,1,2022-03-27
