"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",2,11,6,131,150,"11/02/2022"
"2","Russia","1 1L271 portable mortar locating reconnaissance radar",0,1,0,0,1,"11/02/2022"
"3","Russia","1 1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"11/02/2022"
"4","Russia","1 1V110 BM-21 Grad battery command vehicle",0,1,0,1,2,"11/02/2022"
"5","Russia","1 1V15M fire control and observation vehicle",0,0,0,1,1,"11/02/2022"
"6","Russia","1 1V18 'Klyon-1' artillery command and forward observer vehicle",0,0,0,1,1,"11/02/2022"
"7","Russia","1 2F77M transloading vehicle for 2K22M Tunguska-M",0,1,1,0,2,"11/02/2022"
"8","Russia","1 300mm BM-30 Smerch",0,0,0,1,1,"11/02/2022"
"9","Russia","1 48Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"11/02/2022"
"10","Russia","1 BPM-97 Vystrel",0,1,0,0,1,"11/02/2022"
"11","Russia","1 BTR-60PB",0,0,1,0,1,"11/02/2022"
"12","Russia","1 BTR-70M",0,0,0,1,1,"11/02/2022"
"13","Russia","1 Command vehicle for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"11/02/2022"
"14","Russia","1 ED2x30-T400-3RA mobile generator",0,0,1,0,1,"11/02/2022"
"15","Russia","1 Eleron T28ME reconnaissance UAV",0,1,0,0,1,"11/02/2022"
"16","Russia","1 GAZ-51",0,1,0,0,1,"11/02/2022"
"17","Russia","1 Grifon-12 reconnaissance UAV",0,1,0,0,1,"11/02/2022"
"18","Russia","1 KamAZ-63501 with KS-55729-7M 32-ton crane",0,0,0,1,1,"11/02/2022"
"19","Russia","1 KrAZ-260 tanker",0,0,0,1,1,"11/02/2022"
"20","Russia","1 Leer-2 electronic warfare system",0,0,0,1,1,"11/02/2022"
"21","Russia","1 MSh-5350.1 command vehicle",0,1,0,0,1,"11/02/2022"
