"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",2,13,6,138,159,"09/30/2022"
"2","Russia","1 1L271 portable mortar locating reconnaissance radar",0,1,0,0,1,"09/30/2022"
"3","Russia","1 1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"09/30/2022"
"4","Russia","1 1V110 BM-21 Grad battery command vehicle",0,1,0,1,2,"09/30/2022"
"5","Russia","1 1V15M fire control and observation vehicle",0,0,0,1,1,"09/30/2022"
"6","Russia","1 48Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"09/30/2022"
"7","Russia","1 ARS-14 decontamination and degassing vehicle",0,1,0,1,2,"09/30/2022"
"8","Russia","1 An-26 transport aircraft",0,0,0,1,1,"09/30/2022"
"9","Russia","1 BTR-60PB",0,0,1,0,1,"09/30/2022"
"10","Russia","1 BTR-70M",0,0,0,1,1,"09/30/2022"
"11","Russia","1 Command vehicle for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"09/30/2022"
"12","Russia","1 ED2x30-T400-3RA mobile generator",0,0,1,0,1,"09/30/2022"
"13","Russia","1 Eleron T28ME reconnaissance UAV",0,1,0,0,1,"09/30/2022"
"14","Russia","1 GAZ-51",0,1,0,0,1,"09/30/2022"
"15","Russia","1 KrAZ-260 tanker",0,0,0,1,1,"09/30/2022"
"16","Russia","1 Leer-2 electronic warfare system",0,0,0,1,1,"09/30/2022"
"17","Russia","1 MSh-5350.1 command vehicle",0,1,0,0,1,"09/30/2022"
"18","Russia","1 MTO-AG-3M",0,0,0,1,1,"09/30/2022"
"19","Russia","1 MTO-UB1 maintenance vehicle",0,0,0,1,1,"09/30/2022"
"20","Russia","1 MTP-A2.1 recovery vehicle",0,0,0,1,1,"09/30/2022"
"21","Russia","1 Mobile generator for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"09/30/2022"
"22","Russia","1 P-18T",0,0,0,1,1,"09/30/2022"
"23","Russia","1 P-260 Redut-2US communication system",0,0,0,1,1,"09/30/2022"
"24","Russia","1 PRP-4A Argus artillery reconnaissance vehicle",0,1,0,0,1,"09/30/2022"
"25","Russia","1 PZM-2 trench-digging vehicle",0,1,0,0,1,"09/30/2022"
"26","Russia","1 R-145BMA command vehicle",0,1,0,0,1,"09/30/2022"
"27","Russia","1 R-381T2M 1.5-3000 MHz radio monitoring station from a modernized R-381TM Taran-M automatic signals intelligence complex",0,1,0,0,1,"09/30/2022"
"28","Russia","1 RKhM-6 CBRN reconnaissance vehicle",0,0,0,1,1,"09/30/2022"
"29","Russia","1 RLK-MC-A (ROSC-1) counter-UAV system",0,0,0,1,1,"09/30/2022"
"30","Russia","1 T-80BVK",0,1,0,0,1,"09/30/2022"
"31","Russia","1 UAZ-31514",0,1,0,0,1,"09/30/2022"
"32","Russia","1 UAZ-515195 'Esaul'",0,0,0,1,1,"09/30/2022"
"33","Russia","1 Unknown EW system",0,0,0,1,1,"09/30/2022"
"34","Russia","1 Unknown Su-30/Su-34/Su-35",0,0,0,1,1,"09/30/2022"
"35","Russia","1 Uran-6 mine-clearing robotic system",0,0,0,1,1,"09/30/2022"
"36","Russia","1 ZiL-131 tanker",0,1,0,0,1,"09/30/2022"
"37","Russia","10 1V13(M) battery fire control center",3,7,0,3,13,"09/30/2022"
"38","Russia","10 MT-LB with ZU-23 AA gun",0,1,0,9,10,"09/30/2022"
"39","Russia","10 PTS-3 tracked amphibious transport",5,1,1,4,11,"09/30/2022"
"40","Russia","10 Pantsir-S1",1,3,1,7,12,"09/30/2022"
"41","Russia","109 Ural-4320 tanker",2,47,0,54,103,"09/30/2022"
"42","Russia","11 23mm ZU-23-2",0,9,1,2,12,"09/30/2022"
"43","Russia","11 2K22M1 Tunguska",4,1,1,5,11,"09/30/2022"
"44","Russia","11 T-72BA",0,9,1,1,11,"09/30/2022"
"45","Russia","111 MT-LBVM and MT-LBVMK",8,67,1,36,112,"09/30/2022"
"46","Russia","119 T-80BV",3,40,6,60,109,"09/30/2022"
"47","Russia","12 152mm 2S33 Msta-SM2",0,11,0,0,11,"09/30/2022"
"48","Russia","120mm 2B11/2S12",0,5,0,3,8,"09/30/2022"
"49","Russia","120mm 2B11/2S12A",0,2,0,2,4,"09/30/2022"
"50","Russia","120mm 2S34 Khosta",0,2,0,0,2,"09/30/2022"
"51","Russia","120mm 2S9 Nona",1,4,0,8,13,"09/30/2022"
"52","Russia","122mm 2S1 Gvozdika",2,5,2,12,21,"09/30/2022"
"53","Russia","14 KamAZ 8x8",0,3,0,7,10,"09/30/2022"
"54","Russia","142 Unknown tank",5,0,11,120,136,"09/30/2022"
"55","Russia","15 KamAZ 4x4",1,6,0,8,15,"09/30/2022"
"56","Russia","15 UAZ-469 jeep",1,5,1,8,15,"09/30/2022"
