"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",2,9,6,129,146,"08/04/2022"
"2","Russia","1 48Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"08/04/2022"
"3","Russia","1 BRDM-2",0,0,0,1,1,"08/04/2022"
"4","Russia","1 BREM-D armored recovery vehicle",0,1,0,0,1,"08/04/2022"
"5","Russia","1 BTR-70",0,0,0,1,1,"08/04/2022"
"6","Russia","1 BTR-70M",0,0,0,1,1,"08/04/2022"
"7","Russia","1 Command vehicle for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"08/04/2022"
"8","Russia","1 ED2x30-T400-3RA mobile generator",0,0,1,0,1,"08/04/2022"
"9","Russia","1 KrAZ-260 tanker",0,0,0,1,1,"08/04/2022"
"10","Russia","1 Leer-2 electronic warfare system",0,0,0,1,1,"08/04/2022"
"11","Russia","1 MSh-5350.1 command vehicle",0,1,0,0,1,"08/04/2022"
"12","Russia","1 MTO-AG-3M",0,0,0,1,1,"08/04/2022"
"13","Russia","1 MTO-UB1 maintenance vehicle",0,0,0,1,1,"08/04/2022"
"14","Russia","1 MTP-A2 recovery vehicle",0,0,0,1,1,"08/04/2022"
"15","Russia","1 MTP-A2.1 recovery vehicle",0,0,0,1,1,"08/04/2022"
"16","Russia","1 Mobile generator for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"08/04/2022"
"17","Russia","1 P-18T",0,0,0,1,1,"08/04/2022"
"18","Russia","1 P-260 Redut-2US communication system",0,0,0,1,1,"08/04/2022"
"19","Russia","1 Su-34M strike aircraft",0,0,0,1,1,"08/04/2022"
"20","Russia","1 T-64A",0,0,0,1,1,"08/04/2022"
"21","Russia","10 IMR-2(M) combat engineering vehicle",3,5,0,3,11,"08/04/2022"
"22","Russia","10 K-53949 Typhoon-K",1,2,0,7,10,"08/04/2022"
"23","Russia","10 KamAZ 4x4",1,3,0,6,10,"08/04/2022"
"24","Russia","100mm MT-12 anti-tank gun",0,1,0,1,2,"08/04/2022"
"25","Russia","11 KamAZ 8x8",0,1,0,6,7,"08/04/2022"
"26","Russia","115 BMP-1(P)",9,35,9,59,112,"08/04/2022"
"27","Russia","120mm 2B11/2S12",0,5,0,3,8,"08/04/2022"
"28","Russia","120mm 2B11/2S12A",0,1,0,1,2,"08/04/2022"
"29","Russia","120mm 2S23 Nona-SVK",0,1,0,0,1,"08/04/2022"
"30","Russia","120mm 2S34 Khosta",0,2,0,0,2,"08/04/2022"
"31","Russia","120mm 2S9 Nona",1,4,0,5,10,"08/04/2022"
"32","Russia","122mm 2B17 Tornado-G",0,2,0,4,6,"08/04/2022"
"33","Russia","122mm 2S1 Gvozdika",2,4,1,11,18,"08/04/2022"
"34","Russia","122mm D-30 howitzer",2,9,0,2,13,"08/04/2022"
"35","Russia","13 BRM-1K reconnaissance vehicle",0,1,0,12,13,"08/04/2022"
"36","Russia","152mm 2A65 Msta-B howitzer",1,9,4,11,25,"08/04/2022"
"37","Russia","152mm 2S19 Msta-S",9,22,0,26,57,"08/04/2022"
"38","Russia","152mm 2S33 Msta-SM2",0,3,0,0,3,"08/04/2022"
"39","Russia","152mm D-20 gun-howitzer",0,0,0,1,1,"08/04/2022"
"40","Russia","1L261 (for 1L260 Zoopark-1M counter-battery radar complex)",0,1,0,1,2,"08/04/2022"
"41","Russia","1L262E Rtut-BM",0,0,0,1,1,"08/04/2022"
"42","Russia","1RL257 Krasukha-4 (command post)",0,1,0,0,1,"08/04/2022"
"43","Russia","1V119 artillery fire direction vehicle",0,5,0,2,7,"08/04/2022"
"44","Russia","1V13(M) battery fire control center",3,5,0,4,12,"08/04/2022"
"45","Russia","1V14 battery command and forward observer vehicle",1,4,1,1,7,"08/04/2022"
"46","Russia","2 203mm 2S7M Malka",0,0,1,1,2,"08/04/2022"
"47","Russia","2 Forpost reconnaissance UAV",0,0,0,2,2,"08/04/2022"
"48","Russia","2 MTO-AT mobile workshop",0,1,0,1,2,"08/04/2022"
"49","Russia","2 T-80BVK",0,2,1,0,3,"08/04/2022"
"50","Russia","2 TEL for S-300",0,0,0,1,1,"08/04/2022"
"51","Russia","2 UAZ Patriot jeep",0,0,0,2,2,"08/04/2022"
"52","Russia","22 9T452 transporter-loader (for BM-27 'Uragan' MRL)",0,5,0,15,20,"08/04/2022"
"53","Russia","220mm BM-27 Uragan",0,3,0,13,16,"08/04/2022"
"54","Russia","220mm TOS-1A",0,4,2,0,6,"08/04/2022"
"55","Russia","23mm ZU-23",0,5,0,2,7,"08/04/2022"
"56","Russia","240mm 2S4 Tyulpan",0,0,0,1,1,"08/04/2022"
"57","Russia","2S1 with ZU-23 AA gun",0,1,0,0,1,"08/04/2022"
"58","Russia","3 Orlan-10 jamming UAV",0,2,0,1,3,"08/04/2022"
"59","Russia","3 UAZ-394511 <U+2018>Esaul<U+2019>",0,1,1,2,4,"08/04/2022"
"60","Russia","3 Unknown towed artillery",0,0,0,2,2,"08/04/2022"
"61","Russia","30 R-149MA1 command and staff vehicle",2,14,1,14,31,"08/04/2022"
"62","Russia","338 Ural-4320",14,63,5,187,269,"08/04/2022"
"63","Russia","342 KamAZ 6x6",16,80,12,190,298,"08/04/2022"
"64","Russia","36 Unknown BTR-80/BTR-82A",3,0,1,30,34,"08/04/2022"
"65","Russia","4 9A331M TLAR (for 9K332 Tor-M2)",1,1,0,2,4,"08/04/2022"
"66","Russia","4 BMD-1KSh-A command vehicle",0,1,0,3,4,"08/04/2022"
"67","Russia","4 Ural Avtozaks",0,0,0,4,4,"08/04/2022"
"68","Russia","43 (Unknown) vehicle",0,1,3,27,31,"08/04/2022"
"69","Russia","47 152mm 2S3(M) Akatsiya",5,13,1,24,43,"08/04/2022"
"70","Russia","5 'Orlan-20' ''Kartograf'' reconnaissance UAV",0,1,0,4,5,"08/04/2022"
"71","Russia","5 KamAZ-5350 with KS-45719-7M crane",0,1,1,3,5,"08/04/2022"
"72","Russia","5 Project 03160 Raptor class patrol boat",0,0,2,3,5,"08/04/2022"
"73","Russia","5 T-72BA",0,4,1,0,5,"08/04/2022"
"74","Russia","5 Unknown SPG",0,0,1,4,5,"08/04/2022"
"75","Russia","53 BMD-4M",1,11,1,33,46,"08/04/2022"
"76","Russia","58 T-80BV",3,15,2,35,55,"08/04/2022"
"77","Russia","6 K-53949 Linza",0,3,1,2,6,"08/04/2022"
"78","Russia","6 R-149AKSh-1 command and signals vehicle",0,0,0,6,6,"08/04/2022"
"79","Russia","63 Ural-43206",3,19,3,32,57,"08/04/2022"
"80","Russia","65 122mm BM-21 Grad",3,21,5,25,54,"08/04/2022"
"81","Russia","65 KamAZ 6x6 tanker",2,24,5,35,66,"08/04/2022"
"82","Russia","7 BMP-1KSh command and staff vehicle",0,3,0,4,7,"08/04/2022"
"83","Russia","7 UAZ-469 jeep",1,3,1,3,8,"08/04/2022"
"84","Russia","7 Unknown communications station based on the KamAZ 6x6",0,1,1,6,8,"08/04/2022"
"85","Russia","7 ZiL-131",1,1,1,5,8,"08/04/2022"
"86","Russia","71 Unknown BMP-1/2",2,0,4,54,60,"08/04/2022"
"87","Russia","8 120mm 2B16 Nona-K howitzer",3,5,1,0,9,"08/04/2022"
"88","Russia","8 KamAZ with armoured cabin",2,3,0,3,8,"08/04/2022"
"89","Russia","8 T-72AV",0,3,1,5,9,"08/04/2022"
"90","Russia","86 Ural-4320 tanker",2,34,1,45,82,"08/04/2022"
"91","Russia","9 2K22M1 Tunguska",4,0,1,4,9,"08/04/2022"
"92","Russia","9 Pantsir-S1",1,3,1,6,11,"08/04/2022"
"93","Russia","9 UAZ-452 van",0,2,1,7,10,"08/04/2022"
"94","Russia","9A310M1-2 TELAR (for Buk-M1-2)",0,0,1,2,3,"08/04/2022"
"95","Russia","9A316 TEL (for Buk-M2)",0,3,0,1,4,"08/04/2022"
"96","Russia","9A317 TELAR (for Buk-M2)",0,1,0,5,6,"08/04/2022"
"97","Russia","9A330 Tor TLAR (for 9K330 Tor)",2,6,4,0,12,"08/04/2022"
"98","Russia","9A331 TLAR (for 9K331 Tor-M1)",1,1,0,3,5,"08/04/2022"
"99","Russia","9A39M1-2 TEL (for Buk-M1-2)",0,0,0,5,5,"08/04/2022"
"100","Russia","9K33 Osa",2,2,1,2,7,"08/04/2022"
"101","Russia","9K35 Strela-10",3,4,0,6,13,"08/04/2022"
"102","Russia","9P148 Konkurs",0,0,0,2,2,"08/04/2022"
"103","Russia","9P149 Shturm-S",4,9,0,5,18,"08/04/2022"
"104","Russia","9P163M-1 Kornet-T",0,0,0,1,1,"08/04/2022"
"105","Russia","9S18<U+041C>1(-2) (for Buk-M2)",0,1,0,0,1,"08/04/2022"
"106","Russia","9S18<U+041C>1(-3) (for Buk-M3)",0,0,0,1,1,"08/04/2022"
"107","Russia","9S36 (for Buk-M2)",0,1,0,1,2,"08/04/2022"
"108","Russia","9S470M1 (or variant thereof) command post (for Buk-M1/2)",0,0,0,1,1,"08/04/2022"
"109","Russia","9S932-2 intelligence, control and command vehicle (for Barnaul-T)",0,1,0,0,1,"08/04/2022"
"110","Russia","9T217 transloader (for 9K33 Osa)",0,1,0,1,2,"08/04/2022"
"111","Russia","9T244 transloader (for 9A330/1 Tor)",0,1,1,1,3,"08/04/2022"
"112","Russia","APE-5 command post",0,0,0,2,2,"08/04/2022"
"113","Russia","An-26 transport aircraft",0,0,0,1,1,"08/04/2022"
"114","Russia","BAT-2 heavy engineering vehicle",0,2,0,3,5,"08/04/2022"
"115","Russia","BMD-2",5,29,2,70,106,"08/04/2022"
"116","Russia","BMK-130M/BMK-150 towing and motor boat",1,1,0,0,2,"08/04/2022"
"117","Russia","BMK-460 towing and motor boat",6,0,0,3,9,"08/04/2022"
"118","Russia","BMO-T",0,0,0,1,1,"08/04/2022"
"119","Russia","BMP-1AM",3,1,1,7,12,"08/04/2022"
"120","Russia","BMP-2 675-sb3KDZ",0,1,0,0,1,"08/04/2022"
"121","Russia","BMP-2(K)",32,76,16,191,315,"08/04/2022"
"122","Russia","BMP-3",1,44,7,75,127,"08/04/2022"
"123","Russia","BREM-1 armoured recovery vehicle",3,8,0,2,13,"08/04/2022"
"124","Russia","BREM-2 armoured recovery vehicle",0,1,0,0,1,"08/04/2022"
"125","Russia","BREM-Ch ''BREM-4'' armoured recovery vehicle",1,1,0,3,5,"08/04/2022"
"126","Russia","BREM-K armoured recovery vehicle",0,2,0,0,2,"08/04/2022"
"127","Russia","BTR-60PU-12M air defence command vehicle",0,1,0,0,1,"08/04/2022"
"128","Russia","BTR-80",4,34,4,33,75,"08/04/2022"
"129","Russia","BTR-82A(M)",11,56,10,99,176,"08/04/2022"
