"","country","system","captured","destroyed","abandoned","damaged","total","Date"
"1","Russia","'Orlan-20' ''Kartograf'' reconnaissance UAV",1,3,0,0,4,"07/24/2022"
"2","Russia","(Unknown) truck",9,130,2,6,147,"07/24/2022"
"3","Russia","1 48Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar",0,1,0,0,1,"07/24/2022"
"4","Russia","1 BRDM-2",0,1,0,0,1,"07/24/2022"
"5","Russia","1 Command vehicle for Podlet-K1 low-altitude S-band surveillance radar",0,1,0,0,1,"07/24/2022"
"6","Russia","1 ED2x30-T400-3RA mobile generator",0,0,0,1,1,"07/24/2022"
"7","Russia","1 MSh-5350.1 command vehicle",1,0,0,0,1,"07/24/2022"
"8","Russia","1 MTO-UB1 maintenance vehicle",0,1,0,0,1,"07/24/2022"
"9","Russia","1 MTP-A2.1 recovery vehicle",0,1,0,0,1,"07/24/2022"
"10","Russia","1 Mobile generator for Podlet-K1 low-altitude S-band surveillance radar",0,1,0,0,1,"07/24/2022"
"11","Russia","1 P-18T",0,1,0,0,1,"07/24/2022"
"12","Russia","1 Su-34M strike aircraft",0,1,0,0,1,"07/24/2022"
"13","Russia","1 T-64A",0,1,0,0,1,"07/24/2022"
"14","Russia","1 T-80BVK",1,0,0,0,1,"07/24/2022"
"15","Russia","1 UAZ Patriot jeep",0,1,0,0,1,"07/24/2022"
"16","Russia","10 KamAZ 8x8",1,5,0,0,6,"07/24/2022"
"17","Russia","100mm MT-12 anti-tank gun",1,1,0,0,2,"07/24/2022"
"18","Russia","110 BMP-1(P)",33,56,9,8,106,"07/24/2022"
"19","Russia","12 BRM-1K reconnaissance vehicle",1,11,0,0,12,"07/24/2022"
"20","Russia","120mm 2B11/2S12",5,3,0,0,8,"07/24/2022"
"21","Russia","120mm 2B11/2S12A",1,1,0,0,2,"07/24/2022"
"22","Russia","120mm 2B16 Nona-K howitzer",4,0,3,1,8,"07/24/2022"
"23","Russia","120mm 2S23 Nona-SVK",1,0,0,0,1,"07/24/2022"
"24","Russia","120mm 2S34 Khosta",2,0,0,0,2,"07/24/2022"
"25","Russia","120mm 2S9 Nona",4,3,1,0,8,"07/24/2022"
"26","Russia","122mm 2B17 Tornado-G",2,4,0,0,6,"07/24/2022"
"27","Russia","122mm 2S1 Gvozdika",4,12,2,1,19,"07/24/2022"
"28","Russia","122mm D-30 howitzer",9,2,2,0,13,"07/24/2022"
"29","Russia","152mm 2A65 Msta-B howitzer",9,11,1,3,24,"07/24/2022"
"30","Russia","152mm 2S19 Msta-S",22,25,9,0,56,"07/24/2022"
"31","Russia","152mm 2S33 Msta-SM2",3,0,0,0,3,"07/24/2022"
"32","Russia","152mm D-20 gun-howitzer",0,1,0,0,1,"07/24/2022"
"33","Russia","1L261 (for 1L260 Zoopark-1M counter-battery radar complex)",1,1,0,0,2,"07/24/2022"
"34","Russia","1L262E Rtut-BM",0,1,0,0,1,"07/24/2022"
"35","Russia","1RL257 Krasukha-4 (command post)",1,0,0,0,1,"07/24/2022"
"36","Russia","1V119 artillery fire direction vehicle",5,2,0,0,7,"07/24/2022"
"37","Russia","1V13(M) battery fire control center",5,4,3,0,12,"07/24/2022"
"38","Russia","1V14 battery command and forward observer vehicle",4,1,1,1,7,"07/24/2022"
"39","Russia","2 203mm 2S7M Malka",0,1,0,1,2,"07/24/2022"
"40","Russia","2 Forpost reconnaissance UAV",0,2,0,0,2,"07/24/2022"
"41","Russia","2 MTO-AT mobile workshop",1,1,0,0,2,"07/24/2022"
"42","Russia","2 TEL for S-300",0,1,0,0,1,"07/24/2022"
"43","Russia","22 9T452 transporter-loader (for BM-27 'Uragan' MRL)",5,15,0,0,20,"07/24/2022"
"44","Russia","220mm BM-27 Uragan",3,13,0,0,16,"07/24/2022"
"45","Russia","220mm TOS-1A",4,0,0,2,6,"07/24/2022"
"46","Russia","23mm ZU-23",5,2,0,0,7,"07/24/2022"
"47","Russia","240mm 2S4 Tyulpan",0,1,0,0,1,"07/24/2022"
"48","Russia","2K22M1 Tunguska",0,3,4,1,8,"07/24/2022"
"49","Russia","2S1 with ZU-23 AA gun",1,0,0,0,1,"07/24/2022"
"50","Russia","3 BMD-1KSh-A command vehicle",1,2,0,0,3,"07/24/2022"
"51","Russia","3 Orlan-10 jamming UAV",2,1,0,0,3,"07/24/2022"
"52","Russia","3 UAZ-394511 <U+2018>Esaul<U+2019>",1,2,0,1,4,"07/24/2022"
"53","Russia","3 Unknown towed artillery",0,2,0,0,2,"07/24/2022"
"54","Russia","30 R-149MA1 command and staff vehicle",14,14,2,1,31,"07/24/2022"
"55","Russia","321 KamAZ 6x6",82,167,16,12,277,"07/24/2022"
"56","Russia","36 Unknown BTR-80/BTR-82A",0,30,3,1,34,"07/24/2022"
