"","country","system","captured","destroyed","abandoned","damaged","total","Date"
"143","Ukraine","9K310 Igla-1",4,0,0,0,4,2022-03-10
"144","Ukraine","9K33 Osa",0,5,0,0,5,2022-03-10
"145","Ukraine","9K35 Strela-10",0,1,0,0,1,2022-03-10
"146","Ukraine","9K38 Igla",2,0,0,0,2,2022-03-10
"147","Ukraine","9M111 Fagot",2,0,0,0,2,2022-03-10
"148","Ukraine","9M113 Konkurs",2,0,0,0,2,2022-03-10
"149","Ukraine","9P148 Konkurs ATGM carrier",1,2,0,0,3,2022-03-10
"150","Ukraine","An-225",0,1,0,0,1,2022-03-10
"151","Ukraine","An-26 transport aircraft",0,1,0,0,1,2022-03-10
"152","Ukraine","AT105A 'Saxon'",1,0,0,0,1,2022-03-10
"153","Ukraine","BAT-2 heavy engineering vehicle",1,0,0,0,1,2022-03-10
"154","Ukraine","BMP-1(P)",2,4,5,1,12,2022-03-10
"155","Ukraine","BMP-1Khs",0,1,0,0,1,2022-03-10
"156","Ukraine","BMP-2",1,0,1,0,2,2022-03-10
"157","Ukraine","BRDM-2",8,4,8,0,20,2022-03-10
"158","Ukraine","BRM-1K",3,0,0,1,4,2022-03-10
"159","Ukraine","BSEM-4K",0,1,0,0,1,2022-03-10
"160","Ukraine","BTR-3",2,1,0,0,3,2022-03-10
"161","Ukraine","BTR-4",10,5,1,0,16,2022-03-10
"162","Ukraine","BTR-60",4,0,0,0,4,2022-03-10
"163","Ukraine","BTR-60 1V18 'Klyon-1'",1,0,0,0,1,2022-03-10
"164","Ukraine","BTR-70",3,0,1,0,4,2022-03-10
"165","Ukraine","BTR-80",4,3,0,0,7,2022-03-10
"166","Ukraine","Buk-M1",0,1,0,0,1,2022-03-10
"167","Ukraine","FGM-148 Javelin",1,0,0,0,1,2022-03-10
"168","Ukraine","GAZ-66",6,4,3,3,16,2022-03-10
"169","Ukraine","HMMWV",0,1,0,0,1,2022-03-10
"170","Ukraine","Island-class patrol boat P190 Slovyansk",0,1,0,0,1,2022-03-10
"171","Ukraine","KamAZ",0,1,0,0,1,2022-03-10
"172","Ukraine","Kozak-2",2,1,1,1,5,2022-03-10
"173","Ukraine","KrAZ-5233",1,0,0,0,1,2022-03-10
"174","Ukraine","KrAZ-6322",6,1,0,0,7,2022-03-10
"175","Ukraine","Krivak III class frigate 'Hetman Sahaydachniy'",0,1,0,0,1,2022-03-10
"176","Ukraine","Leleka-100 reconnaissance UAV",2,0,0,0,2,2022-03-10
"177","Ukraine","MAZ",1,7,1,1,10,2022-03-10
"178","Ukraine","MAZ-537",1,1,0,0,2,2022-03-10
"179","Ukraine","MBT LAW 'NLAW'",4,0,0,0,4,2022-03-10
"180","Ukraine","MiG-29 fighter aircraft",0,1,0,0,1,2022-03-10
"181","Ukraine","MT-LB",0,2,1,0,3,2022-03-10
"182","Ukraine","MT-LB Ambulance",0,0,1,0,1,2022-03-10
"183","Ukraine","MT-LBu",1,0,1,1,3,2022-03-10
"184","Ukraine","Novator",1,0,0,1,2,2022-03-10
"185","Ukraine","P-14 'Tall King'",0,0,0,1,1,2022-03-10
"186","Ukraine","P-35/37 'Bar Lock'",0,1,0,0,1,2022-03-10
"187","Ukraine","PRV-13 'Odd Pair'",0,1,0,0,1,2022-03-10
"188","Ukraine","RK-3 Corsar",2,0,0,0,2,2022-03-10
"189","Ukraine","SNAR-10 battlefield surveillance radar",1,0,0,0,1,2022-03-10
"190","Ukraine","Su-25 attack aircraft",0,2,0,0,2,2022-03-10
"191","Ukraine","Su-27 fighter aircraft",0,3,0,0,3,2022-03-10
"192","Ukraine","T-64BV",12,15,7,2,36,2022-03-10
"193","Ukraine","T-80BV",1,0,1,1,3,2022-03-10
"194","Ukraine","Tu-141 reconnaissance UAV",0,1,0,0,1,2022-03-10
"195","Ukraine","UAZ-452",1,0,0,0,1,2022-03-10
"196","Ukraine","UAZ-469",1,0,0,0,1,2022-03-10
"197","Ukraine","Unknown BTR",0,0,1,0,1,2022-03-10
"198","Ukraine","Unknown truck",1,4,2,1,8,2022-03-10
"199","Ukraine","Ural-375D",1,1,0,0,2,2022-03-10
"200","Ukraine","Ural-4320",1,6,0,0,7,2022-03-10
"201","Ukraine","Varta",8,0,0,0,8,2022-03-10
"202","Ukraine","ZiL-131",8,4,1,0,13,2022-03-10
