"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",4,11,10,160,185,"07/01/2025"
"2","Russia","1 122mm howitzer M1938 (M-30)",0,0,1,0,1,"07/01/2025"
"3","Russia","1 170mm Chuch'ep'o (M-1989 'Koksan')",0,0,0,1,1,"07/01/2025"
"4","Russia","1 1B44-1 (for RPMK-1 'Ulybka' radiosonde weather radar)",0,0,0,1,1,"07/01/2025"
"5","Russia","1 1RL131-2 P-18-2 'Prima' early warning radar",0,0,0,1,1,"07/01/2025"
"6","Russia","1 1RL239 Ark-1(M) counter-battery radar",0,0,0,1,1,"07/01/2025"
"7","Russia","1 1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"07/01/2025"
"8","Russia","1 1V16 battalion fire direction vehicle",0,1,0,0,1,"07/01/2025"
"9","Russia","1 1Zh3 PRP-3 'Val' artillery reconnaissance vehicle",0,0,0,1,1,"07/01/2025"
"10","Russia","1 220mm 9K57-1 'Uragan-1'",0,0,0,1,1,"07/01/2025"
"11","Russia","1 240mm Chuch'e (M-1991)",0,0,0,1,1,"07/01/2025"
"12","Russia","1 2F77M transloading vehicle for 2K22M Tunguska-M",0,1,1,0,2,"07/01/2025"
"13","Russia","1 36D6 ST-68U surveillance radar",0,0,1,0,1,"07/01/2025"
"14","Russia","1 39N6 'Kasta-2E2' surveillance radar",0,0,1,0,1,"07/01/2025"
"15","Russia","1 50P6E TEL (for S-350)",0,0,1,0,1,"07/01/2025"
"16","Russia","1 51P6 TEL (launcher for 40R6 S-400 'Triumf')",0,0,0,1,1,"07/01/2025"
"17","Russia","1 91N6A surveillance and tracking radar (for 40R6 S-400 'Triumf')",0,0,1,0,1,"07/01/2025"
"18","Russia","1 920mm 9P78-1 (for 9K720 'Iskander')",0,0,0,1,1,"07/01/2025"
"19","Russia","1 9A331MU TLAR for 9K331MU Tor-M1-2U (Tor-M2U)",0,0,0,1,1,"07/01/2025"
"20","Russia","1 9A85-2 transloader (for S-300V4)",0,0,0,1,1,"07/01/2025"
"21","Russia","1 9K132 Shturm-SM",0,0,0,1,1,"07/01/2025"
"22","Russia","1 9K334 Gibka-S",0,0,0,1,1,"07/01/2025"
"23","Russia","1 9S19M2 (for S-300V)",0,0,1,0,1,"07/01/2025"
"24","Russia","1 9S470M1 command vehicle for Buk-M1",0,0,0,1,1,"07/01/2025"
"25","Russia","1 APA-80 engine starting vehicle",0,0,0,1,1,"07/01/2025"
"26","Russia","1 AShT-4310 topographic command and staff vehicle",0,0,0,1,1,"07/01/2025"
"27","Russia","1 An-12 transport aircraft",0,0,0,1,1,"07/01/2025"
"28","Russia","1 Antenna vehicle (for 51U6 'Kasta-2E1' surveillance radar",0,0,0,1,1,"07/01/2025"
"29","Russia","1 Antenna vehicle based on Ural-4320 for 35N6 'Kasta' surveillance radar",0,0,0,1,1,"07/01/2025"
"30","Russia","1 BARS WTS001 pickup truck",0,1,0,0,1,"07/01/2025"
"31","Russia","1 BMP-1 With 14.5mm BPU-1 Turret",0,0,0,1,1,"07/01/2025"
"32","Russia","1 BRDM-2MS",0,0,0,1,1,"07/01/2025"
"33","Russia","1 BRM-1 675-sb3KDZ",0,0,0,1,1,"07/01/2025"
"34","Russia","1 BTM-3 trench digger",0,0,0,1,1,"07/01/2025"
"35","Russia","1 BTR-60PU-12command vehicle",0,1,0,0,1,"07/01/2025"
"36","Russia","1 BTR-80 with 57mm UB-32 unguided aircraft rocket pods",0,0,1,0,1,"07/01/2025"
"37","Russia","1 BTR-80-based ZS-88 PsyOps vehicle",0,0,0,1,1,"07/01/2025"
"38","Russia","1 BTS-4V armoured recovery vehicle",0,0,0,1,1,"07/01/2025"
"39","Russia","1 Beriev Be-200 amphibious flying boat",0,0,1,0,1,"07/01/2025"
"40","Russia","1 Command post (for 'Torn(-MDM)' signals intelligence system)",0,1,0,0,1,"07/01/2025"
"41","Russia","1 Command post based on Ural-4320 for 35N6 'Kasta' surveillance radar",0,0,0,1,1,"07/01/2025"
"42","Russia","1 Command post for 51U6 'Kasta-2E1' surveillance radar",0,0,0,1,1,"07/01/2025"
"43","Russia","1 Command vehicle for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"07/01/2025"
"44","Russia","1 Eleron T-16",0,1,0,0,1,"07/01/2025"
