"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",2,11,6,135,154,"2024-02-17"
"2","Russia","1 1L119 Nebo-SVU VHF multi-functional radar",0,0,0,1,1,"2024-02-17"
"3","Russia","1 1RL239 Ark-1(M) counter-battery radar",0,0,0,1,1,"2024-02-17"
"4","Russia","1 1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"2024-02-17"
"5","Russia","1 1V110 BM-21 Grad battery command vehicle",0,1,0,1,2,"2024-02-17"
"6","Russia","1 1V16 battalion fire direction vehicle",0,1,0,0,1,"2024-02-17"
"7","Russia","1 2F77M transloading vehicle for 2K22M Tunguska-M",0,1,1,0,2,"2024-02-17"
"8","Russia","1 50P6E TEL (for S-350)",0,0,1,0,1,"2024-02-17"
"9","Russia","1 55K6A command post for S-400",0,0,0,1,1,"2024-02-17"
"10","Russia","1 55Zh6U Nebo-U air surveillance radar",0,0,1,0,1,"2024-02-17"
"11","Russia","1 5N63S “Flap Lid B” engagement and tracking radar of the S-300",0,0,0,1,1,"2024-02-17"
"12","Russia","1 92N6A (for S-400)",0,0,0,1,1,"2024-02-17"
"13","Russia","1 9A331MU TLAR for 9K331MU Tor-M1-2U (Tor-M2U)",0,0,0,1,1,"2024-02-17"
"14","Russia","1 9K132 Shturm-SM",0,0,0,1,1,"2024-02-17"
"15","Russia","1 9S19M2 (for S-300V)",0,0,1,0,1,"2024-02-17"
"16","Russia","1 9S32M1 (for S-300V)",0,0,1,0,1,"2024-02-17"
"17","Russia","1 9S470M1 command vehicle for Buk-M1",0,0,0,1,1,"2024-02-17"
"18","Russia","1 AP-2 mobile emergency room based on KamAZ 6x6",0,1,0,0,1,"2024-02-17"
"19","Russia","1 APA-80 engine starting vehicle",0,0,0,1,1,"2024-02-17"
"20","Russia","1 BMP-1 765-SB3KDZ",0,0,0,1,1,"2024-02-17"
"21","Russia","1 BMP-1U 'Shkval'",0,0,0,1,1,"2024-02-17"
"22","Russia","1 BTR-50 with BPU-1 turret",1,0,1,0,2,"2024-02-17"
"23","Russia","1 BTR-60PB",0,0,1,0,1,"2024-02-17"
"24","Russia","1 BTR-60PU-12command vehicle",0,1,0,0,1,"2024-02-17"
"25","Russia","1 BTR-80 with 57mm UB-32 unguided aircraft rocket pods",0,0,1,0,1,"2024-02-17"
"26","Russia","1 BTR-80-based ZS-88 PsyOps vehicle",0,0,0,1,1,"2024-02-17"
