"","country","system","captured","destroyed","abandoned","damaged","total","Date"
"38","Russia","9P149 Shturm-S ATGM carrier",1,1,2,0,4,2022-03-17
"39","Russia","9S18М1(-3) (for Buk-M3)",0,1,0,0,1,2022-03-17
"40","Russia","9T217 transloader (for 9K33 Osa)",1,1,0,0,2,2022-03-17
"41","Russia","9T452 transporter-loader (for BM-27 'Uragan' MRL)",0,1,0,0,1,2022-03-17
"42","Russia","9М131 Metis-M",1,0,0,0,1,2022-03-17
"43","Russia","9М131F Metis-M1",1,0,0,0,1,2022-03-17
"44","Russia","An-26 transport aircraft",0,1,0,0,1,2022-03-17
"45","Russia","Armoured SUV",1,0,0,1,2,2022-03-17
"46","Russia","Barnaul-T 9С932-1 automated system for air defence units",2,0,1,0,3,2022-03-17
"47","Russia","BAT-2 heavy engineering vehicle",0,1,0,0,1,2022-03-17
"48","Russia","BMD-1KSh-A command vehicle",0,1,0,0,1,2022-03-17
"49","Russia","BMD-2",28,17,6,2,53,2022-03-17
"50","Russia","BMD-4M",8,4,1,0,13,2022-03-17
"51","Russia","BMP-1(P)",8,10,0,0,18,2022-03-17
"52","Russia","BMP-1Khs",0,0,1,0,1,2022-03-17
"53","Russia","BMP-2",18,36,13,5,72,2022-03-17
"54","Russia","BMP-2K",0,0,1,0,1,2022-03-17
"55","Russia","BMP-3",9,12,0,1,22,2022-03-17
"56","Russia","BREM-1 armoured recovery vehicle",1,0,0,0,1,2022-03-17
"57","Russia","BREM-Ch ''BREM-4'' armoured recovery vehicle",1,0,0,0,1,2022-03-17
"58","Russia","BREM-K armoured recovery vehicle",2,0,0,0,2,2022-03-17
"59","Russia","BRM-1K",0,3,0,0,3,2022-03-17
"60","Russia","BTR-80",19,14,4,1,38,2022-03-17
"61","Russia","BTR-82A",9,16,8,3,36,2022-03-17
"62","Russia","BTR-D",12,5,8,0,25,2022-03-17
"63","Russia","BTR-D APC with UR-67 mine clearing charge",1,0,0,0,1,2022-03-17
"64","Russia","BTR-MDM 'Rakushka'",5,0,0,0,5,2022-03-17
"65","Russia","BTR-ZD 'Skrezhet'",1,0,0,0,1,2022-03-17
"66","Russia","E95M target drone (likely used as unmanned bait in order for Ukraine to reveal the location of air defence systems)",1,0,0,0,1,2022-03-17
"67","Russia","Eleron-3 reconnaissance UAV",2,0,0,0,2,2022-03-17
"68","Russia","Fara ground surveillance radar",1,0,0,0,1,2022-03-17
"69","Russia","Forpost reconnaissance UAV",0,1,0,0,1,2022-03-17
"70","Russia","Fuel train",0,2,0,0,2,2022-03-17
"71","Russia","GAZ Sobol",0,1,1,0,2,2022-03-17
"72","Russia","GAZ Tigr-M",14,18,4,4,40,2022-03-17
"73","Russia","GAZ-3308",0,0,3,0,3,2022-03-17
"74","Russia","GAZ-66",4,2,1,0,7,2022-03-17
"75","Russia","GMZ-3 minelayer",1,0,0,0,1,2022-03-17
"76","Russia","IMR-2 combat engineering vehicle",1,1,2,0,4,2022-03-17
"77","Russia","Iveco LMV 'Rys'",1,10,1,1,13,2022-03-17
"78","Russia","K-53949 'Linza'",1,0,0,0,1,2022-03-17
"79","Russia","K-53949 Typhoon-K",2,1,1,0,4,2022-03-17
"80","Russia","Ka-52 'Alligator' attack helicopter",0,3,2,2,7,2022-03-17
"81","Russia","KamAZ 4x4",1,1,1,0,3,2022-03-17
"82","Russia","KamAZ 6x6",56,72,20,7,155,2022-03-17
"83","Russia","KamAZ Avtozaks",1,2,1,0,4,2022-03-17
"84","Russia","KamAZ with armoured cabin",1,1,2,0,4,2022-03-17
"85","Russia","KamAZ-5350 with crane",0,1,0,0,1,2022-03-17
"86","Russia","KamAZ-5350 with EOV-3523 excavator",3,2,0,0,5,2022-03-17
"87","Russia","KamAZ-5350 with KS-45719-7M crane",0,1,0,0,1,2022-03-17
"88","Russia","KamAZ-6350 8x8 artillery tractor",0,3,0,2,5,2022-03-17
"89","Russia","KamAZ-63968 'Typhoon'",2,2,2,0,6,2022-03-17
"90","Russia","Mi-24V/P attack helicopter",0,2,0,0,2,2022-03-17
"91","Russia","Mi-28 attack helicopter",0,1,0,0,1,2022-03-17
"92","Russia","Mi-35M attack helicopter",0,2,0,0,2,2022-03-17
"93","Russia","Mi-8 transport helicopter",0,3,0,0,3,2022-03-17
"94","Russia","MP-2IM signals vehicle",0,0,1,0,1,2022-03-17
"95","Russia","MT-LB",38,23,16,0,77,2022-03-17
"96","Russia","MT-LB Ambulance",0,1,0,0,1,2022-03-17
"97","Russia","MT-LB with ZU-23 AA gun",0,2,0,0,2,2022-03-17
"98","Russia","MT-LBM 6MB",0,0,1,0,1,2022-03-17
"99","Russia","MT-LBu",4,3,3,0,10,2022-03-17
"100","Russia","MTU-72 bridge layer",1,0,0,0,1,2022-03-17
"101","Russia","Orlan-10 reconnaissance UAV",1,1,0,0,2,2022-03-17
"102","Russia","P-260-U signal vehicle (for Redut-2US signal and communications system)",1,0,0,0,1,2022-03-17
"103","Russia","Pantsir-S1",3,2,1,0,6,2022-03-17
"104","Russia","PMP floating bridge",0,2,0,0,2,2022-03-17
"105","Russia","PTS-3 tracked amphibious transport",0,0,2,0,2,2022-03-17
"106","Russia","R-149MA1 unified command and staff vehicle",4,1,3,1,9,2022-03-17
"107","Russia","R-149MA3 command and staff vehicle",2,0,0,1,3,2022-03-17
"108","Russia","R-166-0.5 signals vehicle",0,1,1,0,2,2022-03-17
"109","Russia","R-330BMV Borisoglebsk-2B",1,1,0,1,3,2022-03-17
"110","Russia","R-419L1 communications station",0,0,1,0,1,2022-03-17
"111","Russia","REM-KL armoured recovery vehicle",1,0,0,0,1,2022-03-17
"112","Russia","Su-25 close air support aircraft",0,5,0,1,6,2022-03-17
"113","Russia","Su-30SM multirole aircraft",0,2,0,0,2,2022-03-17
"114","Russia","Su-34 strike aircraft",0,4,0,0,4,2022-03-17
"115","Russia","T-64BV",2,3,0,1,6,2022-03-17
"116","Russia","T-72A",5,2,0,0,7,2022-03-17
"117","Russia","T-72AV",1,2,0,0,3,2022-03-17
"118","Russia","T-72B",22,10,6,3,41,2022-03-17
"119","Russia","T-72B Obr. 1989",2,2,2,0,6,2022-03-17
"120","Russia","T-72B3",6,6,4,1,17,2022-03-17
"121","Russia","T-72B3 Obr. 2016",29,24,5,1,59,2022-03-17
"122","Russia","T-80BV",4,4,2,0,10,2022-03-17
"123","Russia","T-80BVM",10,4,1,0,15,2022-03-17
"124","Russia","T-80U",19,7,14,1,41,2022-03-17
"125","Russia","T-80UK",0,1,1,0,2,2022-03-17
"126","Russia","T-90A",5,8,4,0,17,2022-03-17
"127","Russia","TMM-3 bridge layer",6,1,3,1,11,2022-03-17
"128","Russia","Torn(-MDM)",1,0,0,0,1,2022-03-17
"129","Russia","TZM-T reloader vehicle (for TOS-1A)",2,0,0,0,2,2022-03-17
"130","Russia","UAZ Patriot",0,0,1,0,1,2022-03-17
"131","Russia","UAZ-23632",2,0,0,0,2,2022-03-17
"132","Russia","UAZ-452",0,1,0,0,1,2022-03-17
"133","Russia","UAZ-469",1,1,1,0,3,2022-03-17
"134","Russia","Unknown AFV",1,11,2,0,14,2022-03-17
"135","Russia","Unknown BMP-1/2",0,3,0,0,3,2022-03-17
"136","Russia","Unknown BTR-80/BTR-82A",0,2,0,0,2,2022-03-17
"137","Russia","Unknown BTR-D/BMD-2",0,9,0,0,9,2022-03-17
"138","Russia","Unknown communications station",0,1,0,0,1,2022-03-17
"139","Russia","Unknown communications station based on the KamAZ 6x6",1,0,0,1,2,2022-03-17
"140","Russia","Unknown helicopter",0,3,0,1,4,2022-03-17
"141","Russia","Unknown Mi-24/35 attack helicopter",0,2,0,1,3,2022-03-17
"142","Russia","Unknown tank",0,13,1,2,16,2022-03-17
"143","Russia","Unknown truck",7,26,2,3,38,2022-03-17
"144","Russia","UR-77 'Meterorit' mine clearing vehicle",3,1,1,0,5,2022-03-17
"145","Russia","Ural Federal",0,1,3,0,4,2022-03-17
"146","Russia","Ural-4320",55,57,15,4,131,2022-03-17
"147","Russia","Ural-4320 with crane",0,1,0,0,1,2022-03-17
"148","Russia","Ural-4320 Wrecker",1,0,0,1,2,2022-03-17
"149","Russia","Ural-43206",9,4,2,0,15,2022-03-17
"150","Russia","Ural-542301 tank transporter",0,0,1,0,1,2022-03-17
"151","Russia","Ural-63704-0010 Tornado-U",0,0,1,0,1,2022-03-17
"152","Russia","Vityaz DT-30 articulated tracked carrier",0,1,1,0,2,2022-03-17
"153","Russia","ZALA Aero KUB-BLA loitering munition",0,2,0,0,2,2022-03-17
"154","Russia","ZiL-131",0,2,2,0,4,2022-03-17
"155","Ukraine","100mm MT-12 anti-tank gun",2,0,1,0,3,2022-03-17
"156","Ukraine","122mm 2S1 Gvozdika",4,5,1,0,10,2022-03-17
"157","Ukraine","122mm D-30 howitzer",0,1,0,0,1,2022-03-17
"158","Ukraine","152mm 2A36 Giatsint-B field-gun",0,0,1,0,1,2022-03-17
"159","Ukraine","152mm 2A65 Msta-B howitzer",0,0,2,0,2,2022-03-17
"160","Ukraine","1L22 'Parol'",0,1,0,1,2,2022-03-17
"161","Ukraine","1V18 'Klyon-1' artillery command and forward observer vehicle",1,0,0,0,1,2022-03-17
"162","Ukraine","220mm BM-27 'Uragan'",2,0,0,0,2,2022-03-17
"163","Ukraine","23mm ZU-23",1,0,0,0,1,2022-03-17
"164","Ukraine","30N6 'Flap Lid'",0,1,0,0,1,2022-03-17
"165","Ukraine","5P85D (launcher for S-300PS)",0,2,0,0,2,2022-03-17
"166","Ukraine","5P85S (launcher for S-300PS)",0,2,1,0,3,2022-03-17
"167","Ukraine","9K310 Igla-1",5,0,0,0,5,2022-03-17
"168","Ukraine","9K33 Osa",0,5,0,0,5,2022-03-17
"169","Ukraine","9K35 Strela-10",0,1,1,0,2,2022-03-17
"170","Ukraine","9K38 Igla",3,0,0,0,3,2022-03-17
"171","Ukraine","9M111 Fagot",2,0,0,0,2,2022-03-17
"172","Ukraine","9M113 Konkurs",2,0,0,0,2,2022-03-17
"173","Ukraine","9P148 Konkurs ATGM carrier",1,3,0,0,4,2022-03-17
"174","Ukraine","9T452 transporter-loader (for BM-27 'Uragan' MRL)",0,1,0,0,1,2022-03-17
"175","Ukraine","An-26 transport aircraft",0,1,0,0,1,2022-03-17
"176","Ukraine","AT105A 'Saxon'",1,0,0,0,1,2022-03-17
"177","Ukraine","BAT-2 heavy engineering vehicle",1,0,0,0,1,2022-03-17
"178","Ukraine","Bayraktar TB2 UCAV",0,1,0,0,1,2022-03-17
"179","Ukraine","BMP-1 BM",0,1,0,0,1,2022-03-17
"180","Ukraine","BMP-1(P)",2,5,5,1,13,2022-03-17
"181","Ukraine","BMP-1Khs",0,1,0,0,1,2022-03-17
"182","Ukraine","BMP-2",1,1,1,0,3,2022-03-17
"183","Ukraine","BRDM-2",10,4,8,0,22,2022-03-17
"184","Ukraine","BREM-1 ARV",1,0,0,0,1,2022-03-17
"185","Ukraine","BRM-1K",3,0,0,1,4,2022-03-17
"186","Ukraine","BSEM-4K",0,1,0,0,1,2022-03-17
"187","Ukraine","BTR-3",2,2,0,0,4,2022-03-17
"188","Ukraine","BTR-4",12,7,2,0,21,2022-03-17
"189","Ukraine","BTR-60",4,0,0,0,4,2022-03-17
"190","Ukraine","BTR-70",4,1,1,0,6,2022-03-17
"191","Ukraine","BTR-80",5,4,0,0,9,2022-03-17
"192","Ukraine","Buk-M1",0,1,0,0,1,2022-03-17
"193","Ukraine","FGM-148 Javelin",5,0,0,0,5,2022-03-17
"194","Ukraine","GAZ-66",8,7,3,3,21,2022-03-17
"195","Ukraine","Gyurza-M class gunboat",2,0,0,0,2,2022-03-17
"196","Ukraine","HMMWV",2,1,0,1,4,2022-03-17
"197","Ukraine","Island-class patrol boat P190 Slovyansk",0,1,0,0,1,2022-03-17
"198","Ukraine","KamAZ",0,1,0,0,1,2022-03-17
"199","Ukraine","Kozak-2",3,1,1,1,6,2022-03-17
"200","Ukraine","KrAZ Cobra",0,1,0,0,1,2022-03-17
"201","Ukraine","KrAZ-255B",1,0,0,0,1,2022-03-17
"202","Ukraine","KrAZ-5233",1,0,0,0,1,2022-03-17
"203","Ukraine","KrAZ-6322",8,1,0,1,10,2022-03-17
"204","Ukraine","Krivak III class frigate 'Hetman Sahaydachniy'",0,1,0,0,1,2022-03-17
"205","Ukraine","Leleka-100 reconnaissance UAV",2,0,0,0,2,2022-03-17
"206","Ukraine","MAZ",1,8,2,1,12,2022-03-17
"207","Ukraine","MAZ-537",1,1,0,0,2,2022-03-17
"208","Ukraine","MBT LAW 'NLAW'",8,0,0,0,8,2022-03-17
"209","Ukraine","Mi-24 attack helicopter",0,1,0,0,1,2022-03-17
"210","Ukraine","MiG-29 fighter aircraft",0,2,0,0,2,2022-03-17
"211","Ukraine","MT-LB",1,2,1,0,4,2022-03-17
"212","Ukraine","MT-LB Ambulance",0,0,1,0,1,2022-03-17
"213","Ukraine","MT-LB with ZU-23 AA gun",1,0,0,0,1,2022-03-17
"214","Ukraine","MT-LBu",1,1,1,1,4,2022-03-17
"215","Ukraine","Novator",1,0,0,1,2,2022-03-17
"216","Ukraine","P-14 'Tall King'",0,0,0,1,1,2022-03-17
"217","Ukraine","P-35/37 'Bar Lock'",0,1,0,0,1,2022-03-17
"218","Ukraine","PRV-13 'Odd Pair'",0,1,0,0,1,2022-03-17
"219","Ukraine","RK-3 Corsar",2,0,0,0,2,2022-03-17
"220","Ukraine","Small patrol boats (Sea Guard)",6,0,0,0,6,2022-03-17
"221","Ukraine","SNAR-10 battlefield surveillance radar",1,0,0,0,1,2022-03-17
"222","Ukraine","Sorum-class seagoing tugboat 'Korets' ''A830 or P186''",1,0,0,0,1,2022-03-17
"223","Ukraine","Su-25 attack aircraft",0,3,0,0,3,2022-03-17
"224","Ukraine","Su-27 fighter aircraft",0,3,0,0,3,2022-03-17
"225","Ukraine","T-64B1M",0,0,1,1,2,2022-03-17
"226","Ukraine","T-64BV",22,19,7,2,50,2022-03-17
"227","Ukraine","T-72AV",0,2,0,0,2,2022-03-17
"228","Ukraine","T-80BV",2,0,1,1,4,2022-03-17
"229","Ukraine","Tu-141 reconnaissance UAV",0,4,0,0,4,2022-03-17
"230","Ukraine","UAZ-452",1,0,0,0,1,2022-03-17
"231","Ukraine","UAZ-469",1,0,0,0,1,2022-03-17
"232","Ukraine","Unknown AFV",0,1,0,0,1,2022-03-17
"233","Ukraine","Unknown BTR",0,0,1,0,1,2022-03-17
"234","Ukraine","Unknown truck",1,4,2,1,8,2022-03-17
"235","Ukraine","Ural-375D",1,0,0,0,1,2022-03-17
"236","Ukraine","Ural-4320",1,6,0,0,7,2022-03-17
"237","Ukraine","Varta",10,1,0,0,11,2022-03-17
"238","Ukraine","Vepr MRAP",1,0,0,0,1,2022-03-17
"239","Ukraine","Zhuk class patrol boat (Sea Guard)",2,0,0,0,2,2022-03-17
"240","Ukraine","ZiL-131",10,5,2,0,17,2022-03-17
"241","Ukraine","ZSU-23-4 'Shilka'",1,0,0,0,1,2022-03-17
