"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",2,11,6,132,151,"2024-01-26"
"2","Russia","1 1K148 ""Yastreb-AV"" artillery reconnaissance complex",0,0,0,1,1,"2024-01-26"
"3","Russia","1 1L119 Nebo-SVU VHF multi-functional radar",0,0,0,1,1,"2024-01-26"
"4","Russia","1 1RL239 Ark-1(M) counter-battery radar",0,0,0,1,1,"2024-01-26"
"5","Russia","1 1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"2024-01-26"
"6","Russia","1 1V110 BM-21 Grad battery command vehicle",0,1,0,1,2,"2024-01-26"
"7","Russia","1 1V16 battalion fire direction vehicle",0,1,0,0,1,"2024-01-26"
"8","Russia","1 2F77M transloading vehicle for 2K22M Tunguska-M",0,1,1,0,2,"2024-01-26"
"9","Russia","1 55K6A command post for S-400",0,0,0,1,1,"2024-01-26"
"10","Russia","1 55Zh6U Nebo-U air surveillance radar",0,0,1,0,1,"2024-01-26"
"11","Russia","1 5N63S “Flap Lid B” engagement and tracking radar of the S-300",0,0,0,1,1,"2024-01-26"
"12","Russia","1 92N6A (for S-400)",0,0,0,1,1,"2024-01-26"
"13","Russia","1 9A331MU TLAR for 9K331MU Tor-M1-2U (Tor-M2U)",0,0,0,1,1,"2024-01-26"
"14","Russia","1 9K132 Shturm-SM",0,0,0,1,1,"2024-01-26"
"15","Russia","1 9S19M2 (for S-300V)",0,0,1,0,1,"2024-01-26"
"16","Russia","1 9S32M1 (for S-300V)",0,0,1,0,1,"2024-01-26"
"17","Russia","1 9S470M1 command vehicle for Buk-M1",0,0,0,1,1,"2024-01-26"
"18","Russia","1 APA-80 engine starting vehicle",0,0,0,1,1,"2024-01-26"
"19","Russia","1 BMP-1U 'Shkval'",0,0,0,1,1,"2024-01-26"
"20","Russia","1 BTR-60PB",0,0,1,0,1,"2024-01-26"
"21","Russia","1 BTR-60PU-12command vehicle",0,1,0,0,1,"2024-01-26"
"22","Russia","1 BTR-80 with 57mm UB-32 unguided aircraft rocket pods",0,0,1,0,1,"2024-01-26"
"23","Russia","1 BTR-80-based ZS-88 PsyOps vehicle",0,0,0,1,1,"2024-01-26"
"24","Russia","1 BTR-90",1,0,1,0,2,"2024-01-26"
"25","Russia","1 Beriev A-50",0,0,0,1,1,"2024-01-26"
"26","Russia","1 Command vehicle for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"2024-01-26"
"27","Russia","1 ED2x30-T400-3RA mobile generator",0,0,1,0,1,"2024-01-26"
"28","Russia","1 Eleron T-16",0,1,0,0,1,"2024-01-26"
"29","Russia","1 Eleron-3SV",0,0,0,1,1,"2024-01-26"
"30","Russia","1 Forpost-RU",0,0,0,1,1,"2024-01-26"
"31","Russia","1 GAZ-3937 Vodnik",0,1,0,0,1,"2024-01-26"
"32","Russia","1 GAZ-51",0,1,0,0,1,"2024-01-26"
"33","Russia","1 Granat-3",0,0,0,1,1,"2024-01-26"
"34","Russia","1 Grifon-12",0,1,0,0,1,"2024-01-26"
"35","Russia","1 IMR-1 combat engineering vehicle",0,0,0,1,1,"2024-01-26"
"36","Russia","1 KamAZ 8x8 tanker",0,0,0,1,1,"2024-01-26"
"37","Russia","1 KamAZ Patrol",0,0,0,1,1,"2024-01-26"
"38","Russia","1 KamAZ tank low-loader",0,0,0,1,1,"2024-01-26"
"39","Russia","1 KamAZ-63501 with KS-55729-7M 32-ton crane",0,0,0,1,1,"2024-01-26"
"40","Russia","1 KrAZ-260 KT-L recovery vehicle",0,0,0,1,1,"2024-01-26"
"41","Russia","1 Lancet loitering munition launcher and control station",0,0,0,1,1,"2024-01-26"
"42","Russia","1 MAZ-5337 fuel tanker",0,0,0,1,1,"2024-01-26"
"43","Russia","1 MT-LB with 14.5mm 2M-7 naval gun mount",0,1,0,0,1,"2024-01-26"
"44","Russia","1 MT-LB with 25mm 2M-3 naval gun",0,0,0,1,1,"2024-01-26"
"45","Russia","1 MT-LB with AZP S-60 AA gun",0,0,0,1,1,"2024-01-26"
"46","Russia","1 MTO-AG-3M mobile workshop",0,0,0,1,1,"2024-01-26"
"47","Russia","1 MTO-UB2 maintenance vehicle",0,0,0,1,1,"2024-01-26"
"48","Russia","1 Mobile generator for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"2024-01-26"
"49","Russia","1 Orlan-10 UAV control station",0,0,0,1,1,"2024-01-26"
"50","Russia","1 P-18T surveillance radar",0,0,0,1,1,"2024-01-26"
"51","Russia","1 P-240 digital communications vehicle",0,0,0,1,1,"2024-01-26"
"52","Russia","1 P-260 Redut-2US communication system",0,0,0,1,1,"2024-01-26"
"53","Russia","1 PRP-4A Argus artillery reconnaissance vehicle",0,1,0,0,1,"2024-01-26"
"54","Russia","1 PZM-2 trench-digging vehicle",0,1,0,0,1,"2024-01-26"
"55","Russia","1 Plastun-SN",0,0,0,1,1,"2024-01-26"
"56","Russia","1 Predel coastal defence radar",0,0,0,1,1,"2024-01-26"
"57","Russia","1 Project 1176 Ondatra-class landing craft",0,0,1,0,1,"2024-01-26"
"58","Russia","1 Project 22800 Karakurt-class corvette",0,0,0,1,1,"2024-01-26"
"59","Russia","1 Project 266M Natya-class minesweeper",0,0,1,0,1,"2024-01-26"
"60","Russia","1 R-145BM command vehicle",0,1,0,0,1,"2024-01-26"
"61","Russia","1 R-145BMA command vehicle",0,1,0,1,2,"2024-01-26"
"62","Russia","1 R-149BMRg command and signals vehicle",0,0,0,1,1,"2024-01-26"
"63","Russia","1 R-161 signals vehicle",0,0,0,1,1,"2024-01-26"
"64","Russia","1 R-325BMV jamming station",0,0,0,1,1,"2024-01-26"
"65","Russia","1 R-330M1P Diabazol",0,0,0,1,1,"2024-01-26"
"66","Russia","1 R-441 SatCom station",0,0,0,1,1,"2024-01-26"
"67","Russia","1 RB-109A Bylina EW system",0,0,0,1,1,"2024-01-26"
"68","Russia","1 RP-377LA Lorandit",0,0,0,1,1,"2024-01-26"
"69","Russia","1 Sobolyatnik 1L277 portable ground reconnaissance radar",0,0,0,1,1,"2024-01-26"
"70","Russia","1 Su-34M strike aircraft",0,0,0,1,1,"2024-01-26"
"71","Russia","1 T-55A",0,0,1,0,1,"2024-01-26"
"72","Russia","1 T-62 Obr. 1967",0,1,0,0,1,"2024-01-26"
"73","Russia","1 T-62 Obr. 1972",1,0,0,0,1,"2024-01-26"
"74","Russia","1 T-62MV Obr. 2022",0,0,0,1,1,"2024-01-26"
"75","Russia","1 T-64BVK",0,0,0,1,1,"2024-01-26"
"76","Russia","1 T-90AK",0,1,0,0,1,"2024-01-26"
"77","Russia","1 TDA-3 mobile smoke generator",0,0,0,1,1,"2024-01-26"
"78","Russia","1 TZM 9T234-2 transporter-loader (for BM-30 Smerch)",0,0,0,1,1,"2024-01-26"
"79","Russia","1 Tu-95MS strategic bomber",0,0,1,0,1,"2024-01-26"
"80","Russia","1 UAZ-3151",0,0,0,1,1,"2024-01-26"
"81","Russia","1 UAZ-31514",0,1,0,0,1,"2024-01-26"
"82","Russia","1 UAZ-515195 'Esaul'",0,0,0,1,1,"2024-01-26"
"83","Russia","1 Unknown T-54/55",0,0,0,1,1,"2024-01-26"
"84","Russia","1 Unknown UAV control station",0,0,0,1,1,"2024-01-26"
"85","Russia","1 Unknown command vehicle on GAZ Tigr chassis",0,0,0,1,1,"2024-01-26"
"86","Russia","1 Unknown fighter jet",0,0,0,1,1,"2024-01-26"
"87","Russia","1 Ural-375D tanker",0,1,0,0,1,"2024-01-26"
"88","Russia","1 Ural-375D with 8T210 crane",0,1,0,0,1,"2024-01-26"
"89","Russia","1 Ural-43206 with 23mm ZU-23-2",0,0,0,1,1,"2024-01-26"
"90","Russia","1 Ural-63501-AT",0,0,0,1,1,"2024-01-26"
"91","Russia","1 Uran-6 mine-clearing robotic system",0,0,0,1,1,"2024-01-26"
"92","Russia","1 ZSA-Т Armoured Ambulance",0,0,1,0,1,"2024-01-26"
"93","Russia","10 Su-24M/MR strike/tactical reconnaissance aircraft",0,0,3,4,7,"2024-01-26"
"94","Russia","104 UAZ-452 van",2,14,11,81,108,"2024-01-26"
"95","Russia","11 MP-1IM signals vehicle",0,3,0,8,11,"2024-01-26"
"96","Russia","11 RKhM-6 Povozka CBRN reconnaissance vehicle",0,1,0,10,11,"2024-01-26"
"97","Russia","11 River link pontoon (for unknown floating bridge system)",0,9,0,2,11,"2024-01-26"
"98","Russia","11 Su-30SM multirole aircraft",0,0,1,8,9,"2024-01-26"
