"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",4,11,10,164,189,"01/03/2026"
"2","Russia","1 122mm howitzer M1938 (M-30)",0,0,1,0,1,"01/03/2026"
"3","Russia","1 1B44-1 (for RPMK-1 'Ulybka' radiosonde weather radar)",0,0,0,1,1,"01/03/2026"
"4","Russia","1 1L125 'Niobium-SV' multi-functional radar",0,0,0,1,1,"01/03/2026"
"5","Russia","1 1RL131-2 P-18-2 'Prima' early warning radar",0,0,0,1,1,"01/03/2026"
"6","Russia","1 1RL239 Ark-1(M) counter-battery radar",0,0,0,1,1,"01/03/2026"
"7","Russia","1 1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"01/03/2026"
"8","Russia","1 240mm Chuch'e (M-1991)",0,0,0,1,1,"01/03/2026"
"9","Russia","1 2F77M transloading vehicle for 2K22M Tunguska-M",0,1,1,0,2,"01/03/2026"
"10","Russia","1 36D6 ST-68U surveillance radar",0,0,1,0,1,"01/03/2026"
"11","Russia","1 39N6 'Kasta-2E2' surveillance radar",0,0,1,0,1,"01/03/2026"
"12","Russia","1 50P6E TEL (for S-350)",0,0,1,0,1,"01/03/2026"
"13","Russia","1 51P6 TEL (launcher for 40R6 S-400 'Triumf')",0,0,0,1,1,"01/03/2026"
"14","Russia","1 9A331MU TLAR for 9K331MU Tor-M1-2U (Tor-M2U)",0,0,0,1,1,"01/03/2026"
"15","Russia","1 9A85-2 transloader (for S-300V4)",0,0,0,1,1,"01/03/2026"
"16","Russia","1 9K132 Shturm-SM",0,0,0,1,1,"01/03/2026"
"17","Russia","1 9K334 Gibka-S",0,0,0,1,1,"01/03/2026"
"18","Russia","1 9S470M1 command vehicle for Buk-M1",0,0,0,1,1,"01/03/2026"
"19","Russia","1 9T248 life support vehicle (for 9K720 'Iskander')",0,0,0,1,1,"01/03/2026"
"20","Russia","1 APA-80 engine starting vehicle",0,0,0,1,1,"01/03/2026"
"21","Russia","1 ASN-233115-0000010-10 Tigr-M SpN",0,0,0,1,1,"01/03/2026"
"22","Russia","1 AShT-4310 topographic command and staff vehicle",0,0,0,1,1,"01/03/2026"
"23","Russia","1 An-12 transport aircraft",0,0,0,1,1,"01/03/2026"
"24","Russia","1 An-22 transport aircraft",0,0,0,1,1,"01/03/2026"
"25","Russia","1 Antenna vehicle (for 51U6 'Kasta-2E1' surveillance radar",0,0,0,1,1,"01/03/2026"
"26","Russia","1 Antenna vehicle based on KamAZ 6x6 (for 35N6 'Kasta' surveillance radar)",0,0,0,1,1,"01/03/2026"
"27","Russia","1 Antenna vehicle based on Ural-4320 for 35N6 'Kasta' surveillance radar",0,0,0,1,1,"01/03/2026"
"28","Russia","1 BARS WTS001 pickup truck",0,1,0,0,1,"01/03/2026"
"29","Russia","1 BMP-1 With 14.5mm BPU-1 Turret",0,0,0,1,1,"01/03/2026"
"30","Russia","1 BRDM-2MS",0,0,0,1,1,"01/03/2026"
"31","Russia","1 BTM-3 trench digger",0,0,0,1,1,"01/03/2026"
"32","Russia","1 BTR-60PU-12command vehicle",0,1,0,0,1,"01/03/2026"
"33","Russia","1 BTR-80 with 32G01 'Bumerang-Burevestnik'",0,0,0,1,1,"01/03/2026"
"34","Russia","1 BTR-80 with 57mm UB-32 unguided aircraft rocket pods",0,0,1,0,1,"01/03/2026"
"35","Russia","1 BTR-80-based ZS-88 PsyOps vehicle",0,0,0,1,1,"01/03/2026"
"36","Russia","1 Beriev A-100LL flying laboratory/testbed",0,0,0,1,1,"01/03/2026"
