"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",2,11,6,134,153,"09/29/2023"
"2","Russia","1 1L119 Nebo-SVU VHF multi-functional radar",0,0,0,1,1,"09/29/2023"
"3","Russia","1 1RL239 Ark-1(M) counter-battery radar",0,0,0,1,1,"09/29/2023"
"4","Russia","1 1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"09/29/2023"
"5","Russia","1 1V110 BM-21 Grad battery command vehicle",0,1,0,1,2,"09/29/2023"
"6","Russia","1 1V16 battalion fire direction vehicle",0,1,0,0,1,"09/29/2023"
"7","Russia","1 2F77M transloading vehicle for 2K22M Tunguska-M",0,1,1,0,2,"09/29/2023"
"8","Russia","1 55K6A command post for S-400",0,0,0,1,1,"09/29/2023"
"9","Russia","1 57mm AZP S-60",0,0,0,1,1,"09/29/2023"
"10","Russia","1 92N6A (for S-400)",0,0,0,1,1,"09/29/2023"
"11","Russia","1 9S18 Kupol (for Buk-M1-2/M2)",0,0,0,2,2,"09/29/2023"
"12","Russia","1 9S19M2 (for S-300V)",0,0,1,0,1,"09/29/2023"
"13","Russia","1 9S32M1 (for S-300V)",0,0,1,0,1,"09/29/2023"
"14","Russia","1 APA-80 engine starting vehicle",0,0,0,1,1,"09/29/2023"
"15","Russia","1 BREM-L armoured recovery vehicle",0,0,0,1,1,"09/29/2023"
"16","Russia","1 BTR-60PB",0,0,1,0,1,"09/29/2023"
"17","Russia","1 BTR-60PU-12command vehicle",0,1,0,0,1,"09/29/2023"
"18","Russia","1 BTR-80 with 57mm UB-32 unguided aircraft rocket pods",0,0,1,0,1,"09/29/2023"
"19","Russia","1 BTR-80-based ZS-88 PsyOps vehicle",0,0,0,1,1,"09/29/2023"
"20","Russia","1 Command vehicle for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"09/29/2023"
"21","Russia","1 ED2x30-T400-3RA mobile generator",0,0,1,0,1,"09/29/2023"
"22","Russia","1 Eleron T-16",0,1,0,0,1,"09/29/2023"
"23","Russia","1 Eleron-10",0,0,0,1,1,"09/29/2023"
"24","Russia","1 Forpost-RU",0,0,0,1,1,"09/29/2023"
"25","Russia","1 GAZ-3937 Vodnik",0,1,0,0,1,"09/29/2023"
"26","Russia","1 GAZ-51",0,1,0,0,1,"09/29/2023"
"27","Russia","1 Granat-3",0,0,0,1,1,"09/29/2023"
"28","Russia","1 Grifon-12",0,1,0,0,1,"09/29/2023"
"29","Russia","1 KamAZ 6x4",0,0,0,1,1,"09/29/2023"
"30","Russia","1 KamAZ tank low-loader",0,0,0,1,1,"09/29/2023"
"31","Russia","1 KamAZ-63501 with KS-55729-7M 32-ton crane",0,0,0,1,1,"09/29/2023"
"32","Russia","1 KrAZ-260 KT-L recovery vehicle",0,0,0,1,1,"09/29/2023"
"33","Russia","1 Lancet loitering munition launcher and control station",0,0,0,1,1,"09/29/2023"
"34","Russia","1 Leer-3 electronic warfare system",0,1,0,0,1,"09/29/2023"
"35","Russia","1 MPUS-K mobile command post",0,0,0,1,1,"09/29/2023"
"36","Russia","1 MT-LB with 100mm MT-12 anti-tank gun",0,0,0,1,1,"09/29/2023"
"37","Russia","1 MT-LB with 14.5mm 2M-7 naval gun mount",0,1,0,0,1,"09/29/2023"
"38","Russia","1 MT-LB with AZP S-60 AA gun",0,0,0,1,1,"09/29/2023"
"39","Russia","1 MTO-AG-3M mobile workshop",0,0,0,1,1,"09/29/2023"
"40","Russia","1 MTO-UB2 maintenance vehicle",0,0,0,1,1,"09/29/2023"
"41","Russia","1 Mobile generator for Podlet-K1 low-altitude S-band surveillance radar",0,0,0,1,1,"09/29/2023"
"42","Russia","1 Orlan-10 UAV control station",0,0,0,1,1,"09/29/2023"
"43","Russia","1 P-18T surveillance radar",0,0,0,1,1,"09/29/2023"
"44","Russia","1 P-240 digital communications vehicle",0,0,0,1,1,"09/29/2023"
"45","Russia","1 P-260 Redut-2US communication system",0,0,0,1,1,"09/29/2023"
"46","Russia","1 PRP-4(M) artillery reconnaissance vehicle",0,0,0,1,1,"09/29/2023"
"47","Russia","1 PRP-4A Argus artillery reconnaissance vehicle",0,1,0,0,1,"09/29/2023"
"48","Russia","1 PZM-2 trench-digging vehicle",0,1,0,0,1,"09/29/2023"
"49","Russia","1 Predel coastal defence radar",0,0,0,1,1,"09/29/2023"
"50","Russia","1 Project 266M Natya-class minesweeper",0,0,1,0,1,"09/29/2023"
"51","Russia","1 R-145BM command vehicle",0,1,0,0,1,"09/29/2023"
"52","Russia","1 R-145BMA command vehicle",0,1,0,0,1,"09/29/2023"
"53","Russia","1 R-149BMRg command and signals vehicle",0,0,0,1,1,"09/29/2023"
"54","Russia","1 R-161 signals vehicle",0,0,0,1,1,"09/29/2023"
"55","Russia","1 R-325BMV jamming station",0,0,0,1,1,"09/29/2023"
"56","Russia","1 R-330M1P Diabazol",0,0,0,1,1,"09/29/2023"
"57","Russia","1 R-441 SatCom station",0,0,0,1,1,"09/29/2023"
"58","Russia","1 RP-377LA Lorandit",0,0,0,1,1,"09/29/2023"
"59","Russia","1 Sobolyatnik 1L277 portable ground reconnaissance radar",0,0,0,1,1,"09/29/2023"
"60","Russia","1 Su-34M strike aircraft",0,0,0,1,1,"09/29/2023"
"61","Russia","1 T-55A",0,0,1,0,1,"09/29/2023"
"62","Russia","1 T-62 Obr. 1967",0,1,0,0,1,"09/29/2023"
"63","Russia","1 T-62MV Obr. 2022",0,0,0,1,1,"09/29/2023"
"64","Russia","1 T-80B",0,0,0,1,1,"09/29/2023"
"65","Russia","1 T-90AK",0,1,0,0,1,"09/29/2023"
"66","Russia","1 TDA-3 mobile smoke generator",0,0,0,1,1,"09/29/2023"
"67","Russia","1 TZM 9T234-2 transporter-loader (for BM-30 Smerch)",0,0,0,1,1,"09/29/2023"
"68","Russia","1 Tu-95MS strategic bomber",0,0,1,0,1,"09/29/2023"
"69","Russia","1 UAZ-3151",0,0,0,1,1,"09/29/2023"
"70","Russia","1 UAZ-31514",0,1,0,0,1,"09/29/2023"
"71","Russia","1 UAZ-515195 'Esaul'",0,0,0,1,1,"09/29/2023"
"72","Russia","1 Unknown Tor TLAR",0,0,1,0,1,"09/29/2023"
"73","Russia","1 Ural-375D tanker",0,1,0,0,1,"09/29/2023"
"74","Russia","1 Ural-375D with 8T210 crane",0,1,0,0,1,"09/29/2023"
"75","Russia","1 Ural-63501-AT",0,0,0,1,1,"09/29/2023"
"76","Russia","1 Uran-6 mine-clearing robotic system",0,0,0,1,1,"09/29/2023"
"77","Russia","10 MP-1IM signals vehicle",0,3,0,7,10,"09/29/2023"
"78","Russia","10 Su-24M/MR strike/tactical reconnaissance aircraft",0,0,3,4,7,"09/29/2023"
"79","Russia","11 K-53949 Linza",0,3,2,7,12,"09/29/2023"
"80","Russia","11 Su-30SM multirole aircraft",0,0,1,8,9,"09/29/2023"
"81","Russia","111 152mm 2A65 Msta-B howitzer",1,32,14,58,105,"09/29/2023"
"82","Russia","12 120mm 2B16 Nona-K gun mortar",2,8,1,2,13,"09/29/2023"
"83","Russia","12 BMD-1KSh-A command vehicle",0,4,0,8,12,"09/29/2023"
"84","Russia","12 BMP-1KSh command and staff vehicle",0,4,0,8,12,"09/29/2023"
"85","Russia","12 PMP floating bridge",0,3,1,7,11,"09/29/2023"
"86","Russia","12 T-72AV",0,4,1,8,13,"09/29/2023"
"87","Russia","12 UAZ-39094",0,1,1,11,13,"09/29/2023"
"88","Russia","120mm 2S34 Khosta",0,2,0,0,2,"09/29/2023"
"89","Russia","122mm 2B26 Grad-K",0,0,1,3,4,"09/29/2023"
"90","Russia","122mm 2S1 Gvozdika",2,8,3,60,73,"09/29/2023"
"91","Russia","122mm 9P138 Grad-1",0,1,4,4,9,"09/29/2023"
"92","Russia","122mm D-30 howitzer",2,16,8,36,62,"09/29/2023"
"93","Russia","127 Unknown BMP-1/2",4,0,6,110,120,"09/29/2023"
"94","Russia","128 KamAZ 6x6 tanker",1,30,6,88,125,"09/29/2023"
"95","Russia","14 2K22M1 Tunguska",3,1,2,8,14,"09/29/2023"
"96","Russia","14 9A310M1-2 TELAR (for Buk-M1-2)",0,0,3,11,14,"09/29/2023"
"97","Russia","14 Ural-63704-0010 Tornado-U",1,5,2,6,14,"09/29/2023"
"98","Russia","140mm Ogon-18",0,0,0,1,1,"09/29/2023"
"99","Russia","145 152mm 2S19 Msta-S",4,33,10,89,136,"09/29/2023"
"100","Russia","146 Ural-43206",3,34,6,97,140,"09/29/2023"
"101","Russia","15 T-62MV",1,8,3,4,16,"09/29/2023"
"102","Russia","152 GAZ Tigr-M",0,31,8,109,148,"09/29/2023"
"103","Russia","152mm 2A36 Giatsint-B field-gun",0,8,5,26,39,"09/29/2023"
"104","Russia","152mm 2S3(M) Akatsiya",2,30,5,92,129,"09/29/2023"
"105","Russia","152mm D-20 gun-howitzer",0,2,4,13,19,"09/29/2023"
"106","Russia","16 'Orlan-20' ''Kartograf''",0,3,1,13,17,"09/29/2023"
"107","Russia","16 PTS-2 tracked amphibious transport",4,4,1,8,17,"09/29/2023"
"108","Russia","165 Ural-4320 tanker",1,60,3,91,155,"09/29/2023"
"109","Russia","167 122mm BM-21 Grad",3,32,14,98,147,"09/29/2023"
"110","Russia","17 203mm 2S7(M) Pion/Malka",0,1,1,15,17,"09/29/2023"
"111","Russia","17 23mm ZU-23-2",0,14,1,3,18,"09/29/2023"
"112","Russia","17 KamAZ 8x8",0,5,0,8,13,"09/29/2023"
"113","Russia","174 BTR-80",5,55,3,110,173,"09/29/2023"
"114","Russia","18 122mm 2B17 Tornado-G",0,8,3,9,20,"09/29/2023"
"115","Russia","18 R-149AKSh-1 command and signals vehicle",0,1,0,16,17,"09/29/2023"
"116","Russia","184 MT-LBVM and MT-LBVMK",8,92,4,81,185,"09/29/2023"
"117","Russia","19 1V14 battery command and forward observer vehicle",1,13,1,5,20,"09/29/2023"
"118","Russia","19 Pantsir-S1",1,2,3,14,20,"09/29/2023"
"119","Russia","1L219 (for Zoopark counter-battery radar complex)",0,0,1,1,2,"09/29/2023"
"120","Russia","1L261 (for 1L260 Zoopark-1M counter-battery radar complex)",0,2,2,5,9,"09/29/2023"
"121","Russia","1L262E Rtut-BM",0,0,0,1,1,"09/29/2023"
"122","Russia","1L271 Aistyonok portable mortar locating reconnaissance radar",0,1,0,2,3,"09/29/2023"
"123","Russia","1RL257 Krasukha-4 (command post)",0,1,0,0,1,"09/29/2023"
"124","Russia","1V119 artillery fire direction vehicle",0,8,0,2,10,"09/29/2023"
"125","Russia","1V13(M) battery fire control center",3,12,1,8,24,"09/29/2023"
"126","Russia","2 1L259 (for Zoopark-1 counter-battery radar complex)",0,0,0,2,2,"09/29/2023"
"127","Russia","2 1V15M fire control and observation vehicle",0,0,0,2,2,"09/29/2023"
"128","Russia","2 1V18 'Klyon-1' artillery command and forward observer vehicle",0,0,0,2,2,"09/29/2023"
"129","Russia","2 48Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar",0,0,0,2,2,"09/29/2023"
"130","Russia","2 9K331MDT TLAR Tor-M2DT",0,0,0,2,2,"09/29/2023"
"131","Russia","2 BMK-MT towing and motor boat",0,0,0,2,2,"09/29/2023"
"132","Russia","2 BMM-80 ambulance",0,0,0,2,2,"09/29/2023"
"133","Russia","2 BMPT Terminator",0,0,1,1,2,"09/29/2023"
"134","Russia","2 BRDM-2-based ZS-82 PsyOps vehicle",0,1,0,1,2,"09/29/2023"
"135","Russia","2 BRDM-2RKhb chemical reconnaissance vehicle",0,2,0,0,2,"09/29/2023"
"136","Russia","2 Fara ground surveillance radar",0,2,0,0,2,"09/29/2023"
"137","Russia","2 ISDM Zemledeliye remote mine-laying system",0,0,0,2,2,"09/29/2023"
"138","Russia","2 Il-22 airborne command post",0,0,1,1,2,"09/29/2023"
"139","Russia","2 KamAZ 'Gorets' 3958",0,1,1,1,3,"09/29/2023"
"140","Russia","2 LuAZ-969",0,1,1,1,3,"09/29/2023"
"141","Russia","2 MP-2IM signals vehicle",0,1,0,1,2,"09/29/2023"
"142","Russia","2 MSh-5350.1 command vehicle",0,1,0,1,2,"09/29/2023"
"143","Russia","2 MZA-M.1 battery charge and repair workshop",0,1,0,1,2,"09/29/2023"
"144","Russia","2 P-18-2 2D VHF surveillance radar",0,0,0,2,2,"09/29/2023"
"145","Russia","2 Palantin EW system",0,0,0,2,2,"09/29/2023"
"146","Russia","2 R-419L1 communications station",0,0,0,2,2,"09/29/2023"
"147","Russia","2 R-431AM antenna module for the Redut-2US communications system",0,0,0,2,2,"09/29/2023"
"148","Russia","2 R-439-MD2 SatCom Station",0,0,0,2,2,"09/29/2023"
"149","Russia","2 RLK-MC-A (ROSC-1) counter-UAV system",0,0,0,2,2,"09/29/2023"
"150","Russia","2 Supercam S150",0,1,0,1,2,"09/29/2023"
"151","Russia","2 T-64A",0,0,0,2,2,"09/29/2023"
"152","Russia","2 T-72 'Ural'",1,0,1,1,3,"09/29/2023"
"153","Russia","2 Tu-22M3 strategic bomber",0,0,1,1,2,"09/29/2023"
"154","Russia","2 Unknown EW system",0,0,0,2,2,"09/29/2023"
"155","Russia","2 Unknown MRL",0,0,0,2,2,"09/29/2023"
"156","Russia","2 Unknown radar",0,0,0,1,1,"09/29/2023"
"157","Russia","2 ZALA 421-16?M",0,2,0,0,2,"09/29/2023"
"158","Russia","2 ZiL-131 UMZ mine laying vehicle",0,0,0,2,2,"09/29/2023"
"159","Russia","2 ZiL-131 tanker",0,1,0,1,2,"09/29/2023"
"160","Russia","220mm BM-27 Uragan",0,8,1,47,56,"09/29/2023"
"161","Russia","220mm TOS-1A",0,3,3,4,10,"09/29/2023"
"162","Russia","23 KamAZ Avtozaks",1,4,0,17,22,"09/29/2023"
"163","Russia","240mm 2S4 Tyulpan",0,0,1,22,23,"09/29/2023"
"164","Russia","25 100mm MT-12 anti-tank gun",0,8,1,16,25,"09/29/2023"
"165","Russia","26 BRM-1(K) reconnaissance vehicle",1,9,2,14,26,"09/29/2023"
"166","Russia","27 KamAZ 4x4",1,6,0,20,27,"09/29/2023"
"167","Russia","273 Unknown tank",11,0,30,216,257,"09/29/2023"
"168","Russia","28 ZiL-131",1,8,2,19,30,"09/29/2023"
"169","Russia","29 IMR-2(M) combat engineering vehicle",5,12,3,12,32,"09/29/2023"
"170","Russia","29 T-72BA",0,16,3,11,30,"09/29/2023"
"171","Russia","2S1 with ZU-23 AA gun",0,1,0,0,1,"09/29/2023"
