"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"1","Russia","(Unknown) truck",4,11,10,170,195,"05/07/2026"
"2","Russia","(Unknown) vehicle",0,0,3,52,55,"05/07/2026"
"3","Russia","100mm MT-12 anti-tank gun",0,8,6,25,39,"05/07/2026"
"4","Russia","107mm Type 75 towed MRL",0,0,1,9,10,"05/07/2026"
"5","Russia","120mm 2B16 Nona-K gun mortar",2,8,4,3,17,"05/07/2026"
"6","Russia","120mm 2S23 Nona-SVK",0,3,0,11,14,"05/07/2026"
"7","Russia","120mm 2S34 Khosta",0,2,0,2,4,"05/07/2026"
"8","Russia","120mm 2S9 Nona",0,5,5,73,83,"05/07/2026"
"9","Russia","122mm 2B17 Tornado-G",0,8,5,11,24,"05/07/2026"
"10","Russia","122mm 2B26 Grad-K",0,0,1,7,8,"05/07/2026"
"11","Russia","122mm 2S1 Gvozdika",1,8,3,157,169,"05/07/2026"
"12","Russia","122mm 9P138 Grad-1",0,1,6,34,41,"05/07/2026"
"13","Russia","122mm 9P139 (for 9K55 'Grad-1')",0,0,0,2,2,"05/07/2026"
"14","Russia","122mm BM-21 Grad",3,34,24,251,312,"05/07/2026"
"15","Russia","122mm D-30 howitzer",2,16,48,112,178,"05/07/2026"
"16","Russia","122mm D-74 field gun",0,0,1,2,3,"05/07/2026"
"17","Russia","122mm howitzer M1938 (M-30)",0,0,1,0,1,"05/07/2026"
"18","Russia","130mm M-46 field gun",0,0,1,8,9,"05/07/2026"
"19","Russia","152mm 2A36 Giatsint-B field-gun",0,9,10,43,62,"05/07/2026"
"20","Russia","152mm 2A65 Msta-B howitzer",1,33,21,72,127,"05/07/2026"
"21","Russia","152mm 2S19 Msta-S",5,32,14,196,247,"05/07/2026"
"22","Russia","152mm 2S3(M) Akatsiya",3,30,9,146,188,"05/07/2026"
"23","Russia","152mm 2S33 Msta-SM2",0,17,4,33,54,"05/07/2026"
"24","Russia","152mm 2S43 Malva",0,0,1,2,3,"05/07/2026"
"25","Russia","152mm 2S44 Giatsint-K",0,0,0,1,1,"05/07/2026"
"26","Russia","152mm 2S5 Giatsint-S",0,5,8,75,88,"05/07/2026"
"27","Russia","152mm D-20 gun-howitzer",0,2,14,37,53,"05/07/2026"
"28","Russia","170mm Chuch'ep'o (M-1989 'Koksan')",0,0,0,2,2,"05/07/2026"
"29","Russia","1B44-1 (for RPMK-1 'Ulybka' radiosonde weather radar)",0,0,0,1,1,"05/07/2026"
"30","Russia","1K148 ""Yastreb-AV"" artillery reconnaissance complex",0,0,2,4,6,"05/07/2026"
"31","Russia","1L119 Nebo-SVU VHF multi-functional radar",0,0,2,2,4,"05/07/2026"
"32","Russia","1L125 'Niobium-SV' multi-functional radar",0,0,0,1,1,"05/07/2026"
"33","Russia","1L259 (for Zoopark-1 counter-battery radar complex)",0,0,2,5,7,"05/07/2026"
"34","Russia","1L261 (for 1L260 Zoopark-1M counter-battery radar complex)",0,2,5,8,15,"05/07/2026"
"35","Russia","1L262E Rtut-BM",0,0,0,1,1,"05/07/2026"
"36","Russia","1L271 Aistyonok portable mortar locating reconnaissance radar",0,1,0,2,3,"05/07/2026"
"37","Russia","1RL110 P-35 'Saturn' or 1RL139 P-37 'Mech' radar",0,0,0,1,1,"05/07/2026"
"38","Russia","1RL131-2 P-18-2 'Prima' early warning radar",0,0,0,1,1,"05/07/2026"
"39","Russia","1RL239 Ark-1(M) counter-battery radar",0,0,0,1,1,"05/07/2026"
"40","Russia","1RL257 Krasukha-4 (command post)",0,1,0,0,1,"05/07/2026"
"41","Russia","1V1003 command and observation vehicle (for 1V198 artillery fire control system)",0,1,0,0,1,"05/07/2026"
"42","Russia","1V110 BM-21 Grad battery command vehicle",0,2,0,1,3,"05/07/2026"
"43","Russia","1V119 artillery fire direction vehicle",0,8,0,4,12,"05/07/2026"
"44","Russia","1V12(M) 'Mashina-S'/'Faltset' fire control system",0,0,0,3,3,"05/07/2026"
"45","Russia","1V125/145 PRP-4(M) 'Nard'/'Deyteriy' artillery reconnaissance vehicle",0,0,0,7,7,"05/07/2026"
"46","Russia","1V13(M) battery fire control center",2,14,1,11,28,"05/07/2026"
"47","Russia","1V14 battery command and forward observer vehicle",1,12,1,7,21,"05/07/2026"
"48","Russia","1V15M fire control and observation vehicle",0,0,0,2,2,"05/07/2026"
"49","Russia","1V16 battalion fire direction vehicle",0,1,0,1,2,"05/07/2026"
"50","Russia","1V18 'Klyon-1' artillery command and forward observer vehicle",0,0,0,6,6,"05/07/2026"
"51","Russia","1Zh3 PRP-3 'Val' artillery reconnaissance vehicle",0,0,0,7,7,"05/07/2026"
"52","Russia","202 T-72B Obr. 2022",39,1,29,159,228,"05/07/2026"
"53","Russia","203mm 2S7(M) Pion/Malka",0,1,5,33,39,"05/07/2026"
"54","Russia","220mm 9K57-1 'Uragan-1'",0,0,0,3,3,"05/07/2026"
"55","Russia","220mm BM-27 Uragan",0,8,4,74,86,"05/07/2026"
"56","Russia","220mm TOS-1A",0,3,8,27,38,"05/07/2026"
"57","Russia","23mm ZU-23-2",0,16,1,6,23,"05/07/2026"
"58","Russia","240mm 2S4 Tyulpan",0,0,3,58,61,"05/07/2026"
"59","Russia","240mm Chuch'e (M-1991)",0,0,0,1,1,"05/07/2026"
"60","Russia","240mm Chuch'e (M-2024)",0,0,0,1,1,"05/07/2026"
"61","Russia","2F510 transport vehicle for 2S12 'Sani' mortar on Ural-43206 chassis",0,0,0,13,13,"05/07/2026"
"62","Russia","2F77M transloading vehicle for 2K22M Tunguska-M",0,1,1,0,2,"05/07/2026"
"63","Russia","2K22M1 Tunguska",3,1,3,9,16,"05/07/2026"
"64","Russia","2S1 with ZU-23 AA gun",0,1,0,0,1,"05/07/2026"
"65","Russia","300mm 9A54 combat vehicle (for 9K515 'Tornado-S')",0,0,0,1,1,"05/07/2026"
"66","Russia","300mm BM-30 Smerch",0,0,1,6,7,"05/07/2026"
"67","Russia","36D6 ST-68U surveillance radar",0,0,2,0,2,"05/07/2026"
"68","Russia","39N6 'Kasta-2E2' surveillance radar",0,0,1,0,1,"05/07/2026"
"69","Russia","3S55 K-340P TEL (for 3K55 K300P 'Bastion-P')",0,0,0,1,1,"05/07/2026"
"70","Russia","40V6M universal mobile mast",0,0,0,1,1,"05/07/2026"
"71","Russia","48Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar",0,0,4,3,7,"05/07/2026"
"72","Russia","50N6A multi-functional radar (for 50R6A S-350 'Vityaz')",0,0,0,1,1,"05/07/2026"
"73","Russia","50P6E TEL (for S-350)",0,0,1,0,1,"05/07/2026"
"74","Russia","51P6 TEL (launcher for 40R6 S-400 'Triumf')",0,0,0,1,1,"05/07/2026"
"75","Russia","55K6A command post for S-400",0,0,0,2,2,"05/07/2026"
"76","Russia","55Zh6U Nebo-U air surveillance radar",0,0,3,1,4,"05/07/2026"
"77","Russia","57mm AZP S-60",0,0,0,3,3,"05/07/2026"
"78","Russia","5I57(A) diesel power plant or 63T6A converter",0,0,1,7,8,"05/07/2026"
"79","Russia","5N63S <U+201C>Flap Lid B<U+201D> engagement and tracking radar of the S-300",0,0,0,2,2,"05/07/2026"
"80","Russia","5N84A Oborona-14 VHF early warning radar",0,0,0,1,1,"05/07/2026"
"81","Russia","5P85SD/SM (launcher for S-300 PMU(-1))",0,0,0,2,2,"05/07/2026"
"82","Russia","5P85SM2-01 (launcher for S-400)",0,0,1,21,22,"05/07/2026"
"83","Russia","5P85T2 (launcher for S-400)",0,0,0,1,1,"05/07/2026"
"84","Russia","82mm 2B9 Vasilek automatic gun mortar",0,7,2,13,22,"05/07/2026"
"85","Russia","91N6A surveillance and tracking radar (for 40R6 S-400 'Triumf')",0,0,1,1,2,"05/07/2026"
"86","Russia","920mm 9P78-1 (for 9K720 'Iskander')",0,0,0,3,3,"05/07/2026"
"87","Russia","92N6A engagement radar (for S-400)",0,0,3,7,10,"05/07/2026"
"88","Russia","96L6-TsP acquisition radar (for S-400/S-500)",0,0,0,5,5,"05/07/2026"
"89","Russia","9A310M1-2 TELAR (for Buk-M1-2)",0,0,9,45,54,"05/07/2026"
"90","Russia","9A316 TEL (for Buk-M2)",0,3,0,14,17,"05/07/2026"
"91","Russia","9A317 TELAR (for Buk-M2)",0,1,2,16,19,"05/07/2026"
"92","Russia","9A317M TELAR (for Buk-M3)",0,0,4,12,16,"05/07/2026"
"93","Russia","9A330 TLAR (for 9K330 Tor)",0,7,5,2,14,"05/07/2026"
"94","Russia","9A331 TLAR (for 9K331 Tor-M1)",1,1,3,10,15,"05/07/2026"
"95","Russia","9A331M TLAR (for 9K332 Tor-M2)",1,2,20,25,48,"05/07/2026"
"96","Russia","9A331MU TLAR for 9K331MU Tor-M1-2U (Tor-M2U)",0,0,0,1,1,"05/07/2026"
"97","Russia","9A39M1-2 TEL (for Buk-M1-2)",0,0,2,9,11,"05/07/2026"
"98","Russia","9A83M2 TELAR (for S-300V4)",0,0,0,8,8,"05/07/2026"
"99","Russia","9A84-2 TEL (for S-300V4)",0,0,0,2,2,"05/07/2026"
"100","Russia","9A85-2 transloader (for S-300V4)",0,0,0,1,1,"05/07/2026"
"101","Russia","9K132 Shturm-SM",0,0,0,1,1,"05/07/2026"
"102","Russia","9K33 Osa",1,4,9,25,39,"05/07/2026"
"103","Russia","9K331MDT TLAR Tor-M2DT",0,0,0,3,3,"05/07/2026"
"104","Russia","9K334 Gibka-S",0,0,0,1,1,"05/07/2026"
"105","Russia","9K35 Strela-10",2,4,5,46,57,"05/07/2026"
"106","Russia","9P148 Konkurs",0,0,0,5,5,"05/07/2026"
"107","Russia","9P149 Shturm-S",3,20,2,14,39,"05/07/2026"
"108","Russia","9P163M-1 Kornet-T",0,0,0,2,2,"05/07/2026"
"109","Russia","9S18 Kupol (for Buk-M1-2/M2)",0,0,1,2,3,"05/07/2026"
"110","Russia","9S18<U+041C>1(-2) (for Buk-M2)",0,1,0,0,1,"05/07/2026"
"111","Russia","9S18<U+041C>1(-3) (for Buk-M3)",0,0,0,1,1,"05/07/2026"
"112","Russia","9S19M2 (for S-300V)",0,0,1,1,2,"05/07/2026"
"113","Russia","9S32M1 (for S-300V)",0,0,2,0,2,"05/07/2026"
"114","Russia","9S36 (for Buk-M2)",0,1,1,4,6,"05/07/2026"
"115","Russia","9S36M (for Buk-M3)",0,0,0,5,5,"05/07/2026"
"116","Russia","9S470M1 (or variant thereof) command post (for Buk-M1/2)",0,1,0,1,2,"05/07/2026"
"117","Russia","9S470M1 command vehicle for Buk-M1",0,0,0,1,1,"05/07/2026"
"118","Russia","9S932-2 intelligence, control and command vehicle (for Barnaul-T)",0,1,0,0,1,"05/07/2026"
"119","Russia","9S936 command and staff vehicle (for 9K515 'Tornado-S')",0,0,0,1,1,"05/07/2026"
"120","Russia","9T217 transloader (for 9K33 Osa)",0,2,0,3,5,"05/07/2026"
"121","Russia","9T244 transloader (for 9A330/1 Tor)",0,2,3,4,9,"05/07/2026"
"122","Russia","9T248 life support vehicle (for 9K720 'Iskander')",0,0,0,1,1,"05/07/2026"
"123","Russia","9T250 transloader (for 9K720 'Iskander')",0,0,0,5,5,"05/07/2026"
"124","Russia","9T452 transporter-loader (for BM-27 Uragan MRL)",0,11,0,34,45,"05/07/2026"
"125","Russia","AMN-233114 'Tigr-M'",0,1,0,13,14,"05/07/2026"
"126","Russia","AMN-233114 'Tigr-M' with 'Arbalet-DM'",0,1,0,17,18,"05/07/2026"
"127","Russia","AMN-590951 VPK Ural",7,3,8,58,76,"05/07/2026"
"128","Russia","AP-2 mobile emergency room based on KamAZ 6x6",0,2,0,0,2,"05/07/2026"
"129","Russia","APA-5D airfield starter vehicle",0,0,0,2,2,"05/07/2026"
"130","Russia","APA-80 engine starting vehicle",0,0,0,1,1,"05/07/2026"
"131","Russia","APE-5 command post",0,0,0,6,6,"05/07/2026"
"132","Russia","ARS-14 decontamination and degassing vehicle",0,2,0,1,3,"05/07/2026"
"133","Russia","AS-4350 medical vehicle",0,4,0,13,17,"05/07/2026"
"134","Russia","AS-4350.1 medical vehicle",0,1,0,4,5,"05/07/2026"
"135","Russia","ASN-233115 'Tigr-M SpN'",3,26,8,174,211,"05/07/2026"
"136","Russia","ASN-233115-0000010-10 Tigr-M SpN",0,0,0,1,1,"05/07/2026"
"137","Russia","AShT-4310 topographic command and staff vehicle",0,0,0,1,1,"05/07/2026"
"138","Russia","ATS-59G artillery tractor",0,0,0,8,8,"05/07/2026"
"139","Russia","An-12 transport aircraft",0,0,0,1,1,"05/07/2026"
"140","Russia","An-22 transport aircraft",0,0,0,1,1,"05/07/2026"
"141","Russia","An-26 transport aircraft",0,0,2,5,7,"05/07/2026"
"142","Russia","Antenna vehicle (for 51U6 'Kasta-2E1' surveillance radar",0,0,0,2,2,"05/07/2026"
"143","Russia","Antenna vehicle based on KamAZ 6x6 (for 35N6 'Kasta' surveillance radar)",0,0,0,2,2,"05/07/2026"
"144","Russia","Antenna vehicle based on Ural-4320 for 35N6 'Kasta' surveillance radar",0,0,0,1,1,"05/07/2026"
"145","Russia","Asteys-7020 'Patrol'",1,0,1,13,15,"05/07/2026"
"146","Russia","Auriga-1.2V portable satellite communications station",0,1,0,2,3,"05/07/2026"
"147","Russia","BAT-2 heavy engineering vehicle",1,4,4,9,18,"05/07/2026"
"148","Russia","BAZ-69092 (for S-400)",0,0,2,2,4,"05/07/2026"
"149","Russia","BMD-1KSh-A command vehicle",0,4,0,8,12,"05/07/2026"
"150","Russia","BMD-2",29,56,25,303,413,"05/07/2026"
"151","Russia","BMD-4M",12,11,13,142,178,"05/07/2026"
"152","Russia","BMD-4M Obr. 2024",0,0,0,4,4,"05/07/2026"
"153","Russia","BMK-130M/BMK-150 towing and motor boat",0,1,0,0,1,"05/07/2026"
"154","Russia","BMK-460 towing and motor boat",6,0,0,2,8,"05/07/2026"
"155","Russia","BMK-MO towing and motor boat",0,2,2,0,4,"05/07/2026"
"156","Russia","BMK-MT towing and motor boat",0,0,0,2,2,"05/07/2026"
"157","Russia","BMM-80 ambulance",0,0,0,2,2,"05/07/2026"
"158","Russia","BMO-T",0,1,0,3,4,"05/07/2026"
"159","Russia","BMP-1 675-sb3KDZ",6,0,5,54,65,"05/07/2026"
"160","Russia","BMP-1 With 14.5mm BPU-1 Turret",0,0,0,1,1,"05/07/2026"
"161","Russia","BMP-1(P)",86,95,96,714,991,"05/07/2026"
"162","Russia","BMP-1AM",5,9,9,38,61,"05/07/2026"
"163","Russia","BMP-1AM 675-sb3KDZ",1,1,1,66,69,"05/07/2026"
"164","Russia","BMP-1KSh command and staff vehicle",0,5,0,10,15,"05/07/2026"
"165","Russia","BMP-1U 'Shkval'",1,0,2,2,5,"05/07/2026"
"166","Russia","BMP-2 675-sb3KDZ",43,3,39,425,510,"05/07/2026"
"167","Russia","BMP-2(K)",104,223,126,1125,1578,"05/07/2026"
"168","Russia","BMP-2D",0,5,0,13,18,"05/07/2026"
"169","Russia","BMP-2M 675-sb3KDZ",2,0,2,43,47,"05/07/2026"
"170","Russia","BMP-2M Berezhok",3,8,5,33,49,"05/07/2026"
"171","Russia","BMP-3",41,54,49,366,510,"05/07/2026"
"172","Russia","BMP-3 4S24 NKDZ",1,0,1,2,4,"05/07/2026"
"173","Russia","BMP-3 688A-sb6-2KP",29,1,23,233,286,"05/07/2026"
"174","Russia","BMP-3 Obr. 2020",3,13,6,34,56,"05/07/2026"
