"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",11349,904,2902,723,15878,1,"2024-05-18"
"2","Russia","Tanks",2031,333,515,157,3036,2,"2024-05-18"
"3","Russia","Armoured Fighting Vehicles",943,94,266,34,1337,3,"2024-05-18"
"4","Russia","Infantry Fighting Vehicles",2918,331,614,144,4007,4,"2024-05-18"
"5","Russia","Armoured Personnel Carriers",299,27,92,18,436,5,"2024-05-18"
"6","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,6,"2024-05-18"
"7","Russia","Infantry Mobility Vehicles",176,3,52,14,245,7,"2024-05-18"
"8","Russia","Command Posts And Communications Stations",185,2,85,4,276,8,"2024-05-18"
"9","Russia","Engineering Vehicles And Equipment",260,42,151,19,472,9,"2024-05-18"
"10","Russia","Unmanned Ground Vehicles",3,0,0,0,3,10,"2024-05-18"
"11","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,20,1,43,11,"2024-05-18"
"12","Russia","Artillery Support Vehicles And Equipment",62,1,54,0,117,12,"2024-05-18"
"13","Russia","Towed Artillery",213,5,95,50,363,13,"2024-05-18"
"14","Russia","Self-Propelled Artillery",584,5,108,42,739,14,"2024-05-18"
"15","Russia","Multiple Rocket Launchers",287,2,54,34,377,15,"2024-05-18"
"16","Russia","Anti-Aircraft Guns",30,0,18,1,49,16,"2024-05-18"
"17","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,2,26,17,"2024-05-18"
"18","Russia","Surface-To-Air Missile Systems",170,4,24,36,234,18,"2024-05-18"
"19","Russia","Radars",43,0,10,16,69,19,"2024-05-18"
"20","Russia","Jammers And Deception Systems",60,0,9,11,80,20,"2024-05-18"
"21","Russia","Aircraft",104,0,0,9,113,21,"2024-05-18"
"22","Russia","Helicopters",105,0,2,30,137,22,"2024-05-18"
"23","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,23,"2024-05-18"
"24","Russia","Reconnaissance Unmanned Aerial Vehicles",220,0,142,0,362,24,"2024-05-18"
"25","Russia","Naval Ships and Submarines",17,0,0,7,24,25,"2024-05-18"
"26","Russia","Trucks, Vehicles, and Jeeps",2557,48,569,89,3263,26,"2024-05-18"
"27","Ukraine","All Types",4026,237,1011,497,5771,1,"2024-05-18"
"28","Ukraine","Tanks",556,64,133,69,822,2,"2024-05-18"
"29","Ukraine","Armoured Fighting Vehicles",269,8,82,15,374,3,"2024-05-18"
"30","Ukraine","Infantry Fighting Vehicles",665,69,122,58,914,4,"2024-05-18"
"31","Ukraine","Armoured Personnel Carriers",299,43,94,30,466,5,"2024-05-18"
"32","Ukraine","Mine-Resistant Ambush Protected",148,16,11,30,205,6,"2024-05-18"
"33","Ukraine","Infantry Mobility Vehicles",285,10,117,39,451,7,"2024-05-18"
"34","Ukraine","Command Posts And Communications Stations",15,0,4,0,19,8,"2024-05-18"
"35","Ukraine","Engineering Vehicles And Equipment",100,7,27,21,155,9,"2024-05-18"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,10,"2024-05-18"
"37","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,11,"2024-05-18"
"38","Ukraine","Towed Artillery",111,2,18,72,203,12,"2024-05-18"
"39","Ukraine","Self-Propelled Artillery",246,0,24,72,342,13,"2024-05-18"
"40","Ukraine","Multiple Rocket Launchers",44,0,9,15,68,14,"2024-05-18"
"41","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2024-05-18"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns",11,1,3,2,17,16,"2024-05-18"
"43","Ukraine","Surface-To-Air Missile Systems
",128,1,6,17,152,17,"2024-05-18"
"44","Ukraine","Radars And Communications Equipment",80,1,13,17,111,18,"2024-05-18"
"45","Ukraine","Jammers And Deception Systems",4,0,1,2,7,19,"2024-05-18"
"46","Ukraine","Aircraft",83,0,1,2,86,20,"2024-05-18"
"47","Ukraine","Helicopters",42,0,3,1,46,21,"2024-05-18"
"48","Ukraine","Unmanned Combat Aerial Vehicles",26,0,1,0,27,22,"2024-05-18"
"49","Ukraine","Reconnaissance Unmanned Aerial Vehicles",212,0,112,1,325,23,"2024-05-18"
"50","Ukraine","Naval Ships",14,0,19,8,41,24,"2024-05-18"
"51","Ukraine","Trucks, Vehicles, and Jeeps",664,14,183,26,887,25,"2024-05-18"
