"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",14882,1099,3006,821,19808,1,"2025-01-08"
"2","Russia","Losses excluding Recon Drones and Trucks - 15492, of which: destroyed: 11488, damaged: 721, abandoned: 1048, captured: 2235",11488,1048,2235,721,15492,2,"2025-01-08"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11462, of which: destroyed: 8600, damaged: 366, abandoned: 961, captured: 1535",8600,961,1535,366,11462,3,"2025-01-08"
"4","Russia","Tanks",2613,373,534,157,3677,4,"2025-01-08"
"5","Russia","Armoured Fighting Vehicles",1434,104,271,35,1844,5,"2025-01-08"
"6","Russia","Infantry Fighting Vehicles",4074,441,627,151,5293,6,"2025-01-08"
"7","Russia","Armoured Personnel Carriers",440,42,92,18,592,7,"2025-01-08"
"8","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,8,"2025-01-08"
"9","Russia","Infantry Mobility Vehicles",254,6,51,18,329,9,"2025-01-08"
"10","Russia","Command Posts And Communications Stations",204,2,86,5,297,10,"2025-01-08"
"11","Russia","Engineering Vehicles And Equipment",354,55,154,45,608,11,"2025-01-08"
"12","Russia","Unmanned Ground Vehicles",5,0,0,0,5,12,"2025-01-08"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",20,4,20,1,45,13,"2025-01-08"
"14","Russia","Artillery Support Vehicles And Equipment",73,1,55,0,129,14,"2025-01-08"
"15","Russia","Towed Artillery",259,5,98,59,421,15,"2025-01-08"
"16","Russia","Self-Propelled Artillery",701,6,109,47,863,16,"2025-01-08"
"17","Russia","Multiple Rocket Launchers",353,2,54,40,449,17,"2025-01-08"
"18","Russia","Anti-Aircraft Guns",38,0,18,1,57,18,"2025-01-08"
"19","Russia","Self-Propelled Anti-Aircraft Guns",16,2,7,2,27,19,"2025-01-08"
"20","Russia","Surface-To-Air Missile Systems",218,4,24,47,293,20,"2025-01-08"
"21","Russia","Radars",55,0,10,24,89,21,"2025-01-08"
"22","Russia","Jammers And Deception Systems",66,0,9,12,87,22,"2025-01-08"
"23","Russia","Aircraft",118,0,0,16,134,23,"2025-01-08"
"24","Russia","Helicopters",119,0,2,30,151,24,"2025-01-08"
"25","Russia","Unmanned Combat Aerial Vehicles",14,0,3,1,18,25,"2025-01-08"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",337,1,193,0,531,26,"2025-01-08"
"27","Russia","Naval Ships and Submarines",21,0,0,7,28,27,"2025-01-08"
"28","Russia","Trucks, Vehicles, and Jeeps",3057,50,578,100,3785,28,"2025-01-08"
"29","Ukraine","All Types",5375,374,1159,551,7459,1,"2025-01-08"
"30","Ukraine","Losses excluding Recon Drones and Trucks - 5971, of which: destroyed: 4277, damaged: 520, abandoned: 358, captured: 816",4277,358,816,520,5971,2,"2025-01-08"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 3685, of which: destroyed: 2642, damaged: 228, abandoned: 296, captured: 519",2642,296,519,228,3685,3,"2025-01-08"
"32","Ukraine","Tanks",733,77,141,78,1029,4,"2025-01-08"
"33","Ukraine","Armoured Fighting Vehicles",309,11,86,16,422,5,"2025-01-08"
"34","Ukraine","Infantry Fighting Vehicles",840,102,136,61,1139,6,"2025-01-08"
"35","Ukraine","Armoured Personnel Carriers",482,75,116,35,708,7,"2025-01-08"
"36","Ukraine","Mine-Resistant Ambush Protected",279,31,40,38,388,8,"2025-01-08"
"37","Ukraine","Infantry Mobility Vehicles",468,44,137,42,691,9,"2025-01-08"
"38","Ukraine","Command Posts And Communications Stations",23,1,4,0,28,10,"2025-01-08"
"39","Ukraine","Engineering Vehicles And Equipment",138,11,30,23,202,11,"2025-01-08"
"40","Ukraine","Unmanned Ground Vehicles",1,0,0,0,1,12,"2025-01-08"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,13,"2025-01-08"
"42","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,14,"2025-01-08"
"43","Ukraine","Towed Artillery",134,2,18,75,229,15,"2025-01-08"
"44","Ukraine","Self-Propelled Artillery",347,0,24,73,444,16,"2025-01-08"
"45","Ukraine","Multiple Rocket Launchers",54,0,9,17,80,17,"2025-01-08"
"46","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,18,"2025-01-08"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",25,1,4,5,35,19,"2025-01-08"
"48","Ukraine","Surface-To-Air Missile Systems
",140,1,6,19,166,20,"2025-01-08"
"49","Ukraine","Radars And Communications Equipment",99,1,13,21,134,21,"2025-01-08"
"50","Ukraine","Jammers And Deception Systems",4,0,1,2,7,22,"2025-01-08"
"51","Ukraine","Aircraft",97,0,1,4,102,23,"2025-01-08"
"52","Ukraine","Helicopters",44,0,3,3,50,24,"2025-01-08"
"53","Ukraine","Unmanned Combat Aerial Vehicles",27,0,1,0,28,25,"2025-01-08"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",294,0,153,1,448,26,"2025-01-08"
"55","Ukraine","Naval Ships",14,0,19,8,41,27,"2025-01-08"
"56","Ukraine","Trucks, Vehicles, and Jeeps",804,16,190,30,1040,28,"2025-01-08"
