"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",17539,1181,3136,919,22775,1,"2025-09-19"
"2","Russia","Losses excluding Recon Drones, UGVs, and Trucks - 17834, of which: destroyed: 13647, damaged: 811, abandoned: 1125, captured: 2251",13647,1125,2251,811,17834,2,"2025-09-19"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 13244, of which: destroyed: 10295, damaged: 375, abandoned: 1025, captured: 1549",10295,1025,1549,375,13244,3,"2025-09-19"
"4","Russia","Tanks",3053,390,538,158,4139,4,"2025-09-19"
"5","Russia","Armoured Fighting Vehicles",1812,115,275,37,2239,5,"2025-09-19"
"6","Russia","Infantry Fighting Vehicles",4854,477,631,157,6119,6,"2025-09-19"
"7","Russia","Armoured Personnel Carriers",532,42,94,18,686,7,"2025-09-19"
"8","Russia","Mine-Resistant Ambush Protected",44,1,11,5,61,8,"2025-09-19"
"9","Russia","Infantry Mobility Vehicles",320,12,52,18,402,9,"2025-09-19"
"10","Russia","Command Posts And Communications Stations",210,2,86,5,303,10,"2025-09-19"
"11","Russia","Engineering Vehicles And Equipment",413,61,154,49,677,11,"2025-09-19"
"12","Russia","Unmanned Ground Vehicles",14,0,0,0,14,12,"2025-09-19"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",22,4,20,1,47,13,"2025-09-19"
"14","Russia","Artillery Support Vehicles And Equipment",86,1,55,0,142,14,"2025-09-19"
"15","Russia","Towed Artillery",311,5,98,99,513,15,"2025-09-19"
"16","Russia","Self-Propelled Artillery",805,7,109,53,974,16,"2025-09-19"
"17","Russia","Rocket and Missile Artillery",424,2,54,44,524,17,"2025-09-19"
"18","Russia","Anti-Aircraft Guns",45,0,19,1,65,18,"2025-09-19"
"19","Russia","Self-Propelled Anti-Aircraft Guns",16,2,7,2,27,19,"2025-09-19"
"20","Russia","Surface-To-Air Missile Systems",259,4,24,58,345,20,"2025-09-19"
"21","Russia","Radars",65,0,10,32,107,21,"2025-09-19"
"22","Russia","Jammers And Deception Systems",70,0,9,13,92,22,"2025-09-19"
"23","Russia","Aircraft",142,0,0,21,163,23,"2025-09-19"
"24","Russia","Helicopters",128,0,2,32,162,24,"2025-09-19"
"25","Russia","Unmanned Combat Aerial Vehicles",15,0,3,1,19,25,"2025-09-19"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",432,1,300,0,733,26,"2025-09-19"
"27","Russia","Naval Ships and Submarines",21,0,0,7,28,27,"2025-09-19"
"28","Russia","Trucks, Vehicles, Jeeps, and Trains",3446,55,585,108,4194,28,"2025-09-19"
"29","Ukraine","All Types",7354,562,1357,583,9856,1,"2025-09-19"
"30","Ukraine","Losses excluding Recon Drones, UGVs, and Trucks - 8089, of which: destroyed: 6043, damaged: 547, abandoned: 544, captured: 955",6043,544,955,547,8089,2,"2025-09-19"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 5007, of which: destroyed: 3726, damaged: 243, abandoned: 427, captured: 611",3726,427,611,243,5007,3,"2025-09-19"
"32","Ukraine","Tanks",947,97,147,81,1272,4,"2025-09-19"
"33","Ukraine","Armoured Fighting Vehicles",369,14,86,16,485,5,"2025-09-19"
"34","Ukraine","Infantry Fighting Vehicles",1078,136,167,67,1448,6,"2025-09-19"
"35","Ukraine","Armoured Personnel Carriers",782,122,153,40,1097,7,"2025-09-19"
"36","Ukraine","Mine-Resistant Ambush Protected",550,58,58,39,705,8,"2025-09-19"
"37","Ukraine","Infantry Mobility Vehicles",840,72,165,47,1124,9,"2025-09-19"
"38","Ukraine","Command Posts And Communications Stations",46,10,8,0,64,10,"2025-09-19"
"39","Ukraine","Engineering Vehicles And Equipment",172,28,35,25,260,11,"2025-09-19"
"40","Ukraine","Unmanned Ground Vehicles",45,1,0,0,46,12,"2025-09-19"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,13,"2025-09-19"
"42","Ukraine","Artillery Support Vehicles And Equipment",19,0,13,0,32,14,"2025-09-19"
"43","Ukraine","Towed Artillery",141,3,22,77,243,15,"2025-09-19"
"44","Ukraine","Self-Propelled Artillery",544,0,26,74,644,16,"2025-09-19"
"45","Ukraine","Rocket and Missile Artillery",63,0,9,19,91,17,"2025-09-19"
"46","Ukraine","Anti-Aircraft Guns",0,0,7,0,7,18,"2025-09-19"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",33,1,4,5,43,19,"2025-09-19"
"48","Ukraine","Surface-To-Air Missile Systems
",147,1,6,19,173,20,"2025-09-19"
"49","Ukraine","Radars And Communications Equipment",104,1,14,21,140,21,"2025-09-19"
"50","Ukraine","Jammers And Deception Systems",6,0,1,2,9,22,"2025-09-19"
"51","Ukraine","Aircraft",106,0,1,4,111,23,"2025-09-19"
"52","Ukraine","Helicopters",46,0,3,3,52,24,"2025-09-19"
"53","Ukraine","Unmanned Combat Aerial Vehicles",28,0,1,0,29,25,"2025-09-19"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",324,0,200,1,525,26,"2025-09-19"
"55","Ukraine","Naval Ships",15,0,19,8,42,27,"2025-09-19"
"56","Ukraine","Trucks, Vehicles, and Jeeps",942,17,202,35,1196,28,"2025-09-19"
