"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",12873,1000,2952,777,17602,1,"2024-08-31"
"2","Russia","Losses excluding Recon Drones and Trucks - 13640, of which: destroyed: 9785, damaged: 683, abandoned: 951, captured: 2221",9785,951,2221,683,13640,2,"2024-08-31"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 9898, of which: destroyed: 7136, damaged: 364, abandoned: 876, captured: 1522",7136,876,1522,364,9898,3,"2024-08-31"
"4","Russia","Tanks",2292,368,529,156,3345,4,"2024-08-31"
"5","Russia","Armoured Fighting Vehicles",1127,97,271,36,1531,5,"2024-08-31"
"6","Russia","Infantry Fighting Vehicles",3341,374,619,149,4483,6,"2024-08-31"
"7","Russia","Armoured Personnel Carriers",337,36,92,18,483,7,"2024-08-31"
"8","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,8,"2024-08-31"
"9","Russia","Infantry Mobility Vehicles",203,3,53,15,274,9,"2024-08-31"
"10","Russia","Command Posts And Communications Stations",193,2,86,5,286,10,"2024-08-31"
"11","Russia","Engineering Vehicles And Equipment",321,46,153,28,548,11,"2024-08-31"
"12","Russia","Unmanned Ground Vehicles",3,0,0,0,3,12,"2024-08-31"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",19,4,20,1,44,13,"2024-08-31"
"14","Russia","Artillery Support Vehicles And Equipment",71,1,55,0,127,14,"2024-08-31"
"15","Russia","Towed Artillery",247,5,96,54,402,15,"2024-08-31"
"16","Russia","Self-Propelled Artillery",662,6,109,47,824,16,"2024-08-31"
"17","Russia","Multiple Rocket Launchers",319,2,54,35,410,17,"2024-08-31"
"18","Russia","Anti-Aircraft Guns",33,0,18,1,52,18,"2024-08-31"
"19","Russia","Self-Propelled Anti-Aircraft Guns",15,2,7,2,26,19,"2024-08-31"
"20","Russia","Surface-To-Air Missile Systems",197,4,24,45,270,20,"2024-08-31"
"21","Russia","Radars",47,0,10,21,78,21,"2024-08-31"
"22","Russia","Jammers And Deception Systems",63,0,9,12,84,22,"2024-08-31"
"23","Russia","Aircraft",112,0,0,15,127,23,"2024-08-31"
"24","Russia","Helicopters",112,0,2,30,144,24,"2024-08-31"
"25","Russia","Unmanned Combat Aerial Vehicles",11,0,3,1,15,25,"2024-08-31"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",257,1,158,0,416,26,"2024-08-31"
"27","Russia","Naval Ships and Submarines",21,0,0,7,28,27,"2024-08-31"
"28","Russia","Trucks, Vehicles, and Jeeps",2831,48,573,94,3546,28,"2024-08-31"
"29","Ukraine","All Types",4555,285,1048,529,6417,1,"2024-08-31"
"30","Ukraine","Losses excluding Recon Drones and Trucks - 5083, of which: destroyed: 3578, damaged: 500, abandoned: 270, captured: 735",3578,270,735,500,5083,2,"2024-08-31"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 3066, of which: destroyed: 2170, damaged: 213, abandoned: 227, captured: 456",2170,227,456,213,3066,3,"2024-08-31"
"32","Ukraine","Tanks",631,67,136,73,907,4,"2024-08-31"
"33","Ukraine","Armoured Fighting Vehicles",284,9,82,15,390,5,"2024-08-31"
"34","Ukraine","Infantry Fighting Vehicles",736,84,128,60,1008,6,"2024-08-31"
"35","Ukraine","Armoured Personnel Carriers",342,50,98,31,521,7,"2024-08-31"
"36","Ukraine","Mine-Resistant Ambush Protected",177,17,12,34,240,8,"2024-08-31"
"37","Ukraine","Infantry Mobility Vehicles",339,27,123,42,531,9,"2024-08-31"
"38","Ukraine","Command Posts And Communications Stations",16,0,4,0,20,10,"2024-08-31"
"39","Ukraine","Engineering Vehicles And Equipment",120,9,27,22,178,11,"2024-08-31"
"40","Ukraine","Unmanned Ground Vehicles",1,0,0,0,1,12,"2024-08-31"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,13,"2024-08-31"
"42","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,14,"2024-08-31"
"43","Ukraine","Towed Artillery",127,2,18,75,222,15,"2024-08-31"
"44","Ukraine","Self-Propelled Artillery",292,0,24,72,388,16,"2024-08-31"
"45","Ukraine","Multiple Rocket Launchers",53,0,9,16,78,17,"2024-08-31"
"46","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,18,"2024-08-31"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",18,1,3,5,27,19,"2024-08-31"
"48","Ukraine","Surface-To-Air Missile Systems
",139,1,6,19,165,20,"2024-08-31"
"49","Ukraine","Radars And Communications Equipment",94,1,13,21,129,21,"2024-08-31"
"50","Ukraine","Jammers And Deception Systems",4,0,1,2,7,22,"2024-08-31"
"51","Ukraine","Aircraft",95,0,1,3,99,23,"2024-08-31"
"52","Ukraine","Helicopters",43,0,3,2,48,24,"2024-08-31"
"53","Ukraine","Unmanned Combat Aerial Vehicles",26,0,1,0,27,25,"2024-08-31"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",260,0,129,1,390,26,"2024-08-31"
"55","Ukraine","Naval Ships",14,0,19,8,41,27,"2024-08-31"
"56","Ukraine","Trucks, Vehicles, and Jeeps",717,15,184,28,944,28,"2024-08-31"
