"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",5924,369,2783,266,9342,1,"2023-02-21"
"2","Russia","Tanks",1038,91,548,85,1762,2,"2023-02-21"
"3","Russia","Armoured Fighting Vehicles",487,28,260,13,788,3,"2023-02-21"
"4","Russia","Infantry Fighting Vehicles",1324,113,598,61,2096,4,"2023-02-21"
"5","Russia","Armoured Personnel Carriers",183,12,97,5,297,5,"2023-02-21"
"6","Russia","Mine-Resistant Ambush Protected",29,1,10,4,44,6,"2023-02-21"
"7","Russia","Infantry Mobility Vehicles",123,1,51,4,179,7,"2023-02-21"
"8","Russia","Command Posts And Communications Stations",141,3,89,0,233,8,"2023-02-21"
"9","Russia","Engineering Vehicles And Equipment",127,40,109,5,281,9,"2023-02-21"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",14,4,19,0,37,10,"2023-02-21"
"11","Russia","Artillery Support Vehicles And Equipment",41,2,49,0,92,11,"2023-02-21"
"12","Russia","Towed Artillery",64,5,93,8,170,12,"2023-02-21"
"13","Russia","Self-Propelled Artillery",220,7,105,14,346,13,"2023-02-21"
"14","Russia","Multiple Rocket Launchers",119,2,50,3,174,14,"2023-02-21"
"15","Russia","Anti-Aircraft Guns",3,0,14,0,17,15,"2023-02-21"
"16","Russia","Self-Propelled Anti-Aircraft Guns",12,3,8,0,23,16,"2023-02-21"
"17","Russia","Surface-To-Air Missile Systems",62,5,23,5,95,17,"2023-02-21"
"18","Russia","Radars",13,0,9,1,23,18,"2023-02-21"
"19","Russia","Jammers And Deception Systems",16,0,7,2,25,19,"2023-02-21"
"20","Russia","Aircraft",65,0,0,7,72,20,"2023-02-21"
"21","Russia","Helicopters",67,0,1,10,78,21,"2023-02-21"
"22","Russia","Unmanned Combat Aerial Vehicles",6,0,1,0,7,22,"2023-02-21"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",95,0,90,0,185,23,"2023-02-21"
"24","Russia","Naval Ships",8,0,0,4,12,24,"2023-02-21"
"25","Russia","Trucks, Vehicles and Jeeps",1668,49,547,35,2299,25,"2023-02-21"
"26","Ukraine","All Types",1895,76,888,142,3001,1,"2023-02-21"
"27","Ukraine","Tanks",279,17,144,30,470,2,"2023-02-21"
"28","Ukraine","Armoured Fighting Vehicles",181,5,78,3,267,3,"2023-02-21"
"29","Ukraine","Infantry Fighting Vehicles",349,28,107,11,495,4,"2023-02-21"
"30","Ukraine","Armoured Personnel Carriers",123,8,86,11,228,5,"2023-02-21"
"31","Ukraine","Mine-Resistant Ambush Protected",24,6,5,7,42,6,"2023-02-21"
"32","Ukraine","Infantry Mobility Vehicles",145,4,118,14,281,7,"2023-02-21"
"33","Ukraine","Command Posts And Communications Stations",5,0,3,0,8,8,"2023-02-21"
"34","Ukraine","Engineering Vehicles And Equipment",20,0,22,0,42,9,"2023-02-21"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,12,0,20,10,"2023-02-21"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,12,0,22,11,"2023-02-21"
"37","Ukraine","Towed Artillery",62,3,17,18,100,12,"2023-02-21"
"38","Ukraine","Self-Propelled Artillery",69,0,27,18,114,13,"2023-02-21"
"39","Ukraine","Multiple Rocket Launchers",29,0,8,2,39,14,"2023-02-21"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-02-21"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",1,0,3,1,5,16,"2023-02-21"
"42","Ukraine","Surface-To-Air Missile Systems
",77,1,7,3,88,17,"2023-02-21"
"43","Ukraine","Radars And Communications Equipment",32,1,11,5,49,18,"2023-02-21"
"44","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2023-02-21"
"45","Ukraine","Aircraft",58,0,1,0,59,20,"2023-02-21"
"46","Ukraine","Helicopters",26,0,3,1,30,21,"2023-02-21"
"47","Ukraine","Unmanned Combat Aerial Vehicles",16,0,0,0,16,22,"2023-02-21"
"48","Ukraine","Unmanned Aerial Vehicles",33,0,32,0,65,23,"2023-02-21"
"49","Ukraine","Naval Ships",8,0,16,1,25,24,"2023-02-21"
"50","Ukraine","Trucks, Vehicles and Jeeps",332,4,167,15,518,25,"2023-02-21"
