"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",12665,987,2933,761,17346,1,"2024-08-13"
"2","Russia","Tanks",2268,367,522,156,3313,2,"2024-08-13"
"3","Russia","Armoured Fighting Vehicles",1100,96,272,36,1504,3,"2024-08-13"
"4","Russia","Infantry Fighting Vehicles",3283,367,617,147,4414,4,"2024-08-13"
"5","Russia","Armoured Personnel Carriers",333,34,92,18,477,5,"2024-08-13"
"6","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,6,"2024-08-13"
"7","Russia","Infantry Mobility Vehicles",201,3,53,14,271,7,"2024-08-13"
"8","Russia","Command Posts And Communications Stations",192,2,85,5,284,8,"2024-08-13"
"9","Russia","Engineering Vehicles And Equipment",315,46,152,22,535,9,"2024-08-13"
"10","Russia","Unmanned Ground Vehicles",3,0,0,0,3,10,"2024-08-13"
"11","Russia","Self-Propelled Anti-Tank Missile Systems",19,4,20,1,44,11,"2024-08-13"
"12","Russia","Artillery Support Vehicles And Equipment",71,1,55,0,127,12,"2024-08-13"
"13","Russia","Towed Artillery",242,5,95,52,394,13,"2024-08-13"
"14","Russia","Self-Propelled Artillery",644,5,109,46,804,14,"2024-08-13"
"15","Russia","Multiple Rocket Launchers",312,2,54,35,403,15,"2024-08-13"
"16","Russia","Anti-Aircraft Guns",33,0,18,1,52,16,"2024-08-13"
"17","Russia","Self-Propelled Anti-Aircraft Guns",14,2,7,2,25,17,"2024-08-13"
"18","Russia","Surface-To-Air Missile Systems",195,4,24,45,268,18,"2024-08-13"
"19","Russia","Radars",47,0,10,21,78,19,"2024-08-13"
"20","Russia","Jammers And Deception Systems",62,0,9,12,83,20,"2024-08-13"
"21","Russia","Aircraft",110,0,0,12,122,21,"2024-08-13"
"22","Russia","Helicopters",109,0,2,30,141,22,"2024-08-13"
"23","Russia","Unmanned Combat Aerial Vehicles",11,0,3,1,15,23,"2024-08-13"
"24","Russia","Reconnaissance Unmanned Aerial Vehicles",249,1,155,0,405,24,"2024-08-13"
"25","Russia","Naval Ships and Submarines",21,0,0,7,28,25,"2024-08-13"
"26","Russia","Trucks, Vehicles, and Jeeps",2792,47,568,93,3500,26,"2024-08-13"
"27","Ukraine","All Types",4434,269,1036,520,6259,1,"2024-08-13"
"28","Ukraine","Tanks",612,65,136,73,886,2,"2024-08-13"
"29","Ukraine","Armoured Fighting Vehicles",284,9,82,15,390,3,"2024-08-13"
"30","Ukraine","Infantry Fighting Vehicles",715,81,123,58,977,4,"2024-08-13"
"31","Ukraine","Armoured Personnel Carriers",334,47,96,31,508,5,"2024-08-13"
"32","Ukraine","Mine-Resistant Ambush Protected",172,16,12,33,233,6,"2024-08-13"
"33","Ukraine","Infantry Mobility Vehicles",316,19,120,41,496,7,"2024-08-13"
"34","Ukraine","Command Posts And Communications Stations",15,0,4,0,19,8,"2024-08-13"
"35","Ukraine","Engineering Vehicles And Equipment",117,9,27,21,174,9,"2024-08-13"
"36","Ukraine","Unmanned Ground Vehicles",1,0,0,0,1,10,"2024-08-13"
"37","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,11,"2024-08-13"
"38","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,12,"2024-08-13"
"39","Ukraine","Towed Artillery",127,2,18,74,221,13,"2024-08-13"
"40","Ukraine","Self-Propelled Artillery",283,0,24,72,379,14,"2024-08-13"
"41","Ukraine","Multiple Rocket Launchers",52,0,9,16,77,15,"2024-08-13"
"42","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,16,"2024-08-13"
"43","Ukraine","Self-Propelled Anti-Aircraft Guns",17,1,3,4,25,17,"2024-08-13"
"44","Ukraine","Surface-To-Air Missile Systems
",138,1,6,19,164,18,"2024-08-13"
"45","Ukraine","Radars And Communications Equipment",94,1,13,21,129,19,"2024-08-13"
"46","Ukraine","Jammers And Deception Systems",4,0,1,2,7,20,"2024-08-13"
"47","Ukraine","Aircraft",93,0,1,3,97,21,"2024-08-13"
"48","Ukraine","Helicopters",43,0,3,1,47,22,"2024-08-13"
"49","Ukraine","Unmanned Combat Aerial Vehicles",26,0,1,0,27,23,"2024-08-13"
"50","Ukraine","Reconnaissance Unmanned Aerial Vehicles",255,0,127,1,383,24,"2024-08-13"
"51","Ukraine","Naval Ships",14,0,19,8,41,25,"2024-08-13"
"52","Ukraine","Trucks, Vehicles, and Jeeps",706,15,184,28,933,26,"2024-08-13"
