"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",8836,490,2899,547,12772,1,"2023-10-23"
"2","Russia","Tanks",1580,152,550,137,2419,2,"2023-10-23"
"3","Russia","Armoured Fighting Vehicles",672,39,269,30,1010,3,"2023-10-23"
"4","Russia","Infantry Fighting Vehicles",2043,158,615,111,2927,4,"2023-10-23"
"5","Russia","Armoured Personnel Carriers",246,18,92,11,367,5,"2023-10-23"
"6","Russia","Mine-Resistant Ambush Protected",35,1,9,4,49,6,"2023-10-23"
"7","Russia","Infantry Mobility Vehicles",156,4,51,8,219,7,"2023-10-23"
"8","Russia","Command Posts And Communications Stations",166,2,84,2,254,8,"2023-10-23"
"9","Russia","Engineering Vehicles And Equipment",177,42,125,11,355,9,"2023-10-23"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,19,1,42,10,"2023-10-23"
"11","Russia","Artillery Support Vehicles And Equipment",55,2,52,0,109,11,"2023-10-23"
"12","Russia","Towed Artillery",188,5,101,34,328,12,"2023-10-23"
"13","Russia","Self-Propelled Artillery",431,7,107,32,577,13,"2023-10-23"
"14","Russia","Multiple Rocket Launchers",221,2,53,20,296,14,"2023-10-23"
"15","Russia","Anti-Aircraft Guns",5,0,14,0,19,15,"2023-10-23"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2023-10-23"
"17","Russia","Surface-To-Air Missile Systems",121,4,24,25,174,17,"2023-10-23"
"18","Russia","Radars",29,0,9,5,43,18,"2023-10-23"
"19","Russia","Jammers And Deception Systems",44,0,7,6,57,19,"2023-10-23"
"20","Russia","Aircraft",85,0,0,8,93,20,"2023-10-23"
"21","Russia","Helicopters",101,0,2,28,131,21,"2023-10-23"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2023-10-23"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",172,0,129,0,301,23,"2023-10-23"
"24","Russia","Naval Ships and Submarines",11,0,0,5,16,24,"2023-10-23"
"25","Russia","Trucks, Vehicles, and Jeeps",2252,51,573,64,2940,25,"2023-10-23"
"26","Ukraine","All Types",3143,173,962,350,4628,1,"2023-10-23"
"27","Ukraine","Tanks",442,34,142,55,673,2,"2023-10-23"
"28","Ukraine","Armoured Fighting Vehicles",236,8,80,9,333,3,"2023-10-23"
"29","Ukraine","Infantry Fighting Vehicles",557,59,116,49,781,4,"2023-10-23"
"30","Ukraine","Armoured Personnel Carriers",217,23,93,25,358,5,"2023-10-23"
"31","Ukraine","Mine-Resistant Ambush Protected",117,19,8,24,168,6,"2023-10-23"
"32","Ukraine","Infantry Mobility Vehicles",234,7,114,31,386,7,"2023-10-23"
"33","Ukraine","Command Posts And Communications Stations",13,0,4,0,17,8,"2023-10-23"
"34","Ukraine","Engineering Vehicles And Equipment",51,5,25,9,90,9,"2023-10-23"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-10-23"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-10-23"
"37","Ukraine","Towed Artillery",91,2,18,52,163,12,"2023-10-23"
"38","Ukraine","Self-Propelled Artillery",161,0,23,48,232,13,"2023-10-23"
"39","Ukraine","Multiple Rocket Launchers",32,0,9,9,50,14,"2023-10-23"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-10-23"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,1,3,1,7,16,"2023-10-23"
"42","Ukraine","Surface-To-Air Missile Systems
",108,1,6,14,129,17,"2023-10-23"
"43","Ukraine","Radars And Communications Equipment",61,1,11,8,81,18,"2023-10-23"
"44","Ukraine","Jammers And Deception Systems",3,0,1,0,4,19,"2023-10-23"
"45","Ukraine","Aircraft",75,0,1,1,77,20,"2023-10-23"
"46","Ukraine","Helicopters",33,0,3,1,37,21,"2023-10-23"
"47","Ukraine","Unmanned Combat Aerial Vehicles",25,0,0,0,25,22,"2023-10-23"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",112,0,73,1,186,23,"2023-10-23"
"49","Ukraine","Naval Ships",9,0,17,1,27,24,"2023-10-23"
"50","Ukraine","Trucks, Vehicles, and Jeeps",543,12,182,18,755,25,"2023-10-23"
