"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",19108,1206,3181,976,24471,1,"2026-04-23"
"2","Russia","Losses excluding Recon Drones, UGVs, and Trucks - 18972, of which: destroyed: 14696, damaged: 863, abandoned: 1150, captured: 2263",14696,1150,2263,863,18972,2,"2026-04-23"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 14004, of which: destroyed: 11023, damaged: 381, abandoned: 1047, captured: 1553",11023,1047,1553,381,14004,3,"2026-04-23"
"4","Russia","Tanks",3288,397,538,162,4385,4,"2026-04-23"
"5","Russia","Armoured Fighting Vehicles",1961,124,277,38,2400,5,"2026-04-23"
"6","Russia","Infantry Fighting Vehicles",5153,483,631,158,6425,6,"2026-04-23"
"7","Russia","Armoured Personnel Carriers",574,42,96,18,730,7,"2026-04-23"
"8","Russia","Mine-Resistant Ambush Protected",47,1,11,5,64,8,"2026-04-23"
"9","Russia","Infantry Mobility Vehicles",340,12,51,18,421,9,"2026-04-23"
"10","Russia","Command Posts And Communications Stations",223,4,87,5,319,10,"2026-04-23"
"11","Russia","Engineering Vehicles And Equipment",452,62,156,50,720,11,"2026-04-23"
"12","Russia","Unmanned Ground Vehicles",69,0,0,4,73,12,"2026-04-23"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",22,4,20,1,47,13,"2026-04-23"
"14","Russia","Artillery and Missile Support Vehicles And Equipment",113,1,60,3,177,14,"2026-04-23"
"15","Russia","Towed Artillery",343,5,99,105,552,15,"2026-04-23"
"16","Russia","Self-Propelled Artillery",841,7,108,53,1009,16,"2026-04-23"
"17","Russia","Rocket and Missile Artillery",484,2,54,46,586,17,"2026-04-23"
"18","Russia","Anti-Aircraft Guns",48,0,19,1,68,18,"2026-04-23"
"19","Russia","Self-Propelled Anti-Aircraft Guns",17,2,7,2,28,19,"2026-04-23"
"20","Russia","Surface-To-Air Missile Systems",307,4,24,75,410,20,"2026-04-23"
"21","Russia","Radars",80,0,10,37,127,21,"2026-04-23"
"22","Russia","Jammers And Deception Systems",72,0,10,13,95,22,"2026-04-23"
"23","Russia","Aircraft",155,0,0,29,184,23,"2026-04-23"
"24","Russia","Helicopters",136,0,2,34,172,24,"2026-04-23"
"25","Russia","Unmanned Combat Aerial Vehicles",17,0,3,1,21,25,"2026-04-23"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",454,1,332,0,787,26,"2026-04-23"
"27","Russia","Naval Ships and Submarines",23,0,0,9,32,27,"2026-04-23"
"28","Russia","Trucks, Vehicles, Jeeps, and Trains",3889,55,586,109,4639,28,"2026-04-23"
"29","Ukraine","All Types",9224,670,1414,669,11977,1,"2026-04-23"
"30","Ukraine","Losses excluding Recon Drones, UGVs, and Trucks - 9779, of which: destroyed: 7526, damaged: 618, abandoned: 646, captured: 989",7526,646,989,618,9779,2,"2026-04-23"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 5787, of which: destroyed: 4411, damaged: 257, abandoned: 485, captured: 634",4411,485,634,257,5787,3,"2026-04-23"
"32","Ukraine","Tanks",1081,99,151,85,1416,4,"2026-04-23"
"33","Ukraine","Armoured Fighting Vehicles",409,16,86,16,527,5,"2026-04-23"
"34","Ukraine","Infantry Fighting Vehicles",1191,144,168,70,1573,6,"2026-04-23"
"35","Ukraine","Armoured Personnel Carriers",1002,148,163,42,1355,7,"2026-04-23"
"36","Ukraine","Mine-Resistant Ambush Protected",728,78,66,44,916,8,"2026-04-23"
"37","Ukraine","Infantry Mobility Vehicles",1367,110,173,60,1710,9,"2026-04-23"
"38","Ukraine","Command Posts And Communications Stations",67,12,10,0,89,10,"2026-04-23"
"39","Ukraine","Engineering Vehicles And Equipment",190,31,36,25,282,11,"2026-04-23"
"40","Ukraine","Unmanned Ground Vehicles",234,4,1,8,247,12,"2026-04-23"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,1,19,13,"2026-04-23"
"42","Ukraine","Artillery and Missile Support Vehicles And Equipment",22,0,13,0,35,14,"2026-04-23"
"43","Ukraine","Towed Artillery",153,3,22,91,269,15,"2026-04-23"
"44","Ukraine","Self-Propelled Artillery",718,1,26,100,845,16,"2026-04-23"
"45","Ukraine","Rocket and Missile Artillery",78,0,9,20,107,17,"2026-04-23"
"46","Ukraine","Anti-Aircraft Guns",1,0,7,0,8,18,"2026-04-23"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",39,1,4,5,49,19,"2026-04-23"
"48","Ukraine","Surface-To-Air Missile Systems
",151,1,6,20,178,20,"2026-04-23"
"49","Ukraine","Radars And Communications Equipment",109,1,14,22,146,21,"2026-04-23"
"50","Ukraine","Jammers And Deception Systems",9,0,1,2,12,22,"2026-04-23"
"51","Ukraine","Aircraft",111,0,1,4,116,23,"2026-04-23"
"52","Ukraine","Helicopters",50,0,3,3,56,24,"2026-04-23"
"53","Ukraine","Unmanned Combat Aerial Vehicles",28,0,1,0,29,25,"2026-04-23"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",345,0,217,1,563,26,"2026-04-23"
"55","Ukraine","Naval Ships",15,0,19,8,42,27,"2026-04-23"
"56","Ukraine","Trucks, Vehicles, and Jeeps",1119,20,207,42,1388,28,"2026-04-23"
