"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",12873,1000,2952,777,17602,1,"2024-08-30"
"2","Russia","Tanks",2292,368,529,156,3345,2,"2024-08-30"
"3","Russia","Armoured Fighting Vehicles",1127,97,271,36,1531,3,"2024-08-30"
"4","Russia","Infantry Fighting Vehicles",3341,374,619,149,4483,4,"2024-08-30"
"5","Russia","Armoured Personnel Carriers",337,36,92,18,483,5,"2024-08-30"
"6","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,6,"2024-08-30"
"7","Russia","Infantry Mobility Vehicles",203,3,53,15,274,7,"2024-08-30"
"8","Russia","Command Posts And Communications Stations",193,2,86,5,286,8,"2024-08-30"
"9","Russia","Engineering Vehicles And Equipment",321,46,153,28,548,9,"2024-08-30"
"10","Russia","Unmanned Ground Vehicles",3,0,0,0,3,10,"2024-08-30"
"11","Russia","Self-Propelled Anti-Tank Missile Systems",19,4,20,1,44,11,"2024-08-30"
"12","Russia","Artillery Support Vehicles And Equipment",71,1,55,0,127,12,"2024-08-30"
"13","Russia","Towed Artillery",247,5,96,54,402,13,"2024-08-30"
"14","Russia","Self-Propelled Artillery",662,6,109,47,824,14,"2024-08-30"
"15","Russia","Multiple Rocket Launchers",319,2,54,35,410,15,"2024-08-30"
"16","Russia","Anti-Aircraft Guns",33,0,18,1,52,16,"2024-08-30"
"17","Russia","Self-Propelled Anti-Aircraft Guns",15,2,7,2,26,17,"2024-08-30"
"18","Russia","Surface-To-Air Missile Systems",197,4,24,45,270,18,"2024-08-30"
"19","Russia","Radars",47,0,10,21,78,19,"2024-08-30"
"20","Russia","Jammers And Deception Systems",63,0,9,12,84,20,"2024-08-30"
"21","Russia","Aircraft",112,0,0,15,127,21,"2024-08-30"
"22","Russia","Helicopters",112,0,2,30,144,22,"2024-08-30"
"23","Russia","Unmanned Combat Aerial Vehicles",11,0,3,1,15,23,"2024-08-30"
"24","Russia","Reconnaissance Unmanned Aerial Vehicles",257,1,158,0,416,24,"2024-08-30"
"25","Russia","Naval Ships and Submarines",21,0,0,7,28,25,"2024-08-30"
"26","Russia","Trucks, Vehicles, and Jeeps",2831,48,573,94,3546,26,"2024-08-30"
"27","Ukraine","All Types",4555,285,1048,529,6417,1,"2024-08-30"
"28","Ukraine","Tanks",631,67,136,73,907,2,"2024-08-30"
"29","Ukraine","Armoured Fighting Vehicles",284,9,82,15,390,3,"2024-08-30"
"30","Ukraine","Infantry Fighting Vehicles",736,84,128,60,1008,4,"2024-08-30"
"31","Ukraine","Armoured Personnel Carriers",342,50,98,31,521,5,"2024-08-30"
"32","Ukraine","Mine-Resistant Ambush Protected",177,17,12,34,240,6,"2024-08-30"
"33","Ukraine","Infantry Mobility Vehicles",339,27,123,42,531,7,"2024-08-30"
"34","Ukraine","Command Posts And Communications Stations",16,0,4,0,20,8,"2024-08-30"
"35","Ukraine","Engineering Vehicles And Equipment",120,9,27,22,178,9,"2024-08-30"
"36","Ukraine","Unmanned Ground Vehicles",1,0,0,0,1,10,"2024-08-30"
"37","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,11,"2024-08-30"
"38","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,12,"2024-08-30"
"39","Ukraine","Towed Artillery",127,2,18,75,222,13,"2024-08-30"
"40","Ukraine","Self-Propelled Artillery",292,0,24,72,388,14,"2024-08-30"
"41","Ukraine","Multiple Rocket Launchers",53,0,9,16,78,15,"2024-08-30"
"42","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,16,"2024-08-30"
"43","Ukraine","Self-Propelled Anti-Aircraft Guns",18,1,3,5,27,17,"2024-08-30"
"44","Ukraine","Surface-To-Air Missile Systems
",139,1,6,19,165,18,"2024-08-30"
"45","Ukraine","Radars And Communications Equipment",94,1,13,21,129,19,"2024-08-30"
"46","Ukraine","Jammers And Deception Systems",4,0,1,2,7,20,"2024-08-30"
"47","Ukraine","Aircraft",95,0,1,3,99,21,"2024-08-30"
"48","Ukraine","Helicopters",43,0,3,2,48,22,"2024-08-30"
"49","Ukraine","Unmanned Combat Aerial Vehicles",26,0,1,0,27,23,"2024-08-30"
"50","Ukraine","Reconnaissance Unmanned Aerial Vehicles",260,0,129,1,390,24,"2024-08-30"
"51","Ukraine","Naval Ships",14,0,19,8,41,25,"2024-08-30"
"52","Ukraine","Trucks, Vehicles, and Jeeps",717,15,184,28,944,26,"2024-08-30"
