"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",7625,418,2850,430,11323,1,"2023-07-23"
"2","Russia","Tanks",1375,116,549,121,2161,2,"2023-07-23"
"3","Russia","Armoured Fighting Vehicles",601,35,267,25,928,3,"2023-07-23"
"4","Russia","Infantry Fighting Vehicles",1728,135,604,97,2564,4,"2023-07-23"
"5","Russia","Armoured Personnel Carriers",222,14,90,9,335,5,"2023-07-23"
"6","Russia","Mine-Resistant Ambush Protected",32,1,9,4,46,6,"2023-07-23"
"7","Russia","Infantry Mobility Vehicles",138,2,51,6,197,7,"2023-07-23"
"8","Russia","Command Posts And Communications Stations",157,3,83,1,244,8,"2023-07-23"
"9","Russia","Engineering Vehicles And Equipment",152,38,125,8,323,9,"2023-07-23"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",16,4,19,1,40,10,"2023-07-23"
"11","Russia","Artillery Support Vehicles And Equipment",51,1,51,0,103,11,"2023-07-23"
"12","Russia","Towed Artillery",140,5,96,20,261,12,"2023-07-23"
"13","Russia","Self-Propelled Artillery",320,7,106,28,461,13,"2023-07-23"
"14","Russia","Multiple Rocket Launchers",175,2,53,14,244,14,"2023-07-23"
"15","Russia","Anti-Aircraft Guns",3,0,14,0,17,15,"2023-07-23"
"16","Russia","Self-Propelled Anti-Aircraft Guns",13,2,8,1,24,16,"2023-07-23"
"17","Russia","Surface-To-Air Missile Systems",85,4,24,16,129,17,"2023-07-23"
"18","Russia","Radars",25,0,9,4,38,18,"2023-07-23"
"19","Russia","Jammers And Deception Systems",33,0,7,4,44,19,"2023-07-23"
"20","Russia","Aircraft",76,0,0,8,84,20,"2023-07-23"
"21","Russia","Helicopters",86,0,1,12,99,21,"2023-07-23"
"22","Russia","Unmanned Combat Aerial Vehicles",10,0,2,0,12,22,"2023-07-23"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",142,0,118,0,260,23,"2023-07-23"
"24","Russia","Naval Ships",8,0,0,4,12,24,"2023-07-23"
"25","Russia","Trucks, Vehicles, and Jeeps",2028,51,566,50,2695,25,"2023-07-23"
"26","Ukraine","All Types",2602,142,925,288,3957,1,"2023-07-23"
"27","Ukraine","Tanks",369,29,142,47,587,2,"2023-07-23"
"28","Ukraine","Armoured Fighting Vehicles",205,8,80,4,297,3,"2023-07-23"
"29","Ukraine","Infantry Fighting Vehicles",454,45,113,40,652,4,"2023-07-23"
"30","Ukraine","Armoured Personnel Carriers",173,20,89,21,303,5,"2023-07-23"
"31","Ukraine","Mine-Resistant Ambush Protected",86,14,8,17,125,6,"2023-07-23"
"32","Ukraine","Infantry Mobility Vehicles",190,6,115,27,338,7,"2023-07-23"
"33","Ukraine","Command Posts And Communications Stations",12,0,4,0,16,8,"2023-07-23"
"34","Ukraine","Engineering Vehicles And Equipment",36,4,25,7,72,9,"2023-07-23"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-07-23"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-07-23"
"37","Ukraine","Towed Artillery",79,2,18,39,138,12,"2023-07-23"
"38","Ukraine","Self-Propelled Artillery",116,0,23,42,181,13,"2023-07-23"
"39","Ukraine","Multiple Rocket Launchers",30,0,9,9,48,14,"2023-07-23"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-07-23"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,0,3,1,6,16,"2023-07-23"
"42","Ukraine","Surface-To-Air Missile Systems
",98,1,6,12,117,17,"2023-07-23"
"43","Ukraine","Radars And Communications Equipment",50,1,11,7,69,18,"2023-07-23"
"44","Ukraine","Jammers And Deception Systems",3,0,1,0,4,19,"2023-07-23"
"45","Ukraine","Aircraft",67,0,1,0,68,20,"2023-07-23"
"46","Ukraine","Helicopters",26,0,3,2,31,21,"2023-07-23"
"47","Ukraine","Unmanned Combat Aerial Vehicles",25,0,0,0,25,22,"2023-07-23"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",76,0,54,0,130,23,"2023-07-23"
"49","Ukraine","Naval Ships",9,0,16,1,26,24,"2023-07-23"
"50","Ukraine","Trucks, Vehicles, and Jeeps",481,8,177,18,684,25,"2023-07-23"
