"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",7926,432,2861,460,11679,1,"2023-08-15"
"2","Russia","Tanks",1433,124,548,128,2233,2,"2023-08-15"
"3","Russia","Armoured Fighting Vehicles",616,37,267,26,946,3,"2023-08-15"
"4","Russia","Infantry Fighting Vehicles",1796,139,607,103,2645,4,"2023-08-15"
"5","Russia","Armoured Personnel Carriers",228,15,91,9,343,5,"2023-08-15"
"6","Russia","Mine-Resistant Ambush Protected",32,1,9,4,46,6,"2023-08-15"
"7","Russia","Infantry Mobility Vehicles",142,2,51,6,201,7,"2023-08-15"
"8","Russia","Command Posts And Communications Stations",160,2,82,2,246,8,"2023-08-15"
"9","Russia","Engineering Vehicles And Equipment",161,38,125,9,333,9,"2023-08-15"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",17,4,19,1,41,10,"2023-08-15"
"11","Russia","Artillery Support Vehicles And Equipment",53,2,52,0,107,11,"2023-08-15"
"12","Russia","Towed Artillery",155,5,96,21,277,12,"2023-08-15"
"13","Russia","Self-Propelled Artillery",345,7,107,29,488,13,"2023-08-15"
"14","Russia","Multiple Rocket Launchers",186,2,52,15,255,14,"2023-08-15"
"15","Russia","Anti-Aircraft Guns",3,0,14,0,17,15,"2023-08-15"
"16","Russia","Self-Propelled Anti-Aircraft Guns",13,2,8,1,24,16,"2023-08-15"
"17","Russia","Surface-To-Air Missile Systems",96,4,24,20,144,17,"2023-08-15"
"18","Russia","Radars",27,0,9,5,41,18,"2023-08-15"
"19","Russia","Jammers And Deception Systems",37,0,7,5,49,19,"2023-08-15"
"20","Russia","Aircraft",76,0,0,8,84,20,"2023-08-15"
"21","Russia","Helicopters",88,0,1,12,101,21,"2023-08-15"
"22","Russia","Unmanned Combat Aerial Vehicles",10,0,3,0,13,22,"2023-08-15"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",148,0,120,0,268,23,"2023-08-15"
"24","Russia","Naval Ships",8,0,0,5,13,24,"2023-08-15"
"25","Russia","Trucks, Vehicles, and Jeeps",2092,51,569,54,2766,25,"2023-08-15"
"26","Ukraine","All Types",2759,145,935,306,4145,1,"2023-08-15"
"27","Ukraine","Tanks",385,32,141,50,608,2,"2023-08-15"
"28","Ukraine","Armoured Fighting Vehicles",213,8,80,5,306,3,"2023-08-15"
"29","Ukraine","Infantry Fighting Vehicles",478,49,115,44,686,4,"2023-08-15"
"30","Ukraine","Armoured Personnel Carriers",188,20,90,22,320,5,"2023-08-15"
"31","Ukraine","Mine-Resistant Ambush Protected",95,13,8,17,133,6,"2023-08-15"
"32","Ukraine","Infantry Mobility Vehicles",205,6,115,27,353,7,"2023-08-15"
"33","Ukraine","Command Posts And Communications Stations",12,0,4,0,16,8,"2023-08-15"
"34","Ukraine","Engineering Vehicles And Equipment",37,4,25,8,74,9,"2023-08-15"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-08-15"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-08-15"
"37","Ukraine","Towed Artillery",82,2,18,43,145,12,"2023-08-15"
"38","Ukraine","Self-Propelled Artillery",133,0,23,43,199,13,"2023-08-15"
"39","Ukraine","Multiple Rocket Launchers",32,0,9,9,50,14,"2023-08-15"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-08-15"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,0,3,1,6,16,"2023-08-15"
"42","Ukraine","Surface-To-Air Missile Systems
",102,1,6,12,121,17,"2023-08-15"
"43","Ukraine","Radars And Communications Equipment",53,1,11,7,72,18,"2023-08-15"
"44","Ukraine","Jammers And Deception Systems",3,0,1,0,4,19,"2023-08-15"
"45","Ukraine","Aircraft",68,0,1,0,69,20,"2023-08-15"
"46","Ukraine","Helicopters",27,0,3,2,32,21,"2023-08-15"
"47","Ukraine","Unmanned Combat Aerial Vehicles",25,0,0,0,25,22,"2023-08-15"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",85,0,55,1,141,23,"2023-08-15"
"49","Ukraine","Naval Ships",9,0,17,1,27,24,"2023-08-15"
"50","Ukraine","Trucks, Vehicles, and Jeeps",499,9,179,18,705,25,"2023-08-15"
