"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",14553,1090,2998,818,19459,1,"2024-12-09"
"2","Russia","Losses excluding Recon Drones and Trucks - 15197, of which: destroyed: 11204, damaged: 718, abandoned: 1040, captured: 2235",11204,1040,2235,718,15197,2,"2024-12-09"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11201, of which: destroyed: 8341, damaged: 366, abandoned: 961, captured: 1533",8341,961,1533,366,11201,3,"2024-12-09"
"4","Russia","Tanks",2551,379,534,157,3621,4,"2024-12-09"
"5","Russia","Armoured Fighting Vehicles",1387,104,271,36,1798,5,"2024-12-09"
"6","Russia","Infantry Fighting Vehicles",3946,433,625,150,5154,6,"2024-12-09"
"7","Russia","Armoured Personnel Carriers",418,44,92,18,572,7,"2024-12-09"
"8","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,8,"2024-12-09"
"9","Russia","Infantry Mobility Vehicles",253,2,54,18,327,9,"2024-12-09"
"10","Russia","Command Posts And Communications Stations",200,2,86,5,293,10,"2024-12-09"
"11","Russia","Engineering Vehicles And Equipment",350,51,153,45,599,11,"2024-12-09"
"12","Russia","Unmanned Ground Vehicles",4,0,0,0,4,12,"2024-12-09"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",20,4,20,1,45,13,"2024-12-09"
"14","Russia","Artillery Support Vehicles And Equipment",73,1,55,0,129,14,"2024-12-09"
"15","Russia","Towed Artillery",258,5,98,58,419,15,"2024-12-09"
"16","Russia","Self-Propelled Artillery",696,6,109,47,858,16,"2024-12-09"
"17","Russia","Multiple Rocket Launchers",352,2,54,39,447,17,"2024-12-09"
"18","Russia","Anti-Aircraft Guns",38,0,18,1,57,18,"2024-12-09"
"19","Russia","Self-Propelled Anti-Aircraft Guns",16,2,7,2,27,19,"2024-12-09"
"20","Russia","Surface-To-Air Missile Systems",216,4,24,47,291,20,"2024-12-09"
"21","Russia","Radars",55,0,10,24,89,21,"2024-12-09"
"22","Russia","Jammers And Deception Systems",65,0,9,12,86,22,"2024-12-09"
"23","Russia","Aircraft",117,0,0,15,132,23,"2024-12-09"
"24","Russia","Helicopters",115,0,2,30,147,24,"2024-12-09"
"25","Russia","Unmanned Combat Aerial Vehicles",14,0,3,1,18,25,"2024-12-09"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",325,1,184,0,510,26,"2024-12-09"
"27","Russia","Naval Ships and Submarines",21,0,0,7,28,27,"2024-12-09"
"28","Russia","Trucks, Vehicles, and Jeeps",3024,49,579,100,3752,28,"2024-12-09"
"29","Ukraine","All Types",5198,351,1138,547,7234,1,"2024-12-09"
"30","Ukraine","Losses excluding Recon Drones and Trucks - 5774, of which: destroyed: 4119, damaged: 516, abandoned: 336, captured: 803",4119,336,803,516,5774,2,"2024-12-09"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 3531, of which: destroyed: 2521, damaged: 224, abandoned: 277, captured: 509",2521,277,509,224,3531,3,"2024-12-09"
"32","Ukraine","Tanks",700,74,140,77,991,4,"2024-12-09"
"33","Ukraine","Armoured Fighting Vehicles",300,11,86,16,413,5,"2024-12-09"
"34","Ukraine","Infantry Fighting Vehicles",811,95,134,61,1101,6,"2024-12-09"
"35","Ukraine","Armoured Personnel Carriers",453,67,112,34,666,7,"2024-12-09"
"36","Ukraine","Mine-Resistant Ambush Protected",257,30,37,36,360,8,"2024-12-09"
"37","Ukraine","Infantry Mobility Vehicles",447,42,135,42,666,9,"2024-12-09"
"38","Ukraine","Command Posts And Communications Stations",21,1,4,0,26,10,"2024-12-09"
"39","Ukraine","Engineering Vehicles And Equipment",135,10,28,23,196,11,"2024-12-09"
"40","Ukraine","Unmanned Ground Vehicles",1,0,0,0,1,12,"2024-12-09"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,13,"2024-12-09"
"42","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,14,"2024-12-09"
"43","Ukraine","Towed Artillery",133,2,18,75,228,15,"2024-12-09"
"44","Ukraine","Self-Propelled Artillery",339,0,24,73,436,16,"2024-12-09"
"45","Ukraine","Multiple Rocket Launchers",54,0,9,17,80,17,"2024-12-09"
"46","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,18,"2024-12-09"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",24,1,5,5,35,19,"2024-12-09"
"48","Ukraine","Surface-To-Air Missile Systems
",140,1,6,19,166,20,"2024-12-09"
"49","Ukraine","Radars And Communications Equipment",99,1,13,21,134,21,"2024-12-09"
"50","Ukraine","Jammers And Deception Systems",4,0,1,2,7,22,"2024-12-09"
"51","Ukraine","Aircraft",96,0,1,4,101,23,"2024-12-09"
"52","Ukraine","Helicopters",44,0,3,3,50,24,"2024-12-09"
"53","Ukraine","Unmanned Combat Aerial Vehicles",27,0,1,0,28,25,"2024-12-09"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",288,0,145,1,434,26,"2024-12-09"
"55","Ukraine","Naval Ships",14,0,19,8,41,27,"2024-12-09"
"56","Ukraine","Trucks, Vehicles, and Jeeps",791,15,190,30,1026,28,"2024-12-09"
