"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",6314,380,2836,292,9822,1,"2023-03-25"
"2","Russia","Tanks",1137,103,552,97,1889,2,"2023-03-25"
"3","Russia","Armoured Fighting Vehicles",513,28,267,13,821,3,"2023-03-25"
"4","Russia","Infantry Fighting Vehicles",1435,119,611,67,2232,4,"2023-03-25"
"5","Russia","Armoured Personnel Carriers",192,12,98,7,309,5,"2023-03-25"
"6","Russia","Mine-Resistant Ambush Protected",30,1,10,4,45,6,"2023-03-25"
"7","Russia","Infantry Mobility Vehicles",130,1,52,4,187,7,"2023-03-25"
"8","Russia","Command Posts And Communications Stations",143,3,88,0,234,8,"2023-03-25"
"9","Russia","Engineering Vehicles And Equipment",133,39,120,5,297,9,"2023-03-25"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",14,4,20,0,38,10,"2023-03-25"
"11","Russia","Artillery Support Vehicles And Equipment",44,2,50,0,96,11,"2023-03-25"
"12","Russia","Towed Artillery",81,5,93,9,188,12,"2023-03-25"
"13","Russia","Self-Propelled Artillery",237,7,105,15,364,13,"2023-03-25"
"14","Russia","Multiple Rocket Launchers",127,2,55,4,188,14,"2023-03-25"
"15","Russia","Anti-Aircraft Guns",3,0,14,0,17,15,"2023-03-25"
"16","Russia","Self-Propelled Anti-Aircraft Guns",12,3,8,0,23,16,"2023-03-25"
"17","Russia","Surface-To-Air Missile Systems",69,4,23,6,102,17,"2023-03-25"
"18","Russia","Radars",15,0,9,2,26,18,"2023-03-25"
"19","Russia","Jammers And Deception Systems",19,0,7,2,28,19,"2023-03-25"
"20","Russia","Aircraft",70,0,0,8,78,20,"2023-03-25"
"21","Russia","Helicopters",69,0,1,10,80,21,"2023-03-25"
"22","Russia","Unmanned Combat Aerial Vehicles",6,0,1,0,7,22,"2023-03-25"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",102,0,94,0,196,23,"2023-03-25"
"24","Russia","Naval Ships",8,0,0,4,12,24,"2023-03-25"
"25","Russia","Trucks, Vehicles and Jeeps",1722,49,559,36,2366,25,"2023-03-25"
"26","Ukraine","All Types",2013,83,891,162,3149,1,"2023-03-25"
"27","Ukraine","Tanks",293,17,146,30,486,2,"2023-03-25"
"28","Ukraine","Armoured Fighting Vehicles",188,5,82,2,277,3,"2023-03-25"
"29","Ukraine","Infantry Fighting Vehicles",364,31,108,13,516,4,"2023-03-25"
"30","Ukraine","Armoured Personnel Carriers",133,12,84,12,241,5,"2023-03-25"
"31","Ukraine","Mine-Resistant Ambush Protected",28,3,5,10,46,6,"2023-03-25"
"32","Ukraine","Infantry Mobility Vehicles",159,3,119,19,300,7,"2023-03-25"
"33","Ukraine","Command Posts And Communications Stations",6,0,3,0,9,8,"2023-03-25"
"34","Ukraine","Engineering Vehicles And Equipment",22,0,24,2,48,9,"2023-03-25"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-03-25"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-03-25"
"37","Ukraine","Towed Artillery",69,3,18,26,116,12,"2023-03-25"
"38","Ukraine","Self-Propelled Artillery",77,0,27,22,126,13,"2023-03-25"
"39","Ukraine","Multiple Rocket Launchers",27,0,9,4,40,14,"2023-03-25"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-03-25"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",1,0,3,1,5,16,"2023-03-25"
"42","Ukraine","Surface-To-Air Missile Systems
",75,1,7,4,87,17,"2023-03-25"
"43","Ukraine","Radars And Communications Equipment",34,1,11,5,51,18,"2023-03-25"
"44","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2023-03-25"
"45","Ukraine","Aircraft",60,0,1,0,61,20,"2023-03-25"
"46","Ukraine","Helicopters",27,0,3,1,31,21,"2023-03-25"
"47","Ukraine","Unmanned Combat Aerial Vehicles",17,0,0,0,17,22,"2023-03-25"
"48","Ukraine","Unmanned Aerial Vehicles",43,0,32,0,75,23,"2023-03-25"
"49","Ukraine","Naval Ships",8,0,16,1,25,24,"2023-03-25"
"50","Ukraine","Trucks, Vehicles and Jeeps",363,7,159,14,543,25,"2023-03-25"
