"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",10075,754,2933,662,14424,1,"2024-02-17"
"2","Russia","Tanks",1789,263,540,150,2742,2,"2024-02-17"
"3","Russia","Armoured Fighting Vehicles",802,91,270,33,1196,3,"2024-02-17"
"4","Russia","Infantry Fighting Vehicles",2411,264,621,139,3435,4,"2024-02-17"
"5","Russia","Armoured Personnel Carriers",264,23,93,17,397,5,"2024-02-17"
"6","Russia","Mine-Resistant Ambush Protected",37,1,10,5,53,6,"2024-02-17"
"7","Russia","Infantry Mobility Vehicles",168,5,51,12,236,7,"2024-02-17"
"8","Russia","Command Posts And Communications Stations",181,2,84,4,271,8,"2024-02-17"
"9","Russia","Engineering Vehicles And Equipment",240,34,150,15,439,9,"2024-02-17"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,20,1,43,10,"2024-02-17"
"11","Russia","Artillery Support Vehicles And Equipment",58,2,54,0,114,11,"2024-02-17"
"12","Russia","Towed Artillery",199,5,100,41,345,12,"2024-02-17"
"13","Russia","Self-Propelled Artillery",524,7,107,38,676,13,"2024-02-17"
"14","Russia","Multiple Rocket Launchers",263,2,54,31,350,14,"2024-02-17"
"15","Russia","Anti-Aircraft Guns",28,0,18,0,46,15,"2024-02-17"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2024-02-17"
"17","Russia","Surface-To-Air Missile Systems",149,4,24,30,207,17,"2024-02-17"
"18","Russia","Radars",41,0,10,11,62,18,"2024-02-17"
"19","Russia","Jammers And Deception Systems",53,0,7,11,71,19,"2024-02-17"
"20","Russia","Aircraft",95,0,0,8,103,20,"2024-02-17"
"21","Russia","Helicopters",104,0,2,29,135,21,"2024-02-17"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2024-02-17"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",186,0,137,0,323,23,"2024-02-17"
"24","Russia","Naval Ships and Submarines",14,0,0,6,20,24,"2024-02-17"
"25","Russia","Trucks, Vehicles, and Jeeps",2436,46,573,80,3135,25,"2024-02-17"
"26","Ukraine","All Types",3579,197,963,430,5169,1,"2024-02-17"
"27","Ukraine","Tanks",496,53,130,63,742,2,"2024-02-17"
"28","Ukraine","Armoured Fighting Vehicles",252,8,81,12,353,3,"2024-02-17"
"29","Ukraine","Infantry Fighting Vehicles",625,58,114,51,848,4,"2024-02-17"
"30","Ukraine","Armoured Personnel Carriers",252,30,93,26,401,5,"2024-02-17"
"31","Ukraine","Mine-Resistant Ambush Protected",143,17,11,29,200,6,"2024-02-17"
"32","Ukraine","Infantry Mobility Vehicles",255,6,115,34,410,7,"2024-02-17"
"33","Ukraine","Command Posts And Communications Stations",14,0,4,0,18,8,"2024-02-17"
"34","Ukraine","Engineering Vehicles And Equipment",84,8,26,21,139,9,"2024-02-17"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2024-02-17"
"36","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,11,"2024-02-17"
"37","Ukraine","Towed Artillery",101,2,18,65,186,12,"2024-02-17"
"38","Ukraine","Self-Propelled Artillery",202,0,23,62,287,13,"2024-02-17"
"39","Ukraine","Multiple Rocket Launchers",35,0,8,11,54,14,"2024-02-17"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2024-02-17"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",5,1,3,1,10,16,"2024-02-17"
"42","Ukraine","Surface-To-Air Missile Systems
",110,1,6,16,133,17,"2024-02-17"
"43","Ukraine","Radars And Communications Equipment",67,1,12,11,91,18,"2024-02-17"
"44","Ukraine","Jammers And Deception Systems",3,0,1,1,5,19,"2024-02-17"
"45","Ukraine","Aircraft",78,0,1,1,80,20,"2024-02-17"
"46","Ukraine","Helicopters",34,0,3,1,38,21,"2024-02-17"
"47","Ukraine","Unmanned Combat Aerial Vehicles",26,0,0,0,26,22,"2024-02-17"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",161,0,86,1,248,23,"2024-02-17"
"49","Ukraine","Naval Ships",9,0,17,2,28,24,"2024-02-17"
"50","Ukraine","Trucks, Vehicles, and Jeeps",604,13,181,22,820,25,"2024-02-17"
