"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",7329,409,2835,420,10993,1,"2023-07-07"
"2","Russia","Tanks",1314,114,546,119,2093,2,"2023-07-07"
"3","Russia","Armoured Fighting Vehicles",584,31,267,23,905,3,"2023-07-07"
"4","Russia","Infantry Fighting Vehicles",1658,127,603,95,2483,4,"2023-07-07"
"5","Russia","Armoured Personnel Carriers",212,14,89,8,323,5,"2023-07-07"
"6","Russia","Mine-Resistant Ambush Protected",31,1,9,4,45,6,"2023-07-07"
"7","Russia","Infantry Mobility Vehicles",135,2,51,6,194,7,"2023-07-07"
"8","Russia","Command Posts And Communications Stations",156,3,85,1,245,8,"2023-07-07"
"9","Russia","Engineering Vehicles And Equipment",147,40,122,8,317,9,"2023-07-07"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",16,4,19,1,40,10,"2023-07-07"
"11","Russia","Artillery Support Vehicles And Equipment",50,2,50,0,102,11,"2023-07-07"
"12","Russia","Towed Artillery",130,5,96,19,250,12,"2023-07-07"
"13","Russia","Self-Propelled Artillery",300,7,106,28,441,13,"2023-07-07"
"14","Russia","Multiple Rocket Launchers",162,2,53,13,230,14,"2023-07-07"
"15","Russia","Anti-Aircraft Guns",3,0,14,0,17,15,"2023-07-07"
"16","Russia","Self-Propelled Anti-Aircraft Guns",13,2,8,1,24,16,"2023-07-07"
"17","Russia","Surface-To-Air Missile Systems",80,4,24,15,123,17,"2023-07-07"
"18","Russia","Radars",22,0,9,4,35,18,"2023-07-07"
"19","Russia","Jammers And Deception Systems",31,0,7,3,41,19,"2023-07-07"
"20","Russia","Aircraft",76,0,0,8,84,20,"2023-07-07"
"21","Russia","Helicopters",86,0,1,12,99,21,"2023-07-07"
"22","Russia","Unmanned Combat Aerial Vehicles",10,0,1,0,11,22,"2023-07-07"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",130,0,115,0,245,23,"2023-07-07"
"24","Russia","Naval Ships",8,0,0,4,12,24,"2023-07-07"
"25","Russia","Trucks, Vehicles, and Jeeps",1974,51,563,48,2636,25,"2023-07-07"
"26","Ukraine","All Types",2486,118,918,264,3786,1,"2023-07-07"
"27","Ukraine","Tanks",352,26,140,40,558,2,"2023-07-07"
"28","Ukraine","Armoured Fighting Vehicles",203,7,79,3,292,3,"2023-07-07"
"29","Ukraine","Infantry Fighting Vehicles",422,36,112,32,602,4,"2023-07-07"
"30","Ukraine","Armoured Personnel Carriers",163,15,88,20,286,5,"2023-07-07"
"31","Ukraine","Mine-Resistant Ambush Protected",66,15,9,17,107,6,"2023-07-07"
"32","Ukraine","Infantry Mobility Vehicles",184,6,114,27,331,7,"2023-07-07"
"33","Ukraine","Command Posts And Communications Stations",11,0,4,0,15,8,"2023-07-07"
"34","Ukraine","Engineering Vehicles And Equipment",35,3,25,7,70,9,"2023-07-07"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-07-07"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-07-07"
"37","Ukraine","Towed Artillery",74,2,18,36,130,12,"2023-07-07"
"38","Ukraine","Self-Propelled Artillery",110,0,23,41,174,13,"2023-07-07"
"39","Ukraine","Multiple Rocket Launchers",29,0,9,9,47,14,"2023-07-07"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-07-07"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,0,3,1,6,16,"2023-07-07"
"42","Ukraine","Surface-To-Air Missile Systems
",96,1,6,10,113,17,"2023-07-07"
"43","Ukraine","Radars And Communications Equipment",48,1,11,6,66,18,"2023-07-07"
"44","Ukraine","Jammers And Deception Systems",3,0,1,0,4,19,"2023-07-07"
"45","Ukraine","Aircraft",67,0,1,0,68,20,"2023-07-07"
"46","Ukraine","Helicopters",26,0,3,2,31,21,"2023-07-07"
"47","Ukraine","Unmanned Combat Aerial Vehicles",24,0,0,0,24,22,"2023-07-07"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",74,0,51,0,125,23,"2023-07-07"
"49","Ukraine","Naval Ships",9,0,16,1,26,24,"2023-07-07"
"50","Ukraine","Trucks, Vehicles, and Jeeps",462,7,176,17,662,25,"2023-07-07"
