"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",9391,586,2905,605,13487,1,"2023-12-16"
"2","Russia","Tanks",1674,190,547,141,2552,2,"2023-12-16"
"3","Russia","Armoured Fighting Vehicles",741,51,270,31,1093,3,"2023-12-16"
"4","Russia","Infantry Fighting Vehicles",2211,204,619,125,3159,4,"2023-12-16"
"5","Russia","Armoured Personnel Carriers",263,20,92,14,389,5,"2023-12-16"
"6","Russia","Mine-Resistant Ambush Protected",36,1,9,4,50,6,"2023-12-16"
"7","Russia","Infantry Mobility Vehicles",165,4,51,10,230,7,"2023-12-16"
"8","Russia","Command Posts And Communications Stations",172,2,84,3,261,8,"2023-12-16"
"9","Russia","Engineering Vehicles And Equipment",189,44,124,11,368,9,"2023-12-16"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,19,1,42,10,"2023-12-16"
"11","Russia","Artillery Support Vehicles And Equipment",56,2,53,0,111,11,"2023-12-16"
"12","Russia","Towed Artillery",194,5,100,35,334,12,"2023-12-16"
"13","Russia","Self-Propelled Artillery",479,7,107,36,629,13,"2023-12-16"
"14","Russia","Multiple Rocket Launchers",239,2,53,26,320,14,"2023-12-16"
"15","Russia","Anti-Aircraft Guns",25,0,17,0,42,15,"2023-12-16"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2023-12-16"
"17","Russia","Surface-To-Air Missile Systems",131,4,24,30,189,17,"2023-12-16"
"18","Russia","Radars",31,0,10,5,46,18,"2023-12-16"
"19","Russia","Jammers And Deception Systems",47,0,7,10,64,19,"2023-12-16"
"20","Russia","Aircraft",87,0,0,8,95,20,"2023-12-16"
"21","Russia","Helicopters",103,0,2,28,133,21,"2023-12-16"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2023-12-16"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",179,0,132,0,311,23,"2023-12-16"
"24","Russia","Naval Ships and Submarines",12,0,0,7,19,24,"2023-12-16"
"25","Russia","Trucks, Vehicles, and Jeeps",2308,51,572,72,3003,25,"2023-12-16"
"26","Ukraine","All Types",3313,189,954,385,4841,1,"2023-12-16"
"27","Ukraine","Tanks",473,40,133,57,703,2,"2023-12-16"
"28","Ukraine","Armoured Fighting Vehicles",242,8,80,10,340,3,"2023-12-16"
"29","Ukraine","Infantry Fighting Vehicles",580,54,114,47,795,4,"2023-12-16"
"30","Ukraine","Armoured Personnel Carriers",234,31,93,25,383,5,"2023-12-16"
"31","Ukraine","Mine-Resistant Ambush Protected",132,21,11,27,191,6,"2023-12-16"
"32","Ukraine","Infantry Mobility Vehicles",248,7,114,32,401,7,"2023-12-16"
"33","Ukraine","Command Posts And Communications Stations",14,0,4,0,18,8,"2023-12-16"
"34","Ukraine","Engineering Vehicles And Equipment",57,6,26,11,100,9,"2023-12-16"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-12-16"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-12-16"
"37","Ukraine","Towed Artillery",97,2,18,61,178,12,"2023-12-16"
"38","Ukraine","Self-Propelled Artillery",181,0,23,55,259,13,"2023-12-16"
"39","Ukraine","Multiple Rocket Launchers",36,0,8,9,53,14,"2023-12-16"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-12-16"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,1,3,1,7,16,"2023-12-16"
"42","Ukraine","Surface-To-Air Missile Systems
",107,1,6,15,129,17,"2023-12-16"
"43","Ukraine","Radars And Communications Equipment",64,1,11,11,87,18,"2023-12-16"
"44","Ukraine","Jammers And Deception Systems",3,0,1,1,5,19,"2023-12-16"
"45","Ukraine","Aircraft",75,0,1,1,77,20,"2023-12-16"
"46","Ukraine","Helicopters",32,0,3,1,36,21,"2023-12-16"
"47","Ukraine","Unmanned Combat Aerial Vehicles",26,0,0,0,26,22,"2023-12-16"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",136,0,76,1,213,23,"2023-12-16"
"49","Ukraine","Naval Ships",9,0,17,1,27,24,"2023-12-16"
"50","Ukraine","Trucks, Vehicles, and Jeeps",556,13,183,19,771,25,"2023-12-16"
