"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",18346,1219,3155,931,23651,1,"2025-12-13"
"2","Russia","Losses excluding Recon Drones, UGVs, and Trucks - 18473, of which: destroyed: 14228, damaged: 824, abandoned: 1163, captured: 2258",14228,1163,2258,824,18473,2,"2025-12-13"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 13711, of which: destroyed: 10724, damaged: 378, abandoned: 1059, captured: 1550",10724,1059,1550,378,13711,3,"2025-12-13"
"4","Russia","Tanks",3172,398,538,159,4267,4,"2025-12-13"
"5","Russia","Armoured Fighting Vehicles",1905,128,275,38,2346,5,"2025-12-13"
"6","Russia","Infantry Fighting Vehicles",5048,490,632,158,6328,6,"2025-12-13"
"7","Russia","Armoured Personnel Carriers",554,42,94,18,708,7,"2025-12-13"
"8","Russia","Mine-Resistant Ambush Protected",45,1,11,5,62,8,"2025-12-13"
"9","Russia","Infantry Mobility Vehicles",330,12,52,18,412,9,"2025-12-13"
"10","Russia","Command Posts And Communications Stations",216,4,86,5,311,10,"2025-12-13"
"11","Russia","Engineering Vehicles And Equipment",437,63,155,50,705,11,"2025-12-13"
"12","Russia","Unmanned Ground Vehicles",27,0,0,0,27,12,"2025-12-13"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",22,4,20,1,47,13,"2025-12-13"
"14","Russia","Artillery and Missile Support Vehicles And Equipment",109,1,60,2,172,14,"2025-12-13"
"15","Russia","Towed Artillery",336,5,99,101,541,15,"2025-12-13"
"16","Russia","Self-Propelled Artillery",823,7,108,53,991,16,"2025-12-13"
"17","Russia","Rocket and Missile Artillery",440,2,54,44,540,17,"2025-12-13"
"18","Russia","Anti-Aircraft Guns",46,0,19,1,66,18,"2025-12-13"
"19","Russia","Self-Propelled Anti-Aircraft Guns",16,2,7,2,27,19,"2025-12-13"
"20","Russia","Surface-To-Air Missile Systems",270,4,24,62,360,20,"2025-12-13"
"21","Russia","Radars",70,0,10,32,112,21,"2025-12-13"
"22","Russia","Jammers And Deception Systems",70,0,9,13,92,22,"2025-12-13"
"23","Russia","Aircraft",149,0,0,22,171,23,"2025-12-13"
"24","Russia","Helicopters",132,0,2,32,166,24,"2025-12-13"
"25","Russia","Unmanned Combat Aerial Vehicles",17,0,3,1,21,25,"2025-12-13"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",445,1,316,0,762,26,"2025-12-13"
"27","Russia","Naval Ships and Submarines",21,0,0,7,28,27,"2025-12-13"
"28","Russia","Trucks, Vehicles, Jeeps, and Trains",3646,55,581,107,4389,28,"2025-12-13"
"29","Ukraine","All Types",8181,609,1392,611,10793,1,"2025-12-13"
"30","Ukraine","Losses excluding Recon Drones, UGVs, and Trucks - 8882, of which: destroyed: 6745, damaged: 572, abandoned: 587, captured: 978",6745,587,978,572,8882,2,"2025-12-13"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 5392, of which: destroyed: 4066, damaged: 247, abandoned: 456, captured: 623",4066,456,623,247,5392,3,"2025-12-13"
"32","Ukraine","Tanks",1015,99,148,84,1346,4,"2025-12-13"
"33","Ukraine","Armoured Fighting Vehicles",381,15,86,16,498,5,"2025-12-13"
"34","Ukraine","Infantry Fighting Vehicles",1129,143,167,67,1506,6,"2025-12-13"
"35","Ukraine","Armoured Personnel Carriers",900,129,158,40,1227,7,"2025-12-13"
"36","Ukraine","Mine-Resistant Ambush Protected",641,70,64,40,815,8,"2025-12-13"
"37","Ukraine","Infantry Mobility Vehicles",1081,86,173,51,1391,9,"2025-12-13"
"38","Ukraine","Command Posts And Communications Stations",59,10,10,0,79,10,"2025-12-13"
"39","Ukraine","Engineering Vehicles And Equipment",175,28,36,25,264,11,"2025-12-13"
"40","Ukraine","Unmanned Ground Vehicles",98,4,1,1,104,12,"2025-12-13"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,1,19,13,"2025-12-13"
"42","Ukraine","Artillery and Missile Support Vehicles And Equipment",22,0,13,0,35,14,"2025-12-13"
"43","Ukraine","Towed Artillery",149,3,22,83,257,15,"2025-12-13"
"44","Ukraine","Self-Propelled Artillery",624,0,26,83,733,16,"2025-12-13"
"45","Ukraine","Rocket and Missile Artillery",66,0,9,19,94,17,"2025-12-13"
"46","Ukraine","Anti-Aircraft Guns",1,0,7,0,8,18,"2025-12-13"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",37,1,4,5,47,19,"2025-12-13"
"48","Ukraine","Surface-To-Air Missile Systems
",150,1,6,19,176,20,"2025-12-13"
"49","Ukraine","Radars And Communications Equipment",106,1,14,22,143,21,"2025-12-13"
"50","Ukraine","Jammers And Deception Systems",6,0,1,2,9,22,"2025-12-13"
"51","Ukraine","Aircraft",107,0,1,4,112,23,"2025-12-13"
"52","Ukraine","Helicopters",46,0,3,3,52,24,"2025-12-13"
"53","Ukraine","Unmanned Combat Aerial Vehicles",28,0,1,0,29,25,"2025-12-13"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",332,0,208,1,541,26,"2025-12-13"
"55","Ukraine","Naval Ships",15,0,19,8,42,27,"2025-12-13"
"56","Ukraine","Trucks, Vehicles, and Jeeps",1006,18,205,37,1266,28,"2025-12-13"
