"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",5000,302,2636,199,8137,1,"2022-11-28"
"2","Russia","Tanks",875,56,525,64,1520,2,"2022-11-28"
"3","Russia","Armoured Fighting Vehicles",442,24,247,11,724,3,"2022-11-28"
"4","Russia","Infantry Fighting Vehicles",1095,80,561,40,1776,4,"2022-11-28"
"5","Russia","Armoured Personnel Carriers",164,12,93,5,274,5,"2022-11-28"
"6","Russia","Mine-Resistant Ambush Protected",29,1,10,4,44,6,"2022-11-28"
"7","Russia","Infantry Mobility Vehicles",111,1,55,2,169,7,"2022-11-28"
"8","Russia","Command Posts And Communications Stations",102,5,88,0,195,8,"2022-11-28"
"9","Russia","Engineering Vehicles And Equipment",104,38,102,3,247,9,"2022-11-28"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",9,4,16,0,29,10,"2022-11-28"
"11","Russia","Heavy Mortars",11,0,14,0,25,11,"2022-11-28"
"12","Russia","Artillery Support Vehicles And Equipment",37,2,47,0,86,12,"2022-11-28"
"13","Russia","Towed Artillery",48,5,83,6,142,13,"2022-11-28"
"14","Russia","Self-Propelled Artillery",167,12,105,6,290,14,"2022-11-28"
"15","Russia","Multiple Rocket Launchers",104,2,51,2,159,15,"2022-11-28"
"16","Russia","Anti-Aircraft Guns",3,0,13,0,16,16,"2022-11-28"
"17","Russia","Self-Propelled Anti-Aircraft Guns",11,3,8,0,22,17,"2022-11-28"
"18","Russia","Surface-To-Air Missile Systems",47,3,25,2,77,18,"2022-11-28"
"19","Russia","Radars",12,0,9,0,21,19,"2022-11-28"
"20","Russia","Jammers And Deception Systems",14,0,6,2,22,20,"2022-11-28"
"21","Russia","Aircraft",61,0,0,2,63,21,"2022-11-28"
"22","Russia","Helicopters",60,0,1,10,71,22,"2022-11-28"
"23","Russia","Unmanned Combat Aerial Vehicles",4,0,0,0,4,23,"2022-11-28"
"24","Russia","Reconnaissance Unmanned Aerial Vehicles",67,0,79,0,146,24,"2022-11-28"
"25","Russia","Naval Ships",8,0,0,4,12,25,"2022-11-28"
"26","Russia","Trucks, Vehicles and Jeeps",1419,55,503,34,2011,26,"2022-11-28"
"27","Ukraine","All Types",1428,64,765,96,2353,1,"2022-11-28"
"28","Ukraine","Tanks",216,13,129,17,375,2,"2022-11-28"
"29","Ukraine","Armoured Fighting Vehicles",138,5,72,3,218,3,"2022-11-28"
"30","Ukraine","Infantry Fighting Vehicles",259,22,78,10,369,4,"2022-11-28"
"31","Ukraine","Armoured Personnel Carriers",96,7,78,9,190,5,"2022-11-28"
"32","Ukraine","Mine-Resistant Ambush Protected",15,1,4,5,25,6,"2022-11-28"
"33","Ukraine","Infantry Mobility Vehicles",96,4,106,8,214,7,"2022-11-28"
"34","Ukraine","Command Posts And Communications Stations",4,0,3,0,7,8,"2022-11-28"
"35","Ukraine","Engineering Vehicles And Equipment",17,0,17,0,34,9,"2022-11-28"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,11,0,20,10,"2022-11-28"
"37","Ukraine","Artillery Support Vehicles And Equipment",7,0,11,0,18,11,"2022-11-28"
"38","Ukraine","Towed Artillery",47,3,13,10,73,12,"2022-11-28"
"39","Ukraine","Self-Propelled Artillery",45,1,25,13,84,13,"2022-11-28"
"40","Ukraine","Multiple Rocket Launchers",21,0,8,1,30,14,"2022-11-28"
"41","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2022-11-28"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns
",0,0,2,1,3,16,"2022-11-28"
"43","Ukraine","Surface-To-Air Missile Systems
",56,1,6,3,66,17,"2022-11-28"
"44","Ukraine","Radars And Communications Equipment",18,0,11,4,33,18,"2022-11-28"
"45","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2022-11-28"
"46","Ukraine","Aircraft",54,0,1,0,55,20,"2022-11-28"
"47","Ukraine","Helicopters",19,0,3,1,23,21,"2022-11-28"
"48","Ukraine","Unmanned Combat Aerial Vehicles",14,0,0,0,14,22,"2022-11-28"
"49","Ukraine","Unmanned Aerial Vehicles",23,0,16,0,39,23,"2022-11-28"
"50","Ukraine","Naval Ships",7,0,13,1,21,24,"2022-11-28"
"51","Ukraine","Trucks, Vehicles and Jeeps",252,4,161,10,427,25,"2022-11-28"
