"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",5187,301,2686,202,8376,1,"2022-12-09"
"2","Russia","Tanks",893,57,537,64,1551,2,"2022-12-09"
"3","Russia","Armoured Fighting Vehicles",455,24,249,11,739,3,"2022-12-09"
"4","Russia","Infantry Fighting Vehicles",1139,80,572,41,1832,4,"2022-12-09"
"5","Russia","Armoured Personnel Carriers",164,12,94,5,275,5,"2022-12-09"
"6","Russia","Mine-Resistant Ambush Protected",29,1,10,4,44,6,"2022-12-09"
"7","Russia","Infantry Mobility Vehicles",117,1,55,2,175,7,"2022-12-09"
"8","Russia","Command Posts And Communications Stations",109,5,91,0,205,8,"2022-12-09"
"9","Russia","Engineering Vehicles And Equipment",108,38,103,3,252,9,"2022-12-09"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",10,4,16,0,30,10,"2022-12-09"
"11","Russia","Heavy Mortars",11,0,14,0,25,11,"2022-12-09"
"12","Russia","Artillery Support Vehicles And Equipment",37,2,47,0,86,12,"2022-12-09"
"13","Russia","Towed Artillery",48,5,86,6,145,13,"2022-12-09"
"14","Russia","Self-Propelled Artillery",173,12,107,6,298,14,"2022-12-09"
"15","Russia","Multiple Rocket Launchers",104,2,51,2,159,15,"2022-12-09"
"16","Russia","Anti-Aircraft Guns",3,0,13,0,16,16,"2022-12-09"
"17","Russia","Self-Propelled Anti-Aircraft Guns",11,3,8,0,22,17,"2022-12-09"
"18","Russia","Surface-To-Air Missile Systems",48,3,25,2,78,18,"2022-12-09"
"19","Russia","Radars",12,0,9,0,21,19,"2022-12-09"
"20","Russia","Jammers And Deception Systems",14,0,6,2,22,20,"2022-12-09"
"21","Russia","Aircraft",63,0,0,3,66,21,"2022-12-09"
"22","Russia","Helicopters",61,0,1,10,72,22,"2022-12-09"
"23","Russia","Unmanned Combat Aerial Vehicles",4,0,0,0,4,23,"2022-12-09"
"24","Russia","Reconnaissance Unmanned Aerial Vehicles",68,0,81,0,149,24,"2022-12-09"
"25","Russia","Naval Ships",8,0,0,4,12,25,"2022-12-09"
"26","Russia","Trucks, Vehicles and Jeeps",1495,55,518,34,2102,26,"2022-12-09"
"27","Ukraine","All Types",1584,64,808,107,2563,1,"2022-12-09"
"28","Ukraine","Tanks",255,15,143,22,435,2,"2022-12-09"
"29","Ukraine","Armoured Fighting Vehicles",152,5,72,3,232,3,"2022-12-09"
"30","Ukraine","Infantry Fighting Vehicles",290,22,87,10,409,4,"2022-12-09"
"31","Ukraine","Armoured Personnel Carriers",105,7,81,10,203,5,"2022-12-09"
"32","Ukraine","Mine-Resistant Ambush Protected",16,1,4,5,26,6,"2022-12-09"
"33","Ukraine","Infantry Mobility Vehicles",116,2,113,9,240,7,"2022-12-09"
"34","Ukraine","Command Posts And Communications Stations",4,0,3,0,7,8,"2022-12-09"
"35","Ukraine","Engineering Vehicles And Equipment",17,0,17,0,34,9,"2022-12-09"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2022-12-09"
"37","Ukraine","Artillery Support Vehicles And Equipment",9,0,12,0,21,11,"2022-12-09"
"38","Ukraine","Towed Artillery",48,3,17,11,79,12,"2022-12-09"
"39","Ukraine","Self-Propelled Artillery",48,1,27,15,91,13,"2022-12-09"
"40","Ukraine","Multiple Rocket Launchers",21,0,8,1,30,14,"2022-12-09"
"41","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2022-12-09"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns
",0,0,3,1,4,16,"2022-12-09"
"43","Ukraine","Surface-To-Air Missile Systems
",61,1,6,3,71,17,"2022-12-09"
"44","Ukraine","Radars And Communications Equipment",20,0,11,4,35,18,"2022-12-09"
"45","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2022-12-09"
"46","Ukraine","Aircraft",54,0,1,0,55,20,"2022-12-09"
"47","Ukraine","Helicopters",20,0,3,1,24,21,"2022-12-09"
"48","Ukraine","Unmanned Combat Aerial Vehicles",14,0,0,0,14,22,"2022-12-09"
"49","Ukraine","Unmanned Aerial Vehicles",23,0,17,0,40,23,"2022-12-09"
"50","Ukraine","Naval Ships",8,0,14,1,23,24,"2022-12-09"
"51","Ukraine","Trucks, Vehicles and Jeeps",286,4,162,10,462,25,"2022-12-09"
