"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",9349,577,2905,602,13433,1,"2023-12-14"
"2","Russia","Tanks",1668,185,547,141,2541,2,"2023-12-14"
"3","Russia","Armoured Fighting Vehicles",735,51,270,31,1087,3,"2023-12-14"
"4","Russia","Infantry Fighting Vehicles",2199,197,619,125,3140,4,"2023-12-14"
"5","Russia","Armoured Personnel Carriers",262,19,92,14,387,5,"2023-12-14"
"6","Russia","Mine-Resistant Ambush Protected",36,1,9,4,50,6,"2023-12-14"
"7","Russia","Infantry Mobility Vehicles",165,4,51,10,230,7,"2023-12-14"
"8","Russia","Command Posts And Communications Stations",171,2,84,3,260,8,"2023-12-14"
"9","Russia","Engineering Vehicles And Equipment",189,44,124,11,368,9,"2023-12-14"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,19,1,42,10,"2023-12-14"
"11","Russia","Artillery Support Vehicles And Equipment",56,2,53,0,111,11,"2023-12-14"
"12","Russia","Towed Artillery",193,5,100,34,332,12,"2023-12-14"
"13","Russia","Self-Propelled Artillery",469,7,107,34,617,13,"2023-12-14"
"14","Russia","Multiple Rocket Launchers",238,2,53,26,319,14,"2023-12-14"
"15","Russia","Anti-Aircraft Guns",24,0,17,0,41,15,"2023-12-14"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2023-12-14"
"17","Russia","Surface-To-Air Missile Systems",131,4,24,30,189,17,"2023-12-14"
"18","Russia","Radars",31,0,10,5,46,18,"2023-12-14"
"19","Russia","Jammers And Deception Systems",47,0,7,10,64,19,"2023-12-14"
"20","Russia","Aircraft",87,0,0,8,95,20,"2023-12-14"
"21","Russia","Helicopters",103,0,2,28,133,21,"2023-12-14"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2023-12-14"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",179,0,132,0,311,23,"2023-12-14"
"24","Russia","Naval Ships and Submarines",12,0,0,7,19,24,"2023-12-14"
"25","Russia","Trucks, Vehicles, and Jeeps",2306,51,572,71,3000,25,"2023-12-14"
"26","Ukraine","All Types",3291,187,953,377,4808,1,"2023-12-14"
"27","Ukraine","Tanks",468,39,133,57,697,2,"2023-12-14"
"28","Ukraine","Armoured Fighting Vehicles",241,8,80,9,338,3,"2023-12-14"
"29","Ukraine","Infantry Fighting Vehicles",577,54,114,47,792,4,"2023-12-14"
"30","Ukraine","Armoured Personnel Carriers",230,31,93,25,379,5,"2023-12-14"
"31","Ukraine","Mine-Resistant Ambush Protected",130,20,11,26,187,6,"2023-12-14"
"32","Ukraine","Infantry Mobility Vehicles",247,7,114,32,400,7,"2023-12-14"
"33","Ukraine","Command Posts And Communications Stations",14,0,4,0,18,8,"2023-12-14"
"34","Ukraine","Engineering Vehicles And Equipment",57,6,26,11,100,9,"2023-12-14"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-12-14"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-12-14"
"37","Ukraine","Towed Artillery",97,2,18,57,174,12,"2023-12-14"
"38","Ukraine","Self-Propelled Artillery",180,0,23,54,257,13,"2023-12-14"
"39","Ukraine","Multiple Rocket Launchers",36,0,8,9,53,14,"2023-12-14"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-12-14"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,1,3,1,7,16,"2023-12-14"
"42","Ukraine","Surface-To-Air Missile Systems
",107,1,6,15,129,17,"2023-12-14"
"43","Ukraine","Radars And Communications Equipment",64,1,11,11,87,18,"2023-12-14"
"44","Ukraine","Jammers And Deception Systems",3,0,1,1,5,19,"2023-12-14"
"45","Ukraine","Aircraft",75,0,1,1,77,20,"2023-12-14"
"46","Ukraine","Helicopters",32,0,3,1,36,21,"2023-12-14"
"47","Ukraine","Unmanned Combat Aerial Vehicles",26,0,0,0,26,22,"2023-12-14"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",133,0,75,1,209,23,"2023-12-14"
"49","Ukraine","Naval Ships",9,0,17,1,27,24,"2023-12-14"
"50","Ukraine","Trucks, Vehicles, and Jeeps",552,13,183,18,766,25,"2023-12-14"
