"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",18551,1199,2827,979,23556,1,"2026-06-06"
"2","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 14035, of which: destroyed: 11054, damaged: 383, abandoned: 1044, captured: 1554",11054,1044,1554,383,14035,2,"2026-06-06"
"3","Russia","Tanks",3297,395,538,164,4394,3,"2026-06-06"
"4","Russia","Armoured Fighting Vehicles",1973,123,277,38,2411,4,"2026-06-06"
"5","Russia","Infantry Fighting Vehicles",5163,481,632,159,6435,5,"2026-06-06"
"6","Russia","Armoured Personnel Carriers",574,44,96,18,732,6,"2026-06-06"
"7","Russia","Mine-Resistant Ambush Protected",47,1,11,4,63,7,"2026-06-06"
"8","Russia","Infantry Mobility Vehicles",346,12,51,18,427,8,"2026-06-06"
"9","Russia","Command Posts And Communications Stations",224,4,87,5,320,9,"2026-06-06"
"10","Russia","Engineering Vehicles And Equipment",454,62,157,50,723,10,"2026-06-06"
"11","Russia","Self-Propelled Anti-Tank Missile Systems",22,4,20,1,47,11,"2026-06-06"
"12","Russia","Artillery and Missile Support Vehicles And Equipment",115,1,60,3,179,12,"2026-06-06"
"13","Russia","Towed Artillery",346,5,99,106,556,13,"2026-06-06"
"14","Russia","Self-Propelled Artillery",851,7,108,53,1019,14,"2026-06-06"
"15","Russia","Rocket and Missile Artillery",494,2,54,48,598,15,"2026-06-06"
"16","Russia","Anti-Aircraft Guns",48,0,19,1,68,16,"2026-06-06"
"17","Russia","Self-Propelled Anti-Aircraft Guns",17,2,7,2,28,17,"2026-06-06"
"18","Russia","Surface-To-Air Missile Systems",319,4,24,74,421,18,"2026-06-06"
"19","Russia","Radars",86,0,10,39,135,19,"2026-06-06"
"20","Russia","Jammers And Deception Systems",73,0,10,13,96,20,"2026-06-06"
"21","Russia","Aircraft",156,0,0,29,185,21,"2026-06-06"
"22","Russia","Helicopters",139,0,2,36,177,22,"2026-06-06"
"23","Russia","Unmanned Combat Aerial Vehicles",17,0,3,1,21,23,"2026-06-06"
"24","Russia","Naval Ships and Submarines",24,0,0,10,34,24,"2026-06-06"
"25","Russia","Trucks and similar vehicles",3766,52,562,107,4487,25,"2026-06-06"
"26","Ukraine","All Types",8863,669,1187,678,11397,1,"2026-06-06"
"27","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 5872, of which: destroyed: 4490, damaged: 259, abandoned: 487, captured: 636",4490,487,636,259,5872,2,"2026-06-06"
"28","Ukraine","Tanks",1089,99,151,85,1424,3,"2026-06-06"
"29","Ukraine","Armoured Fighting Vehicles",417,15,86,17,535,4,"2026-06-06"
"30","Ukraine","Infantry Fighting Vehicles",1201,145,168,71,1585,5,"2026-06-06"
"31","Ukraine","Armoured Personnel Carriers",1029,150,164,42,1385,6,"2026-06-06"
"32","Ukraine","Mine-Resistant Ambush Protected",754,78,67,44,943,7,"2026-06-06"
"33","Ukraine","Infantry Mobility Vehicles",1478,114,173,66,1831,8,"2026-06-06"
"34","Ukraine","Command Posts And Communications Stations",68,12,11,0,91,9,"2026-06-06"
"35","Ukraine","Engineering Vehicles And Equipment",197,31,36,25,289,10,"2026-06-06"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,1,19,11,"2026-06-06"
"37","Ukraine","Artillery and Missile Support Vehicles And Equipment",23,0,13,0,36,12,"2026-06-06"
"38","Ukraine","Towed Artillery",159,3,22,95,279,13,"2026-06-06"
"39","Ukraine","Self-Propelled Artillery",736,1,26,107,870,14,"2026-06-06"
"40","Ukraine","Rocket and Missile Artillery",88,0,9,22,119,15,"2026-06-06"
"41","Ukraine","Anti-Aircraft Guns",1,0,7,0,8,16,"2026-06-06"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns",40,1,4,5,50,17,"2026-06-06"
"43","Ukraine","Surface-To-Air Missile Systems
",151,1,6,20,178,18,"2026-06-06"
"44","Ukraine","Radars And Communications Equipment",108,1,14,22,145,19,"2026-06-06"
"45","Ukraine","Jammers And Deception Systems",9,0,1,2,12,20,"2026-06-06"
"46","Ukraine","Aircraft",111,0,1,4,116,21,"2026-06-06"
"47","Ukraine","Helicopters",50,0,3,3,56,22,"2026-06-06"
"48","Ukraine","Unmanned Combat Aerial Vehicles",28,0,1,0,29,23,"2026-06-06"
"49","Ukraine","Naval Ships",15,0,19,8,42,24,"2026-06-06"
"50","Ukraine","Trucks and similar vehicles",1104,17,195,39,1355,25,"2026-06-06"
