"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",16947,1175,3068,900,22090,1,"2025-06-12"
"2","Russia","Losses excluding Recon Drones and Trucks - 17412, of which: destroyed: 13255, damaged: 795, abandoned: 1119, captured: 2243",13255,1119,2243,795,17412,2,"2025-06-12"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 12964, of which: destroyed: 10029, damaged: 373, abandoned: 1020, captured: 1542",10029,1020,1542,373,12964,3,"2025-06-12"
"4","Russia","Tanks",2966,392,533,158,4049,4,"2025-06-12"
"5","Russia","Armoured Fighting Vehicles",1745,112,275,36,2168,5,"2025-06-12"
"6","Russia","Infantry Fighting Vehicles",4760,473,629,156,6018,6,"2025-06-12"
"7","Russia","Armoured Personnel Carriers",514,42,94,18,668,7,"2025-06-12"
"8","Russia","Mine-Resistant Ambush Protected",44,1,11,5,61,8,"2025-06-12"
"9","Russia","Infantry Mobility Vehicles",311,12,52,18,393,9,"2025-06-12"
"10","Russia","Command Posts And Communications Stations",209,2,86,5,302,10,"2025-06-12"
"11","Russia","Engineering Vehicles And Equipment",401,60,154,48,663,11,"2025-06-12"
"12","Russia","Unmanned Ground Vehicles",6,0,0,0,6,12,"2025-06-12"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",22,4,20,1,47,13,"2025-06-12"
"14","Russia","Artillery Support Vehicles And Equipment",84,1,55,0,140,14,"2025-06-12"
"15","Russia","Towed Artillery",275,5,98,94,472,15,"2025-06-12"
"16","Russia","Self-Propelled Artillery",780,7,109,51,947,16,"2025-06-12"
"17","Russia","Multiple Rocket Launchers",399,2,54,43,498,17,"2025-06-12"
"18","Russia","Anti-Aircraft Guns",43,0,18,1,62,18,"2025-06-12"
"19","Russia","Self-Propelled Anti-Aircraft Guns",16,2,7,2,27,19,"2025-06-12"
"20","Russia","Surface-To-Air Missile Systems",251,4,24,56,335,20,"2025-06-12"
"21","Russia","Radars",65,0,10,30,105,21,"2025-06-12"
"22","Russia","Jammers And Deception Systems",69,0,9,13,91,22,"2025-06-12"
"23","Russia","Aircraft",137,0,0,20,157,23,"2025-06-12"
"24","Russia","Helicopters",122,0,2,32,156,24,"2025-06-12"
"25","Russia","Unmanned Combat Aerial Vehicles",15,0,3,1,19,25,"2025-06-12"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",404,1,243,0,648,26,"2025-06-12"
"27","Russia","Naval Ships and Submarines",21,0,0,7,28,27,"2025-06-12"
"28","Russia","Trucks, Vehicles, Jeeps, and Trains",3288,55,582,105,4030,28,"2025-06-12"
"29","Ukraine","All Types",6701,525,1318,573,9117,1,"2025-06-12"
"30","Ukraine","Losses excluding Recon Drones and Trucks - 7483, of which: destroyed: 5500, damaged: 539, abandoned: 509, captured: 935",5500,509,935,539,7483,2,"2025-06-12"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 4667, of which: destroyed: 3432, damaged: 237, abandoned: 404, captured: 594",3432,404,594,237,4667,3,"2025-06-12"
"32","Ukraine","Tanks",877,96,146,80,1199,4,"2025-06-12"
"33","Ukraine","Armoured Fighting Vehicles",357,13,86,16,472,5,"2025-06-12"
"34","Ukraine","Infantry Fighting Vehicles",1029,134,160,64,1387,6,"2025-06-12"
"35","Ukraine","Armoured Personnel Carriers",702,111,148,39,1000,7,"2025-06-12"
"36","Ukraine","Mine-Resistant Ambush Protected",467,50,54,38,609,8,"2025-06-12"
"37","Ukraine","Infantry Mobility Vehicles",696,61,163,46,966,9,"2025-06-12"
"38","Ukraine","Command Posts And Communications Stations",36,9,7,0,52,10,"2025-06-12"
"39","Ukraine","Engineering Vehicles And Equipment",164,28,35,25,252,11,"2025-06-12"
"40","Ukraine","Unmanned Ground Vehicles",1,0,0,0,1,12,"2025-06-12"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,13,"2025-06-12"
"42","Ukraine","Artillery Support Vehicles And Equipment",18,0,13,0,31,14,"2025-06-12"
"43","Ukraine","Towed Artillery",139,3,22,77,241,15,"2025-06-12"
"44","Ukraine","Self-Propelled Artillery",475,0,26,74,575,16,"2025-06-12"
"45","Ukraine","Multiple Rocket Launchers",60,0,9,18,87,17,"2025-06-12"
"46","Ukraine","Anti-Aircraft Guns",0,0,7,0,7,18,"2025-06-12"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",29,1,4,5,39,19,"2025-06-12"
"48","Ukraine","Surface-To-Air Missile Systems
",145,1,6,19,171,20,"2025-06-12"
"49","Ukraine","Radars And Communications Equipment",102,1,14,21,138,21,"2025-06-12"
"50","Ukraine","Jammers And Deception Systems",6,0,1,2,9,22,"2025-06-12"
"51","Ukraine","Aircraft",103,0,1,4,108,23,"2025-06-12"
"52","Ukraine","Helicopters",45,0,3,3,51,24,"2025-06-12"
"53","Ukraine","Unmanned Combat Aerial Vehicles",28,0,1,0,29,25,"2025-06-12"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",317,0,181,1,499,26,"2025-06-12"
"55","Ukraine","Naval Ships",14,0,19,8,41,27,"2025-06-12"
"56","Ukraine","Trucks, Vehicles, and Jeeps",884,16,202,33,1135,28,"2025-06-12"
