"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",8327,454,2878,488,12147,1,"2023-09-14"
"2","Russia","Tanks",1502,135,550,130,2317,2,"2023-09-14"
"3","Russia","Armoured Fighting Vehicles",646,36,268,27,977,3,"2023-09-14"
"4","Russia","Infantry Fighting Vehicles",1907,150,613,110,2780,4,"2023-09-14"
"5","Russia","Armoured Personnel Carriers",236,15,91,9,351,5,"2023-09-14"
"6","Russia","Mine-Resistant Ambush Protected",33,1,9,4,47,6,"2023-09-14"
"7","Russia","Infantry Mobility Vehicles",148,2,51,6,207,7,"2023-09-14"
"8","Russia","Command Posts And Communications Stations",164,2,83,2,251,8,"2023-09-14"
"9","Russia","Engineering Vehicles And Equipment",168,40,125,9,342,9,"2023-09-14"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",17,4,19,1,41,10,"2023-09-14"
"11","Russia","Artillery Support Vehicles And Equipment",53,2,52,0,107,11,"2023-09-14"
"12","Russia","Towed Artillery",170,5,97,27,299,12,"2023-09-14"
"13","Russia","Self-Propelled Artillery",377,7,107,30,521,13,"2023-09-14"
"14","Russia","Multiple Rocket Launchers",197,2,52,18,269,14,"2023-09-14"
"15","Russia","Anti-Aircraft Guns",3,0,14,0,17,15,"2023-09-14"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2023-09-14"
"17","Russia","Surface-To-Air Missile Systems",105,4,24,22,155,17,"2023-09-14"
"18","Russia","Radars",29,0,9,4,42,18,"2023-09-14"
"19","Russia","Jammers And Deception Systems",41,0,7,6,54,19,"2023-09-14"
"20","Russia","Aircraft",82,0,0,8,90,20,"2023-09-14"
"21","Russia","Helicopters",91,0,2,12,105,21,"2023-09-14"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2023-09-14"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",162,0,124,0,286,23,"2023-09-14"
"24","Russia","Naval Ships and Submarines",11,0,0,5,16,24,"2023-09-14"
"25","Russia","Trucks, Vehicles, and Jeeps",2159,51,569,52,2831,25,"2023-09-14"
"26","Ukraine","All Types",2990,152,952,342,4436,1,"2023-09-14"
"27","Ukraine","Tanks",421,31,143,53,648,2,"2023-09-14"
"28","Ukraine","Armoured Fighting Vehicles",228,8,80,9,325,3,"2023-09-14"
"29","Ukraine","Infantry Fighting Vehicles",531,50,116,49,746,4,"2023-09-14"
"30","Ukraine","Armoured Personnel Carriers",207,21,92,25,345,5,"2023-09-14"
"31","Ukraine","Mine-Resistant Ambush Protected",108,17,8,22,155,6,"2023-09-14"
"32","Ukraine","Infantry Mobility Vehicles",221,6,114,29,370,7,"2023-09-14"
"33","Ukraine","Command Posts And Communications Stations",13,0,4,0,17,8,"2023-09-14"
"34","Ukraine","Engineering Vehicles And Equipment",42,5,25,9,81,9,"2023-09-14"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-09-14"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-09-14"
"37","Ukraine","Towed Artillery",88,2,18,51,159,12,"2023-09-14"
"38","Ukraine","Self-Propelled Artillery",145,0,23,47,215,13,"2023-09-14"
"39","Ukraine","Multiple Rocket Launchers",32,0,9,9,50,14,"2023-09-14"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-09-14"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,1,3,1,7,16,"2023-09-14"
"42","Ukraine","Surface-To-Air Missile Systems
",107,1,6,14,128,17,"2023-09-14"
"43","Ukraine","Radars And Communications Equipment",59,1,11,7,78,18,"2023-09-14"
"44","Ukraine","Jammers And Deception Systems",3,0,1,0,4,19,"2023-09-14"
"45","Ukraine","Aircraft",70,0,1,0,71,20,"2023-09-14"
"46","Ukraine","Helicopters",30,0,3,2,35,21,"2023-09-14"
"47","Ukraine","Unmanned Combat Aerial Vehicles",25,0,0,0,25,22,"2023-09-14"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",99,0,65,1,165,23,"2023-09-14"
"49","Ukraine","Naval Ships",9,0,17,1,27,24,"2023-09-14"
"50","Ukraine","Trucks, Vehicles, and Jeeps",533,12,181,18,744,25,"2023-09-14"
