"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",4731,296,2506,184,7717,1,"2022-11-09"
"2","Russia","Tanks",841,54,503,62,1460,2,"2022-11-09"
"3","Russia","Armoured Fighting Vehicles",425,24,227,10,686,3,"2022-11-09"
"4","Russia","Infantry Fighting Vehicles",1029,79,524,37,1669,4,"2022-11-09"
"5","Russia","Armoured Personnel Carriers",151,12,92,5,260,5,"2022-11-09"
"6","Russia","Mine-Resistant Ambush Protected",27,1,10,4,42,6,"2022-11-09"
"7","Russia","Infantry Mobility Vehicles",107,1,53,2,163,7,"2022-11-09"
"8","Russia","Command Posts And Communications Stations",97,5,86,0,188,8,"2022-11-09"
"9","Russia","Engineering Vehicles And Equipment",100,38,101,3,242,9,"2022-11-09"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",9,5,15,0,29,10,"2022-11-09"
"11","Russia","Heavy Mortars",11,0,14,0,25,11,"2022-11-09"
"12","Russia","Artillery Support Vehicles And Equipment",32,2,41,0,75,12,"2022-11-09"
"13","Russia","Towed Artillery",45,5,67,6,123,13,"2022-11-09"
"14","Russia","Self-Propelled Artillery",144,12,99,6,261,14,"2022-11-09"
"15","Russia","Multiple Rocket Launchers",96,2,49,2,149,15,"2022-11-09"
"16","Russia","Anti-Aircraft Guns",3,0,12,0,15,16,"2022-11-09"
"17","Russia","Self-Propelled Anti-Aircraft Guns",11,3,7,0,21,17,"2022-11-09"
"18","Russia","Surface-To-Air Missile Systems",47,3,24,2,76,18,"2022-11-09"
"19","Russia","Radars",9,0,9,0,18,19,"2022-11-09"
"20","Russia","Jammers And Deception Systems",10,0,6,2,18,20,"2022-11-09"
"21","Russia","Aircraft",61,0,0,2,63,21,"2022-11-09"
"22","Russia","Helicopters",56,0,1,0,57,22,"2022-11-09"
"23","Russia","Unmanned Aerial Vehicles",71,0,77,0,148,23,"2022-11-09"
"24","Russia","Naval Ships",8,0,0,4,12,24,"2022-11-09"
"25","Russia","Logistics Trains",6,0,0,0,6,25,"2022-11-09"
"26","Russia","Trucks, Vehicles and Jeeps",1353,54,479,34,1920,26,"2022-11-09"
"27","Ukraine","All Types",1280,67,770,83,2200,1,"2022-11-09"
"28","Ukraine","Tanks",192,14,128,14,348,2,"2022-11-09"
"29","Ukraine","Armoured Fighting Vehicles",110,4,74,2,190,3,"2022-11-09"
"30","Ukraine","Infantry Fighting Vehicles",246,20,77,9,352,4,"2022-11-09"
"31","Ukraine","Armoured Personnel Carriers",85,8,79,9,181,5,"2022-11-09"
"32","Ukraine","Mine-Resistant Ambush Protected",12,1,4,4,21,6,"2022-11-09"
"33","Ukraine","Infantry Mobility Vehicles",91,4,107,8,210,7,"2022-11-09"
"34","Ukraine","Command Posts And Communications Stations",4,0,3,0,7,8,"2022-11-09"
"35","Ukraine","Engineering Vehicles And Equipment",14,0,18,0,32,9,"2022-11-09"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,11,0,20,10,"2022-11-09"
"37","Ukraine","Artillery Support Vehicles And Equipment",7,0,11,0,18,11,"2022-11-09"
"38","Ukraine","Towed Artillery",46,3,13,10,72,12,"2022-11-09"
"39","Ukraine","Self-Propelled Artillery",40,1,26,11,78,13,"2022-11-09"
"40","Ukraine","Multiple Rocket Launchers",21,0,9,1,31,14,"2022-11-09"
"41","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2022-11-09"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns
",0,0,2,1,3,16,"2022-11-09"
"43","Ukraine","Surface-To-Air Missile Systems
",54,1,7,2,64,17,"2022-11-09"
"44","Ukraine","Radars And Communications Equipment",16,0,11,4,31,18,"2022-11-09"
"45","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2022-11-09"
"46","Ukraine","Aircraft",54,0,1,0,55,20,"2022-11-09"
"47","Ukraine","Helicopters",18,0,3,1,22,21,"2022-11-09"
"48","Ukraine","Unmanned Aerial Vehicles",33,0,16,0,49,22,"2022-11-09"
"49","Ukraine","Naval Ships",7,0,13,1,21,23,"2022-11-09"
"50","Ukraine","Trucks, Vehicles and Jeeps",216,5,161,8,390,24,"2022-11-09"
