"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",4547,305,2404,165,7421,1,"2022-10-18"
"2","Russia","Tanks",806,55,486,53,1400,2,"2022-10-18"
"3","Russia","Armoured Fighting Vehicles",418,25,224,9,676,3,"2022-10-18"
"4","Russia","Infantry Fighting Vehicles",971,76,496,33,1576,4,"2022-10-18"
"5","Russia","Armoured Personnel Carriers",134,12,90,5,241,5,"2022-10-18"
"6","Russia","Mine-Resistant Ambush Protected",24,1,10,4,39,6,"2022-10-18"
"7","Russia","Infantry Mobility Vehicles",103,1,51,2,157,7,"2022-10-18"
"8","Russia","Command Posts And Communications Stations",88,7,82,0,177,8,"2022-10-18"
"9","Russia","Engineering Vehicles And Equipment",94,39,97,2,232,9,"2022-10-18"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",9,5,13,0,27,10,"2022-10-18"
"11","Russia","Heavy Mortars",10,0,13,0,23,11,"2022-10-18"
"12","Russia","Artillery Support Vehicles And Equipment",32,2,35,0,69,12,"2022-10-18"
"13","Russia","Towed Artillery",42,5,64,7,118,13,"2022-10-18"
"14","Russia","Self-Propelled Artillery",130,13,98,6,247,14,"2022-10-18"
"15","Russia","Multiple Rocket Launchers",89,2,50,1,142,15,"2022-10-18"
"16","Russia","Anti-Aircraft Guns",3,0,12,0,15,16,"2022-10-18"
"17","Russia","Self-Propelled Anti-Aircraft Guns",10,3,7,0,20,17,"2022-10-18"
"18","Russia","Surface-To-Air Missile Systems",46,8,22,2,78,18,"2022-10-18"
"19","Russia","Radars",7,0,9,0,16,19,"2022-10-18"
"20","Russia","Jammers And Deception Systems",10,0,5,1,16,20,"2022-10-18"
"21","Russia","Aircraft",61,0,0,2,63,21,"2022-10-18"
"22","Russia","Helicopters",52,0,1,0,53,22,"2022-10-18"
"23","Russia","Unmanned Aerial Vehicles",67,0,71,0,138,23,"2022-10-18"
"24","Russia","Naval Ships",8,0,0,3,11,24,"2022-10-18"
"25","Russia","Logistics Trains",4,0,0,0,4,25,"2022-10-18"
"26","Russia","Trucks, Vehicles and Jeeps",1334,54,466,32,1886,26,"2022-10-18"
"27","Ukraine","All Types",1142,62,744,66,2014,1,"2022-10-18"
"28","Ukraine","Tanks",174,14,120,8,316,2,"2022-10-18"
"29","Ukraine","Armoured Fighting Vehicles",93,4,69,2,168,3,"2022-10-18"
"30","Ukraine","Infantry Fighting Vehicles",213,19,72,9,313,4,"2022-10-18"
"31","Ukraine","Armoured Personnel Carriers",77,7,75,11,170,5,"2022-10-18"
"32","Ukraine","Mine-Resistant Ambush Protected",11,1,4,2,18,6,"2022-10-18"
"33","Ukraine","Infantry Mobility Vehicles",82,3,106,4,195,7,"2022-10-18"
"34","Ukraine","Command Posts And Communications Stations",4,0,3,0,7,8,"2022-10-18"
"35","Ukraine","Engineering Vehicles And Equipment",12,0,18,0,30,9,"2022-10-18"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,11,0,20,10,"2022-10-18"
"37","Ukraine","Artillery Support Vehicles And Equipment",7,0,11,0,18,11,"2022-10-18"
"38","Ukraine","Towed Artillery",38,3,13,8,62,12,"2022-10-18"
"39","Ukraine","Self-Propelled Artillery",33,1,25,10,69,13,"2022-10-18"
"40","Ukraine","Multiple Rocket Launchers",20,0,9,0,29,14,"2022-10-18"
"41","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2022-10-18"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns
",0,0,2,1,3,16,"2022-10-18"
"43","Ukraine","Surface-To-Air Missile Systems
",43,1,7,0,51,17,"2022-10-18"
"44","Ukraine","Radars And Communications Equipment",14,0,11,4,29,18,"2022-10-18"
"45","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2022-10-18"
"46","Ukraine","Aircraft",52,0,1,0,53,20,"2022-10-18"
"47","Ukraine","Helicopters",12,0,3,0,15,21,"2022-10-18"
"48","Ukraine","Unmanned Aerial Vehicles",27,0,11,0,38,22,"2022-10-18"
"49","Ukraine","Naval Ships",7,0,13,0,20,23,"2022-10-18"
"50","Ukraine","Trucks, Vehicles and Jeeps",205,5,161,8,379,24,"2022-10-18"
